id,season,week,season_type,start_date,home_team,away_team,home_conference,away_conference,home_points,away_points,neutral_site,conference_game,venue
401218616,2020,1,regular,2020-08-30 01:00:00,Central Arkansas,Austin Peay,Southland,OVC,24,17,True,False,Cramton Bowl
401238035,2020,1,regular,2020-09-04 00:00:00,UAB,Central Arkansas,Conference USA,Southland,45,35,False,False,Legion Field
401207101,2020,1,regular,2020-09-04 01:00:00,Southern Miss,South Alabama,Conference USA,Sun Belt,21,32,False,False,M. M. Roberts Stadium
401237353,2020,1,regular,2020-09-05 17:00:00,Marshall,Eastern Kentucky,Conference USA,OVC,59,0,False,False,Joan C. Edwards Stadium
401235700,2020,1,regular,2020-09-05 17:30:00,Army,Middle Tennessee,FBS Independents,Conference USA,42,0,False,False,Michie Stadium
401212484,2020,1,regular,2020-09-05 20:30:00,Texas State,SMU,Sun Belt,American Athletic,24,31,False,False,Bobcat Stadium (TX)
401207098,2020,1,regular,2020-09-05 23:30:00,North Texas,Houston Christian,Conference USA,Southland,57,31,False,False,DATCU Stadium
401212553,2020,1,regular,2020-09-06 00:00:00,Memphis,Arkansas State,American Athletic,Sun Belt,37,24,False,False,Simmons Bank Liberty Stadium
401239884,2020,1,regular,2020-09-06 01:00:00,UTEP,Stephen F. Austin,Conference USA,Southland,24,14,False,False,Sun Bowl
401234576,2020,1,regular,2020-09-08 00:00:00,Navy,BYU,American Athletic,FBS Independents,3,55,False,False,Navy-Marine Corps Memorial Stadium
401234559,2020,2,regular,2020-09-11 00:00:00,Miami,UAB,ACC,Conference USA,31,14,False,False,Hard Rock Stadium
401234565,2020,2,regular,2020-09-12 16:00:00,North Carolina,Syracuse,ACC,ACC,31,6,False,True,Kenan Stadium
401236038,2020,2,regular,2020-09-12 16:00:00,West Virginia,Eastern Kentucky,Big 12,OVC,56,10,False,False,Milan Puskar Stadium
401236053,2020,2,regular,2020-09-12 16:00:00,Kansas State,Arkansas State,Big 12,Sun Belt,31,35,False,False,Bill Snyder Family Stadium
401236221,2020,2,regular,2020-09-12 16:00:00,Iowa State,Louisiana,Big 12,Sun Belt,14,31,False,False,Jack Trice Stadium
401236081,2020,2,regular,2020-09-12 16:00:00,App State,Charlotte,Sun Belt,Conference USA,35,20,False,False,Kidd Brewer Stadium
401240113,2020,2,regular,2020-09-12 17:30:00,Army,UL Monroe,FBS Independents,Sun Belt,37,7,False,False,Michie Stadium
401234574,2020,2,regular,2020-09-12 18:30:00,Notre Dame,Duke,ACC,ACC,27,13,False,True,Notre Dame Stadium
401207113,2020,2,regular,2020-09-12 19:30:00,Texas State,UTSA,Sun Belt,Conference USA,48,51,False,False,Bobcat Stadium (TX)
401240233,2020,2,regular,2020-09-12 20:00:00,Pittsburgh,Austin Peay,ACC,OVC,55,0,False,False,Acrisure Stadium
401234563,2020,2,regular,2020-09-12 20:00:00,Florida State,Georgia Tech,ACC,ACC,13,16,False,True,Doak Campbell Stadium
401215298,2020,2,regular,2020-09-12 20:14:00,Georgia Southern,Campbell,Sun Belt,Big South,27,26,False,False,Allen E. Paulson Stadium
401240039,2020,2,regular,2020-09-12 23:00:00,South Florida,The Citadel,American Athletic,Southern,27,6,False,False,Raymond James Stadium
401236054,2020,2,regular,2020-09-12 23:00:00,Oklahoma,Missouri State,Big 12,MVFC,48,0,False,False,"Memorial Stadium (Norman, OK)"
401234562,2020,2,regular,2020-09-12 23:30:00,Wake Forest,Clemson,ACC,ACC,13,37,False,True,Allegacy Federal Credit Union Stadium
401239973,2020,2,regular,2020-09-12 23:30:00,South Alabama,Tulane,Sun Belt,American Athletic,24,27,False,False,Hancock Whitney Stadium
401236039,2020,2,regular,2020-09-13 00:00:00,Texas Tech,Houston Christian,Big 12,Southland,35,33,False,False,Jones AT&T Stadium
401236222,2020,2,regular,2020-09-13 00:00:00,Texas,UTEP,Big 12,Conference USA,59,3,False,False,DKR-Texas Memorial Stadium
401234564,2020,2,regular,2020-09-13 00:00:00,Louisville,Western Kentucky,ACC,Conference USA,35,21,False,False,L&N Federal Credit Union Stadium
401236658,2020,2,regular,2020-09-13 02:00:00,Kansas,Coastal Carolina,Big 12,Sun Belt,23,38,False,False,Memorial Stadium
401240126,2020,3,regular,2020-09-18 23:30:00,Coastal Carolina,Campbell,Sun Belt,Big South,43,21,False,False,Brooks Stadium (SC)
401215301,2020,3,regular,2020-09-19 16:00:00,Georgia State,Louisiana,Sun Belt,Sun Belt,31,34,False,True,Center Parc Stadium
401207124,2020,3,regular,2020-09-19 16:00:00,Western Kentucky,Liberty,Conference USA,FBS Independents,24,30,False,False,Houchens Industries-L.T. Smith Stadium
401212522,2020,3,regular,2020-09-19 16:00:00,Tulane,Navy,American Athletic,American Athletic,24,27,False,True,Yulman Stadium
401212541,2020,3,regular,2020-09-19 16:00:00,Cincinnati,Austin Peay,American Athletic,OVC,55,20,False,False,Nippert Stadium
401234571,2020,3,regular,2020-09-19 16:00:00,Pittsburgh,Syracuse,ACC,ACC,21,10,False,True,Acrisure Stadium
401236041,2020,3,regular,2020-09-19 16:00:00,Oklahoma State,Tulsa,Big 12,American Athletic,16,7,False,False,Boone Pickens Stadium
401234567,2020,3,regular,2020-09-19 16:00:00,Duke,Boston College,ACC,ACC,6,26,False,True,Wallace Wade Stadium
401241282,2020,3,regular,2020-09-19 18:30:00,Notre Dame,South Florida,ACC,American Athletic,52,0,False,False,Notre Dame Stadium
401240640,2020,3,regular,2020-09-19 19:30:00,Middle Tennessee,Troy,Conference USA,Sun Belt,14,47,False,False,"Johnny ""Red"" Floyd Stadium"
401240041,2020,3,regular,2020-09-19 19:30:00,UTSA,Stephen F. Austin,Conference USA,Southland,24,10,False,False,Alamodome
401234568,2020,3,regular,2020-09-19 19:30:00,Georgia Tech,UCF,ACC,American Athletic,21,49,False,False,Bobby Dodd Stadium
401236939,2020,3,regular,2020-09-19 19:30:00,Marshall,App State,Conference USA,Sun Belt,17,7,False,False,Joan C. Edwards Stadium
401237492,2020,3,regular,2020-09-19 20:00:00,Clemson,The Citadel,ACC,Southern,49,0,False,False,"Memorial Stadium (Clemson, SC)"
401207120,2020,3,regular,2020-09-19 22:00:00,North Texas,SMU,Conference USA,American Athletic,35,65,False,False,DATCU Stadium
401215302,2020,3,regular,2020-09-19 23:30:00,UL Monroe,Texas State,Sun Belt,Sun Belt,17,38,False,True,Malone Stadium
401207106,2020,3,regular,2020-09-19 23:30:00,Southern Miss,Louisiana Tech,Conference USA,Conference USA,30,31,False,True,M. M. Roberts Stadium
401234569,2020,3,regular,2020-09-19 23:30:00,Louisville,Miami,ACC,ACC,34,47,False,True,L&N Federal Credit Union Stadium
401234570,2020,3,regular,2020-09-20 00:00:00,NC State,Wake Forest,ACC,ACC,45,42,False,True,Carter-Finley Stadium
401239885,2020,3,regular,2020-09-20 01:00:00,UTEP,Abilene Christian,Conference USA,Southland,17,13,False,False,Sun Bowl
401207132,2020,4,regular,2020-09-24 23:30:00,South Alabama,UAB,Sun Belt,Conference USA,10,42,False,False,Hancock Whitney Stadium
401207134,2020,4,regular,2020-09-26 00:00:00,UTSA,Middle Tennessee,Conference USA,Conference USA,37,35,False,False,Alamodome
401235996,2020,4,regular,2020-09-26 16:00:00,Oklahoma,Kansas State,Big 12,Big 12,35,38,False,True,"Memorial Stadium (Norman, OK)"
401236253,2020,4,regular,2020-09-26 16:00:00,App State,Campbell,Sun Belt,Big South,52,21,False,False,Kidd Brewer Stadium
401234594,2020,4,regular,2020-09-26 16:00:00,Syracuse,Georgia Tech,ACC,ACC,37,20,False,True,JMA Wireless Dome
401234595,2020,4,regular,2020-09-26 16:00:00,Pittsburgh,Louisville,ACC,ACC,23,20,False,True,Acrisure Stadium
401236952,2020,4,regular,2020-09-26 16:00:00,Ole Miss,Florida,SEC,SEC,35,51,False,True,Vaught-Hemingway Stadium
401215303,2020,4,regular,2020-09-26 16:00:00,Louisiana,Georgia Southern,Sun Belt,Sun Belt,20,18,False,True,Cajun Field
401237034,2020,4,regular,2020-09-26 16:00:00,Auburn,Kentucky,SEC,SEC,29,13,False,True,Jordan-Hare Stadium
401212536,2020,4,regular,2020-09-26 16:00:00,East Carolina,UCF,American Athletic,American Athletic,28,51,False,True,Dowdy-Ficklen Stadium
401237493,2020,4,regular,2020-09-26 17:00:00,The Citadel,Eastern Kentucky,Southern,OVC,14,37,False,False,Johnson Hagood Stadium
401207126,2020,4,regular,2020-09-26 17:00:00,Liberty,Florida International,FBS Independents,Conference USA,36,34,False,False,Williams Stadium (VA)
401235994,2020,4,regular,2020-09-26 17:30:00,TCU,Iowa State,Big 12,Big 12,34,37,False,True,Amon G. Carter Stadium
401240996,2020,4,regular,2020-09-26 19:30:00,Cincinnati,Army,American Athletic,FBS Independents,24,10,False,False,Nippert Stadium
401235995,2020,4,regular,2020-09-26 19:30:00,Texas Tech,Texas,Big 12,Big 12,56,63,False,True,Jones AT&T Stadium
401240194,2020,4,regular,2020-09-26 19:30:00,UL Monroe,UTEP,Sun Belt,Conference USA,6,31,False,False,Malone Stadium
401237035,2020,4,regular,2020-09-26 19:30:00,LSU,Mississippi State,SEC,SEC,34,44,False,True,Tiger Stadium (LA)
401235997,2020,4,regular,2020-09-26 19:30:00,Oklahoma State,West Virginia,Big 12,Big 12,27,13,False,True,Boone Pickens Stadium
401237033,2020,4,regular,2020-09-26 20:00:00,Arkansas,Georgia,SEC,SEC,10,37,False,True,Razorback Stadium
401234638,2020,4,regular,2020-09-26 20:00:00,Virginia,Duke,ACC,ACC,38,20,False,True,Scott Stadium
401241303,2020,4,regular,2020-09-26 22:00:00,Boston College,Texas State,ACC,Sun Belt,24,21,False,False,"Alumni Stadium (Chestnut Hill, MA)"
401236951,2020,4,regular,2020-09-26 23:00:00,Missouri,Alabama,SEC,SEC,19,38,False,True,Memorial Stadium
401232157,2020,4,regular,2020-09-26 23:00:00,Louisiana Tech,Houston Christian,Conference USA,Southland,66,38,False,False,Joe Aillet Stadium
401212485,2020,4,regular,2020-09-26 23:00:00,SMU,Stephen F. Austin,American Athletic,Southland,50,7,False,False,Gerald J. Ford Stadium
401234734,2020,4,regular,2020-09-26 23:00:00,Southern Miss,Tulane,Conference USA,American Athletic,24,66,False,False,M. M. Roberts Stadium
401234593,2020,4,regular,2020-09-26 23:30:00,Miami,Florida State,ACC,ACC,52,10,False,True,Hard Rock Stadium
401237036,2020,4,regular,2020-09-26 23:30:00,South Carolina,Tennessee,SEC,SEC,27,31,False,True,Williams-Brice Stadium
401235993,2020,4,regular,2020-09-26 23:30:00,Baylor,Kansas,Big 12,Big 12,47,14,False,True,McLane Stadium
