season,week,team,opponent,cfb_off_epa_per_play,cfb_off_pass_epa,cfb_off_rush_epa,cfb_def_epa_per_play
2025,1,Sam Houston,UNLV,0.04,0.0,0.17,0.28
2025,1,Sam Houston,UNLV,0.04,0.0,0.17,0.35
2025,1,San Diego State,Stony Brook,0.23,0.15,0.27,0.0
2025,1,San José State,Central Michigan,0.09,0.3,-0.06,0.13
2025,1,SMU,East Texas A&M,0.21,0.43,0.16,0.0
2025,1,South Alabama,Morgan State,0.35,0.76,0.18,0.0
2025,1,South Carolina,Virginia Tech,0.16,0.43,0.06,-0.01
2025,1,Southern Miss,Mississippi State,0.05,0.14,-0.02,0.31
2025,1,South Florida,Boise State,0.32,0.28,0.36,-0.03
2025,1,Stanford,Hawai'i,0.08,0.0,0.24,-0.04
2025,1,Stanford,Hawai'i,0.08,0.0,0.24,0.04
2025,1,Syracuse,Tennessee,0.15,0.21,0.1,0.43
2025,1,TCU,North Carolina,0.39,0.48,0.3,-0.02
2025,1,Temple,Massachusetts,0.47,0.99,0.06,-0.07
2025,1,Tennessee,Syracuse,0.43,0.64,0.29,0.15
2025,1,Texas,Ohio State,-0.12,-0.25,0.1,0.04
2025,1,Texas A&M,UTSA,0.35,0.52,0.07,0.23
2025,1,Texas State,Eastern Michigan,0.67,0.62,0.7,0.36
2025,1,Texas Tech,Arkansas-Pine Bluff,0.77,0.85,0.69,0.0
2025,1,Toledo,Kentucky,0.04,0.3,-0.33,0.1
2025,1,Troy,Nicholls,0.34,0.38,0.31,0.0
2025,1,Tulane,Northwestern,0.16,0.03,0.26,-0.13
2025,1,Tulsa,Abilene Christian,0.37,0.45,0.31,0.0
2025,1,UAB,Alabama State,0.55,0.65,0.49,0.0
2025,1,UCF,Jacksonville State,0.22,0.47,-0.02,0.07
2025,1,UCLA,Utah,0.07,-0.05,0.23,0.44
2025,1,UConn,Central Connecticut,0.61,0.55,0.69,0.0
2025,1,UL Monroe,Saint Francis,0.31,0.02,0.51,0.0
2025,1,UNLV,Idaho State,0.28,0.35,0.23,0.0
2025,1,UNLV,Sam Houston,0.35,0.74,0.12,0.04
2025,1,UNLV,Sam Houston,0.35,0.74,0.12,0.04
2025,1,USC,Missouri State,0.83,1.05,0.63,-0.05
2025,1,Utah,UCLA,0.44,0.62,0.35,0.07
2025,1,Utah State,UTEP,0.1,0.1,0.09,0.05
2025,1,UTEP,Utah State,0.05,0.12,0.04,0.1
2025,1,UTSA,Texas A&M,0.23,0.17,0.3,0.35
2025,1,Vanderbilt,Charleston Southern,0.56,0.65,0.47,0.0
2025,1,Virginia,Coastal Carolina,0.37,0.41,0.33,-0.09
2025,1,Virginia Tech,South Carolina,-0.01,-0.03,0.0,0.16
2025,1,Wake Forest,Kennesaw State,0.05,0.14,-0.01,0.07
2025,1,Washington,Colorado State,0.31,0.4,0.26,0.18
2025,1,Washington State,Idaho,0.06,0.17,-0.12,0.0
2025,1,Western Kentucky,North Alabama,0.54,0.87,0.15,0.0
2025,1,Western Kentucky,Sam Houston,0.13,0.4,-0.29,0.04
2025,1,Western Kentucky,Sam Houston,0.13,0.4,-0.29,0.04
2025,1,Western Michigan,Michigan State,-0.2,-0.14,-0.19,0.01
2025,1,West Virginia,Robert Morris,0.41,0.17,0.52,0.0
2025,1,Wisconsin,Miami (OH),0.13,-0.06,0.4,-0.19
2025,1,Wyoming,Akron,0.08,0.24,-0.06,-0.23
2025,2,Akron,Nebraska,-0.19,-0.25,-0.09,0.58
2025,2,Alabama,UL Monroe,0.73,1.16,0.34,-0.06
2025,2,App State,Lindenwood,0.17,0.3,0.03,0.0
2025,2,Arizona,Weber State,0.42,0.65,0.29,0.0
2025,2,Arizona State,Mississippi State,0.05,-0.05,0.1,0.15
2025,2,Arkansas,Arkansas State,0.69,0.7,0.81,-0.1
2025,2,Arkansas State,Arkansas,-0.1,-0.17,-0.02,0.69
2025,2,Army,Kansas State,0.17,0.7,0.08,0.12
2025,2,Auburn,Ball State,0.43,0.44,0.41,-0.21
2025,2,Ball State,Auburn,-0.21,0.0,-0.37,0.43
2025,2,Baylor,SMU,0.26,0.5,-0.06,0.26
2025,2,Boise State,Eastern Washington,0.49,0.59,0.42,0.0
2025,2,Boston College,Michigan State,0.31,0.59,-0.17,0.13
2025,2,Bowling Green,Cincinnati,0.14,0.25,-0.03,0.41
2025,2,Buffalo,Saint Francis,0.34,0.32,0.38,0.0
2025,2,BYU,Stanford,0.08,-0.11,0.22,-0.08
2025,2,California,Texas Southern,0.19,0.13,0.28,0.0
2025,2,Central Michigan,Pittsburgh,0.04,0.22,-0.11,0.47
2025,2,Charlotte,North Carolina,-0.08,0.05,-0.29,0.14
2025,2,Cincinnati,Bowling Green,0.41,1.01,-0.08,0.14
2025,2,Clemson,Troy,0.08,0.27,-0.08,0.07
2025,2,Coastal Carolina,Charleston Southern,0.11,0.46,0.13,0.0
2025,2,Colorado,Delaware,0.21,0.24,0.18,0.17
2025,2,Colorado State,Northern Colorado,0.14,0.22,0.15,0.0
2025,2,Delaware,Colorado,0.17,0.24,0.09,0.21
2025,2,Duke,Illinois,0.21,0.38,-0.05,0.3
2025,2,East Carolina,Campbell,0.42,0.51,0.31,0.0
2025,2,Eastern Michigan,Long Island University,0.17,0.26,0.06,0.0
2025,2,Florida,South Florida,0.11,0.32,0.03,0.16
2025,2,Florida Atlantic,Florida A&M,0.4,0.44,0.34,0.0
2025,2,Florida International,Penn State,-0.01,0.0,-0.01,0.22
2025,2,Florida State,East Texas A&M,0.81,1.53,0.55,0.0
2025,2,Fresno State,Oregon State,0.2,0.5,0.01,0.32
2025,2,Georgia,Austin Peay,0.28,0.35,0.23,0.0
2025,2,Georgia Southern,USC,0.07,-0.06,0.29,0.79
2025,2,Georgia State,Memphis,0.15,0.5,-0.34,0.3
2025,2,Georgia Tech,Gardner-Webb,0.42,0.84,0.08,0.0
2025,2,Hawai'i,Sam Houston,0.04,0.12,-0.07,0.05
2025,2,Houston,Rice,0.16,0.4,0.0,-0.07
2025,2,Illinois,Duke,0.3,0.64,-0.02,0.21
2025,2,Indiana,Kennesaw State,0.59,0.72,0.51,0.03
2025,2,Iowa,Iowa State,0.04,-0.01,0.09,0.12
2025,2,Iowa State,Iowa,0.12,0.22,0.03,0.04
2025,2,Jacksonville State,Liberty,0.26,0.02,0.31,0.37
2025,2,James Madison,Louisville,-0.06,-0.23,0.1,0.06
2025,2,Kansas,Missouri,0.11,0.28,-0.06,0.31
2025,2,Kansas State,Army,0.12,0.36,-0.2,0.17
2025,2,Kennesaw State,Indiana,0.03,0.3,-0.18,0.59
2025,2,Kent State,Texas Tech,-0.18,-0.33,-0.05,0.34
2025,2,Kentucky,Ole Miss,0.1,-0.22,0.44,0.26
2025,2,Liberty,Jacksonville State,0.37,0.58,0.18,0.26
2025,2,Louisiana,McNeese,0.2,-0.08,0.37,0.0
2025,2,Louisiana Tech,LSU,-0.07,-0.04,-0.11,0.12
2025,2,Louisville,James Madison,0.06,0.05,0.07,-0.06
2025,2,LSU,Louisiana Tech,0.12,0.21,0.06,-0.07
2025,2,Marshall,Missouri State,0.12,0.19,0.03,0.28
2025,2,Maryland,Northern Illinois,-0.04,0.18,-0.33,0.1
2025,2,Massachusetts,Bryant,0.18,0.39,0.01,0.0
2025,2,Memphis,Georgia State,0.3,0.43,0.4,0.15
2025,2,Miami,Bethune-Cookman,0.48,0.44,0.53,0.0
2025,2,Miami (OH),Rutgers,0.32,0.37,0.27,0.27
2025,2,Michigan,Oklahoma,0.03,-0.05,0.1,0.21
2025,2,Michigan State,Boston College,0.13,0.3,0.01,0.31
2025,2,Middle Tennessee,Wisconsin,0.05,0.2,-0.13,0.41
2025,2,Minnesota,Northwestern State,0.37,0.62,0.33,0.0
2025,2,Mississippi State,Arizona State,0.15,0.38,-0.16,0.05
2025,2,Missouri,Kansas,0.31,0.56,0.06,0.11
2025,2,Missouri State,Marshall,0.28,0.64,-0.09,0.12
2025,2,Navy,UAB,0.57,1.19,0.47,0.35
2025,2,NC State,Virginia,0.45,0.5,0.41,0.32
2025,2,Nebraska,Akron,0.58,0.78,0.34,-0.19
2025,2,Nevada,Sacramento State,0.04,-0.3,0.26,0.0
2025,2,New Mexico,Idaho State,0.18,0.09,0.32,0.0
2025,2,New Mexico State,Tulsa,0.11,0.29,-0.29,0.02
2025,2,North Carolina,Charlotte,0.14,0.21,0.08,-0.08
2025,2,Northern Illinois,Maryland,0.1,-0.01,0.17,-0.04
2025,2,North Texas,Western Michigan,0.31,0.16,0.61,-0.02
2025,2,Northwestern,Western Illinois,0.3,0.56,0.2,0.0
2025,2,Ohio,West Virginia,0.02,-0.02,0.09,-0.16
2025,2,Ohio State,Grambling,0.62,0.55,0.68,0.0
2025,2,Oklahoma,Michigan,0.21,0.31,0.12,0.03
2025,2,Oklahoma State,Oregon,-0.28,-0.81,0.0,0.71
2025,2,Old Dominion,North Carolina Central,0.5,0.63,0.37,0.0
2025,2,Ole Miss,Kentucky,0.26,0.61,0.07,0.1
2025,2,Oregon,Oklahoma State,0.71,0.84,0.63,-0.28
2025,2,Oregon State,Fresno State,0.32,0.44,0.09,0.2
2025,2,Penn State,Florida International,0.22,0.15,0.31,-0.01
2025,2,Pittsburgh,Central Michigan,0.47,0.65,0.21,0.04
2025,2,Purdue,Southern Illinois,0.22,0.46,0.19,0.0
2025,2,Rice,Houston,-0.07,0.12,-0.11,0.16
2025,2,Rutgers,Miami (OH),0.27,0.53,0.01,0.32
2025,2,Sam Houston,Hawai'i,0.05,0.09,-0.01,0.04
2025,2,San Diego State,Washington State,0.05,0.03,0.15,0.15
2025,2,San José State,Texas,-0.16,-0.12,-0.21,0.19
2025,2,SMU,Baylor,0.26,0.63,0.18,0.26
2025,2,South Alabama,Tulane,0.25,0.27,0.24,0.24
2025,2,South Carolina,South Carolina State,0.18,0.3,0.1,0.0
2025,2,Southern Miss,Jackson State,0.15,0.3,-0.01,0.0
2025,2,South Florida,Florida,0.16,0.2,0.09,0.11
2025,2,Stanford,BYU,-0.08,0.0,-0.21,0.08
2025,2,Syracuse,UConn,0.12,0.28,-0.21,0.18
2025,2,Temple,Howard,0.56,1.15,0.34,0.0
2025,2,Tennessee,East Tennessee State,0.49,0.58,0.39,0.0
2025,2,Texas,San José State,0.19,0.3,0.08,-0.16
2025,2,Texas A&M,Utah State,0.27,0.31,0.23,-0.02
2025,2,Texas State,UTSA,0.26,0.5,0.15,0.27
2025,2,Texas Tech,Kent State,0.34,0.6,0.11,-0.18
2025,2,Toledo,Western Kentucky,0.46,0.88,0.31,-0.09
2025,2,Troy,Clemson,0.07,0.19,-0.06,0.08
2025,2,Tulane,South Alabama,0.24,0.33,0.17,0.25
2025,2,Tulsa,New Mexico State,0.02,0.26,-0.18,0.11
2025,2,UAB,Navy,0.35,0.71,0.1,0.57
2025,2,UCF,North Carolina A&T,0.64,0.45,0.79,0.0
2025,2,UCLA,UNLV,0.26,0.33,0.31,0.34
2025,2,UConn,Syracuse,0.18,0.27,0.07,0.12
2025,2,UL Monroe,Alabama,-0.06,0.33,-0.24,0.73
2025,2,UNLV,UCLA,0.34,0.63,0.12,0.26
2025,2,USC,Georgia Southern,0.79,1.01,0.59,0.07
2025,2,Utah,Cal Poly,0.51,0.46,0.54,0.0
2025,2,Utah State,Texas A&M,-0.02,0.03,-0.07,0.27
2025,2,UTEP,UT Martin,0.41,0.36,0.48,0.0
2025,2,UTSA,Texas State,0.27,0.15,0.43,0.26
2025,2,Vanderbilt,Virginia Tech,0.7,1.59,0.41,0.12
2025,2,Virginia,NC State,0.32,0.33,0.46,0.45
2025,2,Virginia Tech,Vanderbilt,0.12,0.14,0.09,0.7
2025,2,Wake Forest,Western Carolina,0.26,0.57,0.13,0.0
2025,2,Washington,UC Davis,0.65,0.48,0.77,0.0
2025,2,Washington State,San Diego State,0.15,0.33,-0.05,0.05
2025,2,Western Kentucky,Toledo,-0.09,-0.18,0.05,0.46
2025,2,Western Michigan,North Texas,-0.02,-0.38,0.07,0.31
2025,2,West Virginia,Ohio,-0.16,-0.12,-0.21,0.02
2025,2,Wisconsin,Middle Tennessee,0.41,0.77,0.13,0.05
2025,2,Wyoming,Northern Iowa,0.22,0.24,0.21,0.0
2025,3,Air Force,Utah State,0.25,0.09,0.32,0.58
2025,3,Akron,UAB,0.18,0.42,-0.07,0.19
2025,3,Alabama,Wisconsin,0.54,0.9,0.01,0.06
2025,3,App State,Southern Miss,-0.06,-0.21,0.19,0.42
2025,3,Arizona,Kansas State,0.06,-0.04,0.16,-0.02
2025,3,Arizona State,Texas State,0.34,0.21,0.43,0.12
2025,3,Arkansas,Ole Miss,0.49,0.51,0.48,0.39
2025,3,Arkansas State,Iowa State,-0.01,-0.05,0.02,0.37
2025,3,Auburn,South Alabama,0.32,0.21,0.4,0.09
2025,3,Ball State,New Hampshire,0.33,0.47,0.55,0.0
2025,3,Baylor,Samford,0.25,0.16,0.34,0.0
2025,3,Boston College,Stanford,0.05,0.19,-0.27,0.2
2025,3,Bowling Green,Liberty,0.07,0.07,0.06,0.08
2025,3,Buffalo,Kent State,0.23,0.37,0.03,0.27
2025,3,California,Minnesota,0.17,0.31,-0.14,0.09
2025,3,Central Michigan,Michigan,-0.17,-0.06,-0.26,0.47
2025,3,Charlotte,Monmouth,0.36,0.81,0.04,0.0
2025,3,Cincinnati,Northwestern State,0.91,1.41,0.46,0.0
2025,3,Clemson,Georgia Tech,0.25,0.15,0.32,0.15
2025,3,Coastal Carolina,East Carolina,-0.05,-0.07,0.0,0.18
2025,3,Colorado,Houston,0.21,0.14,0.33,0.02
2025,3,Delaware,UConn,0.41,0.24,0.58,0.46
2025,3,Duke,Tulane,0.19,0.33,-0.08,0.2
2025,3,East Carolina,Coastal Carolina,0.18,0.52,-0.07,-0.05
2025,3,Eastern Michigan,Kentucky,0.18,0.16,0.21,0.41
2025,3,Florida,LSU,-0.02,-0.06,0.07,0.07
2025,3,Florida Atlantic,Florida International,0.14,0.19,0.05,0.06
2025,3,Florida International,Florida Atlantic,0.06,0.16,0.18,0.14
2025,3,Fresno State,Southern,0.52,0.91,0.26,0.0
2025,3,Georgia,Tennessee,0.23,0.43,0.09,0.34
2025,3,Georgia Southern,Jacksonville State,0.39,0.52,0.32,0.31
2025,3,Georgia State,Murray State,0.41,0.69,0.14,0.0
2025,3,Georgia Tech,Clemson,0.15,0.31,0.04,0.25
2025,3,Hawai'i,Portland State,0.16,0.19,0.11,0.0
2025,3,Houston,Colorado,0.02,0.31,-0.11,0.21
2025,3,Illinois,Western Michigan,0.31,0.36,0.26,-0.1
2025,3,Indiana,Indiana State,0.8,1.08,0.57,0.0
2025,3,Iowa,Massachusetts,0.28,0.44,0.15,-0.15
2025,3,Iowa State,Arkansas State,0.37,0.61,0.18,-0.01
2025,3,Jacksonville State,Georgia Southern,0.31,0.35,0.28,0.39
2025,3,Kansas State,Arizona,-0.02,-0.08,0.04,0.06
2025,3,Kennesaw State,Merrimack,0.15,-0.13,0.43,0.0
2025,3,Kent State,Buffalo,0.27,0.39,0.19,0.23
2025,3,Kentucky,Eastern Michigan,0.41,0.74,0.26,0.18
2025,3,Liberty,Bowling Green,0.08,-0.04,0.17,0.07
2025,3,Louisiana,Missouri,-0.08,-0.52,0.26,0.49
2025,3,Louisiana Tech,New Mexico State,0.37,0.63,0.28,-0.07
2025,3,LSU,Florida,0.07,0.33,-0.2,-0.02
2025,3,Marshall,Eastern Kentucky,0.09,0.33,0.02,0.0
2025,3,Maryland,Towson,0.31,0.55,0.14,0.0
2025,3,Massachusetts,Iowa,-0.15,-0.13,-0.16,0.28
2025,3,Memphis,Troy,0.17,0.21,0.14,-0.15
2025,3,Miami,South Florida,0.5,0.68,0.35,0.0
2025,3,Michigan,Central Michigan,0.47,0.63,0.4,-0.17
2025,3,Michigan State,Youngstown State,0.46,0.69,0.27,0.0
2025,3,Middle Tennessee,Nevada,0.08,0.01,0.22,0.07
2025,3,Minnesota,California,0.09,0.19,-0.01,0.17
2025,3,Mississippi State,Alcorn State,0.71,0.69,0.73,0.0
2025,3,Missouri,Louisiana,0.49,0.34,0.56,-0.08
2025,3,Missouri State,SMU,-0.03,0.07,-0.22,0.32
2025,3,Navy,Tulsa,0.31,0.15,0.34,0.04
2025,3,NC State,Wake Forest,0.12,0.44,-0.13,0.04
2025,3,Nebraska,Houston Christian,0.48,0.68,0.32,0.0
2025,3,Nevada,Middle Tennessee,0.07,-0.09,0.22,0.08
2025,3,New Mexico,UCLA,0.32,0.74,0.16,0.16
2025,3,New Mexico State,Louisiana Tech,-0.07,0.31,-0.8,0.37
2025,3,North Carolina,Richmond,0.12,-0.11,0.28,0.0
2025,3,North Texas,Washington State,0.55,0.59,0.51,0.07
2025,3,Northwestern,Oregon,0.15,-0.03,0.28,0.3
2025,3,Notre Dame,Texas A&M,0.2,0.27,0.13,0.38
2025,3,Ohio,Ohio State,-0.06,0.06,-0.15,0.38
2025,3,Ohio State,Ohio,0.38,0.51,0.22,-0.06
2025,3,Oklahoma,Temple,0.27,0.17,0.36,-0.25
2025,3,Old Dominion,Virginia Tech,0.5,0.88,0.28,0.21
2025,3,Ole Miss,Arkansas,0.39,0.79,0.05,0.49
2025,3,Oregon,Northwestern,0.3,0.3,0.3,0.15
2025,3,Oregon State,Texas Tech,0.01,0.17,-0.37,0.45
2025,3,Penn State,Villanova,0.31,0.09,0.46,0.0
2025,3,Pittsburgh,West Virginia,0.07,0.17,-0.07,0.19
2025,3,Purdue,USC,-0.07,-0.11,0.01,0.36
2025,3,Rice,Prairie View A&M,0.31,0.03,0.4,0.0
2025,3,Rutgers,Norfolk State,0.46,0.68,0.27,0.0
2025,3,SMU,Missouri State,0.32,0.25,0.41,-0.03
2025,3,South Alabama,Auburn,0.09,0.24,-0.01,0.32
2025,3,South Carolina,Vanderbilt,0.14,0.24,0.03,0.27
2025,3,Southern Miss,App State,0.42,0.55,0.24,-0.06
2025,3,South Florida,Miami,0.0,0.25,-0.43,0.5
2025,3,Stanford,Boston College,0.2,0.4,0.09,0.05
2025,3,Syracuse,Colgate,0.59,0.95,0.2,0.0
2025,3,TCU,Abilene Christian,0.49,0.74,0.2,0.0
2025,3,Temple,Oklahoma,-0.25,-0.14,-0.37,0.27
2025,3,Tennessee,Georgia,0.34,0.61,0.03,0.23
2025,3,Texas,UTEP,-0.05,-0.17,0.01,-0.07
2025,3,Texas A&M,Notre Dame,0.38,0.56,0.18,0.2
2025,3,Texas State,Arizona State,0.12,0.04,0.2,0.34
2025,3,Texas Tech,Oregon State,0.45,0.84,0.02,0.01
2025,3,Toledo,Morgan State,0.37,0.52,0.25,0.0
2025,3,Troy,Memphis,-0.15,-0.21,-0.04,0.17
2025,3,Tulane,Duke,0.2,0.49,-0.01,0.19
2025,3,Tulsa,Navy,0.04,-0.03,0.13,0.31
2025,3,UAB,Akron,0.19,0.31,0.0,0.18
2025,3,UCLA,New Mexico,0.16,0.19,0.11,0.32
2025,3,UConn,Delaware,0.46,0.68,0.19,0.41
2025,3,USC,Purdue,0.36,0.66,0.15,-0.07
2025,3,Utah,Wyoming,0.35,0.2,0.48,-0.09
2025,3,Utah State,Air Force,0.58,0.64,0.53,0.25
2025,3,UTEP,Texas,-0.07,-0.04,-0.13,-0.05
2025,3,UTSA,Incarnate Word,0.36,0.48,0.22,0.0
2025,3,Vanderbilt,South Carolina,0.27,0.47,0.12,0.14
2025,3,Virginia,William & Mary,0.47,0.36,0.6,0.0
2025,3,Virginia Tech,Old Dominion,0.21,0.14,0.32,0.5
2025,3,Wake Forest,NC State,0.04,-0.03,0.16,0.12
2025,3,Washington State,North Texas,0.07,0.13,-0.01,0.55
2025,3,Western Michigan,Illinois,-0.1,0.04,-0.21,0.31
2025,3,West Virginia,Pittsburgh,0.19,0.36,0.06,0.07
2025,3,Wisconsin,Alabama,0.06,0.0,0.11,0.54
2025,3,Wyoming,Utah,-0.09,-0.01,-0.15,0.35
2025,4,Air Force,Boise State,0.41,0.78,0.27,0.72
2025,4,Akron,Duquesne,0.33,0.2,0.43,0.0
2025,4,Arizona State,Baylor,0.1,0.33,-0.05,0.26
2025,4,Arkansas,Memphis,0.18,0.27,0.09,0.31
2025,4,Arkansas State,Kennesaw State,0.14,0.31,-0.13,0.15
2025,4,Army,North Texas,0.35,0.5,0.33,0.26
2025,4,Auburn,Oklahoma,0.12,0.1,0.22,0.06
2025,4,Ball State,UConn,0.26,0.35,0.19,0.28
2025,4,Baylor,Arizona State,0.26,0.21,0.35,0.1
2025,4,Boise State,Air Force,0.72,0.81,0.64,0.41
2025,4,Bowling Green,Louisville,0.07,-0.18,0.25,0.37
