season,week,team,opponent,cfb_off_epa_per_play,cfb_off_pass_epa,cfb_off_rush_epa,cfb_def_epa_per_play
2021,1,Georgia Tech,Northern Illinois,0.01,-0.42,0.35,0.16
2021,1,Hawai'i,UCLA,-0.05,-0.04,-0.08,0.23
2021,1,Hawai'i,UCLA,-0.05,-0.04,-0.08,0.39
2021,1,Hawai'i,Portland State,0.39,0.63,0.27,0.0
2021,1,Houston,Texas Tech,0.02,-0.1,0.16,0.21
2021,1,Illinois,Nebraska,0.04,0.44,-0.1,0.34
2021,1,Illinois,Nebraska,0.04,0.44,-0.1,0.32
2021,1,Illinois,UTSA,0.28,0.32,0.23,0.32
2021,1,Indiana,Iowa,-0.3,-0.52,-0.06,0.01
2021,1,Iowa,Indiana,0.01,0.09,-0.06,-0.3
2021,1,Iowa State,Northern Iowa,0.13,0.38,-0.05,0.0
2021,1,Kansas,South Dakota,-0.04,0.2,-0.21,0.0
2021,1,Kansas State,Stanford,0.28,-0.14,0.54,0.08
2021,1,Kent State,Texas A&M,-0.13,-0.54,0.21,0.29
2021,1,Kentucky,UL Monroe,0.39,0.53,0.22,-0.27
2021,1,Liberty,Campbell,0.53,0.61,0.47,0.0
2021,1,Louisiana,Texas,0.15,0.28,-0.06,0.4
2021,1,Louisiana Tech,Mississippi State,0.22,0.4,0.03,0.34
2021,1,Louisville,Ole Miss,0.41,0.11,0.74,0.76
2021,1,LSU,UCLA,0.2,0.31,-0.04,0.23
2021,1,LSU,UCLA,0.2,0.31,-0.04,0.39
2021,1,Marshall,Navy,0.34,0.38,0.3,0.02
2021,1,Maryland,West Virginia,0.21,0.34,0.1,0.02
2021,1,Massachusetts,Pittsburgh,-0.14,-0.07,-0.27,0.45
2021,1,Memphis,Nicholls,0.34,0.48,0.26,0.0
2021,1,Miami,Alabama,0.01,0.1,-0.12,0.34
2021,1,Miami (OH),Cincinnati,-0.14,-0.54,0.13,0.51
2021,1,Michigan,Western Michigan,0.65,1.2,0.45,0.11
2021,1,Michigan State,Northwestern,0.42,0.29,0.52,0.15
2021,1,Middle Tennessee,Monmouth,0.23,0.49,0.03,0.0
2021,1,Minnesota,Ohio State,0.05,0.5,-0.18,0.56
2021,1,Mississippi State,Louisiana Tech,0.34,0.3,0.45,0.22
2021,1,Missouri,Central Michigan,0.13,0.24,0.03,0.23
2021,1,Navy,Marshall,0.02,-0.58,0.25,0.34
2021,1,NC State,South Florida,0.45,0.52,0.5,-0.01
2021,1,Nebraska,Fordham,0.34,0.22,0.4,0.0
2021,1,Nebraska,Illinois,0.32,0.39,0.24,0.04
2021,1,Nebraska,Illinois,0.32,0.39,0.24,0.28
2021,1,Nevada,California,0.19,0.43,-0.06,0.22
2021,1,New Mexico,Houston Christian,0.06,0.44,-0.04,0.0
2021,1,New Mexico State,San Diego State,-0.05,-0.01,-0.08,-0.02
2021,1,New Mexico State,UTEP,-0.19,-0.36,0.0,0.64
2021,1,New Mexico State,UTEP,-0.19,-0.36,0.0,0.32
2021,1,North Carolina,Virginia Tech,0.09,-0.17,0.49,0.05
2021,1,Northern Illinois,Georgia Tech,0.16,0.63,-0.01,0.01
2021,1,North Texas,Northwestern State,0.42,0.5,0.44,0.0
2021,1,Northwestern,Michigan State,0.15,0.23,0.04,0.42
2021,1,Notre Dame,Florida State,0.23,0.51,-0.12,0.29
2021,1,Ohio,Syracuse,0.12,0.24,0.19,0.37
2021,1,Ohio State,Minnesota,0.56,0.7,0.45,0.05
2021,1,Oklahoma,Tulane,-0.11,-0.16,-0.05,0.18
2021,1,Oklahoma State,Missouri State,0.13,0.31,-0.02,0.0
2021,1,Old Dominion,Wake Forest,-0.07,0.0,-0.02,0.07
2021,1,Ole Miss,Louisville,0.76,0.74,0.78,0.41
2021,1,Oregon,Fresno State,0.11,0.16,0.09,0.29
2021,1,Oregon,Fresno State,0.11,0.16,0.09,0.2
2021,1,Oregon State,Purdue,0.12,0.2,0.09,0.15
2021,1,Penn State,Wisconsin,0.14,0.25,-0.1,-0.02
2021,1,Pittsburgh,Massachusetts,0.45,0.56,0.43,-0.14
2021,1,Purdue,Oregon State,0.15,0.3,0.01,0.12
2021,1,Rice,Arkansas,-0.09,0.29,-0.39,0.24
2021,1,Rutgers,Temple,0.29,0.12,0.38,-0.12
2021,1,San Diego State,New Mexico State,-0.02,-0.19,0.18,-0.05
2021,1,San Diego State,New Mexico State,-0.02,-0.19,0.18,-0.19
2021,1,San José State,USC,0.09,0.18,-0.1,0.24
2021,1,San José State,Southern Utah,0.51,0.79,0.26,0.0
2021,1,SMU,Abilene Christian,0.78,1.34,0.13,0.0
2021,1,South Alabama,Southern Miss,0.38,0.74,0.11,0.22
2021,1,South Carolina,Eastern Illinois,0.35,0.62,0.18,0.0
2021,1,Southern Miss,South Alabama,0.22,0.55,-0.09,0.38
2021,1,South Florida,NC State,-0.01,-0.02,0.18,0.45
2021,1,Stanford,Kansas State,0.08,0.2,-0.16,0.28
2021,1,Syracuse,Ohio,0.37,0.07,0.51,0.12
2021,1,TCU,Duquesne,0.36,0.7,0.27,0.0
2021,1,Temple,Rutgers,-0.12,-0.22,0.04,0.29
2021,1,Tennessee,Bowling Green,0.19,-0.06,0.3,-0.03
2021,1,Texas,Louisiana,0.4,0.67,0.2,0.15
2021,1,Texas A&M,Kent State,0.29,0.25,0.33,-0.13
2021,1,Texas State,Baylor,0.09,0.28,-0.13,0.27
2021,1,Texas Tech,Houston,0.21,0.29,0.12,0.02
2021,1,Toledo,Norfolk State,1.13,6.58,0.59,0.0
2021,1,Troy,Southern,0.37,0.72,0.23,0.0
2021,1,Tulane,Oklahoma,0.18,0.14,0.25,-0.11
2021,1,Tulsa,UC Davis,0.11,-0.02,0.4,0.0
2021,1,UAB,Jacksonville State,0.4,1.29,-0.18,0.0
2021,1,UCF,Boise State,0.22,0.16,0.28,0.13
2021,1,UCLA,Hawai'i,0.23,0.28,0.2,-0.05
2021,1,UCLA,Hawai'i,0.23,0.28,0.2,0.39
2021,1,UCLA,LSU,0.39,0.84,0.19,0.2
2021,1,UConn,Fresno State,-0.4,-0.32,-0.49,0.29
2021,1,UConn,Fresno State,-0.4,-0.32,-0.49,0.2
2021,1,UConn,Holy Cross,0.02,0.04,0.2,0.0
2021,1,UL Monroe,Kentucky,-0.27,-0.28,-0.25,0.39
2021,1,UNLV,Eastern Washington,0.11,-0.04,0.22,0.0
2021,1,USC,San José State,0.24,0.43,0.08,0.09
2021,1,USC,San José State,0.24,0.43,0.08,0.51
2021,1,Utah,Weber State,0.28,0.39,0.19,0.0
2021,1,Utah State,Washington State,0.28,0.47,0.17,0.22
2021,1,UTEP,Bethune-Cookman,0.64,1.09,0.33,0.0
2021,1,UTEP,New Mexico State,0.32,0.87,0.16,-0.05
2021,1,UTEP,New Mexico State,0.32,0.87,0.16,-0.19
2021,1,UTSA,Illinois,0.32,0.56,0.16,0.04
2021,1,UTSA,Illinois,0.32,0.56,0.16,0.28
2021,1,Vanderbilt,East Tennessee State,-0.17,0.03,-0.17,0.0
2021,1,Virginia,William & Mary,0.46,0.65,0.26,0.0
2021,1,Virginia Tech,North Carolina,0.05,0.39,-0.11,0.09
2021,1,Wake Forest,Old Dominion,0.07,0.32,-0.13,-0.07
2021,1,Washington,Montana,-0.04,0.04,0.1,0.0
2021,1,Washington State,Utah State,0.22,0.11,0.45,0.28
2021,1,Western Kentucky,UT Martin,0.58,1.1,-0.15,0.0
2021,1,Western Michigan,Michigan,0.11,0.17,0.05,0.65
2021,1,West Virginia,Maryland,0.02,0.0,0.09,0.21
2021,1,Wisconsin,Penn State,-0.02,-0.1,0.04,0.14
2021,1,Wyoming,Montana State,0.22,0.34,0.14,0.0
2021,2,Air Force,Navy,-0.05,0.17,-0.09,-0.26
2021,2,Akron,Temple,0.11,-0.01,0.2,0.3
2021,2,Alabama,Mercer,0.38,0.36,0.39,0.0
2021,2,App State,Miami,0.17,0.37,-0.02,0.03
2021,2,Arizona,San Diego State,-0.18,0.02,-0.23,0.28
2021,2,Arizona State,UNLV,0.24,-0.08,0.45,0.01
2021,2,Arkansas,Texas,0.35,0.15,0.44,0.09
2021,2,Arkansas State,Memphis,0.4,0.53,0.12,0.62
2021,2,Army,Western Kentucky,0.24,1.18,0.16,0.43
2021,2,Auburn,Alabama State,0.55,0.47,0.59,0.0
2021,2,Ball State,Penn State,-0.06,-0.08,-0.02,0.34
2021,2,Baylor,Texas Southern,0.74,0.67,0.79,0.0
2021,2,Boise State,UTEP,0.33,0.74,0.04,-0.03
2021,2,Boston College,Massachusetts,0.35,0.93,0.11,0.1
2021,2,Bowling Green,South Alabama,-0.16,0.14,-0.52,0.1
2021,2,Buffalo,Nebraska,0.08,0.16,-0.02,0.47
2021,2,BYU,Utah,0.2,0.22,0.18,0.09
2021,2,California,TCU,0.3,0.39,0.2,0.27
2021,2,Central Michigan,Robert Morris,0.29,0.42,0.22,0.0
2021,2,Charlotte,Gardner-Webb,0.21,-0.01,0.47,0.0
2021,2,Cincinnati,Murray State,0.39,0.51,0.27,0.0
2021,2,Clemson,South Carolina State,0.34,0.01,0.66,0.0
2021,2,Coastal Carolina,Kansas,0.44,0.82,0.22,0.05
2021,2,Colorado,Texas A&M,-0.1,-0.19,-0.04,-0.05
2021,2,Colorado State,Vanderbilt,0.25,0.25,0.24,0.14
2021,2,Duke,North Carolina A&T,0.53,0.52,0.53,0.0
2021,2,East Carolina,South Carolina,-0.21,-0.5,0.06,0.03
2021,2,Eastern Michigan,Wisconsin,-0.25,-0.2,-0.31,0.19
2021,2,Florida,South Florida,0.4,0.21,0.52,-0.05
2021,2,Florida Atlantic,Georgia Southern,0.34,0.56,0.14,0.0
2021,2,Florida International,Texas State,0.09,0.16,0.03,0.16
2021,2,Florida State,Jacksonville State,0.22,0.13,0.35,0.0
2021,2,Fresno State,Cal Poly,0.62,0.95,0.36,0.0
2021,2,Georgia,UAB,0.36,0.97,0.01,-0.31
2021,2,Georgia Southern,Florida Atlantic,0.0,0.11,-0.06,0.34
2021,2,Georgia State,North Carolina,0.01,-0.16,0.13,0.57
2021,2,Georgia Tech,Kennesaw State,0.37,0.78,0.07,0.0
2021,2,Hawai'i,Oregon State,0.25,0.24,0.27,0.55
2021,2,Houston,Rice,0.31,0.45,0.17,-0.13
2021,2,Illinois,Virginia,0.06,-0.01,0.3,0.41
2021,2,Indiana,Idaho,0.32,0.55,0.22,0.0
2021,2,Iowa,Iowa State,-0.17,-0.19,-0.16,0.14
2021,2,Iowa State,Iowa,0.14,0.18,0.05,-0.17
2021,2,Kansas,Coastal Carolina,0.05,0.08,0.22,0.44
2021,2,Kansas State,Southern Illinois,0.18,0.29,0.22,0.0
2021,2,Kent State,VMI,0.62,0.44,0.68,0.0
2021,2,Kentucky,Missouri,0.37,0.5,0.37,0.29
2021,2,Liberty,Troy,0.21,0.28,0.16,0.27
2021,2,Louisiana,Nicholls,0.23,0.52,-0.12,0.0
2021,2,Louisiana Tech,SE Louisiana,0.21,0.37,0.09,0.0
2021,2,Louisville,Eastern Kentucky,0.2,0.28,0.15,0.0
2021,2,LSU,McNeese,0.04,0.2,-0.14,0.0
2021,2,Marshall,North Carolina Central,0.25,0.34,0.29,0.0
2021,2,Maryland,Howard,0.46,0.75,0.25,0.0
2021,2,Massachusetts,Boston College,0.1,0.2,0.0,0.35
2021,2,Memphis,Arkansas State,0.62,0.76,0.48,0.4
2021,2,Miami,App State,0.03,0.02,0.04,0.17
2021,2,Miami (OH),Minnesota,0.19,0.36,0.02,0.19
2021,2,Michigan,Washington,0.21,0.06,0.25,0.09
2021,2,Michigan State,Youngstown State,0.56,0.7,0.48,0.0
2021,2,Middle Tennessee,Virginia Tech,0.07,0.21,0.07,0.36
2021,2,Minnesota,Miami (OH),0.19,0.49,0.06,0.19
2021,2,Mississippi State,NC State,0.17,0.33,-0.4,0.0
2021,2,Missouri,Kentucky,0.29,0.35,0.2,0.37
2021,2,Navy,Air Force,-0.26,-0.44,-0.12,-0.05
2021,2,NC State,Mississippi State,0.0,0.17,-0.23,0.17
2021,2,Nebraska,Buffalo,0.47,0.86,0.28,0.08
2021,2,Nevada,Idaho State,0.55,0.58,0.46,0.0
2021,2,New Mexico,New Mexico State,0.21,0.49,-0.04,0.01
2021,2,New Mexico State,New Mexico,0.01,0.09,-0.02,0.21
2021,2,North Carolina,Georgia State,0.57,0.92,0.27,0.01
2021,2,Northern Illinois,Wyoming,0.39,0.47,0.5,0.47
2021,2,North Texas,SMU,0.11,0.24,0.07,0.33
2021,2,Northwestern,Indiana State,0.21,-0.13,0.42,0.0
2021,2,Notre Dame,Toledo,0.16,0.37,-0.1,0.09
2021,2,Ohio,Duquesne,0.11,-0.08,0.4,0.0
2021,2,Ohio State,Oregon,0.29,0.38,0.13,0.38
2021,2,Oklahoma,Western Carolina,0.56,0.66,0.45,0.0
2021,2,Oklahoma State,Tulsa,0.03,0.11,-0.02,0.19
2021,2,Old Dominion,Hampton,0.39,0.4,0.39,0.0
2021,2,Ole Miss,Austin Peay,0.48,0.38,0.58,0.0
2021,2,Oregon,Ohio State,0.38,0.41,0.35,0.29
2021,2,Oregon State,Hawai'i,0.55,0.75,0.4,0.25
2021,2,Penn State,Ball State,0.34,0.42,0.28,-0.06
2021,2,Pittsburgh,Tennessee,0.22,0.51,-0.04,0.11
2021,2,Purdue,UConn,0.48,0.83,0.12,-0.08
2021,2,Rice,Houston,-0.13,-0.03,0.08,0.31
2021,2,Rutgers,Syracuse,0.0,-0.08,0.07,0.04
2021,2,San Diego State,Arizona,0.28,0.58,0.19,-0.18
2021,2,SMU,North Texas,0.33,0.61,0.27,0.11
2021,2,South Alabama,Bowling Green,0.1,0.11,0.1,-0.16
2021,2,South Carolina,East Carolina,0.03,0.2,-0.08,-0.21
2021,2,Southern Miss,Grambling,0.25,0.3,0.22,0.0
2021,2,South Florida,Florida,-0.05,0.01,-0.09,0.4
2021,2,Stanford,USC,0.32,0.84,-0.07,0.18
2021,2,Syracuse,Rutgers,0.04,0.16,-0.07,0.0
2021,2,TCU,California,0.27,0.08,0.4,0.3
2021,2,Temple,Akron,0.3,0.43,0.22,0.11
2021,2,Tennessee,Pittsburgh,0.11,0.15,0.07,0.22
2021,2,Texas,Arkansas,0.09,0.2,0.02,0.35
2021,2,Texas A&M,Colorado,-0.05,0.08,-0.25,-0.1
2021,2,Texas State,Florida International,0.16,0.05,0.27,0.09
2021,2,Texas Tech,Stephen F. Austin,0.54,0.36,0.79,0.0
2021,2,Toledo,Notre Dame,0.09,0.08,0.1,0.16
2021,2,Troy,Liberty,0.27,0.36,0.12,0.21
2021,2,Tulane,Morgan State,0.56,0.49,0.64,0.0
2021,2,Tulsa,Oklahoma State,0.19,0.37,0.04,0.03
2021,2,UAB,Georgia,-0.31,-0.89,0.06,0.36
2021,2,UCF,Bethune-Cookman,0.55,0.55,0.55,0.0
2021,2,UConn,Purdue,-0.08,-0.12,-0.05,0.48
2021,2,UNLV,Arizona State,0.01,-0.15,0.16,0.24
2021,2,USC,Stanford,0.18,0.04,0.35,0.32
2021,2,Utah,BYU,0.09,0.02,0.18,0.2
2021,2,Utah State,North Dakota,0.44,0.53,0.35,0.0
2021,2,UTEP,Boise State,-0.03,0.5,-0.23,0.33
2021,2,UTSA,Lamar,0.5,0.73,0.22,0.0
2021,2,Vanderbilt,Colorado State,0.14,0.31,-0.08,0.25
2021,2,Virginia,Illinois,0.41,0.87,0.16,0.06
2021,2,Virginia Tech,Middle Tennessee,0.36,0.28,0.42,0.07
2021,2,Wake Forest,Norfolk State,0.37,0.44,0.39,0.0
2021,2,Washington,Michigan,0.09,0.22,-0.09,0.21
2021,2,Washington State,Portland State,0.41,0.5,0.31,0.0
2021,2,Western Kentucky,Army,0.43,0.48,0.29,0.24
2021,2,Western Michigan,Illinois State,0.26,0.17,0.31,0.0
2021,2,West Virginia,Long Island University,0.34,0.68,0.13,0.0
2021,2,Wisconsin,Eastern Michigan,0.19,0.02,0.26,-0.25
2021,2,Wyoming,Northern Illinois,0.47,0.5,0.46,0.39
2021,3,Air Force,Utah State,0.42,1.09,0.37,0.44
2021,3,Akron,Bryant,0.4,0.65,0.21,0.0
2021,3,Alabama,Florida,0.2,0.34,0.0,0.28
2021,3,App State,Elon,0.42,0.6,0.27,0.0
2021,3,Arizona,Northern Arizona,-0.05,-0.13,0.09,0.0
2021,3,Arizona State,BYU,0.27,0.23,0.31,0.2
2021,3,Arkansas,Georgia Southern,0.53,0.96,0.3,-0.06
2021,3,Arkansas State,Washington,-0.08,-0.06,-0.01,0.42
2021,3,Army,UConn,0.47,2.87,0.37,0.1
2021,3,Auburn,Penn State,0.12,0.01,0.23,0.23
2021,3,Ball State,Wyoming,-0.16,-0.55,0.3,0.29
2021,3,Baylor,Kansas,0.61,0.7,0.57,0.01
2021,3,Boise State,Oklahoma State,0.15,0.32,-0.06,0.21
2021,3,Boston College,Temple,0.31,0.3,0.31,-0.09
2021,3,Bowling Green,Murray State,0.15,0.4,0.01,0.0
2021,3,Buffalo,Coastal Carolina,0.3,0.28,0.31,0.29
2021,3,BYU,Arizona State,0.2,0.23,0.18,0.27
2021,3,California,Sacramento State,0.46,0.43,0.62,0.0
2021,3,Central Michigan,LSU,-0.12,0.1,-0.45,0.36
2021,3,Charlotte,Georgia State,0.0,0.18,-0.15,0.35
2021,3,Cincinnati,Indiana,0.09,0.0,0.18,0.03
2021,3,Clemson,Georgia Tech,-0.01,0.11,-0.03,0.0
2021,3,Coastal Carolina,Buffalo,0.29,0.38,0.24,0.3
2021,3,Colorado,Minnesota,-0.26,-0.25,-0.27,0.33
2021,3,Colorado State,Toledo,0.03,-0.04,0.07,-0.01
2021,3,Duke,Northwestern,0.22,0.31,0.16,0.16
2021,3,East Carolina,Marshall,0.37,0.45,0.23,0.47
2021,3,Eastern Michigan,Massachusetts,0.4,0.81,0.14,0.27
2021,3,Florida,Alabama,0.28,0.27,0.29,0.2
2021,3,Florida Atlantic,Fordham,0.29,0.27,0.3,0.0
2021,3,Florida International,Texas Tech,-0.07,-0.03,-0.13,0.54
2021,3,Florida State,Wake Forest,0.14,0.3,-0.01,0.24
2021,3,Fresno State,UCLA,0.29,0.54,-0.12,0.39
2021,3,Georgia,South Carolina,0.37,0.5,0.21,-0.05
2021,3,Georgia Southern,Arkansas,-0.06,-0.18,0.05,0.53
2021,3,Georgia State,Charlotte,0.35,0.4,0.34,0.0
2021,3,Georgia Tech,Clemson,0.0,0.03,-0.03,-0.01
2021,3,Hawai'i,San José State,0.02,-0.06,0.1,-0.02
2021,3,Houston,Grambling,0.29,0.51,0.12,0.0
2021,3,Illinois,Maryland,0.08,0.14,0.04,0.32
2021,3,Indiana,Cincinnati,0.03,0.08,-0.03,0.09
2021,3,Iowa,Kent State,0.23,0.23,0.23,0.02
2021,3,Iowa State,UNLV,0.43,0.74,0.22,-0.14
2021,3,Kansas,Baylor,0.01,-0.09,0.07,0.61
2021,3,Kansas State,Nevada,0.39,0.67,0.32,0.24
2021,3,Kent State,Iowa,0.02,0.04,0.06,0.23
2021,3,Kentucky,Chattanooga,0.18,0.4,0.0,0.0
2021,3,Liberty,Old Dominion,0.39,0.55,0.26,-0.02
2021,3,Louisiana,Ohio,0.43,0.26,0.55,0.0
2021,3,Louisiana Tech,SMU,0.31,0.44,0.12,0.33
2021,3,Louisville,UCF,0.29,0.39,0.19,0.15
2021,3,LSU,Central Michigan,0.36,0.57,-0.03,-0.12
2021,3,Marshall,East Carolina,0.47,0.56,0.44,0.37
2021,3,Maryland,Illinois,0.32,0.34,0.28,0.08
2021,3,Massachusetts,Eastern Michigan,0.27,0.2,0.36,0.4
2021,3,Memphis,Mississippi State,0.04,0.16,-0.11,0.06
2021,3,Miami,Michigan State,0.2,0.36,-0.28,0.31
2021,3,Miami (OH),Long Island University,0.56,0.85,0.37,0.0
2021,3,Michigan,Northern Illinois,0.61,0.82,0.54,-0.05
2021,3,Michigan State,Miami,0.31,0.39,0.24,0.2
2021,3,Middle Tennessee,UTSA,-0.34,0.09,-0.6,0.13
2021,3,Minnesota,Colorado,0.33,0.56,0.25,-0.26
2021,3,Mississippi State,Memphis,0.06,0.24,-0.28,0.04
2021,3,Missouri,Southeast Missouri State,0.74,0.96,0.49,0.0
2021,3,NC State,Furman,0.44,0.48,0.39,0.0
2021,3,Nebraska,Oklahoma,0.23,0.47,0.01,0.38
2021,3,Nevada,Kansas State,0.24,0.23,0.28,0.39
2021,3,New Mexico,Texas A&M,-0.18,-0.41,0.01,0.23
2021,3,New Mexico State,South Carolina State,0.4,0.72,0.06,0.0
2021,3,North Carolina,Virginia,0.65,1.23,0.52,0.43
2021,3,Northern Illinois,Michigan,-0.05,0.01,-0.08,0.61
2021,3,North Texas,UAB,-0.19,-0.14,-0.24,0.38
2021,3,Northwestern,Duke,0.16,0.34,0.12,0.22
2021,3,Notre Dame,Purdue,0.13,0.19,0.06,-0.01
2021,3,Ohio,Louisiana,0.0,0.05,-0.05,0.43
2021,3,Ohio State,Tulsa,0.39,0.27,0.47,0.14
2021,3,Oklahoma,Nebraska,0.38,0.41,0.34,0.23
2021,3,Oklahoma State,Boise State,0.21,0.22,0.21,0.15
2021,3,Old Dominion,Liberty,-0.02,-0.01,0.02,0.39
2021,3,Ole Miss,Tulane,0.49,0.45,0.51,0.16
2021,3,Oregon,Stony Brook,0.29,0.38,0.21,0.0
2021,3,Oregon State,Idaho,0.49,0.51,0.48,0.0
2021,3,Penn State,Auburn,0.23,0.48,-0.04,0.12
2021,3,Pittsburgh,Western Michigan,0.48,0.61,0.26,0.29
2021,3,Purdue,Notre Dame,-0.01,0.08,-0.24,0.13
2021,3,Rice,Texas,-0.08,0.0,0.09,0.62
2021,3,Rutgers,Delaware,0.51,0.7,0.36,0.0
2021,3,San Diego State,Utah,0.02,-0.27,0.16,-0.06
2021,3,San José State,Hawai'i,-0.02,0.1,-0.27,0.02
2021,3,SMU,Louisiana Tech,0.33,0.5,0.1,0.31
2021,3,South Alabama,Alcorn State,0.29,0.31,0.28,0.0
2021,3,South Carolina,Georgia,-0.05,0.14,-0.18,0.37
2021,3,Southern Miss,Troy,-0.12,0.01,-0.29,-0.04
2021,3,South Florida,Florida A&M,0.23,0.08,0.33,0.0
2021,3,Stanford,Vanderbilt,0.38,0.33,0.45,0.17
2021,3,Syracuse,UAlbany,0.57,1.04,0.34,0.0
2021,3,Temple,Boston College,-0.09,-0.04,-0.13,0.31
2021,3,Tennessee,Tennessee Tech,0.28,0.33,0.24,0.0
2021,3,Texas,Rice,0.62,0.45,0.79,-0.08
2021,3,Texas A&M,New Mexico,0.23,0.28,0.17,-0.18
2021,3,Texas State,Incarnate Word,0.35,0.42,0.28,0.0
2021,3,Texas Tech,Florida International,0.54,0.93,0.14,-0.07
2021,3,Toledo,Colorado State,-0.01,0.01,-0.06,0.03
2021,3,Troy,Southern Miss,-0.04,0.22,-0.47,-0.12
2021,3,Tulane,Ole Miss,0.16,0.37,0.04,0.49
2021,3,Tulsa,Ohio State,0.14,0.25,-0.12,0.39
2021,3,UAB,North Texas,0.38,1.27,0.09,-0.19
2021,3,UCF,Louisville,0.15,-0.08,0.39,0.29
2021,3,UCLA,Fresno State,0.39,0.76,0.1,0.29
2021,3,UConn,Army,0.1,-0.16,0.53,0.47
2021,3,UL Monroe,Jackson State,-0.14,-0.06,-0.2,0.0
2021,3,UNLV,Iowa State,-0.14,0.17,-0.32,0.43
2021,3,USC,Washington State,0.23,0.48,-0.26,0.01
2021,3,Utah,San Diego State,-0.06,0.03,-0.24,0.02
2021,3,Utah State,Air Force,0.44,0.59,0.26,0.42
2021,3,UTSA,Middle Tennessee,0.13,0.29,0.1,-0.34
2021,3,Vanderbilt,Stanford,0.17,0.04,0.3,0.38
2021,3,Virginia,North Carolina,0.43,0.65,-0.17,0.65
2021,3,Virginia Tech,West Virginia,0.11,0.21,0.0,0.28
2021,3,Wake Forest,Florida State,0.24,0.54,0.05,0.14
2021,3,Washington,Arkansas State,0.42,0.53,0.39,-0.08
2021,3,Washington State,USC,0.01,0.02,-0.02,0.23
2021,3,Western Michigan,Pittsburgh,0.29,0.65,0.0,0.48
2021,3,West Virginia,Virginia Tech,0.28,0.34,0.23,0.11
2021,3,Wyoming,Ball State,0.29,0.39,0.23,-0.16
2021,4,Air Force,Florida Atlantic,0.35,0.38,0.35,-0.04
2021,4,Akron,Ohio State,-0.22,-0.35,-0.05,0.64
2021,4,Alabama,Southern Miss,0.68,1.24,0.17,0.01
2021,4,App State,Marshall,0.25,0.21,0.27,0.22
2021,4,Arizona,Oregon,0.0,-0.09,0.06,0.32
2021,4,Arizona State,Colorado,0.42,0.5,0.36,0.11
2021,4,Arkansas,Texas A&M,0.08,0.71,-0.2,-0.03
2021,4,Arkansas State,Tulsa,0.18,0.36,0.02,0.5
2021,4,Army,Miami (OH),0.23,-0.64,0.3,0.05
2021,4,Auburn,Georgia State,0.11,0.22,-0.05,0.0
2021,4,Ball State,Toledo,0.01,0.15,-0.09,0.25
2021,4,Baylor,Iowa State,0.22,0.31,0.17,0.31
2021,4,Boise State,Utah State,0.15,0.27,0.02,0.11
2021,4,Boston College,Missouri,0.29,0.23,0.32,0.28
