id,season,week,season_type,start_date,home_team,away_team,home_conference,away_conference,home_points,away_points,neutral_site,conference_game,venue
401540470,2023,1,regular,2023-08-31 22:00:00,Charleston Southern,North Greenville,Big South-OVC,Gulf South,13.0,10.0,False,False,Buccaneer Field
401550193,2023,1,regular,2023-08-31 22:00:00,Rowan,Stevenson,New Jersey,Mid Atlantic,17.0,20.0,False,False,Richard Wackar Stadium
401540990,2023,1,regular,2023-08-31 22:00:00,UNC Pembroke,Fayetteville State,Mountain East,CIAA,19.0,17.0,False,False,Grace P. Johnson Stadium
401541838,2023,1,regular,2023-08-31 22:00:00,Barton,Chowan,South Atlantic,Gulf South,41.0,0.0,False,False,Electric Supply Company Field
401541872,2023,1,regular,2023-08-31 23:00:00,West Alabama,Angelo State,Gulf South,Lone Star,14.0,38.0,False,False,Tiger Stadium (AL)
401540534,2023,1,regular,2023-08-31 23:00:00,Furman,Tennessee Tech,Southern,Big South-OVC,45.0,10.0,False,False,Paladin Stadium
401532393,2023,1,regular,2023-08-31 23:00:00,Western Michigan,Saint Francis,Mid-American,NEC,35.0,17.0,False,False,Waldo Stadium
401541881,2023,1,regular,2023-08-31 23:00:00,West Georgia,Limestone,Gulf South,South Atlantic,21.0,19.0,False,False,University Stadium (GA)
401525461,2023,1,regular,2023-08-31 23:00:00,Wake Forest,Elon,ACC,Coastal Athletic,37.0,17.0,False,False,Allegacy Federal Credit Union Stadium
401541855,2023,1,regular,2023-08-31 23:00:00,Samford,Shorter,Southern,Gulf South,69.0,14.0,False,False,Seibert Stadium
401540323,2023,1,regular,2023-08-31 23:00:00,Stony Brook,Delaware,Coastal Athletic,CAA,13.0,37.0,False,True,Kenneth P. LaValle Stadium
401525816,2023,1,regular,2023-08-31 23:00:00,UCF,Kent State,Big 12,Mid-American,56.0,6.0,False,False,FBC Mortgage Stadium
401550240,2023,1,regular,2023-08-31 23:00:00,Lakeland,Wisconsin Platteville,NACC,Wisconsin,13.0,80.0,False,False,Taylor Field
401541012,2023,1,regular,2023-08-31 23:00:00,Charleston (WV),Gannon,Mountain East,Pennsylvania State Athletic,22.0,13.0,False,False,University of Charleston Stadium
401554814,2023,1,regular,2023-08-31 23:00:00,Buffalo State,Brockport,Liberty League,Empire 8,6.0,42.0,False,False,Coyer Field
401531834,2023,1,regular,2023-08-31 23:00:00,Georgia State,Rhode Island,Sun Belt,Coastal Athletic,42.0,35.0,False,False,Center Parc Stadium
401541833,2023,1,regular,2023-08-31 23:00:00,Walsh,West Liberty,Great Midwest Athletic,Mountain East,24.0,21.0,False,False,Tom Benson Hall of Fame Stadium
401540775,2023,1,regular,2023-08-31 23:00:00,Northwestern (OK),Arkansas Monticello,Great American,Great American,24.0,49.0,False,True,Ranger Field
401541949,2023,1,regular,2023-08-31 23:00:00,Northeastern State,Fort Hays,Mid America,Mid America,0.0,56.0,False,True,Gable Field at Doc Wadley Stadium
401545869,2023,1,regular,2023-08-31 23:00:00,Lincoln (PA),Clarion,CIAA,Pennsylvania State Athletic,20.0,30.0,False,False,Lincoln University Stadium
401558399,2023,1,regular,2023-08-31 23:00:00,Louisiana Christian,East Texas Baptist,,American Southwest,34.0,14.0,True,False,Wildcat Field
401540794,2023,1,regular,2023-08-31 23:00:00,Minnesota Duluth,Northern Michigan,Northern Sun,GLIAC,47.0,10.0,False,False,James S. Malosky Stadium
401541001,2023,1,regular,2023-08-31 23:00:00,Fairmont State,Bloomsburg,Mountain East,Pennsylvania State Athletic,34.0,30.0,False,False,Duvall-Rosier Field
401541787,2023,1,regular,2023-08-31 23:00:00,Southern Arkansas,Southeastern Oklahoma State,Great American,Great American,34.0,19.0,False,True,Wilkins Stadium
401540299,2023,1,regular,2023-08-31 23:00:00,Indiana State,Eastern Illinois,MVFC,Big South-OVC,0.0,27.0,False,False,Memorial Stadium
401541782,2023,1,regular,2023-08-31 23:00:00,Southwestern Oklahoma State,Ouachita Baptist,Great American,Great American,14.0,38.0,False,True,Milam Stadium
401541751,2023,1,regular,2023-08-31 23:00:00,Southern Nazarene,Harding,Great American,Great American,20.0,53.0,False,True,Southern Nazarene University Football Stadium
401541801,2023,1,regular,2023-08-31 23:00:00,IU Pennsylvania,Ashland,Pennsylvania State Athletic,Great Midwest Athletic,24.0,17.0,False,False,George P. Miller Stadium
401540311,2023,1,regular,2023-08-31 23:00:00,Campbell,William & Mary,Coastal Athletic,Coastal Athletic,24.0,34.0,False,True,Barker-Lane Stadium
401541033,2023,1,regular,2023-08-31 23:00:00,Carson Newman,Virginia Lynchburg,South Atlantic,,35.0,3.0,False,False,Burke-Tarr Stadium
401545779,2023,1,regular,2023-08-31 23:00:00,Wheeling,Seton Hill,Mountain East,Pennsylvania State Athletic,35.0,24.0,False,False,Bishop Schmitt Field
401545847,2023,1,regular,2023-08-31 23:00:00,Minot State,Southwest Minnesota State,Northern Sun,Northern Sun,23.0,28.0,False,True,Herb Parker Stadium
401547053,2023,1,regular,2023-08-31 23:00:00,Kentucky State,Clark Atlanta,SIAC,SIAC,34.0,20.0,False,True,Alumni Stadium (KY)
401545835,2023,1,regular,2023-08-31 23:00:00,Wayne State (NE),Minnesota St Moorhead,Northern Sun,Northern Sun,31.0,23.0,False,True,"Memorial Stadium (Wayne, NE)"
401540728,2023,1,regular,2023-08-31 23:00:00,Missouri S&T,Delta State,Great Lakes,Gulf South,20.0,48.0,False,False,Allgood-Bailey Stadium
401545842,2023,1,regular,2023-08-31 23:00:00,Sioux Falls,Minnesota State,Northern Sun,Northern Sun,26.0,54.0,False,True,Bob Young Field
401550360,2023,1,regular,2023-08-31 23:00:00,Belhaven,Millsaps,USA South,Southern Athletic,47.0,7.0,False,False,Belhaven Bowl Stadium
401545751,2023,1,regular,2023-08-31 23:00:00,Quincy,Chadron State,Great Lakes,Rocky Mountain,34.0,35.0,False,False,QU Stadium
401547175,2023,1,regular,2023-08-31 23:00:00,McMurry,Birmingham-Southern,American Southwest,Southern Athletic,19.0,20.0,True,False,War Memorial Stadium (AR)
401545810,2023,1,regular,2023-08-31 23:00:00,Bemidji State,Northern State,Northern Sun,Northern Sun,49.0,13.0,False,True,Chet Anderson Stadium
401545791,2023,1,regular,2023-08-31 23:00:00,Millersville,Saint Anselm,Pennsylvania State Athletic,Northeast 10,33.0,7.0,False,False,Chryst Field at Biemesderfer Stadium
401551497,2023,1,regular,2023-08-31 23:05:00,East Stroudsburg,Pace,Pennsylvania State Athletic,Northeast 10,62.0,9.0,False,False,Eiler-Martin Stadium
401545819,2023,1,regular,2023-08-31 23:30:00,Concordia St. Paul,Upper Iowa,Northern Sun,Northern Sun,43.0,20.0,False,True,Sea Foam Stadium
401520174,2023,1,regular,2023-08-31 23:30:00,UConn,NC State,FBS Independents,ACC,14.0,24.0,False,False,Pratt & Whitney Stadium
401549695,2023,1,regular,2023-08-31 23:30:00,Ferris State,Mercyhurst,GLIAC,Pennsylvania State Athletic,54.0,12.0,False,False,Top Taggart Field
401540451,2023,1,regular,2023-08-31 23:30:00,Youngstown State,Valparaiso,MVFC,Pioneer,52.0,10.0,False,False,Stambaugh Stadium
401541760,2023,1,regular,2023-09-01 00:00:00,Henderson State,East Central,Great American,Great American,41.0,13.0,False,True,Ruggles Field at Carpenter-Haygood Stadium
401520148,2023,1,regular,2023-09-01 00:00:00,Minnesota,Nebraska,Big Ten,Big Ten,13.0,10.0,False,True,Huntington Bank Stadium
401541984,2023,1,regular,2023-09-01 00:00:00,Pittsburg State,Washburn,Mid America,Mid America,34.0,7.0,False,True,Carnie Smith Stadium
401550428,2023,1,regular,2023-09-01 00:00:00,Lindenwood,Wisconsin Stevens Point,Big South-OVC,Wisconsin,77.0,9.0,False,False,Hunter Stadium
401541939,2023,1,regular,2023-09-01 00:00:00,Central Oklahoma,Nebraska Kearney,Mid America,Mid America,24.0,21.0,False,True,Wantland Stadium
401540278,2023,1,regular,2023-09-01 00:00:00,Abilene Christian,Northern Colorado,UAC,Big Sky,31.0,11.0,False,False,Wildcat Stadium (TX)
401531377,2023,1,regular,2023-09-01 00:00:00,UAB,North Carolina A&T,American Athletic,Coastal Athletic,35.0,6.0,False,False,Protective Stadium
401540745,2023,1,regular,2023-09-01 00:00:00,Colorado School of Mines,Grand Valley State,Rocky Mountain,GLIAC,31.0,28.0,False,False,Marv Kay Stadium at Campbell Field
401540463,2023,1,regular,2023-09-01 00:00:00,South Dakota State,Western Oregon,MVFC,Lone Star,45.0,7.0,False,False,Dana J. Dykhouse Stadium
401541928,2023,1,regular,2023-09-01 00:00:00,Missouri Western,Central Missouri,Mid America,Mid America,38.0,45.0,False,True,Craig Field at Spratt Memorial Stadium
401520165,2023,1,regular,2023-09-01 00:00:00,Missouri,South Dakota,SEC,MVFC,35.0,10.0,False,False,Memorial Stadium
401541775,2023,1,regular,2023-09-01 00:00:00,Oklahoma Baptist,Arkansas Tech,Great American,Great American,23.0,21.0,False,True,Crain Family Stadium
401549650,2023,1,regular,2023-09-01 00:00:00,Beloit,Rockford,Midwest,NACC,34.0,27.0,False,False,Strong Stadium
401531337,2023,1,regular,2023-09-01 00:00:00,Tulsa,Arkansas-Pine Bluff,American Athletic,SWAC,42.0,7.0,False,False,Chapman Stadium
401541958,2023,1,regular,2023-09-01 00:00:00,Missouri Southern State,Northwest Missouri State,Mid America,Mid America,24.0,31.0,False,True,Fred G. Hughes Stadium
401541923,2023,1,regular,2023-09-01 00:00:00,Weber State,Central Washington,Big Sky,Lone Star,35.0,10.0,False,False,Stewart Stadium
401551490,2023,1,regular,2023-09-01 00:00:00,Eastern New Mexico,New Mexico Highlands,Lone Star,Rocky Mountain,28.0,26.0,False,False,Al Whitehead Field at Greyhound Stadium
401544875,2023,1,regular,2023-09-01 00:00:00,Emporia State,Lincoln (MO),Mid America,Independent DII,56.0,10.0,False,False,Francis G. Welch Stadium
401520176,2023,1,regular,2023-09-01 00:00:00,Utah,Florida,Pac-12,SEC,24.0,11.0,False,False,Rice-Eccles Stadium
401550414,2023,1,regular,2023-09-01 00:00:00,Dakota State University,Wisconsin La Crosse,,Wisconsin,6.0,31.0,True,False,Trojan Stadium
401523987,2023,1,regular,2023-09-01 02:00:00,Arizona State,Southern Utah,Pac-12,UAC,24.0,21.0,False,False,Mountain America Stadium
401550131,2023,1,regular,2023-09-01 22:00:00,Nichols,UMass Dartmouth,Commonwealth Coast,MSCAC,6.0,57.0,False,False,Vendetti Field
401541826,2023,1,regular,2023-09-01 22:00:00,West Florida,Kentucky Wesleyan,Gulf South,Great Midwest Athletic,35.0,3.0,True,False,Blue Wahoos Stadium
401532394,2023,1,regular,2023-09-01 22:30:00,Eastern Michigan,Howard,Mid-American,MEAC,33.0,23.0,False,False,Rynearson Stadium
401550109,2023,1,regular,2023-09-01 23:00:00,Lebanon Valley,Franklin & Marshall,Mid Atlantic,Centennial,12.0,16.0,False,False,Arnold Field (PA)
401550079,2023,1,regular,2023-09-01 23:00:00,Curry,Salve Regina,Commonwealth Coast,Commonwealth Coast,0.0,48.0,False,True,Walter M. Katz Field
401553027,2023,1,regular,2023-09-01 23:00:00,Catholic,McDaniel,Landmark Conference,Centennial,34.0,7.0,False,False,Cardinal Stadium (DC)
401525463,2023,1,regular,2023-09-01 23:00:00,Miami,Miami (OH),ACC,Mid-American,38.0,3.0,False,False,Hard Rock Stadium
401552881,2023,1,regular,2023-09-01 23:00:00,WPI,Worcester State,NEWMAC,MSCAC,44.0,13.0,False,False,"Alumni Stadium (Worcester, MA)"
401549580,2023,1,regular,2023-09-01 23:00:00,Alfred,Hobart,Empire 8,Liberty League,9.0,31.0,False,False,Merrill Field at Yunevich Stadium
401549629,2023,1,regular,2023-09-01 23:00:00,Muhlenberg,Moravian,Centennial,Landmark Conference,53.0,12.0,False,False,Scotty Wood Stadium
401520163,2023,1,regular,2023-09-01 23:00:00,Michigan State,Central Michigan,Big Ten,Mid-American,31.0,7.0,False,False,Spartan Stadium
401525462,2023,1,regular,2023-09-01 23:30:00,Georgia Tech,Louisville,ACC,ACC,34.0,39.0,True,True,Mercedes-Benz Stadium
401552447,2023,1,regular,2023-09-01 23:30:00,Ursinus,Alvernia,Centennial,Mid Atlantic,38.0,6.0,False,False,Patterson Field
401546011,2023,1,regular,2023-09-02 00:00:00,South Dakota Mines,Valley City State,Rocky Mountain,,31.0,14.0,False,False,O'Harra Stadium
401553008,2023,1,regular,2023-09-02 00:00:00,Hardin Simmons,Albright,American Southwest,Mid Atlantic,47.0,3.0,False,False,Shelton Stadium
401525815,2023,1,regular,2023-09-02 00:00:00,Kansas,Missouri State,Big 12,MVFC,48.0,17.0,False,False,Memorial Stadium
401523988,2023,1,regular,2023-09-02 03:00:00,Hawai'i,Stanford,Mountain West,Pac-12,24.0,37.0,False,False,Clarence T.C. Ching Athletics Complex
401545706,2023,1,regular,2023-09-02 04:00:00,Concord,Emory & Henry,Mountain East,South Atlantic,10.0,56.0,False,False,Callaghan Stadium
401545759,2023,1,regular,2023-09-02 04:00:00,Notre Dame College,Ohio Dominican,Mountain East,Great Midwest Athletic,23.0,21.0,False,False,Mueller Field
401550454,2023,1,regular,2023-09-02 04:00:00,Westminster (MO),Rhodes,Upper Midwest,Southern Athletic,0.0,47.0,False,False,Blue Jay Stadium
401539993,2023,1,regular,2023-09-02 04:00:00,North Carolina Central,Winston-Salem State,MEAC,CIAA,47.0,21.0,False,False,O'Kelly-Riddick Stadium
401546995,2023,1,regular,2023-09-02 04:00:00,Lake Erie,Franklin Pierce,Great Midwest Athletic,Northeast 10,10.0,26.0,False,False,Jack Britt Memorial Stadium
401540225,2023,1,regular,2023-09-02 04:00:00,Cal Poly,San Diego,Big Sky,Pioneer,27.0,10.0,False,False,Alex G. Spanos Stadium
401549784,2023,1,regular,2023-09-02 04:00:00,Guilford,Greensboro,Old Dominion,USA South,36.0,21.0,False,False,Armfield Athletic Center
401540285,2023,1,regular,2023-09-02 04:00:00,Nicholls,Sacramento State,Southland,Big Sky,24.0,38.0,False,False,Manning Field at John L. Guidry Stadium
401540012,2023,1,regular,2023-09-02 04:00:00,Duquesne,Edinboro,NEC,Pennsylvania State Athletic,49.0,7.0,False,False,Arthur J. Rooney Athletic Field
401541905,2023,1,regular,2023-09-02 04:00:00,UT Permian Basin,Texas College,Lone Star,,96.0,0.0,False,False,Ratliff Stadium
401541912,2023,1,regular,2023-09-02 04:00:00,Western Colorado,West Texas,Rocky Mountain,Lone Star,28.0,6.0,False,False,Mountaineer Bowl
401540737,2023,1,regular,2023-09-02 04:00:00,Findlay,Truman State,Great Midwest Athletic,Great Lakes,10.0,20.0,False,False,Donnell Stadium
401540163,2023,1,regular,2023-09-02 04:00:00,Mississippi Valley State,Central State,SWAC,SIAC,21.0,24.0,True,False,Soldier Field
401544077,2023,1,regular,2023-09-02 04:00:00,Lyon,Grinnell,,Midwest,18.0,12.0,True,False,
401544096,2023,1,regular,2023-09-02 04:00:00,Marietta,St. John Fisher,Ohio,Empire 8,31.0,7.0,False,False,Don Drumm Stadium
401540003,2023,1,regular,2023-09-02 04:00:00,Central Connecticut,American International,NEC,Northeast 10,44.0,0.0,False,False,Arute Field
401540562,2023,1,regular,2023-09-02 04:00:00,St. Thomas (MN),Black Hills State,Pioneer,Rocky Mountain,36.0,26.0,False,False,O'Shaughnessy Stadium
401540396,2023,1,regular,2023-09-02 04:00:00,VMI,Davidson,Southern,Pioneer,12.0,7.0,False,False,Alumni Memorial Field
401540219,2023,1,regular,2023-09-02 04:00:00,Montana State,Utah Tech,Big Sky,UAC,63.0,20.0,False,False,Bobcat Stadium
401540166,2023,1,regular,2023-09-02 04:00:00,Texas Southern,Prairie View A&M,SWAC,SWAC,34.0,37.0,False,True,BBVA Compass Stadium
401540078,2023,1,regular,2023-09-02 04:00:00,Lehigh,Villanova,Patriot,Coastal Athletic,10.0,38.0,False,False,Goodman Stadium
401540065,2023,1,regular,2023-09-02 04:00:00,Holy Cross,Merrimack,Patriot,NEC,42.0,20.0,False,False,Fitton Field
401550253,2023,1,regular,2023-09-02 04:00:00,Capital,Denison,Ohio,North Coast,35.0,45.0,False,False,Bernlohr Stadium
401549730,2023,1,regular,2023-09-02 16:00:00,Western Connecticut State,Merchant Marine,MSCAC,NEWMAC,35.0,52.0,False,False,Westside Athletic Complex
401550282,2023,1,regular,2023-09-02 16:00:00,Otterbein,Ohio Wesleyan,Ohio,North Coast,21.0,35.0,False,False,"Memorial Stadium (Westerville, OH)"
401541110,2023,1,regular,2023-09-02 16:00:00,North Carolina Wesleyan,Randolph Macon,USA South,Old Dominion,9.0,51.0,False,False,Bishop Stadium
401544051,2023,1,regular,2023-09-02 16:00:00,Rochester (NY),Utica,Liberty League,Empire 8,17.0,20.0,False,False,Edwin Fauver Stadium
401520170,2023,1,regular,2023-09-02 16:00:00,Purdue,Fresno State,Big Ten,Mountain West,35.0,39.0,False,False,Ross-Ade Stadium
401525822,2023,1,regular,2023-09-02 16:00:00,Oklahoma,Arkansas State,Big 12,Sun Belt,73.0,0.0,False,False,"Memorial Stadium (Norman, OK)"
401550056,2023,1,regular,2023-09-02 16:00:00,SUNY Cortland,Delaware Valley,Empire 8,Mid Atlantic,42.0,13.0,False,False,Stadium Red Field
401550292,2023,1,regular,2023-09-02 16:00:00,Alma,Ohio Northern,Michigan,Ohio,52.0,7.0,False,False,Bahlke Field
401550145,2023,1,regular,2023-09-02 16:00:00,Kalamazoo,Oberlin,Michigan,North Coast,42.0,10.0,False,False,Angell Field
401549737,2023,1,regular,2023-09-02 16:00:00,MIT,Bridgewater State,NEWMAC,MSCAC,41.0,27.0,False,False,Henry G. Steinbrenner '27 Stadium
401541053,2023,1,regular,2023-09-02 16:00:00,Kean,SUNY Morrisville,New Jersey,Empire 8,14.0,24.0,False,False,Kean Alumni Stadium
401520172,2023,1,regular,2023-09-02 16:00:00,SMU,Louisiana Tech,American Athletic,Conference USA,38.0,14.0,False,False,Gerald J. Ford Stadium
401520162,2023,1,regular,2023-09-02 16:00:00,Michigan,East Carolina,Big Ten,American Athletic,30.0,3.0,False,False,Michigan Stadium
401520157,2023,1,regular,2023-09-02 16:00:00,Iowa,Utah State,Big Ten,Mountain West,24.0,14.0,False,False,Kinnick Stadium
401525464,2023,1,regular,2023-09-02 16:00:00,Boston College,Northern Illinois,ACC,Mid-American,24.0,27.0,False,False,"Alumni Stadium (Chestnut Hill, MA)"
401558747,2023,1,regular,2023-09-02 16:00:00,The College of New Jersey,Eastern,New Jersey,Mid Atlantic,41.0,21.0,False,False,Lions Stadium
401547185,2023,1,regular,2023-09-02 16:00:00,Johns Hopkins,Ithaca,Centennial,Liberty League,27.0,17.0,False,False,Homewood Field
401545971,2023,1,regular,2023-09-02 16:00:00,Bentley,West Chester,Northeast 10,Pennsylvania State Athletic,19.0,20.0,False,False,Bentley University Football Stadium
401545963,2023,1,regular,2023-09-02 16:00:00,Shippensburg,Newberry,Pennsylvania State Athletic,South Atlantic,10.0,14.0,False,False,Seth Grove Stadium
401540708,2023,1,regular,2023-09-02 16:00:00,Tiffin,McKendree,Great Midwest Athletic,Great Lakes,79.0,14.0,False,False,Frost-Kalnow Stadium
401546992,2023,1,regular,2023-09-02 16:00:00,Davenport,Thomas More,GLIAC,,31.0,17.0,False,False,Farmers Insurance Athletic Complex
401553021,2023,1,regular,2023-09-02 16:00:00,Wilkes,King's,Landmark Conference,Mid Atlantic,23.0,27.0,False,True,Schmidt Stadium
401552473,2023,1,regular,2023-09-02 16:00:00,Dean,Fitchburg State,ECFC,MSCAC,33.0,17.0,False,False,Dale Lippert Field
401520160,2023,1,regular,2023-09-02 16:00:00,Liberty,Bowling Green,Conference USA,Mid-American,34.0,24.0,False,False,Williams Stadium (VA)
401520159,2023,1,regular,2023-09-02 16:00:00,Kentucky,Ball State,SEC,Mid-American,44.0,14.0,False,False,Kroger Field
401545891,2023,1,regular,2023-09-02 16:00:00,Shepherd,Southern Connecticut State,Pennsylvania State Athletic,Northeast 10,27.0,26.0,False,False,Ram Stadium (WV)
401549310,2023,1,regular,2023-09-02 16:00:00,Hilbert,Union,North Coast,Liberty League,0.0,65.0,True,False,St. Francis High School
401549622,2023,1,regular,2023-09-02 16:00:00,Endicott,St. Lawrence,Commonwealth Coast,Liberty League,31.0,0.0,False,False,Hempstead Stadium
401551929,2023,1,regular,2023-09-02 16:00:00,Keystone,Gallaudet,Landmark Conference,ECFC,27.0,6.0,False,False,Athletic Field Complex
401545782,2023,1,regular,2023-09-02 16:00:00,Assumption,Kutztown,Northeast 10,Pennsylvania State Athletic,31.0,20.0,False,False,Multi-Sport Stadium
401523994,2023,1,regular,2023-09-02 16:00:00,TCU,Colorado,Big 12,Pac-12,42.0,45.0,False,False,Amon G. Carter Stadium
401520179,2023,1,regular,2023-09-02 16:00:00,Tennessee,Virginia,SEC,ACC,49.0,13.0,True,False,Nissan Stadium
401540057,2023,1,regular,2023-09-02 16:30:00,Georgetown,Marist,Patriot,Pioneer,49.0,7.0,False,False,Cooper Field
401549802,2023,1,regular,2023-09-02 17:00:00,Shenandoah,Methodist,Old Dominion,USA South,44.0,29.0,False,False,Shentel Stadium
401532570,2023,1,regular,2023-09-02 17:00:00,Air Force,Robert Morris,Mountain West,Big South,42.0,7.0,False,False,Falcon Stadium
401544060,2023,1,regular,2023-09-02 17:00:00,William Paterson,FDU Florham,New Jersey,Mid Atlantic,29.0,33.0,False,False,Wightman Stadium
401550025,2023,1,regular,2023-09-02 17:00:00,Waynesburg,Allegheny,Presidents',Presidents',36.0,39.0,False,True,John F. Wiley Stadium
401550226,2023,1,regular,2023-09-02 17:00:00,Washington and Lee,Salisbury,Old Dominion,New Jersey,7.0,28.0,False,False,Wilson Field
401549817,2023,1,regular,2023-09-02 17:00:00,Bridgewater,Susquehanna,Old Dominion,Landmark Conference,19.0,51.0,False,False,Jopson Athletic Complex
401541092,2023,1,regular,2023-09-02 17:00:00,Wilmington (OH),Wooster,Ohio,North Coast,63.0,43.0,False,False,Wiliams Stadium (OH)
401540099,2023,1,regular,2023-09-02 17:00:00,Illinois State,Dayton,MVFC,Pioneer,41.0,0.0,False,False,Hancock Stadium
401549810,2023,1,regular,2023-09-02 17:00:00,Brevard,Warner,USA South,,23.0,29.0,False,False,Brevard Memorial Stadium
401541101,2023,1,regular,2023-09-02 17:00:00,Western New England,Springfield,Commonwealth Coast,NEWMAC,14.0,28.0,False,False,Golden Bear Stadium
401540508,2023,1,regular,2023-09-02 17:00:00,Stonehill,New Hampshire,NEC,Coastal Athletic,17.0,51.0,False,False,W.B. Mason Stadium
401550061,2023,1,regular,2023-09-02 17:00:00,Vermont State Castleton,Plymouth State,ECFC,MSCAC,25.0,21.0,False,False,Dave Wolk Stadium
401549752,2023,1,regular,2023-09-02 17:00:00,Muskingum,Ferrum,Ohio,Old Dominion,31.0,20.0,False,False,Sherman Field at McConagha Stadium
401550187,2023,1,regular,2023-09-02 17:00:00,Saint John's (MN),Trinity (TX),Minnesota,Southern Athletic,34.0,31.0,False,False,Clemens Stadium
401550289,2023,1,regular,2023-09-02 17:00:00,Hampden Sydney,Wabash,Old Dominion,North Coast,28.0,29.0,False,False,Lewis C. Everett Stadium
401539970,2023,1,regular,2023-09-02 17:00:00,Delaware State,Bowie State,MEAC,CIAA,11.0,22.0,False,False,Alumni Stadium
401552992,2023,1,regular,2023-09-02 17:00:00,Gettysburg,Juniata,Centennial,Landmark Conference,40.0,20.0,False,True,Shirk Field at Musselman Stadium
401540684,2023,1,regular,2023-09-02 17:00:00,West Virginia Wesleyan,Johnson C. Smith,Mountain East,CIAA,6.0,49.0,False,False,Cebe Ross Field
401544871,2023,1,regular,2023-09-02 17:00:00,Elizabeth City State,Catawba,CIAA,South Atlantic,23.0,31.0,False,False,Roebuck Stadium
401544954,2023,1,regular,2023-09-02 17:00:00,Baldwin Wallace,Mount St Joseph,Ohio,Heartland,33.0,46.0,False,False,George Finnie Stadium
401549615,2023,1,regular,2023-09-02 17:00:00,Dickinson,Rensselaer,Centennial,Liberty League,27.0,38.0,False,False,Biddle Field
401544115,2023,1,regular,2023-09-02 17:00:00,Saint Vincent,Washington & Jefferson,Presidents',Presidents',0.0,51.0,False,True,Chuck Noll Field
401547195,2023,1,regular,2023-09-02 17:00:00,Husson,Norwich,Commonwealth Coast,NEWMAC,28.0,14.0,False,False,Dr. John W. Winkin Sports Complex
401553000,2023,1,regular,2023-09-02 17:00:00,Widener,Lycoming,Mid Atlantic,Landmark Conference,42.0,21.0,False,False,Leslie C. Quick Jr. Stadium
401550391,2023,1,regular,2023-09-02 17:00:00,Grove City,Westminster (PA),Presidents',Presidents',17.0,7.0,False,True,Robert E. Thorn Field
