id,season,week,season_type,start_date,home_team,away_team,home_conference,away_conference,home_points,away_points,neutral_site,conference_game,venue
400763470,2015,1,regular,2015-09-04 23:00:00,Western Michigan,Michigan State,Mid-American,Big Ten,24,37,False,False,Waldo Stadium
400795631,2015,1,regular,2015-09-04 23:00:00,Delaware,Jacksonville,CAA,Pioneer,14,20,False,False,Delaware Stadium
400760491,2015,1,regular,2015-09-04 23:00:00,Army,Fordham,FBS Independents,Patriot,35,37,False,False,Michie Stadium
400756903,2015,1,regular,2015-09-04 23:00:00,Syracuse,Rhode Island,ACC,CAA,47,0,False,False,JMA Wireless Dome
400756887,2015,1,regular,2015-09-05 00:00:00,Oregon State,Weber State,Pac-12,Big Sky,26,7,False,False,Reser Stadium
400756888,2015,1,regular,2015-09-05 02:26:00,Boise State,Washington,Mountain West,Pac-12,16,13,False,False,Albertsons Stadium
400799833,2015,1,regular,2015-09-05 16:00:00,Robert Morris,Dayton,NEC,Pioneer,24,27,False,False,Joe Walton Stadium
400603831,2015,1,regular,2015-09-05 16:00:00,Georgia,UL Monroe,SEC,Sun Belt,51,14,False,False,Sanford Stadium
400799832,2015,1,regular,2015-09-05 16:00:00,Duquesne,Kentucky Christian,NEC,,47,7,False,False,Arthur J. Rooney Athletic Field
400756891,2015,1,regular,2015-09-05 16:00:00,Northwestern,Stanford,Big Ten,Pac-12,16,6,False,False,Ryan Field
400799428,2015,1,regular,2015-09-05 16:00:00,Saint Francis,Georgetown,NEC,Patriot,48,20,False,False,DeGol Field
400603835,2015,1,regular,2015-09-05 16:00:00,Ole Miss,UT Martin,SEC,OVC,76,3,False,False,Vaught-Hemingway Stadium
400763401,2015,1,regular,2015-09-05 16:00:00,Kansas,South Dakota State,Big 12,MVFC,38,41,False,False,Memorial Stadium
400764860,2015,1,regular,2015-09-05 16:00:00,Navy,Colgate,American Athletic,Patriot,48,10,False,False,Navy-Marine Corps Memorial Stadium
400763473,2015,1,regular,2015-09-05 16:00:00,Iowa,Illinois State,Big Ten,MVFC,31,14,False,False,Kinnick Stadium
400763494,2015,1,regular,2015-09-05 16:00:00,Maryland,Richmond,Big Ten,CAA,50,21,False,False,SECU Stadium
400763496,2015,1,regular,2015-09-05 16:00:00,Rutgers,Norfolk State,Big Ten,MEAC,63,13,True,False,High Point Solutions Stadium
400756898,2015,1,regular,2015-09-05 16:30:00,Clemson,Wofford,ACC,Southern,49,10,False,False,"Memorial Stadium (Clemson, SC)"
400756897,2015,1,regular,2015-09-05 17:00:00,Boston College,Maine,ACC,CAA,24,3,False,False,"Alumni Stadium (Chestnut Hill, MA)"
400756902,2015,1,regular,2015-09-05 17:00:00,Pittsburgh,Youngstown State,ACC,MVFC,45,37,False,False,Acrisure Stadium
400795590,2015,1,regular,2015-09-05 17:00:00,Monmouth,Holy Cross,Big South,Patriot,19,27,True,False,Kessler Field
400835430,2015,1,regular,2015-09-05 18:00:00,Illinois,Kent State,Big Ten,Mid-American,52,3,False,False,"Memorial Stadium (Champaign, IL)"
400756889,2015,1,regular,2015-09-05 18:00:00,Washington State,Portland State,Pac-12,Big Sky,17,24,False,False,Gesa Field
400799831,2015,1,regular,2015-09-05 19:00:00,Bryant,American International,NEC,Northeast 10,27,3,False,False,Bulldog Stadium
400799927,2015,1,regular,2015-09-05 19:00:00,Incarnate Word,Texas A&M-Kingsville,Southland,Lone Star,18,16,False,False,Gayle and Tom Benson Stadium
400795495,2015,1,regular,2015-09-05 19:05:00,Indiana State,Butler,MVFC,Pioneer,52,17,False,False,Memorial Stadium
400763592,2015,1,regular,2015-09-05 19:30:00,Tulsa,Florida Atlantic,American Athletic,Conference USA,47,44,False,False,Chapman Stadium
400603828,2015,1,regular,2015-09-05 19:30:00,Arkansas,UTEP,SEC,Conference USA,48,13,False,False,Razorback Stadium
400763495,2015,1,regular,2015-09-05 19:30:00,Nebraska,BYU,Big Ten,FBS Independents,28,33,False,False,"Memorial Stadium (Lincoln, NE)"
400763588,2015,1,regular,2015-09-05 19:30:00,Eastern Michigan,Old Dominion,Mid-American,Conference USA,34,38,False,False,Rynearson Stadium
400763497,2015,1,regular,2015-09-05 19:30:00,Temple,Penn State,American Athletic,Big Ten,27,10,False,False,Lincoln Financial Field
400756904,2015,1,regular,2015-09-05 19:30:00,UCLA,Virginia,Pac-12,ACC,34,16,False,False,Rose Bowl
400603829,2015,1,regular,2015-09-05 19:30:00,Auburn,Louisville,SEC,ACC,31,24,True,False,Georgia Dome
400787304,2015,1,regular,2015-09-05 19:30:00,Miami (OH),Presbyterian,Mid-American,Big South,26,7,False,False,Yager Stadium
400787111,2015,1,regular,2015-09-05 19:30:00,Air Force,Morgan State,Mountain West,MEAC,63,7,False,False,Falcon Stadium
400787412,2015,1,regular,2015-09-05 19:30:00,App State,Howard,Sun Belt,MEAC,49,0,False,False,Kidd Brewer Stadium
400787303,2015,1,regular,2015-09-05 19:30:00,Buffalo,UAlbany,Mid-American,CAA,51,14,False,False,UB Stadium
400763406,2015,1,regular,2015-09-05 19:30:00,Texas Tech,Sam Houston,Big 12,Southland,59,45,False,False,Jones AT&T Stadium
400795504,2015,1,regular,2015-09-05 19:35:00,Northern Colorado,Western Colorado,Big Sky,Rocky Mountain,42,34,False,False,Nottingham Field
400603834,2015,1,regular,2015-09-05 20:00:00,Missouri,Southeast Missouri State,SEC,OVC,34,3,False,False,Memorial Stadium
400763472,2015,1,regular,2015-09-05 20:00:00,Indiana,Southern Illinois,Big Ten,MVFC,48,47,False,False,"Memorial Stadium (Bloomington, IN)"
400787116,2015,1,regular,2015-09-05 20:00:00,Wyoming,North Dakota,Mountain West,Big Sky,13,24,False,False,War Memorial Stadium
400787112,2015,1,regular,2015-09-05 20:00:00,Colorado State,Savannah State,Mountain West,MEAC,65,13,True,False,Sonny Lubick Field at Hughes Stadium
400834350,2015,1,regular,2015-09-05 20:00:00,Tennessee,Bowling Green,SEC,Mid-American,59,30,True,False,Nissan Stadium
400763591,2015,1,regular,2015-09-05 20:40:00,Rice,Wagner,Conference USA,NEC,56,16,False,False,Rice Stadium
400756890,2015,1,regular,2015-09-05 21:00:00,California,Grambling,Pac-12,SWAC,73,14,False,False,California Memorial Stadium
400795767,2015,1,regular,2015-09-05 21:45:00,Austin Peay,Mercer,OVC,Southern,7,28,False,False,Governors Stadium
400799043,2015,1,regular,2015-09-05 22:00:00,The Citadel,Davidson,Southern,Pioneer,69,0,False,False,Johnson Hagood Stadium
400764857,2015,1,regular,2015-09-05 22:00:00,East Carolina,Towson,American Athletic,CAA,28,20,False,False,Dowdy-Ficklen Stadium
400799782,2015,1,regular,2015-09-05 22:00:00,North Carolina Central,St. Augustine's,MEAC,CIAA,72,0,False,False,O'Kelly-Riddick Stadium
400799783,2015,1,regular,2015-09-05 22:00:00,North Carolina A&T,Shaw,MEAC,CIAA,61,7,False,False,Aggie Stadium
400799429,2015,1,regular,2015-09-05 22:00:00,Bucknell,Marist,Patriot,Pioneer,17,0,False,False,Christy Mathewson-Memorial Stadium
400799834,2015,1,regular,2015-09-05 22:00:00,Sacred Heart,Saint Anselm,NEC,Northeast 10,43,19,False,False,Campus Field
400787414,2015,1,regular,2015-09-05 22:00:00,South Alabama,Gardner-Webb,Sun Belt,Big South,33,23,True,False,Ladd Peebles Stadium
400795632,2015,1,regular,2015-09-05 22:00:00,James Madison,Morehead State,CAA,Pioneer,56,7,False,False,Bridgeforth Stadium
400795633,2015,1,regular,2015-09-05 22:00:00,Lafayette,William & Mary,Patriot,CAA,7,34,False,False,Fisher Field
400795768,2015,1,regular,2015-09-05 22:00:00,Chattanooga,Jacksonville State,Southern,OVC,20,23,False,False,Finley Stadium
400756900,2015,1,regular,2015-09-05 22:00:00,Miami,Bethune-Cookman,ACC,MEAC,45,0,False,False,Hard Rock Stadium
400799781,2015,1,regular,2015-09-05 22:00:00,Hampton,Kentucky State,MEAC,SIAC,35,20,False,False,Armstrong Stadium
400756901,2015,1,regular,2015-09-05 22:00:00,NC State,Troy,ACC,Sun Belt,49,21,False,False,Carter-Finley Stadium
400795503,2015,1,regular,2015-09-05 22:05:00,Idaho State,Black Hills State,Big Sky,Rocky Mountain,55,0,False,False,Holt Arena
400799052,2015,1,regular,2015-09-05 23:00:00,Western Carolina,Mars Hill,Southern,South Atlantic,42,14,False,False,E. J. Whitmire Stadium
400795505,2015,1,regular,2015-09-05 23:00:00,Stephen F. Austin,Northern Arizona,Southland,Big Sky,28,34,False,False,Homer Bryce Stadium
400764859,2015,1,regular,2015-09-05 23:00:00,Memphis,Missouri State,American Athletic,MVFC,63,7,False,False,Simmons Bank Liberty Stadium
400795588,2015,1,regular,2015-09-05 23:00:00,Furman,Coastal Carolina,Southern,Big South,35,38,False,False,Paladin Stadium
400763590,2015,1,regular,2015-09-05 23:00:00,Middle Tennessee,Jackson State,Conference USA,SWAC,70,14,False,False,"Johnny ""Red"" Floyd Stadium"
400763589,2015,1,regular,2015-09-05 23:00:00,Louisiana Tech,Southern,Conference USA,SWAC,62,15,False,False,Joe Aillet Stadium
400795589,2015,1,regular,2015-09-05 23:00:00,Liberty,Delaware State,Big South,MEAC,32,13,False,False,Williams Stadium (VA)
400799865,2015,1,regular,2015-09-05 23:00:00,Drake,William Jewell,Pioneer,Great Lakes,44,30,False,False,Drake Stadium
400799866,2015,1,regular,2015-09-05 23:00:00,Stetson,Webber International,Pioneer,,42,13,False,False,Spec Martin Municipal Stadium
400764861,2015,1,regular,2015-09-05 23:00:00,South Florida,Florida A&M,American Athletic,MEAC,51,3,False,False,Raymond James Stadium
400603838,2015,1,regular,2015-09-05 23:00:00,Texas A&M,Arizona State,SEC,Pac-12,38,17,True,False,NRG Stadium
400763404,2015,1,regular,2015-09-05 23:00:00,Oklahoma,Akron,Big 12,Mid-American,41,3,False,False,"Memorial Stadium (Norman, OK)"
400603832,2015,1,regular,2015-09-05 23:00:00,Kentucky,Louisiana,SEC,Sun Belt,40,33,False,False,Kroger Field
400763402,2015,1,regular,2015-09-05 23:10:00,Kansas State,South Dakota,Big 12,MVFC,34,0,False,False,Bill Snyder Family Stadium
400603830,2015,1,regular,2015-09-05 23:30:00,Florida,New Mexico State,SEC,Sun Belt,61,13,False,False,Ben Hill Griffin Stadium
400763407,2015,1,regular,2015-09-05 23:30:00,West Virginia,Georgia Southern,Big 12,Sun Belt,44,0,False,False,Milan Puskar Stadium
400787115,2015,1,regular,2015-09-05 23:30:00,Northern Illinois,UNLV,Mid-American,Mountain West,38,30,False,False,Huskie Stadium
400763403,2015,1,regular,2015-09-05 23:30:00,Notre Dame,Texas,FBS Independents,Big 12,38,3,False,False,Notre Dame Stadium
400603827,2015,1,regular,2015-09-06 00:00:00,Alabama,Wisconsin,SEC,Big Ten,35,17,True,False,AT&T Stadium
400764858,2015,1,regular,2015-09-06 00:00:00,Houston,Tennessee Tech,American Athletic,OVC,52,24,False,False,TDECU Stadium
400763400,2015,1,regular,2015-09-06 00:00:00,Iowa State,Northern Iowa,Big 12,MVFC,31,7,False,False,Jack Trice Stadium
400799925,2015,1,regular,2015-09-06 00:00:00,Lamar,Bacone College,Southland,,66,3,False,False,Provost Umphrey Stadium
400756886,2015,1,regular,2015-09-06 00:00:00,Oregon,Eastern Washington,Pac-12,Big Sky,61,42,False,False,Autzen Stadium
400791346,2015,1,regular,2015-09-06 00:00:00,San Diego State,San Diego,Mountain West,Pioneer,37,3,True,False,Qualcomm Stadium
400799926,2015,1,regular,2015-09-06 00:00:00,Houston Christian,Bethany (KS),Southland,,51,7,False,False,Husky Stadium
400787114,2015,1,regular,2015-09-06 00:05:00,New Mexico,Mississippi Valley State,Mountain West,SWAC,66,0,False,False,University Stadium (NM)
400764856,2015,1,regular,2015-09-06 00:45:00,Cincinnati,Alabama A&M,American Athletic,SWAC,52,10,False,False,Nippert Stadium
400795508,2015,1,regular,2015-09-06 01:00:00,Montana,Cal Poly,Big Sky,Big Sky,19,20,False,True,Washington-Grizzly Stadium
400799676,2015,1,regular,2015-09-06 01:00:00,Texas Southern,Prairie View A&M,SWAC,SWAC,11,38,False,True,BBVA Compass Stadium
400756899,2015,1,regular,2015-09-06 01:03:00,Florida State,Texas State,ACC,Sun Belt,59,16,False,False,Doak Campbell Stadium
400795506,2015,1,regular,2015-09-06 01:05:00,Sacramento State,Eastern Oregon,Big Sky,,41,20,False,False,Hornet Stadium
400603836,2015,1,regular,2015-09-06 02:00:00,Southern Miss,Mississippi State,Conference USA,SEC,16,34,False,False,M. M. Roberts Stadium
400756884,2015,1,regular,2015-09-06 03:00:00,USC,Arkansas State,Pac-12,Sun Belt,55,6,False,False,Los Angeles Memorial Coliseum
400763498,2015,1,regular,2015-09-06 19:00:00,Marshall,Purdue,Conference USA,Big Ten,41,31,False,False,Joan C. Edwards Stadium
400796441,2015,1,regular,2015-09-06 19:30:00,South Carolina State,Arkansas-Pine Bluff,MEAC,SWAC,35,7,True,False,Camping World Stadium
400795769,2015,1,regular,2015-09-06 23:00:00,Tennessee State,Alabama State,OVC,SWAC,24,14,False,False,Nissan Stadium
400756905,2015,1,regular,2015-09-08 00:00:00,Virginia Tech,Ohio State,ACC,Big Ten,24,42,False,False,Lane Stadium
400799673,2015,2,regular,2015-09-10 23:30:00,Mississippi Valley State,Southern,SWAC,SWAC,13,50,False,True,Rice-Totten Field
400795770,2015,2,regular,2015-09-10 23:30:00,UT Martin,Bethel University Tennessee,OVC,,72,10,False,False,Graham Stadium
400795578,2015,2,regular,2015-09-10 23:30:00,East Tennessee State,Maryville (TN),FCS Independents,USA South,21,28,True,False,Kermit Tipton Stadium
400763599,2015,2,regular,2015-09-11 00:00:00,Western Kentucky,Louisiana Tech,Conference USA,Conference USA,41,38,False,True,Houchens Industries-L.T. Smith Stadium
400799680,2015,2,regular,2015-09-12 00:00:00,Texas Southern,Bacone College,SWAC,,63,0,False,False,BBVA Compass Stadium
400756912,2015,2,regular,2015-09-12 00:00:00,Florida Atlantic,Miami,Conference USA,ACC,20,44,False,False,FAU Stadium
400787981,2015,2,regular,2015-09-12 01:00:00,Utah,Utah State,Pac-12,Mountain West,24,14,False,False,Rice-Eccles Stadium
400792601,2015,2,regular,2015-09-12 15:30:00,Florida State,South Florida,ACC,American Athletic,34,14,False,False,Doak Campbell Stadium
400795638,2015,2,regular,2015-09-12 16:00:00,Hampton,Richmond,MEAC,CAA,28,31,False,False,Armstrong Stadium
400763508,2015,2,regular,2015-09-12 16:00:00,Wisconsin,Miami (OH),Big Ten,Mid-American,58,0,False,False,Camp Randall Stadium
400756911,2015,2,regular,2015-09-12 16:00:00,Louisville,Houston,ACC,American Athletic,31,34,False,False,L&N Federal Credit Union Stadium
400763594,2015,2,regular,2015-09-12 16:00:00,Charlotte,Presbyterian,Conference USA,Big South,34,10,False,False,Jerry Richardson Stadium
400763506,2015,2,regular,2015-09-12 16:00:00,Penn State,Buffalo,Big Ten,Mid-American,27,14,False,False,Beaver Stadium
400763414,2015,2,regular,2015-09-12 16:00:00,UTSA,Kansas State,Conference USA,Big 12,3,30,False,False,Alamodome
400763500,2015,2,regular,2015-09-12 16:00:00,Illinois,Western Illinois,Big Ten,MVFC,44,0,False,False,"Memorial Stadium (Champaign, IL)"
400757019,2015,2,regular,2015-09-12 16:00:00,Michigan,Oregon State,Big Ten,Pac-12,35,7,False,False,Michigan Stadium
400763502,2015,2,regular,2015-09-12 16:00:00,Maryland,Bowling Green,Big Ten,Mid-American,27,48,False,False,SECU Stadium
400603863,2015,2,regular,2015-09-12 16:00:00,Auburn,Jacksonville State,SEC,OVC,27,20,False,False,Jordan-Hare Stadium
400763507,2015,2,regular,2015-09-12 16:00:00,Purdue,Indiana State,Big Ten,MVFC,38,14,False,False,Ross-Ade Stadium
400760492,2015,2,regular,2015-09-12 16:00:00,UConn,Army,American Athletic,FBS Independents,22,17,False,False,Pratt & Whitney Stadium
400756907,2015,2,regular,2015-09-12 16:30:00,Clemson,App State,ACC,Sun Belt,41,10,False,False,"Memorial Stadium (Clemson, SC)"
400756916,2015,2,regular,2015-09-12 16:30:00,Syracuse,Wake Forest,ACC,ACC,30,17,False,True,JMA Wireless Dome
400799870,2015,2,regular,2015-09-12 17:00:00,Newberry,Jacksonville,South Atlantic,Pioneer,14,17,False,False,Setzler Field
400798994,2015,2,regular,2015-09-12 17:00:00,Chattanooga,Mars Hill,Southern,South Atlantic,44,34,False,False,Finley Stadium
400756906,2015,2,regular,2015-09-12 17:00:00,Boston College,Howard,ACC,MEAC,76,0,False,False,"Alumni Stadium (Chestnut Hill, MA)"
400799048,2015,2,regular,2015-09-12 17:30:00,VMI,Morehead State,Southern,Pioneer,43,40,False,False,Alumni Memorial Field
400795509,2015,2,regular,2015-09-12 18:00:00,Northern Iowa,Eastern Washington,MVFC,Big Sky,38,35,False,False,UNI-Dome
400799835,2015,2,regular,2015-09-12 18:00:00,Valparaiso,Sacred Heart,Pioneer,NEC,3,56,False,False,Brown Field
400757016,2015,2,regular,2015-09-12 18:00:00,Colorado,Massachusetts,Pac-12,Mid-American,48,14,False,False,Folsom Field
400757020,2015,2,regular,2015-09-12 18:00:00,Washington,Sacramento State,Pac-12,Big Sky,49,0,False,False,Husky Stadium
400787306,2015,2,regular,2015-09-12 19:00:00,Central Michigan,Monmouth,Mid-American,Big South,31,10,False,False,Kelly/Shorts Stadium
400763415,2015,2,regular,2015-09-12 19:00:00,Texas Tech,UTEP,Big 12,Conference USA,69,20,False,False,Jones AT&T Stadium
400763416,2015,2,regular,2015-09-12 19:00:00,West Virginia,Liberty,Big 12,Big South,41,17,False,False,Milan Puskar Stadium
400795499,2015,2,regular,2015-09-12 19:00:00,Missouri State,Chadron State,MVFC,Rocky Mountain,21,13,False,False,Plaster Sports Complex
400799036,2015,2,regular,2015-09-12 19:00:00,Samford,Florida A&M,Southern,MEAC,58,21,False,False,Seibert Stadium
400757021,2015,2,regular,2015-09-12 19:30:00,Rutgers,Washington State,Big Ten,Pac-12,34,37,False,False,High Point Solutions Stadium
400756917,2015,2,regular,2015-09-12 19:30:00,Virginia,Notre Dame,ACC,FBS Independents,27,34,False,False,Scott Stadium
400603866,2015,2,regular,2015-09-12 19:30:00,Ole Miss,Fresno State,SEC,Mountain West,73,21,False,False,Vaught-Hemingway Stadium
400763505,2015,2,regular,2015-09-12 19:30:00,Ohio State,Hawai'i,Big Ten,Mountain West,38,0,False,False,Ohio Stadium
400603870,2015,2,regular,2015-09-12 19:30:00,Vanderbilt,Georgia,SEC,SEC,14,31,False,True,FirstBank Stadium
400756910,2015,2,regular,2015-09-12 19:30:00,Georgia Tech,Tulane,ACC,American Athletic,65,10,False,False,Bobby Dodd Stadium
400787307,2015,2,regular,2015-09-12 19:30:00,Northern Illinois,Murray State,Mid-American,OVC,57,26,False,False,Huskie Stadium
400756918,2015,2,regular,2015-09-12 19:30:00,Virginia Tech,Furman,ACC,Southern,42,3,False,False,Lane Stadium
400763412,2015,2,regular,2015-09-12 19:30:00,TCU,Stephen F. Austin,Big 12,Southland,70,7,False,False,Amon G. Carter Stadium
400763499,2015,2,regular,2015-09-12 19:30:00,Colorado State,Minnesota,Mountain West,Big Ten,20,23,False,False,Sonny Lubick Field at Hughes Stadium
400795515,2015,2,regular,2015-09-12 19:30:00,North Dakota State,Weber State,MVFC,Big Sky,41,14,False,False,Fargodome
400763598,2015,2,regular,2015-09-12 19:30:00,Southern Miss,Austin Peay,Conference USA,OVC,52,6,False,False,M. M. Roberts Stadium
400795634,2015,2,regular,2015-09-12 19:30:00,UAlbany,Rhode Island,CAA,CAA,35,7,False,True,Bob Ford Field
400795636,2015,2,regular,2015-09-12 20:00:00,James Madison,Lehigh,CAA,Patriot,55,17,False,False,Bridgeforth Stadium
400763504,2015,2,regular,2015-09-12 20:00:00,Northwestern,Eastern Illinois,Big Ten,OVC,41,0,False,False,Ryan Field
400787119,2015,2,regular,2015-09-12 20:00:00,Wyoming,Eastern Michigan,Mountain West,Mid-American,29,48,False,False,War Memorial Stadium
400795593,2015,2,regular,2015-09-12 20:00:00,Kennesaw State,Edward Waters,Big South,SIAC,58,7,False,False,Fifth Third Stadium
400603861,2015,2,regular,2015-09-12 20:00:00,Arkansas,Toledo,SEC,Mid-American,12,16,False,False,War Memorial Stadium (AR)
400603860,2015,2,regular,2015-09-12 20:00:00,Alabama,Middle Tennessee,SEC,Conference USA,37,10,False,False,Bryant-Denny Stadium
400763409,2015,2,regular,2015-09-12 20:45:00,Iowa State,Iowa,Big 12,Big Ten,17,31,False,False,Jack Trice Stadium
400757022,2015,2,regular,2015-09-12 21:00:00,California,San Diego State,Pac-12,Mountain West,35,7,False,False,California Memorial Stadium
400795591,2015,2,regular,2015-09-12 22:00:00,South Carolina State,Coastal Carolina,MEAC,Big South,14,41,False,False,Oliver C. Dawson Stadium
400799431,2015,2,regular,2015-09-12 22:00:00,Bucknell,Duquesne,Patriot,NEC,7,26,False,False,Christy Mathewson-Memorial Stadium
400795637,2015,2,regular,2015-09-12 22:00:00,Colgate,New Hampshire,Patriot,CAA,8,26,False,False,Andy Kerr Stadium
400799430,2015,2,regular,2015-09-12 22:00:00,Georgetown,Marist,Patriot,Pioneer,34,7,False,False,Cooper Field
400795635,2015,2,regular,2015-09-12 22:00:00,Delaware,Lafayette,CAA,Patriot,19,9,False,False,Delaware Stadium
400799044,2015,2,regular,2015-09-12 22:00:00,The Citadel,Western Carolina,Southern,Southern,28,10,False,True,Johnson Hagood Stadium
400756915,2015,2,regular,2015-09-12 22:00:00,Akron,Pittsburgh,Mid-American,ACC,7,24,False,False,InfoCision Stadium
400799868,2015,2,regular,2015-09-12 22:00:00,Campbell,Chowan,Pioneer,CIAA,35,3,False,False,Barker-Lane Stadium
400795641,2015,2,regular,2015-09-12 22:00:00,Fordham,Villanova,Patriot,CAA,7,14,True,False,Coffey Field
400795592,2015,2,regular,2015-09-12 22:00:00,Gardner-Webb,Elon,Big South,CAA,13,21,False,False,Ernest W. Spangler Stadium
400795639,2015,2,regular,2015-09-12 22:00:00,Stony Brook,Central Connecticut,CAA,NEC,38,9,False,False,Kenneth P. LaValle Stadium
400795640,2015,2,regular,2015-09-12 22:00:00,Towson,Saint Francis,CAA,NEC,35,20,False,False,Johnny Unitas Stadium
400787305,2015,2,regular,2015-09-12 22:00:00,Kent State,Delaware State,Mid-American,MEAC,45,13,False,False,Dix Stadium
400756908,2015,2,regular,2015-09-12 22:00:00,Duke,North Carolina Central,ACC,MEAC,55,0,False,False,Wallace Wade Stadium
400756914,2015,2,regular,2015-09-12 22:00:00,NC State,Eastern Kentucky,ACC,OVC,35,0,False,False,Carter-Finley Stadium
400756913,2015,2,regular,2015-09-12 22:00:00,North Carolina,North Carolina A&T,ACC,MEAC,53,14,False,False,Kenan Stadium
400795511,2015,2,regular,2015-09-12 22:00:00,North Dakota,Drake,Big Sky,Pioneer,21,18,False,False,Alerus Center
400799029,2015,2,regular,2015-09-12 22:00:00,Mercer,Stetson,Southern,Pioneer,57,14,False,False,Five Star Stadium at the Moye Complex
400603868,2015,2,regular,2015-09-12 22:00:00,Tennessee,Oklahoma,SEC,Big 12,24,31,False,False,Neyland Stadium
400787308,2015,2,regular,2015-09-12 22:00:00,Georgia Southern,Western Michigan,Sun Belt,Mid-American,43,17,False,False,Allen E. Paulson Stadium
400795510,2015,2,regular,2015-09-12 22:05:00,Idaho State,Portland State,Big Sky,Big Sky,14,34,False,True,Holt Arena
400799867,2015,2,regular,2015-09-12 22:30:00,Butler,Franklin,Pioneer,Heartland,41,14,False,False,Butler Bowl
