season,week,team,opponent,cfb_off_epa_per_play,cfb_off_pass_epa,cfb_off_rush_epa,cfb_def_epa_per_play
2016,1,Oregon,UC Davis,0.41,0.45,0.4,0.0
2016,1,Oregon State,Minnesota,0.09,0.28,-0.18,0.07
2016,1,Penn State,Kent State,0.11,0.29,-0.03,-0.14
2016,1,Pittsburgh,Villanova,0.07,0.31,-0.17,0.0
2016,1,Purdue,Eastern Kentucky,0.22,0.05,0.42,0.0
2016,1,Rice,Western Kentucky,0.07,0.1,0.1,0.44
2016,1,Rutgers,Washington,-0.12,-0.05,-0.02,0.2
2016,1,San José State,Tulsa,-0.2,0.03,-0.45,0.29
2016,1,SMU,North Texas,0.29,0.51,0.19,0.15
2016,1,South Alabama,Mississippi State,0.3,0.52,-0.01,0.12
2016,1,South Carolina,Vanderbilt,0.12,0.25,-0.09,0.03
2016,1,Southern Miss,Kentucky,0.26,0.28,0.27,0.37
2016,1,South Florida,Towson,0.44,0.55,0.37,0.0
2016,1,Stanford,Kansas State,0.05,0.65,-0.39,0.06
2016,1,Syracuse,Colgate,0.23,0.47,-0.1,0.0
2016,1,TCU,South Dakota State,0.43,0.42,0.46,0.0
2016,1,Temple,Army,0.09,0.1,0.08,0.21
2016,1,Tennessee,App State,0.04,0.13,-0.01,0.03
2016,1,Texas,Notre Dame,0.37,0.65,0.26,0.26
2016,1,Texas A&M,UCLA,0.14,0.09,0.21,0.03
2016,1,Texas State,Ohio,0.17,0.31,-0.01,0.22
2016,1,Texas Tech,Stephen F. Austin,0.41,0.38,0.49,0.0
2016,1,Toledo,Arkansas State,0.27,0.79,-0.09,-0.03
2016,1,Troy,Austin Peay,0.51,0.55,0.49,0.0
2016,1,Tulane,Wake Forest,-0.07,0.05,-0.15,-0.1
2016,1,Tulsa,San José State,0.29,0.25,0.33,-0.2
2016,1,UCF,South Carolina State,0.13,0.15,0.09,0.0
2016,1,UCLA,Texas A&M,0.03,0.0,0.14,0.14
2016,1,UConn,Maine,0.18,0.37,0.11,0.0
2016,1,UL Monroe,Southern,0.26,0.13,0.39,0.0
2016,1,UNLV,Jackson State,0.47,1.22,0.25,0.0
2016,1,USC,Alabama,-0.23,-0.43,-0.01,0.35
2016,1,Utah,Southern Utah,0.16,0.3,0.04,0.0
2016,1,Utah State,Weber State,0.55,0.3,0.66,0.0
2016,1,UTEP,New Mexico State,0.27,0.58,0.11,0.09
2016,1,UTSA,Alabama State,0.13,0.34,-0.09,0.0
2016,1,Vanderbilt,South Carolina,0.03,-0.09,0.09,0.12
2016,1,Virginia,Richmond,0.0,0.17,-0.35,0.0
2016,1,Virginia Tech,Liberty,0.05,0.45,-0.22,0.0
2016,1,Wake Forest,Tulane,-0.1,0.15,-0.27,-0.07
2016,1,Washington,Rutgers,0.2,0.44,-0.14,-0.12
2016,1,Washington State,Eastern Washington,0.41,0.4,0.44,0.0
2016,1,Western Kentucky,Rice,0.44,0.92,-0.03,0.07
2016,1,Western Michigan,Northwestern,0.2,0.13,0.28,0.18
2016,1,West Virginia,Missouri,0.12,0.12,0.18,-0.03
2016,1,Wisconsin,LSU,-0.13,-0.13,-0.16,-0.09
2016,1,Wyoming,Northern Illinois,0.25,0.53,0.11,0.14
2016,2,Air Force,Georgia State,0.31,0.16,0.35,0.09
2016,2,Akron,Wisconsin,-0.19,-0.18,-0.13,0.4
2016,2,Alabama,Western Kentucky,0.32,0.48,0.15,-0.19
2016,2,App State,Old Dominion,0.14,0.0,0.25,-0.03
2016,2,Arizona,Grambling,0.1,0.22,0.02,0.0
2016,2,Arizona State,Texas Tech,0.47,0.61,0.37,0.53
2016,2,Arkansas,TCU,0.25,0.55,0.06,0.05
2016,2,Arkansas State,Auburn,0.06,0.16,-0.06,0.39
2016,2,Army,Rice,0.22,1.04,0.15,0.04
2016,2,Auburn,Arkansas State,0.39,0.71,0.31,0.06
2016,2,Ball State,Indiana,0.13,0.26,0.07,0.12
2016,2,Baylor,SMU,0.11,0.09,0.13,-0.11
2016,2,Boise State,Washington State,0.13,0.23,0.03,0.08
2016,2,Boston College,Massachusetts,0.01,0.33,-0.15,-0.2
2016,2,Bowling Green,North Dakota,0.12,0.07,0.18,0.0
2016,2,BYU,Utah,-0.04,-0.26,0.23,-0.01
2016,2,California,San Diego State,0.08,0.14,-0.12,0.28
2016,2,Central Michigan,Oklahoma State,0.25,0.48,-0.17,-0.03
2016,2,Charlotte,Elon,0.33,0.37,0.28,0.0
2016,2,Cincinnati,Purdue,0.34,0.55,0.22,0.18
2016,2,Clemson,Troy,0.02,0.07,0.0,-0.05
2016,2,Colorado,Idaho State,0.33,0.81,0.07,0.0
2016,2,Colorado State,UTSA,0.07,0.0,0.14,0.07
2016,2,Duke,Wake Forest,0.04,0.06,-0.01,0.17
2016,2,East Carolina,NC State,0.27,0.31,0.25,0.36
2016,2,Eastern Michigan,Missouri,0.01,0.02,0.0,0.43
2016,2,Florida,Kentucky,0.42,0.74,0.18,-0.17
2016,2,Florida Atlantic,Miami,-0.11,-0.09,-0.15,0.3
2016,2,Florida International,Maryland,0.01,-0.01,0.02,0.18
2016,2,Florida State,Charleston Southern,0.36,0.43,0.36,0.0
2016,2,Fresno State,Sacramento State,0.19,0.22,0.18,0.0
2016,2,Georgia,Nicholls,0.05,0.17,0.03,0.0
2016,2,Georgia Southern,South Alabama,0.32,1.31,0.16,-0.07
2016,2,Georgia State,Air Force,0.09,0.22,-0.18,0.31
2016,2,Georgia Tech,Mercer,0.34,0.25,0.36,0.0
2016,2,Hawai'i,UT Martin,0.31,0.55,0.16,0.0
2016,2,Houston,Lamar,0.17,0.06,0.21,0.0
2016,2,Idaho,Washington,-0.07,-0.2,0.08,0.47
2016,2,Illinois,North Carolina,0.04,-0.05,0.13,0.41
2016,2,Indiana,Ball State,0.12,0.33,-0.07,0.13
2016,2,Iowa,Iowa State,0.41,0.47,0.35,-0.01
2016,2,Iowa State,Iowa,-0.01,-0.04,0.02,0.41
2016,2,Kansas,Ohio,0.0,0.25,-0.44,0.08
2016,2,Kentucky,Florida,-0.17,-0.64,0.15,0.42
2016,2,Louisiana,McNeese,0.23,0.21,0.27,0.0
2016,2,Louisiana Tech,South Carolina State,0.37,0.45,0.19,0.0
2016,2,Louisville,Syracuse,0.62,0.5,0.77,0.06
2016,2,LSU,Jacksonville State,0.36,0.16,0.47,0.0
2016,2,Maryland,Florida International,0.18,0.63,-0.01,0.01
2016,2,Massachusetts,Boston College,-0.2,-0.07,-0.38,0.01
2016,2,Miami,Florida Atlantic,0.3,0.17,0.43,-0.11
2016,2,Miami (OH),Eastern Illinois,0.2,0.79,-0.11,0.0
2016,2,Michigan,UCF,0.22,0.34,0.12,0.04
2016,2,Middle Tennessee,Vanderbilt,0.17,0.24,-0.06,0.13
2016,2,Minnesota,Indiana State,0.47,0.69,0.33,0.0
2016,2,Mississippi State,South Carolina,0.12,0.09,0.19,0.03
2016,2,Missouri,Eastern Michigan,0.43,0.78,0.05,0.01
2016,2,Navy,UConn,0.29,0.77,0.19,0.25
2016,2,NC State,East Carolina,0.36,0.61,0.14,0.27
2016,2,Nebraska,Wyoming,0.13,0.54,-0.23,-0.01
2016,2,Nevada,Notre Dame,0.08,0.35,-0.12,0.25
2016,2,New Mexico,New Mexico State,0.24,0.12,0.3,0.17
2016,2,New Mexico State,New Mexico,0.17,0.18,0.13,0.24
2016,2,North Carolina,Illinois,0.41,0.77,0.14,0.04
2016,2,Northern Illinois,South Florida,0.02,0.0,0.06,0.38
2016,2,North Texas,Bethune-Cookman,0.08,-0.38,0.42,0.0
2016,2,Northwestern,Illinois State,-0.02,0.08,-0.16,0.0
2016,2,Notre Dame,Nevada,0.25,0.48,0.22,0.08
2016,2,Ohio,Kansas,0.08,0.0,0.18,0.0
2016,2,Ohio State,Tulsa,0.16,0.1,0.23,-0.41
2016,2,Oklahoma,UL Monroe,0.46,0.65,0.27,0.07
2016,2,Oklahoma State,Central Michigan,-0.03,0.02,-0.19,0.25
2016,2,Old Dominion,App State,-0.03,-0.2,0.19,0.14
2016,2,Ole Miss,Wofford,0.42,0.74,0.16,0.0
2016,2,Oregon,Virginia,0.48,0.91,0.23,0.15
2016,2,Penn State,Pittsburgh,0.16,0.28,-0.05,0.34
2016,2,Pittsburgh,Penn State,0.34,0.65,0.25,0.16
2016,2,Purdue,Cincinnati,0.18,0.18,0.18,0.34
2016,2,Rice,Army,0.04,0.18,-0.17,0.22
2016,2,Rutgers,Howard,0.3,0.03,0.45,0.0
2016,2,San Diego State,California,0.28,0.08,0.4,0.08
2016,2,San José State,Portland State,0.37,0.43,0.37,0.0
2016,2,SMU,Baylor,-0.11,-0.27,0.12,0.11
2016,2,South Alabama,Georgia Southern,-0.07,-0.02,-0.12,0.32
2016,2,South Carolina,Mississippi State,0.03,0.13,-0.11,0.12
2016,2,Southern Miss,Savannah State,0.43,0.51,0.38,0.0
2016,2,South Florida,Northern Illinois,0.38,0.59,0.25,0.02
2016,2,Syracuse,Louisville,0.06,0.06,0.06,0.62
2016,2,TCU,Arkansas,0.05,-0.03,0.24,0.25
2016,2,Temple,Stony Brook,0.04,-0.12,0.18,0.0
2016,2,Tennessee,Virginia Tech,0.13,0.1,0.14,0.14
2016,2,Texas,UTEP,0.21,0.45,0.08,-0.1
2016,2,Texas A&M,Prairie View A&M,0.33,0.16,0.6,0.0
2016,2,Texas Tech,Arizona State,0.53,0.66,0.29,0.47
2016,2,Toledo,Maine,0.45,0.77,0.22,0.0
2016,2,Troy,Clemson,-0.05,0.01,-0.1,0.02
2016,2,Tulane,Southern,0.4,-1.24,0.6,0.0
2016,2,Tulsa,Ohio State,-0.41,-0.23,-0.58,0.16
2016,2,UCF,Michigan,0.04,-0.36,0.27,0.22
2016,2,UCLA,UNLV,0.48,0.5,0.46,0.14
2016,2,UConn,Navy,0.25,0.66,-0.06,0.29
2016,2,UL Monroe,Oklahoma,0.07,0.24,-0.19,0.46
2016,2,UNLV,UCLA,0.14,-0.04,0.3,0.48
2016,2,USC,Utah State,0.2,0.43,0.02,0.01
2016,2,Utah,BYU,-0.01,0.1,-0.06,-0.04
2016,2,Utah State,USC,0.01,0.18,-0.28,0.2
2016,2,UTEP,Texas,-0.1,-0.34,0.07,0.21
2016,2,UTSA,Colorado State,0.07,0.45,-0.39,0.07
2016,2,Vanderbilt,Middle Tennessee,0.13,0.01,0.26,0.17
2016,2,Virginia,Oregon,0.15,-0.12,0.52,0.48
2016,2,Virginia Tech,Tennessee,0.14,0.18,0.14,0.13
2016,2,Wake Forest,Duke,0.17,0.02,0.25,0.04
2016,2,Washington,Idaho,0.47,0.79,0.07,-0.07
2016,2,Washington State,Boise State,0.08,0.19,-0.35,0.13
2016,2,Western Kentucky,Alabama,-0.19,-0.31,0.09,0.32
2016,2,Western Michigan,North Carolina Central,0.46,0.58,0.41,0.0
2016,2,West Virginia,Youngstown State,0.37,0.76,0.11,0.0
2016,2,Wisconsin,Akron,0.4,0.79,0.21,-0.19
2016,2,Wyoming,Nebraska,-0.01,-0.06,0.07,0.13
2016,3,Akron,Marshall,0.43,0.82,0.02,0.23
2016,3,Alabama,Ole Miss,0.27,0.05,0.47,0.16
2016,3,App State,Miami,-0.05,0.2,-0.19,0.37
2016,3,Arizona,Hawai'i,0.43,0.76,0.34,0.24
2016,3,Arizona State,UTSA,0.23,0.38,0.11,0.16
2016,3,Arkansas,Texas State,0.45,0.66,0.34,-0.27
2016,3,Arkansas State,Utah State,0.07,0.25,-0.09,0.09
2016,3,Army,UTEP,0.42,1.32,0.31,0.13
2016,3,Auburn,Texas A&M,0.0,-0.15,0.15,0.16
2016,3,Ball State,Eastern Kentucky,0.21,0.44,0.04,0.0
2016,3,Baylor,Rice,0.27,0.34,0.23,-0.09
2016,3,Boston College,Virginia Tech,-0.25,-0.09,-0.39,0.25
2016,3,Bowling Green,Middle Tennessee,0.02,-0.32,0.21,0.3
2016,3,Buffalo,Nevada,0.2,-0.11,0.41,0.31
2016,3,BYU,UCLA,-0.02,-0.02,-0.03,0.06
2016,3,California,Texas,0.35,0.6,0.07,0.28
2016,3,Central Michigan,UNLV,0.26,0.59,-0.09,-0.01
2016,3,Charlotte,Eastern Michigan,-0.07,-0.15,0.05,0.2
2016,3,Cincinnati,Houston,-0.3,-0.16,-0.49,0.11
2016,3,Clemson,South Carolina State,0.42,0.71,0.19,0.0
2016,3,Colorado,Michigan,0.04,0.19,-0.16,0.15
2016,3,Colorado State,Northern Colorado,0.47,0.96,0.17,0.0
2016,3,Duke,Northwestern,0.0,-0.01,0.03,-0.04
2016,3,East Carolina,South Carolina,0.03,0.05,-0.07,0.18
2016,3,Eastern Michigan,Charlotte,0.2,0.58,-0.13,-0.07
2016,3,Florida,North Texas,0.13,0.1,0.18,-0.46
2016,3,Florida Atlantic,Kansas State,-0.16,-0.16,0.19,0.43
2016,3,Florida International,Massachusetts,-0.02,0.07,-0.12,0.06
2016,3,Florida State,Louisville,-0.01,-0.13,0.06,0.48
2016,3,Fresno State,Toledo,0.06,0.26,-0.28,0.38
2016,3,Georgia,Missouri,0.02,0.13,-0.15,0.13
2016,3,Georgia Southern,UL Monroe,-0.01,-0.06,0.0,0.04
2016,3,Georgia State,Wisconsin,0.25,0.5,-0.12,0.15
2016,3,Georgia Tech,Vanderbilt,0.27,0.45,0.19,0.04
2016,3,Hawai'i,Arizona,0.24,0.23,0.26,0.43
2016,3,Houston,Cincinnati,0.11,0.12,0.12,-0.3
2016,3,Idaho,Washington State,-0.19,0.13,-0.25,0.36
2016,3,Illinois,Western Michigan,0.04,0.21,-0.58,0.21
2016,3,Iowa,North Dakota State,0.1,0.15,0.05,0.0
2016,3,Iowa State,TCU,0.02,-0.09,0.17,0.34
2016,3,Kansas,Memphis,-0.16,-0.16,-0.17,0.1
2016,3,Kansas State,Florida Atlantic,0.43,0.42,0.43,-0.16
2016,3,Kent State,Monmouth,0.13,0.24,0.12,0.0
2016,3,Kentucky,New Mexico State,0.52,0.95,0.33,0.29
2016,3,Louisiana,South Alabama,0.31,0.67,0.07,0.12
2016,3,Louisiana Tech,Texas Tech,0.52,0.55,0.54,0.59
2016,3,Louisville,Florida State,0.48,0.51,0.47,-0.01
2016,3,LSU,Mississippi State,0.18,0.51,-0.07,0.04
2016,3,Marshall,Akron,0.23,0.36,0.02,0.43
2016,3,Maryland,UCF,0.03,-0.28,0.24,0.08
2016,3,Massachusetts,Florida International,0.06,0.17,-0.09,-0.02
2016,3,Memphis,Kansas,0.1,-0.05,0.19,-0.16
2016,3,Miami,App State,0.37,0.62,0.12,-0.05
2016,3,Miami (OH),Western Kentucky,0.16,0.17,0.16,-0.04
2016,3,Michigan,Colorado,0.15,0.25,0.07,0.04
2016,3,Michigan State,Notre Dame,0.28,0.58,0.12,0.28
2016,3,Middle Tennessee,Bowling Green,0.3,0.51,0.12,0.02
2016,3,Mississippi State,LSU,0.04,0.07,-0.02,0.18
2016,3,Missouri,Georgia,0.13,0.41,-0.15,0.02
2016,3,Navy,Tulane,0.05,-0.15,0.11,0.17
2016,3,NC State,Old Dominion,0.51,0.91,0.17,0.15
2016,3,Nebraska,Oregon,0.13,0.26,0.04,0.34
2016,3,Nevada,Buffalo,0.31,0.46,0.27,0.2
2016,3,New Mexico,Rutgers,0.11,0.13,0.1,0.11
2016,3,New Mexico State,Kentucky,0.29,0.3,0.29,0.52
2016,3,North Carolina,James Madison,0.73,1.06,0.41,0.0
2016,3,Northern Illinois,San Diego State,0.12,0.14,0.11,0.26
2016,3,North Texas,Florida,-0.46,-0.55,-0.28,0.13
2016,3,Northwestern,Duke,-0.04,0.12,-0.24,0.0
2016,3,Notre Dame,Michigan State,0.28,0.4,0.08,0.28
2016,3,Ohio,Tennessee,0.09,0.33,-0.12,0.26
2016,3,Ohio State,Oklahoma,0.33,0.53,0.26,0.05
2016,3,Oklahoma,Ohio State,0.05,-0.02,0.15,0.33
2016,3,Oklahoma State,Pittsburgh,0.29,0.61,-0.26,0.17
2016,3,Old Dominion,NC State,0.15,0.13,0.22,0.51
2016,3,Ole Miss,Alabama,0.16,0.66,-0.42,0.27
2016,3,Oregon,Nebraska,0.34,0.3,0.36,0.13
2016,3,Oregon State,Idaho State,0.07,-0.04,0.18,0.0
2016,3,Penn State,Temple,0.15,0.75,-0.22,0.13
2016,3,Pittsburgh,Oklahoma State,0.17,0.12,0.19,0.29
2016,3,Rice,Baylor,-0.09,-0.4,0.16,0.27
2016,3,Rutgers,New Mexico,0.11,0.16,0.1,0.11
2016,3,San Diego State,Northern Illinois,0.26,0.34,0.23,0.12
2016,3,San José State,Utah,0.03,0.11,-0.09,0.17
2016,3,SMU,Liberty,0.05,-0.08,0.21,0.0
2016,3,South Alabama,Louisiana,0.12,0.6,-0.24,0.31
2016,3,South Carolina,East Carolina,0.18,0.21,0.13,0.03
2016,3,Southern Miss,Troy,0.15,0.15,0.14,-0.08
2016,3,South Florida,Syracuse,0.27,0.03,0.49,0.13
2016,3,Stanford,USC,0.23,0.04,0.29,0.12
2016,3,Syracuse,South Florida,0.13,0.38,-0.11,0.27
2016,3,TCU,Iowa State,0.34,0.35,0.31,0.02
2016,3,Temple,Penn State,0.13,0.2,0.06,0.15
2016,3,Tennessee,Ohio,0.26,0.23,0.29,0.09
2016,3,Texas,California,0.28,0.1,0.45,0.35
2016,3,Texas A&M,Auburn,0.16,0.2,0.21,0.0
2016,3,Texas State,Arkansas,-0.27,-0.41,-0.13,0.45
2016,3,Texas Tech,Louisiana Tech,0.59,1.09,0.18,0.52
2016,3,Toledo,Fresno State,0.38,0.71,0.25,0.06
2016,3,Troy,Southern Miss,-0.08,-0.1,-0.1,0.15
2016,3,Tulane,Navy,0.17,-0.45,0.36,0.05
2016,3,Tulsa,North Carolina A&T,0.24,0.48,0.03,0.0
2016,3,UCF,Maryland,0.08,0.23,-0.04,0.03
2016,3,UCLA,BYU,0.06,0.51,-0.47,-0.02
2016,3,UConn,Virginia,-0.08,0.0,-0.13,0.06
2016,3,UL Monroe,Georgia Southern,0.04,0.32,-0.29,-0.01
2016,3,UNLV,Central Michigan,-0.01,-0.11,0.14,0.26
2016,3,USC,Stanford,0.12,0.13,0.08,0.23
2016,3,Utah,San José State,0.17,0.16,0.21,0.03
2016,3,Utah State,Arkansas State,0.09,-0.04,0.17,0.07
2016,3,UTEP,Army,0.13,0.18,0.07,0.42
2016,3,UTSA,Arizona State,0.16,0.29,-0.05,0.23
2016,3,Vanderbilt,Georgia Tech,0.04,0.29,-0.23,0.27
2016,3,Virginia,UConn,0.06,0.19,-0.09,-0.08
2016,3,Virginia Tech,Boston College,0.25,0.55,0.07,-0.25
2016,3,Wake Forest,Delaware,0.33,0.23,0.39,0.0
2016,3,Washington,Portland State,0.43,0.8,0.18,0.0
2016,3,Washington State,Idaho,0.36,0.24,0.52,-0.19
2016,3,Western Kentucky,Miami (OH),-0.04,0.27,-0.28,0.16
2016,3,Western Michigan,Illinois,0.21,0.15,0.26,0.04
2016,3,Wisconsin,Georgia State,0.15,0.43,-0.01,0.25
2016,3,Wyoming,UC Davis,0.45,1.19,0.25,0.0
2016,4,Air Force,Utah State,0.06,0.25,0.02,0.05
2016,4,Akron,App State,0.34,0.32,0.44,0.35
2016,4,Alabama,Kent State,0.32,0.29,0.33,-0.12
2016,4,App State,Akron,0.35,0.62,0.19,0.34
2016,4,Arizona,Washington,0.23,0.0,0.41,0.3
2016,4,Arizona State,California,0.21,0.39,0.11,0.27
2016,4,Arkansas,Texas A&M,0.06,0.53,-0.43,0.52
2016,4,Arkansas State,Central Arkansas,-0.02,0.52,-0.43,0.0
2016,4,Army,Buffalo,0.17,-0.54,0.32,0.07
2016,4,Auburn,LSU,0.04,0.48,-0.2,0.07
2016,4,Ball State,Florida Atlantic,0.22,0.24,0.23,0.14
2016,4,Baylor,Oklahoma State,0.3,0.81,-0.11,0.09
2016,4,Boise State,Oregon State,0.17,-0.05,0.41,-0.12
2016,4,Boston College,Wagner,0.34,0.52,0.28,0.0
2016,4,Bowling Green,Memphis,-0.24,-0.23,-0.27,0.58
2016,4,Buffalo,Army,0.07,0.25,-0.06,0.17
2016,4,BYU,West Virginia,0.16,0.06,0.31,0.19
2016,4,California,Arizona State,0.27,0.36,0.12,0.21
2016,4,Central Michigan,Virginia,0.27,0.6,-0.18,0.28
2016,4,Charlotte,Temple,0.12,-0.03,0.26,0.44
2016,4,Cincinnati,Miami (OH),0.14,0.35,0.0,0.05
2016,4,Clemson,Georgia Tech,0.11,0.23,0.09,-0.19
2016,4,Colorado,Oregon,0.32,0.47,0.26,0.25
2016,4,Colorado State,Minnesota,0.12,0.15,0.1,0.33
2016,4,Duke,Notre Dame,0.18,0.49,-0.03,0.33
2016,4,East Carolina,Virginia Tech,0.1,0.27,-0.03,0.22
2016,4,Eastern Michigan,Wyoming,-0.06,-0.19,0.04,-0.03
2016,4,Florida,Tennessee,0.27,0.41,0.08,0.03
2016,4,Florida Atlantic,Ball State,0.14,0.29,0.01,0.22
2016,4,Florida International,UCF,-0.12,-0.22,-0.02,0.37
2016,4,Florida State,South Florida,0.43,0.29,0.52,0.42
2016,4,Fresno State,Tulsa,0.0,-0.01,0.04,0.3
2016,4,Georgia,Ole Miss,0.04,-0.21,0.29,0.37
2016,4,Georgia Southern,Western Michigan,0.12,0.16,0.12,0.38
2016,4,Georgia Tech,Clemson,-0.19,-0.41,-0.08,0.11
2016,4,Houston,Texas State,0.44,0.68,0.3,-0.18
2016,4,Idaho,UNLV,0.1,0.12,0.1,0.12
2016,4,Indiana,Wake Forest,0.14,0.3,-0.12,0.05
2016,4,Iowa,Rutgers,-0.01,-0.02,0.0,0.0
2016,4,Iowa State,San José State,0.5,0.91,0.14,0.05
2016,4,Kansas State,Missouri State,0.56,0.56,0.55,0.0
2016,4,Kent State,Alabama,-0.12,-0.08,-0.15,0.32
2016,4,Kentucky,South Carolina,0.08,0.04,0.11,0.05
2016,4,Louisiana,Tulane,0.04,0.16,-0.02,-0.06
2016,4,Louisiana Tech,Middle Tennessee,0.21,0.41,-0.1,0.3
2016,4,Louisville,Marshall,0.46,0.51,0.42,0.05
2016,4,LSU,Auburn,0.07,-0.09,0.28,0.04
2016,4,Marshall,Louisville,0.05,-0.11,0.15,0.46
2016,4,Massachusetts,Mississippi State,0.15,0.1,0.23,0.33
