season,week,team,opponent,cfb_off_epa_per_play,cfb_off_pass_epa,cfb_off_rush_epa,cfb_def_epa_per_play
2017,1,Iowa State,Northern Iowa,0.26,0.5,0.02,0.0
2017,1,Kansas,Southeast Missouri State,0.23,0.46,-0.09,0.0
2017,1,Kansas State,Central Arkansas,0.64,1.63,0.11,0.0
2017,1,Kent State,Clemson,-0.12,-0.63,-0.05,0.57
2017,1,Kentucky,Southern Miss,-0.1,0.29,-0.36,0.09
2017,1,Louisiana Tech,Northwestern State,0.32,0.39,0.29,0.0
2017,1,Louisville,Purdue,0.24,0.62,-0.22,0.03
2017,1,LSU,BYU,0.25,0.62,0.18,-0.12
2017,1,LSU,BYU,0.25,0.62,0.18,0.08
2017,1,Marshall,Miami (OH),-0.02,0.08,-0.13,0.03
2017,1,Maryland,Texas,0.01,0.49,0.29,0.13
2017,1,Massachusetts,Coastal Carolina,0.31,0.41,0.12,0.24
2017,1,Massachusetts,Hawai'i,0.29,0.47,0.11,0.27
2017,1,Massachusetts,Hawai'i,0.29,0.47,0.11,0.19
2017,1,Memphis,UL Monroe,0.09,-0.23,0.33,0.14
2017,1,Miami,Bethune-Cookman,0.44,0.42,0.42,0.0
2017,1,Miami (OH),Marshall,0.03,0.16,-0.09,-0.02
2017,1,Michigan,Florida,0.0,-0.42,0.25,-0.19
2017,1,Michigan State,Bowling Green,0.25,0.46,0.08,-0.29
2017,1,Middle Tennessee,Vanderbilt,-0.14,-0.22,-0.03,0.2
2017,1,Minnesota,Buffalo,0.07,0.26,-0.04,0.03
2017,1,Mississippi State,Charleston Southern,0.33,0.49,0.21,0.0
2017,1,Missouri,Missouri State,0.61,1.01,0.27,0.0
2017,1,Navy,Florida Atlantic,0.33,-0.02,0.38,0.13
2017,1,NC State,South Carolina,0.19,0.28,-0.01,0.12
2017,1,Nebraska,Arkansas State,0.15,0.36,0.23,0.18
2017,1,Nevada,Northwestern,0.06,-0.02,0.2,0.26
2017,1,New Mexico,Abilene Christian,0.33,0.43,0.31,0.0
2017,1,New Mexico State,Arizona State,0.18,0.06,0.49,0.14
2017,1,North Carolina,California,0.16,0.09,0.24,0.25
2017,1,Northern Illinois,Boston College,-0.01,0.15,-0.14,-0.03
2017,1,North Texas,Lamar,0.42,0.44,0.43,0.0
2017,1,Northwestern,Nevada,0.26,0.63,0.0,0.06
2017,1,Notre Dame,Temple,0.5,0.14,0.77,0.03
2017,1,Ohio,Hampton,0.37,0.26,0.41,0.0
2017,1,Ohio State,Indiana,0.31,0.43,0.27,0.09
2017,1,Oklahoma,UTEP,0.59,0.97,0.2,-0.12
2017,1,Oklahoma State,Tulsa,0.47,0.75,0.31,-0.04
2017,1,Old Dominion,UAlbany,0.09,0.2,0.04,0.0
2017,1,Ole Miss,South Alabama,0.51,0.88,0.1,0.15
2017,1,Oregon,Southern Utah,0.5,0.73,0.37,0.0
2017,1,Oregon State,Colorado State,0.06,0.18,-0.07,-0.01
2017,1,Oregon State,Colorado State,0.06,0.18,-0.07,0.38
2017,1,Oregon State,Portland State,0.32,0.48,0.2,0.0
2017,1,Penn State,Akron,0.45,0.55,0.35,-0.14
2017,1,Pittsburgh,Youngstown State,0.22,-0.05,0.37,0.0
2017,1,Purdue,Louisville,0.03,0.0,0.13,0.24
2017,1,Rice,Stanford,-0.14,-0.31,-0.04,0.58
2017,1,Rutgers,Washington,0.18,0.58,-0.11,0.2
2017,1,San Diego State,UC Davis,0.34,0.46,0.28,0.0
2017,1,San José State,Cal Poly,0.23,0.49,0.09,0.0
2017,1,San José State,South Florida,-0.02,0.18,-0.31,0.11
2017,1,San José State,South Florida,-0.02,0.18,-0.31,0.21
2017,1,SMU,Stephen F. Austin,0.38,0.58,0.29,0.0
2017,1,South Alabama,Ole Miss,0.15,0.33,0.06,0.51
2017,1,South Carolina,NC State,0.12,0.19,-0.01,0.19
2017,1,Southern Miss,Kentucky,0.09,0.38,-0.18,-0.1
2017,1,South Florida,Stony Brook,0.11,0.11,0.12,0.0
2017,1,South Florida,San José State,0.21,0.31,0.17,0.23
2017,1,South Florida,San José State,0.21,0.31,0.17,-0.02
2017,1,Stanford,Rice,0.58,0.54,0.69,-0.14
2017,1,Syracuse,Central Connecticut,0.29,0.5,0.08,0.0
2017,1,TCU,Jackson State,0.41,0.66,0.2,0.0
2017,1,Temple,Notre Dame,0.03,0.16,-0.1,0.5
2017,1,Tennessee,Georgia Tech,0.27,0.24,0.31,0.35
2017,1,Texas,Maryland,0.13,0.24,0.2,0.01
2017,1,Texas A&M,UCLA,0.17,-0.32,0.51,0.35
2017,1,Texas State,Houston Christian,-0.05,-0.04,0.03,0.0
2017,1,Texas Tech,Eastern Washington,0.44,0.81,0.1,0.0
2017,1,Toledo,Elon,0.26,0.15,0.42,0.0
2017,1,Troy,Boise State,-0.12,-0.08,-0.23,-0.19
2017,1,Tulane,Grambling,0.38,0.96,0.22,0.0
2017,1,Tulsa,Oklahoma State,-0.04,0.06,-0.07,0.47
2017,1,UAB,Alabama A&M,0.1,0.08,0.09,0.0
2017,1,UCF,Florida International,0.36,1.04,-0.12,-0.02
2017,1,UCLA,Texas A&M,0.35,0.48,0.01,0.17
2017,1,UConn,Holy Cross,0.07,0.34,-0.22,0.0
2017,1,UL Monroe,Memphis,0.14,0.53,-0.16,0.09
2017,1,UNLV,Howard,0.27,0.31,0.31,0.0
2017,1,USC,Western Michigan,0.44,0.32,0.58,0.12
2017,1,Utah,North Dakota,0.35,0.4,0.29,0.0
2017,1,Utah State,Wisconsin,-0.19,-0.24,-0.1,0.39
2017,1,UTEP,Oklahoma,-0.12,-0.09,-0.15,0.59
2017,1,Vanderbilt,Middle Tennessee,0.2,0.74,-0.27,-0.14
2017,1,Virginia,William & Mary,0.13,0.23,0.0,0.0
2017,1,Virginia Tech,West Virginia,0.24,0.4,0.17,0.28
2017,1,Wake Forest,Presbyterian,0.41,0.58,0.34,0.0
2017,1,Washington,Rutgers,0.2,0.57,-0.19,0.18
2017,1,Washington State,Montana State,0.4,0.44,0.34,0.0
2017,1,Western Kentucky,Eastern Kentucky,0.26,0.44,0.09,0.0
2017,1,Western Michigan,USC,0.12,-0.2,0.25,0.44
2017,1,West Virginia,Virginia Tech,0.28,0.21,0.38,0.24
2017,1,Wisconsin,Utah State,0.39,0.74,0.2,-0.19
2017,1,Wyoming,Iowa,-0.13,-0.18,-0.11,0.03
2017,2,Akron,Arkansas-Pine Bluff,0.39,0.2,0.5,0.0
2017,2,Alabama,Fresno State,0.37,0.35,0.45,0.04
2017,2,App State,Savannah State,0.52,1.1,0.24,0.0
2017,2,Arizona,Houston,0.02,0.13,-0.01,0.13
2017,2,Arizona State,San Diego State,0.15,0.29,-0.03,0.09
2017,2,Arkansas,TCU,0.06,0.15,-0.02,0.21
2017,2,Army,Buffalo,0.14,-0.46,0.21,0.16
2017,2,Auburn,Clemson,-0.18,-0.4,0.08,0.03
2017,2,Ball State,UAB,0.24,0.54,0.0,0.31
2017,2,Baylor,UTSA,-0.08,-0.25,0.13,0.16
2017,2,Boise State,Washington State,0.11,0.2,0.08,0.05
2017,2,Boston College,Wake Forest,-0.22,-0.23,-0.2,0.08
2017,2,Bowling Green,South Dakota,0.17,0.11,0.28,0.0
2017,2,Buffalo,Army,0.16,0.32,0.08,0.14
2017,2,BYU,Utah,0.06,0.02,0.14,0.06
2017,2,California,Weber State,0.36,0.24,0.46,0.0
2017,2,Central Michigan,Kansas,0.45,0.84,0.09,0.14
2017,2,Charlotte,Kansas State,-0.22,-0.47,0.0,0.35
2017,2,Cincinnati,Michigan,-0.34,-0.54,0.07,0.1
2017,2,Clemson,Auburn,0.03,0.11,-0.05,-0.18
2017,2,Colorado,Texas State,0.11,0.37,-0.1,-0.17
2017,2,Colorado State,Abilene Christian,0.28,0.39,0.2,0.0
2017,2,Duke,Northwestern,0.16,0.27,0.12,-0.08
2017,2,East Carolina,West Virginia,0.14,0.18,0.11,0.42
2017,2,Eastern Michigan,Rutgers,0.06,0.32,-0.13,-0.05
2017,2,Florida Atlantic,Wisconsin,-0.01,0.12,-0.11,0.22
2017,2,Florida International,Alcorn State,0.17,0.53,-0.11,0.0
2017,2,Fresno State,Alabama,0.04,0.1,-0.02,0.37
2017,2,Georgia,Notre Dame,-0.01,0.02,0.0,-0.11
2017,2,Georgia Southern,New Hampshire,0.0,-0.23,0.09,0.0
2017,2,Georgia Tech,Jacksonville State,0.15,0.97,0.0,0.0
2017,2,Hawai'i,UCLA,0.08,-0.03,0.19,0.62
2017,2,Houston,Arizona,0.13,0.3,0.01,0.02
2017,2,Idaho,UNLV,0.22,0.4,0.02,0.46
2017,2,Illinois,Western Kentucky,0.05,0.09,0.06,-0.11
2017,2,Indiana,Virginia,0.09,0.15,-0.01,-0.01
2017,2,Iowa,Iowa State,0.31,0.62,0.04,0.28
2017,2,Iowa State,Iowa,0.28,0.41,0.11,0.31
2017,2,Kansas,Central Michigan,0.14,0.1,0.25,0.45
2017,2,Kansas State,Charlotte,0.35,0.3,0.41,-0.22
2017,2,Kent State,Howard,0.13,0.32,0.08,0.0
2017,2,Kentucky,Eastern Kentucky,0.56,0.41,0.52,0.0
2017,2,Louisiana,Tulsa,0.38,0.43,0.35,0.48
2017,2,Louisiana Tech,Mississippi State,0.09,-0.09,0.26,0.39
2017,2,Louisville,North Carolina,0.44,0.51,0.43,0.18
2017,2,LSU,Chattanooga,0.37,0.53,0.27,0.0
2017,2,Marshall,NC State,0.29,0.53,-0.1,0.31
2017,2,Maryland,Towson,0.64,0.33,0.82,0.0
2017,2,Massachusetts,Old Dominion,0.08,0.1,0.05,0.04
2017,2,Miami (OH),Austin Peay,0.03,0.02,0.03,0.0
2017,2,Michigan,Cincinnati,0.1,0.36,-0.07,-0.34
2017,2,Michigan State,Western Michigan,0.2,0.4,0.11,-0.16
2017,2,Middle Tennessee,Syracuse,0.06,0.42,-0.34,-0.07
2017,2,Minnesota,Oregon State,0.4,1.81,0.21,0.03
2017,2,Mississippi State,Louisiana Tech,0.39,0.43,0.37,0.09
2017,2,Missouri,South Carolina,0.16,0.14,0.2,0.2
2017,2,NC State,Marshall,0.31,0.52,0.06,0.29
2017,2,Nebraska,Oregon,0.12,0.12,0.13,0.37
2017,2,Nevada,Toledo,0.16,0.11,0.2,0.12
2017,2,New Mexico,New Mexico State,0.05,0.17,-0.03,0.2
2017,2,New Mexico State,New Mexico,0.2,0.37,-0.16,0.05
2017,2,North Carolina,Louisville,0.18,0.65,-0.6,0.44
2017,2,Northern Illinois,Eastern Illinois,0.26,0.54,0.06,0.0
2017,2,North Texas,SMU,0.22,0.33,0.06,0.32
2017,2,Northwestern,Duke,-0.08,-0.06,-0.14,0.16
2017,2,Notre Dame,Georgia,-0.11,-0.16,-0.01,-0.01
2017,2,Ohio State,Oklahoma,0.04,-0.08,0.28,0.24
2017,2,Oklahoma,Ohio State,0.24,0.76,-0.29,0.04
2017,2,Oklahoma State,South Alabama,0.34,0.46,0.13,-0.19
2017,2,Old Dominion,Massachusetts,0.04,0.17,-0.03,0.08
2017,2,Ole Miss,UT Martin,0.49,0.73,-0.04,0.0
2017,2,Oregon,Nebraska,0.37,0.67,0.14,0.12
2017,2,Oregon State,Minnesota,0.03,0.11,-0.09,0.4
2017,2,Penn State,Pittsburgh,0.13,0.08,0.25,0.06
2017,2,Pittsburgh,Penn State,0.06,-0.09,0.26,0.13
2017,2,Rice,UTEP,0.26,0.06,0.34,0.11
2017,2,Rutgers,Eastern Michigan,-0.05,-0.11,0.05,0.06
2017,2,San Diego State,Arizona State,0.09,-0.21,0.3,0.15
2017,2,San José State,Texas,-0.26,-0.2,-0.34,0.46
2017,2,SMU,North Texas,0.32,0.58,-0.03,0.22
2017,2,South Alabama,Oklahoma State,-0.19,-0.09,-0.32,0.34
2017,2,South Carolina,Missouri,0.2,0.4,0.09,0.16
2017,2,Southern Miss,Southern,0.22,0.51,-0.01,0.0
2017,2,Stanford,USC,0.22,0.16,0.31,0.51
2017,2,Syracuse,Middle Tennessee,-0.07,-0.3,0.28,0.06
2017,2,TCU,Arkansas,0.21,0.01,0.36,0.06
2017,2,Temple,Villanova,0.04,0.35,-0.35,0.0
2017,2,Tennessee,Indiana State,0.22,0.24,0.2,0.0
2017,2,Texas,San José State,0.46,0.31,0.53,-0.26
2017,2,Texas A&M,Nicholls,0.18,0.19,0.2,0.0
2017,2,Texas State,Colorado,-0.17,-0.07,-0.07,0.11
2017,2,Toledo,Nevada,0.12,0.83,-0.16,0.16
2017,2,Troy,Alabama State,0.34,0.13,0.59,0.0
2017,2,Tulsa,Louisiana,0.48,0.71,0.41,0.38
2017,2,UAB,Ball State,0.31,-0.19,0.55,0.24
2017,2,UCLA,Hawai'i,0.62,1.06,0.16,0.08
2017,2,UNLV,Idaho,0.46,0.59,0.48,0.22
2017,2,USC,Stanford,0.51,0.86,0.31,0.22
2017,2,Utah,BYU,0.06,0.41,-0.21,0.06
2017,2,Utah State,Idaho State,0.38,0.7,0.18,0.0
2017,2,UTEP,Rice,0.11,0.2,-0.05,0.26
2017,2,UTSA,Baylor,0.16,0.25,0.12,-0.08
2017,2,Vanderbilt,Alabama A&M,0.27,0.5,0.09,0.0
2017,2,Virginia,Indiana,-0.01,0.07,-0.17,0.09
2017,2,Virginia Tech,Delaware,-0.01,0.26,-0.27,0.0
2017,2,Wake Forest,Boston College,0.08,0.51,-0.06,-0.22
2017,2,Washington,Montana,0.41,0.51,0.33,0.0
2017,2,Washington State,Boise State,0.05,0.11,-0.05,0.11
2017,2,Western Kentucky,Illinois,-0.11,-0.06,-0.25,0.05
2017,2,Western Michigan,Michigan State,-0.16,-0.3,-0.03,0.2
2017,2,West Virginia,East Carolina,0.42,0.92,0.04,0.14
2017,2,Wisconsin,Florida Atlantic,0.22,0.42,0.13,-0.01
2017,2,Wyoming,Gardner-Webb,0.22,0.73,-0.31,0.0
2017,3,Air Force,Michigan,-0.02,-0.56,0.11,0.07
2017,3,Akron,Iowa State,-0.03,0.05,-0.2,0.42
2017,3,Alabama,Colorado State,0.45,0.69,0.35,0.18
2017,3,App State,Texas State,0.2,0.24,0.14,0.13
2017,3,Arizona,UTEP,0.36,0.68,0.25,-0.18
2017,3,Arizona State,Texas Tech,0.35,0.51,0.18,0.39
2017,3,Arkansas State,Arkansas-Pine Bluff,0.31,0.62,-0.03,0.0
2017,3,Army,Ohio State,0.01,-0.49,0.08,0.47
2017,3,Auburn,Mercer,0.24,0.71,-0.08,0.0
2017,3,Ball State,Tennessee Tech,0.3,0.53,0.09,0.0
2017,3,Baylor,Duke,-0.06,0.05,-0.23,0.0
2017,3,Boise State,New Mexico,0.09,0.4,-0.11,0.06
2017,3,Boston College,Notre Dame,0.0,0.14,-0.16,0.4
2017,3,Bowling Green,Northwestern,0.0,0.02,-0.04,0.49
2017,3,Buffalo,Colgate,0.33,0.6,0.3,0.0
2017,3,BYU,Wisconsin,-0.02,0.16,-0.04,0.41
2017,3,California,Ole Miss,0.01,0.09,-0.07,-0.02
2017,3,Central Michigan,Syracuse,-0.13,0.0,-0.29,0.15
2017,3,Charlotte,North Carolina A&T,0.07,-0.35,0.49,0.0
2017,3,Cincinnati,Miami (OH),0.03,-0.04,0.08,-0.11
2017,3,Clemson,Louisville,0.34,0.27,0.41,0.1
2017,3,Coastal Carolina,UAB,0.08,-0.11,0.19,0.18
2017,3,Colorado,Northern Colorado,0.26,0.52,0.0,0.0
2017,3,Colorado State,Alabama,0.18,0.42,-0.02,0.45
2017,3,Duke,Baylor,0.0,-0.31,0.24,-0.06
2017,3,East Carolina,Virginia Tech,0.06,0.36,-0.24,0.38
2017,3,Florida,Tennessee,0.11,0.24,-0.02,0.04
2017,3,Florida Atlantic,Bethune-Cookman,0.15,-0.2,0.36,0.0
2017,3,Fresno State,Washington,-0.06,-0.04,-0.07,0.38
2017,3,Georgia,Samford,0.36,1.06,0.17,0.0
2017,3,Georgia State,Penn State,-0.07,-0.04,-0.09,0.61
2017,3,Houston,Rice,0.28,0.43,0.15,-0.01
2017,3,Idaho,Western Michigan,0.18,0.07,0.29,0.1
2017,3,Illinois,South Florida,0.32,0.27,0.5,0.34
2017,3,Iowa,North Texas,0.17,0.35,0.08,0.17
2017,3,Iowa State,Akron,0.42,0.49,0.37,-0.03
2017,3,Kansas,Ohio,0.32,0.41,0.16,0.3
2017,3,Kansas State,Vanderbilt,-0.07,-0.23,0.07,0.04
2017,3,Kent State,Marshall,-0.14,-0.08,-0.19,0.15
2017,3,Kentucky,South Carolina,0.1,0.44,-0.05,0.1
2017,3,Louisiana,Texas A&M,-0.04,-0.07,0.02,0.28
2017,3,Louisiana Tech,Western Kentucky,0.18,0.26,0.14,0.2
2017,3,Louisville,Clemson,0.1,0.07,0.15,0.34
2017,3,LSU,Mississippi State,-0.08,-0.22,0.09,0.29
2017,3,Marshall,Kent State,0.15,0.23,0.05,-0.14
2017,3,Massachusetts,Temple,0.34,0.46,0.12,0.17
2017,3,Memphis,UCLA,0.33,0.67,-0.07,0.14
2017,3,Miami (OH),Cincinnati,-0.11,-0.14,-0.09,0.03
2017,3,Michigan,Air Force,0.07,0.33,-0.09,-0.02
2017,3,Middle Tennessee,Minnesota,-0.18,-0.25,-0.04,0.19
2017,3,Minnesota,Middle Tennessee,0.19,0.08,0.25,-0.18
2017,3,Mississippi State,LSU,0.29,0.56,0.21,-0.08
2017,3,Missouri,Purdue,-0.19,-0.16,-0.18,0.22
2017,3,NC State,Furman,0.44,0.44,0.44,0.0
2017,3,Nebraska,Northern Illinois,-0.13,-0.24,0.03,0.03
2017,3,Nevada,Idaho State,0.11,0.28,-0.01,0.0
2017,3,New Mexico,Boise State,0.06,0.06,0.06,0.09
2017,3,New Mexico State,Troy,0.22,0.5,-0.37,0.28
2017,3,North Carolina,Old Dominion,0.26,0.43,0.18,-0.03
2017,3,Northern Illinois,Nebraska,0.03,0.05,0.01,-0.13
2017,3,North Texas,Iowa,0.17,0.18,0.15,0.17
2017,3,Northwestern,Bowling Green,0.49,0.52,0.48,0.0
2017,3,Notre Dame,Boston College,0.4,-0.22,0.74,0.0
2017,3,Ohio,Kansas,0.3,0.85,-0.03,0.32
2017,3,Ohio State,Army,0.47,0.33,0.67,0.01
2017,3,Oklahoma,Tulane,0.56,1.01,0.15,-0.12
2017,3,Oklahoma State,Pittsburgh,0.46,1.08,-0.21,0.0
2017,3,Old Dominion,North Carolina,-0.03,0.08,-0.23,0.26
2017,3,Ole Miss,California,-0.02,0.02,-0.07,0.01
2017,3,Oregon,Wyoming,0.28,0.41,0.22,-0.24
2017,3,Oregon State,Washington State,0.26,0.23,0.3,0.35
2017,3,Penn State,Georgia State,0.61,0.87,0.27,-0.07
2017,3,Pittsburgh,Oklahoma State,0.0,-0.01,0.02,0.46
2017,3,Purdue,Missouri,0.22,0.4,0.08,-0.19
2017,3,Rice,Houston,-0.01,0.03,-0.04,0.28
2017,3,Rutgers,Morgan State,0.31,0.29,0.3,0.0
2017,3,San Diego State,Stanford,0.03,0.07,-0.02,0.09
2017,3,San José State,Utah,-0.06,0.12,-0.28,0.21
2017,3,SMU,TCU,0.11,0.32,-0.07,0.4
2017,3,South Alabama,Alabama A&M,0.32,1.31,-0.01,0.0
2017,3,South Carolina,Kentucky,0.1,0.31,-0.37,0.1
2017,3,Southern Miss,UL Monroe,0.19,0.02,0.31,0.06
2017,3,South Florida,Illinois,0.34,0.37,0.36,0.32
2017,3,Stanford,San Diego State,0.09,-0.2,0.56,0.03
2017,3,Syracuse,Central Michigan,0.15,0.32,0.06,-0.13
2017,3,TCU,SMU,0.4,0.94,0.01,0.11
2017,3,Temple,Massachusetts,0.17,0.48,-0.23,0.34
2017,3,Tennessee,Florida,0.04,-0.03,0.11,0.11
2017,3,Texas,USC,-0.03,0.11,-0.24,-0.05
2017,3,Texas A&M,Louisiana,0.28,0.64,-0.02,-0.04
2017,3,Texas State,App State,0.13,0.23,0.04,0.2
2017,3,Texas Tech,Arizona State,0.39,0.74,-0.29,0.35
2017,3,Toledo,Tulsa,0.53,0.72,0.38,0.32
2017,3,Troy,New Mexico State,0.28,0.38,0.16,0.22
2017,3,Tulane,Oklahoma,-0.12,-1.08,0.08,0.56
2017,3,Tulsa,Toledo,0.32,0.11,0.42,0.53
2017,3,UAB,Coastal Carolina,0.18,0.31,0.16,0.08
2017,3,UCLA,Memphis,0.14,0.17,0.11,0.33
2017,3,UConn,Virginia,0.06,0.29,-0.1,0.5
2017,3,UL Monroe,Southern Miss,0.06,-0.04,0.18,0.19
2017,3,USC,Texas,-0.05,0.16,-0.36,-0.03
2017,3,Utah,San José State,0.21,0.43,-0.04,-0.06
2017,3,Utah State,Wake Forest,-0.1,0.11,-0.31,0.29
2017,3,UTEP,Arizona,-0.18,-0.05,-0.24,0.36
2017,3,UTSA,Southern,0.29,0.44,0.2,0.0
2017,3,Vanderbilt,Kansas State,0.04,0.5,-0.3,-0.07
2017,3,Virginia,UConn,0.5,0.57,0.44,0.06
2017,3,Virginia Tech,East Carolina,0.38,0.81,0.19,0.06
2017,3,Wake Forest,Utah State,0.29,0.51,0.22,-0.1
2017,3,Washington,Fresno State,0.38,0.94,-0.18,-0.06
2017,3,Washington State,Oregon State,0.35,0.48,0.03,0.26
2017,3,Western Kentucky,Louisiana Tech,0.2,0.36,0.02,0.18
2017,3,Western Michigan,Idaho,0.1,0.23,0.03,0.18
2017,3,West Virginia,Delaware State,0.47,0.53,0.45,0.0
2017,3,Wisconsin,BYU,0.41,1.16,0.13,-0.02
2017,3,Wyoming,Oregon,-0.24,-0.41,-0.08,0.28
2017,4,Air Force,San Diego State,0.06,-0.06,0.08,0.22
2017,4,Akron,Troy,0.01,0.15,-0.16,0.29
2017,4,Alabama,Vanderbilt,0.46,0.36,0.52,-0.25
2017,4,App State,Wake Forest,0.1,0.18,-0.04,0.11
2017,4,Arizona,Utah,-0.07,-0.06,-0.07,0.12
2017,4,Arizona State,Oregon,0.14,0.44,-0.08,0.17
2017,4,Arkansas,Texas A&M,0.26,0.27,0.26,0.36
2017,4,Arkansas State,SMU,0.12,0.08,0.18,0.31
2017,4,Army,Tulane,0.14,-1.05,0.21,0.26
2017,4,Auburn,Missouri,0.31,0.27,0.27,0.1
2017,4,Ball State,Western Kentucky,0.09,0.14,0.04,0.09
2017,4,Baylor,Oklahoma,0.25,0.59,-0.25,0.44
2017,4,Boise State,Virginia,0.09,0.08,0.13,0.29
2017,4,Boston College,Clemson,-0.12,-0.18,-0.07,0.26
2017,4,Bowling Green,Middle Tennessee,-0.01,0.35,-0.47,0.33
2017,4,Buffalo,Florida Atlantic,0.24,0.61,0.05,0.32
2017,4,California,USC,0.08,0.08,0.13,0.0
2017,4,Central Michigan,Miami (OH),-0.05,-0.05,-0.05,0.31
2017,4,Charlotte,Georgia State,-0.18,-0.03,-0.32,0.17
2017,4,Cincinnati,Navy,0.38,0.53,0.06,0.48
2017,4,Clemson,Boston College,0.26,0.04,0.36,-0.12
2017,4,Coastal Carolina,Western Illinois,0.01,-0.25,0.17,0.0
2017,4,Colorado,Washington,-0.08,-0.25,0.02,0.34
2017,4,Duke,North Carolina,0.11,0.01,0.24,-0.04
2017,4,East Carolina,UConn,0.36,0.82,-0.04,0.4
2017,4,Eastern Michigan,Ohio,-0.16,-0.15,-0.24,0.02
2017,4,Florida,Kentucky,0.31,0.47,0.19,0.23
2017,4,Florida Atlantic,Buffalo,0.32,0.03,0.55,0.24
2017,4,Florida International,Rice,0.03,0.1,0.02,-0.05
2017,4,Florida State,NC State,-0.02,0.12,-0.32,0.11
2017,4,Georgia,Mississippi State,0.28,1.31,-0.01,-0.1
2017,4,Georgia Southern,Indiana,0.13,0.21,0.1,0.2
2017,4,Georgia State,Charlotte,0.17,0.34,0.01,-0.18
2017,4,Georgia Tech,Pittsburgh,0.22,0.36,0.2,-0.04
2017,4,Hawai'i,Wyoming,0.15,0.02,0.3,0.12
2017,4,Houston,Texas Tech,0.01,0.09,-0.14,0.19
2017,4,Idaho,South Alabama,0.05,0.13,-0.03,-0.01
2017,4,Indiana,Georgia Southern,0.2,0.38,0.13,0.13
2017,4,Iowa,Penn State,0.09,0.61,-0.4,0.08
2017,4,Kansas,West Virginia,0.2,-0.07,0.43,0.4
2017,4,Kent State,Louisville,-0.36,-1.19,-0.27,0.44
2017,4,Kentucky,Florida,0.23,0.43,0.0,0.31
