id,season,week,season_type,start_date,home_team,away_team,home_conference,away_conference,home_points,away_points,neutral_site,conference_game,venue
401426532,2022,1,regular,2022-08-27 16:00:00,Western Kentucky,Austin Peay,Conference USA,Atlantic Sun,38,27,False,False,Houchens Industries-L.T. Smith Stadium
401405059,2022,1,regular,2022-08-27 16:30:00,Northwestern,Nebraska,Big Ten,Big Ten,31,28,True,True,Aviva Stadium
401439512,2022,1,regular,2022-08-27 19:00:00,Florida Memorial University,Edward Waters,,SIAC,39,34,True,False,
401413256,2022,1,regular,2022-08-27 19:30:00,UNLV,Idaho State,Mountain West,Big Sky,52,21,False,False,Allegiant Stadium
401413213,2022,1,regular,2022-08-27 19:30:00,Jacksonville State,Stephen F. Austin,Atlantic Sun,Western Athletic,42,17,True,False,Cramton Bowl
401404146,2022,1,regular,2022-08-27 20:00:00,Utah State,UConn,Mountain West,FBS Independents,31,20,False,False,Maverik Stadium
401405058,2022,1,regular,2022-08-27 20:00:00,Illinois,Wyoming,Big Ten,Mountain West,38,6,False,False,"Memorial Stadium (Champaign, IL)"
401411090,2022,1,regular,2022-08-27 21:00:00,Florida State,Duquesne,ACC,NEC,47,7,False,False,Doak Campbell Stadium
401422922,2022,1,regular,2022-08-27 23:00:00,Mercer,Morehead State,Southern,Pioneer,63,13,False,False,Five Star Stadium at the Moye Complex
401423448,2022,1,regular,2022-08-27 23:00:00,Alabama State,Howard,SWAC,MEAC,23,13,True,False,Center Parc Stadium
401426530,2022,1,regular,2022-08-27 23:00:00,Florida Atlantic,Charlotte,Conference USA,Conference USA,43,13,False,True,FAU Stadium
401411091,2022,1,regular,2022-08-28 00:15:00,North Carolina,Florida A&M,ACC,SWAC,56,24,False,False,Kenan Stadium
401426531,2022,1,regular,2022-08-28 01:00:00,UTEP,North Texas,Conference USA,Conference USA,13,31,False,True,Sun Bowl
401409235,2022,1,regular,2022-08-28 02:00:00,New Mexico State,Nevada,FBS Independents,Mountain West,12,23,False,False,Aggie Memorial Stadium
401403853,2022,1,regular,2022-08-28 02:30:00,Hawai'i,Vanderbilt,Mountain West,SEC,10,63,False,False,Clarence T.C. Ching Athletics Complex
401437007,2022,1,regular,2022-09-01 18:00:00,New Mexico Highlands,Eastern New Mexico,Rocky Mountain,Lone Star,18,34,False,False,Sanchez Family Stadium
401433043,2022,1,regular,2022-09-01 21:30:00,Southern Connecticut State,Shepherd,Northeast 10,Pennsylvania State Athletic,7,48,False,False,Jess Dow Field
401430716,2022,1,regular,2022-09-01 22:00:00,Bluefield State,Johnson C. Smith,Independent DII,CIAA,35,34,False,False,Mitchell Stadium
401418776,2022,1,regular,2022-09-01 22:00:00,Indiana State,North Alabama,MVFC,Atlantic Sun,17,14,False,False,Memorial Stadium
401432134,2022,1,regular,2022-09-01 22:00:00,Clarion,West Liberty,Pennsylvania State Athletic,Mountain East,14,21,False,False,"Memorial Stadium (Clarion, PA)"
401431571,2022,1,regular,2022-09-01 22:00:00,Ashland,Notre Dame College,Great Midwest Athletic,Mountain East,31,14,False,False,Jack Miller Stadium
401431978,2022,1,regular,2022-09-01 22:00:00,Chowan,Barton,CIAA,South Atlantic,3,17,False,False,Garrison Stadium
401430722,2022,1,regular,2022-09-01 22:00:00,Tusculum,St. Augustine's,South Atlantic,CIAA,70,13,False,False,Pioneer Field (TN)
401431561,2022,1,regular,2022-09-01 22:00:00,Saginaw Valley State,West Virginia Wesleyan,GLIAC,Mountain East,72,0,False,False,Harvey Randall Wickes Memorial Stadium
401431542,2022,1,regular,2022-09-01 22:00:00,Michigan Tech,Wisconsin Platteville,GLIAC,Wisconsin,23,13,False,False,Sherman Field
401421137,2022,1,regular,2022-09-01 22:00:00,Campbell,The Citadel,Big South,Southern,29,10,False,False,Barker-Lane Stadium
401428480,2022,1,regular,2022-09-01 22:00:00,Wagner,Fordham,NEC,Patriot,31,48,False,False,Wagner College Stadium
401416568,2022,1,regular,2022-09-01 22:00:00,Akron,Saint Francis,Mid-American,NEC,30,23,False,False,InfoCision Stadium
401432987,2022,1,regular,2022-09-01 22:30:00,California (PA),Fairmont State,Pennsylvania State Athletic,Mountain East,35,15,False,False,Adamson Stadium
401432412,2022,1,regular,2022-09-01 23:00:00,Minnesota St Moorhead,Sioux Falls,Northern Sun,Northern Sun,14,27,False,True,Scheels Field at Nemzek Stadium
401426533,2022,1,regular,2022-09-01 23:00:00,Florida International,Bryant,Conference USA,Big South,38,37,False,False,FIU Stadium
401432239,2022,1,regular,2022-09-01 23:00:00,Gardner-Webb,Limestone,Big South,South Atlantic,56,21,False,False,Ernest W. Spangler Stadium
401421156,2022,1,regular,2022-09-01 23:00:00,Furman,North Greenville,Southern,Gulf South,52,0,False,False,Paladin Stadium
401418645,2022,1,regular,2022-09-01 23:00:00,Samford,Kennesaw State,Southern,Atlantic Sun,27,17,False,False,Seibert Stadium
401424414,2022,1,regular,2022-09-01 23:00:00,Stony Brook,Rhode Island,CAA,CAA,14,35,False,True,Kenneth P. LaValle Stadium
401430702,2022,1,regular,2022-09-01 23:00:00,Virginia Union,Virginia Lynchburg,CIAA,,77,0,False,False,Hovey Field
401432119,2022,1,regular,2022-09-01 23:00:00,Frostburg State,American International,Mountain East,Northeast 10,21,7,False,False,Bobcat Stadium (MD)
401431408,2022,1,regular,2022-09-01 23:00:00,East Central,Harding,Great American,Great American,12,29,False,True,Koi Ishto Stadium
401431465,2022,1,regular,2022-09-01 23:00:00,Oklahoma Baptist,Ouachita Baptist,Great American,Great American,32,42,False,True,Crain Family Stadium
401431472,2022,1,regular,2022-09-01 23:00:00,Southeastern Oklahoma State,Arkansas Tech,Great American,Great American,41,34,False,True,Paul Laird Field
401431479,2022,1,regular,2022-09-01 23:00:00,Southern Arkansas,Northwestern (OK),Great American,Great American,62,31,False,True,Wilkins Stadium
401431484,2022,1,regular,2022-09-01 23:00:00,Southern Nazarene,Arkansas Monticello,Great American,Great American,26,40,False,True,Southern Nazarene University Football Stadium
401431499,2022,1,regular,2022-09-01 23:00:00,Northern Michigan,McKendree,GLIAC,Great Lakes,24,31,False,False,Superior Dome
401431509,2022,1,regular,2022-09-01 23:00:00,Missouri S&T,South Dakota Mines,Great Lakes,Rocky Mountain,20,43,False,False,Allgood-Bailey Stadium
401431517,2022,1,regular,2022-09-01 23:00:00,Quincy,Glenville State,Great Lakes,Mountain East,15,44,False,False,QU Stadium
401431531,2022,1,regular,2022-09-01 23:00:00,Grand Valley State,Colorado School of Mines,GLIAC,Rocky Mountain,25,22,False,False,Lubbers Stadium
401431936,2022,1,regular,2022-09-01 23:00:00,Washburn,Lincoln (MO),Mid America,Mid America,45,3,False,True,Yager Stadium at Moore Bowl
401432152,2022,1,regular,2022-09-01 23:00:00,Wheeling,Seton Hill,Mountain East,Pennsylvania State Athletic,25,11,False,False,Bishop Schmitt Field
401432383,2022,1,regular,2022-09-01 23:00:00,Saint Anselm,Millersville,Northeast 10,Pennsylvania State Athletic,28,10,False,False,Grappone Stadium
401416569,2022,1,regular,2022-09-01 23:00:00,Oklahoma State,Central Michigan,Big 12,Mid-American,58,44,False,False,Boone Pickens Stadium
401438604,2022,1,regular,2022-09-01 23:00:00,UVA Wise,Ferrum,South Atlantic,Old Dominion,41,9,False,False,Carl Smith Stadium
401441990,2022,1,regular,2022-09-01 23:00:00,Toledo,Long Island University,Mid-American,NEC,37,0,False,False,Glass Bowl
401431214,2022,1,regular,2022-09-01 23:00:00,Trine,Anderson (IN),Michigan,Heartland,38,0,False,False,Fred Zollner Athletic Stadium
401411092,2022,1,regular,2022-09-01 23:00:00,Pittsburgh,West Virginia,ACC,Big 12,38,31,False,False,Acrisure Stadium
401438595,2022,1,regular,2022-09-01 23:00:00,Gannon,Charleston (WV),Pennsylvania State Athletic,Mountain East,47,13,False,False,McConnell Family Stadium
401432403,2022,1,regular,2022-09-01 23:00:00,Minnesota Duluth,Southwest Minnesota State,Northern Sun,Northern Sun,31,21,False,True,James S. Malosky Stadium
401432392,2022,1,regular,2022-09-01 23:00:00,Bemidji State,Minnesota State,Northern Sun,Northern Sun,34,37,False,True,Chet Anderson Stadium
401455581,2022,1,regular,2022-09-01 23:00:00,Pace,East Stroudsburg,Northeast 10,Pennsylvania State Athletic,31,16,False,False,Pace Stadium
401432429,2022,1,regular,2022-09-01 23:00:00,Northern State,Upper Iowa,Northern Sun,Northern Sun,30,0,False,True,Swisher Field
401431849,2022,1,regular,2022-09-01 23:00:00,Valdosta State,Keiser University,Gulf South,,36,21,False,False,Bazemore-Hyder Stadium
401403864,2022,1,regular,2022-09-01 23:00:00,Tennessee,Ball State,SEC,Mid-American,59,10,False,False,Neyland Stadium
401415610,2022,1,regular,2022-09-01 23:00:00,UCF,South Carolina State,American Athletic,MEAC,56,10,False,False,FBC Mortgage Stadium
401424402,2022,1,regular,2022-09-01 23:00:00,New Hampshire,Monmouth,CAA,CAA,31,21,False,True,Wildcat Stadium
401438660,2022,1,regular,2022-09-01 23:00:00,Lakeland,Illinois College,NACC,Midwest,20,38,False,False,Taylor Field
401430986,2022,1,regular,2022-09-01 23:00:00,Millsaps,Belhaven,Southern Athletic,USA South,21,49,False,False,Harper Davis Field
401432421,2022,1,regular,2022-09-01 23:30:00,Concordia St. Paul,Augustana (SD),Northern Sun,Northern Sun,14,28,False,True,Sea Foam Stadium
401425510,2022,1,regular,2022-09-01 23:30:00,East Tennessee State,Mars Hill,Southern,South Atlantic,44,7,False,False,William B. Greene Jr. Stadium
401431591,2022,1,regular,2022-09-01 23:30:00,Ferris State,Central Washington,GLIAC,Lone Star,36,20,False,False,Top Taggart Field
401420840,2022,1,regular,2022-09-01 23:30:00,UT Martin,Western Illinois,OVC,MVFC,42,25,False,False,Graham Stadium
401411093,2022,1,regular,2022-09-01 23:30:00,Wake Forest,VMI,ACC,Southern,44,10,False,False,Allegacy Federal Credit Union Stadium
401432372,2022,1,regular,2022-09-02 00:00:00,Emporia State,Northeastern State,Mid America,Mid America,42,17,False,True,Francis G. Welch Stadium
401405064,2022,1,regular,2022-09-02 00:00:00,Purdue,Penn State,Big Ten,Big Ten,31,35,False,True,Ross-Ade Stadium
401433087,2022,1,regular,2022-09-02 00:00:00,William Jewell,Colorado Mesa,Great Lakes,Rocky Mountain,14,37,False,False,Greene Stadium
401432370,2022,1,regular,2022-09-02 00:00:00,Missouri Western,Central Oklahoma,Mid America,Mid America,35,0,False,True,Craig Field at Spratt Memorial Stadium
401431945,2022,1,regular,2022-09-02 00:00:00,Missouri Southern State,Nebraska Kearney,Mid America,Mid America,7,24,False,True,Fred G. Hughes Stadium
401431886,2022,1,regular,2022-09-02 00:00:00,Angelo State,Chadron State,Lone Star,Rocky Mountain,35,0,False,False,LeGrand Stadium at 1st Community Credit Union Field
401431926,2022,1,regular,2022-09-02 00:00:00,Northwest Missouri State,Fort Hays,Mid America,Mid America,33,19,False,True,Bearcat Stadium
401420877,2022,1,regular,2022-09-02 00:00:00,Southern Utah,St. Thomas (MN),Western Athletic,Pioneer,44,13,False,False,Eccles Coliseum
401420806,2022,1,regular,2022-09-02 00:00:00,Central Arkansas,Missouri State,Atlantic Sun,MVFC,14,27,False,False,Estes Stadium
401426537,2022,1,regular,2022-09-02 00:00:00,Missouri,Louisiana Tech,SEC,Conference USA,52,24,False,False,Memorial Stadium
401421125,2022,1,regular,2022-09-02 00:00:00,East Texas A&M,Lincoln (CA),Southland,,52,7,False,False,Memorial Stadium (Commerce TX)
401431610,2022,1,regular,2022-09-02 00:00:00,Weber State,Western Oregon,Big Sky,Lone Star,41,5,False,False,Stewart Stadium
401418782,2022,1,regular,2022-09-02 00:00:00,Abilene Christian,Lamar,Western Athletic,Southland,28,14,False,True,Wildcat Stadium (TX)
401433070,2022,1,regular,2022-09-02 00:00:00,Dickinson State University,Black Hills State,,Rocky Mountain,2,17,True,False,Henry Biesiot Activities Center
401431915,2022,1,regular,2022-09-02 00:00:00,Pittsburg State,Central Missouri,Mid America,Mid America,21,10,False,True,Carnie Smith Stadium
401416592,2022,1,regular,2022-09-02 00:00:00,Northern Illinois,Eastern Illinois,Mid-American,OVC,34,27,False,False,Huskie Stadium
401426534,2022,1,regular,2022-09-02 00:00:00,UAB,Alabama A&M,Conference USA,SWAC,59,0,False,False,Protective Stadium
401420880,2022,1,regular,2022-09-02 00:00:00,Tarleton State,Mississippi Valley State,Western Athletic,SWAC,29,13,False,False,"Memorial Stadium (Stephenville, TX)"
401431457,2022,1,regular,2022-09-02 00:00:00,Henderson State,Southwestern Oklahoma State,Great American,Great American,30,13,False,True,Ruggles Field at Carpenter-Haygood Stadium
401405060,2022,1,regular,2022-09-02 01:00:00,Minnesota,New Mexico State,Big Ten,FBS Independents,38,0,False,False,Huntington Bank Stadium
401403965,2022,1,regular,2022-09-02 02:00:00,Arizona State,Northern Arizona,Pac-12,Big Sky,40,3,False,False,Mountain America Stadium
401415213,2022,1,regular,2022-09-02 02:30:00,San José State,Portland State,Mountain West,Big Sky,21,17,False,False,CEFCU Stadium
401413224,2022,1,regular,2022-09-02 02:30:00,Fresno State,Cal Poly,Mountain West,Big Sky,35,7,False,False,Valley Children's Stadium
401424415,2022,1,regular,2022-09-02 22:00:00,Villanova,Lehigh,CAA,Patriot,45,17,False,False,Villanova Stadium
401433057,2022,1,regular,2022-09-02 22:00:00,West Chester,Bentley,Pennsylvania State Athletic,Northeast 10,17,16,False,False,John A. Farrell Stadium
401450192,2022,1,regular,2022-09-02 22:00:00,Salisbury,Albright,New Jersey,Mid Atlantic,49,0,False,False,Sea Gull Stadium
401431040,2022,1,regular,2022-09-02 22:30:00,Curry,MIT,Commonwealth Coast,NEWMAC,20,34,False,False,Walter M. Katz Field
401432654,2022,1,regular,2022-09-02 23:00:00,Carnegie Mellon,Whitworth,Presidents',Northwest,35,17,False,False,Gesling Stadium
401438606,2022,1,regular,2022-09-02 23:00:00,Westfield State,Nichols,MSCAC,Commonwealth Coast,29,30,False,False,"Alumni Field (Westfield, MA)"
401436997,2022,1,regular,2022-09-02 23:00:00,Franklin & Marshall,Lebanon Valley,Centennial,Mid Atlantic,26,7,False,False,Shadek Stadium
401426330,2022,1,regular,2022-09-02 23:00:00,Old Dominion,Virginia Tech,Sun Belt,ACC,20,17,False,False,S.B. Ballard Stadium
401416590,2022,1,regular,2022-09-02 23:00:00,Eastern Michigan,Eastern Kentucky,Mid-American,Atlantic Sun,42,34,False,False,Rynearson Stadium
401438649,2022,1,regular,2022-09-02 23:00:00,Fitchburg State,Dean,MSCAC,ECFC,33,28,False,False,Elliot Field Athletic Complex
401435140,2022,1,regular,2022-09-02 23:00:00,Merchant Marine,FDU Florham,NEWMAC,Mid Atlantic,7,17,False,False,Brooks Stadium (NY)
401431107,2022,1,regular,2022-09-02 23:00:00,Hobart,Alfred,Liberty League,Empire 8,36,6,False,False,Boswell Field at David J. Urick Stadium
401416591,2022,1,regular,2022-09-02 23:00:00,Michigan State,Western Michigan,Big Ten,Mid-American,35,13,False,False,Spartan Stadium
401439542,2022,1,regular,2022-09-02 23:00:00,Worcester State,WPI,MSCAC,NEWMAC,21,58,False,False,John Coughlin Memorial Field
401450139,2022,1,regular,2022-09-02 23:00:00,Alvernia,Ursinus,Mid Atlantic,Centennial,27,59,False,False,Turf Field
401439539,2022,1,regular,2022-09-02 23:00:00,Springfield,Western New England,NEWMAC,Commonwealth Coast,42,14,False,False,Stagg Field
401426535,2022,1,regular,2022-09-02 23:00:00,Charlotte,William & Mary,Conference USA,CAA,24,41,False,False,Jerry Richardson Stadium
401435072,2022,1,regular,2022-09-02 23:00:00,Merrimack,Holy Cross,NEC,Patriot,17,31,False,False,Duane Stadium
401411094,2022,1,regular,2022-09-02 23:30:00,Duke,Temple,ACC,American Athletic,30,0,False,False,Wallace Wade Stadium
401404052,2022,1,regular,2022-09-03 00:00:00,Kansas,Tennessee Tech,Big 12,OVC,56,10,False,False,Memorial Stadium
401405061,2022,1,regular,2022-09-03 00:00:00,Indiana,Illinois,Big Ten,Big Ten,23,20,False,True,"Memorial Stadium (Bloomington, IN)"
401403966,2022,1,regular,2022-09-03 02:00:00,Colorado,TCU,Pac-12,Big 12,13,38,False,False,Folsom Field
401439546,2022,1,regular,2022-09-03 16:00:00,Greensboro,Guilford,USA South,Old Dominion,48,37,False,False,Jamieson Stadium
401431015,2022,1,regular,2022-09-03 16:00:00,Southwestern U,Cal Lutheran,American Southwest,So. Cal.,7,37,False,False,Birkelbach Field
401428336,2022,1,regular,2022-09-03 16:00:00,Robert Morris,Dayton,Big South,Pioneer,20,22,False,False,Joe Walton Stadium
401431984,2022,1,regular,2022-09-03 16:00:00,Ohio Dominican,Findlay,Great Midwest Athletic,Great Midwest Athletic,28,14,False,True,Panther Stadium (OH)
401405066,2022,1,regular,2022-09-03 16:00:00,Maryland,Buffalo,Big Ten,Mid-American,31,10,False,False,SECU Stadium
401431050,2022,1,regular,2022-09-03 16:00:00,UMass Dartmouth,Husson,MSCAC,Commonwealth Coast,35,14,False,False,Cressy Field
401430960,2022,1,regular,2022-09-03 16:00:00,Marietta,Dubuque,Ohio,American Rivers,14,13,False,False,Don Drumm Stadium
401431029,2022,1,regular,2022-09-03 16:00:00,Case Western Reserve,Johns Hopkins,Presidents',Centennial,14,54,False,False,Case Field
401432518,2022,1,regular,2022-09-03 16:00:00,Wayland Baptist,Hardin Simmons,,American Southwest,14,79,True,False,
401432616,2022,1,regular,2022-09-03 16:00:00,Ohio Wesleyan,Otterbein,North Coast,Ohio,13,21,False,False,Selby Stadium
401432551,2022,1,regular,2022-09-03 16:00:00,Bridgewater State,Ithaca,MSCAC,Liberty League,14,51,False,False,Edward C. Swenson Athletic Complex
401432740,2022,1,regular,2022-09-03 16:00:00,Allegheny,Union,Presidents',Liberty League,27,42,False,False,Frank B. Fuhrer Field
401432529,2022,1,regular,2022-09-03 16:00:00,The College of New Jersey,Moravian,New Jersey,Centennial,31,13,False,False,Lions Stadium
401441936,2022,1,regular,2022-09-03 16:00:00,Brockport,Framingham State,Empire 8,MSCAC,27,7,False,False,Bob Boozer Field
401438614,2022,1,regular,2022-09-03 16:00:00,Salve Regina,Norwich,Commonwealth Coast,NEWMAC,7,0,False,False,Toppa Field
401435118,2022,1,regular,2022-09-03 16:00:00,SUNY Cortland,Wittenberg,Empire 8,North Coast,48,28,False,False,Stadium Red Field
401432790,2022,1,regular,2022-09-03 16:00:00,Delaware Valley,Westminster (PA),Mid Atlantic,Presidents',22,8,False,False,Robert A. Lipinski Field at James Work Memorial Stadium
401445766,2022,1,regular,2022-09-03 16:00:00,SUNY Morrisville,Kean,Empire 8,New Jersey,10,0,False,False,Drake Field (NY)
401450146,2022,1,regular,2022-09-03 16:00:00,Plymouth State,Vermont State Castleton,MSCAC,ECFC,20,7,False,False,Charles L. Currier Memorial Field
401431067,2022,1,regular,2022-09-03 16:00:00,Albion,Carthage,Michigan,CCIW,52,0,False,False,Sprankle-Sprandel Stadium
401405069,2022,1,regular,2022-09-03 16:00:00,Boston College,Rutgers,ACC,Big Ten,21,22,False,False,"Alumni Stadium (Chestnut Hill, MA)"
401415611,2022,1,regular,2022-09-03 16:00:00,Navy,Delaware,American Athletic,CAA,7,14,False,False,Navy-Marine Corps Memorial Stadium
401411096,2022,1,regular,2022-09-03 16:00:00,East Carolina,NC State,American Athletic,ACC,20,21,False,False,Dowdy-Ficklen Stadium
401403865,2022,1,regular,2022-09-03 16:00:00,Texas A&M,Sam Houston,SEC,Western Athletic,31,0,False,False,Kyle Field
401405062,2022,1,regular,2022-09-03 16:00:00,Iowa,South Dakota State,Big Ten,MVFC,7,3,False,False,Kinnick Stadium
401431403,2022,1,regular,2022-09-03 16:00:00,Marist,Georgetown,Pioneer,Patriot,12,43,False,False,Leonidoff Field
401411095,2022,1,regular,2022-09-03 16:00:00,App State,North Carolina,Sun Belt,ACC,61,63,False,False,Kidd Brewer Stadium
401433013,2022,1,regular,2022-09-03 16:00:00,Assumption,Kutztown,Northeast 10,Pennsylvania State Athletic,3,0,False,False,Multi-Sport Stadium
401405067,2022,1,regular,2022-09-03 16:00:00,Michigan,Colorado State,Big Ten,Mountain West,51,7,False,False,Michigan Stadium
401422975,2022,1,regular,2022-09-03 16:00:00,Charleston Southern,Western Carolina,Big South,Southern,38,52,False,False,Buccaneer Field
401404147,2022,1,regular,2022-09-03 16:00:00,UConn,Central Connecticut,FBS Independents,NEC,28,3,False,False,Pratt & Whitney Stadium
401422987,2022,1,regular,2022-09-03 16:30:00,Lafayette,Sacred Heart,Patriot,NEC,6,0,False,False,Fisher Field
401411100,2022,1,regular,2022-09-03 16:30:00,Virginia,Richmond,ACC,CAA,34,17,False,False,Scott Stadium
401438672,2022,1,regular,2022-09-03 17:00:00,Gettysburg,Bridgewater,Centennial,Old Dominion,14,29,False,False,Shirk Field at Musselman Stadium
401438554,2022,1,regular,2022-09-03 17:00:00,Augustana (IL),Rhodes,CCIW,Southern Athletic,34,28,False,False,Charles D. Lindberg Stadium
401435131,2022,1,regular,2022-09-03 17:00:00,McDaniel,Catholic,Centennial,NEWMAC,27,37,False,False,Kenneth R. Gill Stadium
401437201,2022,1,regular,2022-09-03 17:00:00,Alfred State,Misericordia,ECFC,Mid Atlantic,17,14,False,False,Pioneer Stadium
401443324,2022,1,regular,2022-09-03 17:00:00,Bethany (WV),Hiram,Presidents',North Coast,26,16,False,False,Bison Stadium
401445128,2022,1,regular,2022-09-03 17:00:00,St. Lawrence,Endicott,Liberty League,Commonwealth Coast,0,27,False,False,Leckonby Stadium
401441945,2022,1,regular,2022-09-03 17:00:00,Keystone,Wilkes,ECFC,Mid Atlantic,21,48,False,False,Athletic Field Complex
401432817,2022,1,regular,2022-09-03 17:00:00,Sewanee,St. Scholastica,Southern Athletic,Minnesota,50,0,False,False,Hardee-McGee Field
401439531,2022,1,regular,2022-09-03 17:00:00,Saint Vincent,Stevenson,Presidents',Mid Atlantic,21,25,False,False,Chuck Noll Field
401432671,2022,1,regular,2022-09-03 17:00:00,Washington & Jefferson,John Carroll,Presidents',Ohio,35,26,False,False,Cameron Stadium
401430951,2022,1,regular,2022-09-03 17:00:00,Coe,Cornell (IA),American Rivers,Midwest,56,7,False,False,Clark Field
401438685,2022,1,regular,2022-09-03 17:00:00,Widener,Rowan,Mid Atlantic,New Jersey,20,42,False,False,Leslie C. Quick Jr. Stadium
401432581,2022,1,regular,2022-09-03 17:00:00,Kenyon,Bluffton,North Coast,Heartland,33,26,False,False,McBride Field
401433397,2022,1,regular,2022-09-03 17:00:00,Rensselaer,Dickinson,Liberty League,Centennial,14,7,False,False,ECAV Stadium
401439518,2022,1,regular,2022-09-03 17:00:00,St. John Fisher,Buffalo State,Empire 8,Liberty League,62,21,False,False,Growney Stadium
401459907,2022,1,regular,2022-09-03 17:00:00,Hartwick,SUNY Maritime,Empire 8,ECFC,31,10,False,False,Wright Stadium
401431202,2022,1,regular,2022-09-03 17:00:00,Hope,Aurora,Michigan,NACC,38,34,False,False,Ray and Sue Smith Stadium
401431143,2022,1,regular,2022-09-03 17:00:00,DePauw,Rose Hulman,North Coast,Heartland,17,14,False,False,Blackstock Stadium
401430968,2022,1,regular,2022-09-03 17:00:00,Luther,Presentation,American Rivers,,6,29,False,False,Legacy Field in Carlson Stadium
401431150,2022,1,regular,2022-09-03 17:00:00,Lycoming,Susquehanna,Mid Atlantic,Centennial,16,45,False,False,David Person Field
401431206,2022,1,regular,2022-09-03 17:00:00,Kalamazoo,Oberlin,Michigan,North Coast,21,14,False,False,Angell Field
401441262,2022,1,regular,2022-09-03 17:00:00,Montclair State,Thiel,New Jersey,Presidents',27,6,False,False,Sprague Field
401445793,2022,1,regular,2022-09-03 17:00:00,William Paterson,Western Connecticut State,New Jersey,MSCAC,28,7,False,False,Wightman Stadium
401431255,2022,1,regular,2022-09-03 17:00:00,Rockford,Beloit,NACC,Midwest,41,14,False,False,Sam Greeley Field
401431274,2022,1,regular,2022-09-03 17:00:00,Ripon,St. Norbert,Midwest,NACC,13,10,False,False,Ingalls Field
401431194,2022,1,regular,2022-09-03 17:00:00,Ohio Northern,Alma,Ohio,Michigan,13,16,False,False,Dial-Roberson Stadium
401432623,2022,1,regular,2022-09-03 17:00:00,Wabash,Hampden Sydney,North Coast,Old Dominion,52,48,False,False,Little Giant Stadium
401432772,2022,1,regular,2022-09-03 17:00:00,Grove City,Juniata,Presidents',Centennial,63,6,False,False,Robert E. Thorn Field
401432543,2022,1,regular,2022-09-03 17:00:00,Gallaudet,Waynesburg,ECFC,Presidents',14,52,False,False,Hotchkiss Field
401432726,2022,1,regular,2022-09-03 17:00:00,Methodist,Shenandoah,USA South,Old Dominion,10,27,False,False,Monarch Stadium
401423136,2022,1,regular,2022-09-03 17:00:00,Butler,St. Thomas University (Fl),Pioneer,,31,26,False,False,Butler Bowl
401431866,2022,1,regular,2022-09-03 17:00:00,Erskine,UFTL,South Atlantic,,49,2,False,False,J.W. Babb Stadium
401433022,2022,1,regular,2022-09-03 17:00:00,Post,Lock Haven,Independent DII,Pennsylvania State Athletic,34,35,True,False,
401429850,2022,1,regular,2022-09-03 17:00:00,Bowie State,New Haven,CIAA,Northeast 10,27,20,False,False,Bulldogs Stadium
401432110,2022,1,regular,2022-09-03 17:00:00,Emory & Henry,Concord,South Atlantic,Mountain East,20,27,False,False,Fred Selfe Stadium at Nicewonder Field
401431551,2022,1,regular,2022-09-03 17:00:00,Northwood,Kentucky Wesleyan,Great Midwest Athletic,Great Midwest Athletic,55,13,False,False,Hantz Stadium
401438225,2022,1,regular,2022-09-03 17:00:00,Franklin Pierce,Edinboro,Northeast 10,Pennsylvania State Athletic,7,10,True,False,Sodexo Field
401415209,2022,1,regular,2022-09-03 17:00:00,Air Force,Northern Iowa,Mountain West,MVFC,48,17,False,False,Falcon Stadium
401433049,2022,1,regular,2022-09-03 17:00:00,West Virginia State,Shippensburg,Mountain East,Pennsylvania State Athletic,29,6,False,False,Dickerson Stadium
401431840,2022,1,regular,2022-09-03 17:00:00,Brevard,Shorter,USA South,Gulf South,6,45,False,False,Brevard Memorial Stadium
401431525,2022,1,regular,2022-09-03 17:00:00,Truman State,Davenport,Great Lakes,GLIAC,19,20,False,False,Stokes Stadium
401479976,2022,1,regular,2022-09-03 17:00:00,Kentucky State,Delta State,SIAC,Gulf South,10,33,False,False,Alumni Stadium (KY)
401431136,2022,1,regular,2022-09-03 17:30:00,Mount St Joseph,Baldwin Wallace,Heartland,Ohio,31,28,False,False,Schueler Field
401431059,2022,1,regular,2022-09-03 17:30:00,Coast Guard,New England,NEWMAC,Commonwealth Coast,10,17,False,False,Cadet Memorial Field
401432680,2022,1,regular,2022-09-03 17:30:00,Mount Union,Defiance College,Ohio,Heartland,65,0,False,False,Mount Union Stadium
401432810,2022,1,regular,2022-09-03 18:00:00,Hendrix,Austin,Southern Athletic,American Southwest,20,0,False,False,Young-Wise Memorial Stadium
401435059,2022,1,regular,2022-09-03 18:00:00,Millikin,Greenville,CCIW,Upper Midwest,28,14,False,False,Frank M. Lindsay Field
401432975,2022,1,regular,2022-09-03 18:00:00,Minot State,Winona State,Northern Sun,Northern Sun,10,24,False,True,Herb Parker Stadium
401432793,2022,1,regular,2022-09-03 18:00:00,Maryville (TN),Berry,USA South,Southern Athletic,24,31,False,False,Lloyd L. Thornton Stadium
401431077,2022,1,regular,2022-09-03 18:00:00,Elmhurst,Wisconsin River Falls,CCIW,Wisconsin,0,63,False,False,Langhorst Field
401431117,2022,1,regular,2022-09-03 18:00:00,Olivet,Franklin,Michigan,Heartland,35,31,False,False,Cutler Field
401430996,2022,1,regular,2022-09-03 18:00:00,Texas Lutheran,Howard Payne,American Southwest,American Southwest,45,59,False,True,Bulldog Stadium (TX)
