player_name,team,season,week,completions,attempts,passing_yards,passing_tds,interceptions,passing_epa,qb_epa_per_att,qb_comp_pct,qb_ypa,qb_td_int_ratio,qb_epa_per_att_4w,qb_comp_pct_4w,qb_ypa_4w,qb_td_int_ratio_4w,qb_epa_per_att_8w,qb_comp_pct_8w,qb_ypa_8w,qb_td_int_ratio_8w
K.Murray,ARI,2024,1,21,31,162,1,0,-1.184849735212116,-0.038220959200390835,0.6774193548387096,5.225806451612903,2.0,0.10462743926981793,0.7095076400679117,6.920023072569761,1.9166666666666665,-0.034755936194833595,0.6579580772803326,6.823489042323528,1.6458333333333333
K.Murray,ARI,2024,2,17,21,266,3,0,18.101088591167418,0.8619565995794009,0.8095238095238095,12.666666666666666,4.0,0.14222069345826607,0.7121958121109224,6.873910582908885,2.25,-0.014309713460756653,0.6684167466351713,6.504058598775141,1.8333333333333333
K.Murray,ARI,2024,3,21,34,207,1,1,-5.631904723752118,-0.16564425658094464,0.6176470588235294,6.088235294117647,1.0,0.4019326561533785,0.7566820276497696,8.52741935483871,2.5,0.12187948382805097,0.6862738894923143,7.195725265441808,2.208333333333333
K.Murray,ARI,2024,4,16,22,142,1,0,-0.43325262336293235,-0.01969330106195147,0.7272727272727273,6.454545454545454,2.0,0.2870022689011551,0.7094808891298455,8.178510436432637,2.25,0.14079628751474613,0.6884797718452553,7.245643566095402,2.083333333333333
K.Murray,ARI,2024,5,19,30,195,1,1,-1.8273485221899803,-0.06091161740633268,0.6333333333333333,6.5,1.0,0.15959952068402847,0.707965737614694,7.6088134667356675,2.25,0.13211347997692321,0.7087366888413028,7.264418269652714,2.083333333333333
K.Murray,ARI,2024,6,22,32,214,1,0,7.708929887737185,0.24090405899178702,0.6875,6.6875,2.0,0.153926856132543,0.6969442322383499,7.9273618538324415,2.0,0.14807377479540457,0.7045700221746362,7.400636218370662,2.125
K.Murray,ARI,2024,7,14,26,145,1,1,-0.3420845066430047,-0.013157096409346335,0.5384615384615384,5.576923076923077,1.0,-0.0013362790143604392,0.6664382798573975,6.432570187165775,1.5,0.20029818856950904,0.7115601537535835,7.479994771002242,2.0
K.Murray,ARI,2024,8,26,36,307,2,0,18.33353970605348,0.5092649918348189,0.7222222222222222,8.527777777777779,3.0,0.036785511028539136,0.6466418997668997,6.3047421328671325,1.5,0.16189388996484713,0.6780613944483727,7.241626284649885,1.875
K.Murray,ARI,2024,9,13,20,154,0,0,-1.3238325496493528,-0.06619162748246764,0.65,7.7,1.0,0.16902508425273172,0.6453792735042735,6.823050213675214,1.75,0.1643123024683801,0.6766725055594837,7.215931840205441,2.0
K.Murray,ARI,2024,10,22,24,266,1,0,17.980556081592596,0.7491898367330249,0.9166666666666666,11.083333333333334,2.0,0.16770508173369797,0.6495459401709403,7.123050213675214,1.75,0.1608159689331205,0.6732450862046451,7.525206033753828,1.875
K.Murray,ARI,2024,12,24,37,285,0,1,-5.312439965478136,-0.1435794585264361,0.6486486486486487,7.702702702702703,0.5,0.2947765261690074,0.7068376068376069,8.222008547008548,1.75,0.1467201235773235,0.6866379433475022,7.327289367087161,1.625
K.Murray,ARI,2024,13,31,45,260,1,2,0.9122893956137923,0.020273097680306496,0.6888888888888889,5.777777777777778,0.6666666666666666,0.262170935639735,0.7343843843843844,8.753453453453455,1.625,0.14947822333413707,0.6905131420756421,7.529097793160294,1.5625
K.Murray,ARI,2024,14,25,38,259,2,2,-4.43118470647484,-0.11661012385460107,0.6578947368421053,6.815789473684211,1.0,0.13992296210110688,0.726051051051051,8.065953453453453,1.0416666666666667,0.15447402317691933,0.6857151622776623,7.444501833564335,1.3958333333333333
K.Murray,ARI,2024,15,23,30,224,0,0,11.530686542323311,0.3843562180774437,0.7666666666666667,7.466666666666667,1.0,0.12731833800807354,0.7280247352615774,7.844900821874507,1.0416666666666667,0.1475117098708858,0.6887853377162588,7.48397551777486,1.3958333333333333
K.Murray,ARI,2024,16,20,32,202,1,1,1.339832786799806,0.04186977458749394,0.625,6.3125,1.0,0.03610993334417825,0.6905247352615773,6.940734155207839,0.7916666666666666,0.16544322975659287,0.6986811710495922,7.581371351108194,1.2708333333333333
K.Murray,ARI,2024,17,33,48,321,1,2,2.2234945211197354,0.04632280252332782,0.6875,6.6875,0.6666666666666666,0.08247224162266076,0.6846125730994153,6.593183479532164,0.9166666666666666,0.1723215886311979,0.7094984787418999,7.673318466492809,1.2708333333333333
K.Murray,ARI,2024,18,25,35,242,4,0,8.010847701248606,0.22888136289281732,0.7142857142857143,6.914285714285715,5.0,0.0889846678334161,0.684265350877193,6.820614035087719,0.9166666666666666,0.11445381496726151,0.7051582009641221,7.443283744270587,0.9791666666666666
K.Murray,ARI,2025,1,21,29,163,2,0,1.5247993258601382,0.05257928709862546,0.7241379310344828,5.620689655172414,3.0,0.1753575395202707,0.6983630952380953,6.845238095238096,1.9166666666666665,0.15133793876417212,0.7131939152498363,7.345069458556301,1.4791666666666665
K.Murray,ARI,2025,2,17,25,220,1,1,6.139767758614543,0.24559071034458171,0.68,8.8,1.0,0.09241330677556614,0.6877309113300494,6.383743842364532,2.4166666666666665,0.06426162005987221,0.6891278232958133,6.6622389987861865,1.6041666666666665
K.Murray,ARI,2025,3,22,35,159,1,0,-0.6186131590061501,-0.017674661685890002,0.6285714285714286,4.542857142857143,2.0,0.14334354071483807,0.7014809113300493,7.005618842364532,2.4166666666666665,0.11290789116874943,0.6930467422147323,6.799401160948348,1.6666666666666665
K.Murray,ARI,2025,4,27,41,200,2,2,-3.3043997842296657,-0.08059511668852844,0.6585365853658537,4.878048780487805,1.0,0.12734417466253362,0.6867487684729064,6.469458128078818,2.75,0.10816442124797487,0.6855070596750497,6.645036081583269,1.8333333333333335
K.Murray,ARI,2025,5,23,31,220,0,0,1.979036984499544,0.06383990272579174,0.7419354838709677,7.096774193548387,1.0,0.04997505476719718,0.6728114862429413,5.96039889462934,1.7499999999999998,0.11266629714373395,0.6855872907405183,6.402818494933718,1.8333333333333335
J.Brissett,ARI,2025,6,27,44,320,2,1,6.258094309852431,0.1422294161330098,0.6136363636363636,7.2727272727272725,1.5,0.05279020867398875,0.6772608744520625,6.329420029223334,1.2499999999999998,0.07260175772477745,0.6824958928910558,6.356581935793933,1.8333333333333335
J.Brissett,ARI,2025,7,25,36,279,2,0,1.0358332606710152,0.02877314612975042,0.6944444444444444,7.75,3.0,0.026949885121095765,0.6606699653611534,5.947601847405152,1.3749999999999998,0.08514671291796694,0.6810754383456014,6.4766103448848416,1.8958333333333335
J.Brissett,ARI,2025,9,21,31,261,2,0,7.010368498253448,0.22614091929849833,0.6774193548387096,8.419354838709678,3.0,0.03856183707500587,0.6771382193294073,6.749387561690867,1.6249999999999998,0.08295300586876976,0.6819434939011569,6.6094228448848416,2.1875
J.Brissett,ARI,2025,10,22,44,258,2,0,-11.871959152092924,-0.26981725345665736,0.5,5.863636363636363,3.0,0.11524584607176257,0.6818589116976215,7.634714076246334,2.125,0.0826104504194799,0.6773351989702813,6.797556485437838,1.9375
J.Brissett,ARI,2025,11,47,57,452,2,2,9.212935896495567,0.16163045432448364,0.8245614035087719,7.9298245614035086,1.0,0.0318315570261503,0.6213750407298795,7.326429618768328,2.625,0.04231088285006954,0.6493179575909709,6.827924823995831,1.9375
J.Brissett,ARI,2025,12,33,49,317,1,0,-8.52208694641657,-0.17392014176360346,0.673469387755102,6.469387755102041,2.0,0.036681816574018755,0.6741063006979815,7.490703940937387,2.5,0.03181585084755728,0.6673881330295675,6.71915289417127,1.9375
J.Brissett,ARI,2025,13,29,40,301,2,1,5.769273175322185,0.14423182938305462,0.725,7.525,1.5,-0.013991505399319714,0.668862536525646,7.170550879712897,2.25,0.012285165837843098,0.6730003779275266,6.959969220701882,1.9375
J.Brissett,ARI,2025,14,25,44,271,2,1,-3.2885501382786293,-0.07473977586996884,0.5681818181818182,6.159090909090909,1.5,-0.034468777878180645,0.6807576978159685,6.946962170035478,1.8749999999999998,0.04038853409679098,0.6813083047567949,7.290838123140906,2.0
J.Brissett,ARI,2025,15,27,40,249,3,1,-1.7912137348465622,-0.04478034337116406,0.675,6.225,2.0,0.014300591518491484,0.697803152361423,7.020825806399115,1.4999999999999998,0.023066074272320908,0.6595890965456512,7.173627712583722,2.0625
J.Brissett,ARI,2025,16,16,31,203,1,1,-2.3956815187122373,-0.07728004899071733,0.5161290322580645,6.548387096774194,1.0,-0.03730210790542044,0.6604128014842301,6.594619666048238,1.7499999999999998,-0.0003101456657008221,0.6672595510911058,7.042661803492813,2.125
J.Brissett,ARI,2025,17,21,37,212,2,0,-0.7665200301562436,-0.020716757571790367,0.5675675675675675,5.72972972972973,3.0,-0.01314208471219891,0.6210777126099707,6.614369501466276,1.4999999999999998,-0.01356679505575929,0.6449701245678082,6.892460190589587,1.875
J.Brissett,ARI,2025,18,22,31,243,2,1,-3.086792809573715,-0.0995739615991521,0.7096774193548387,7.838709677419355,1.5,-0.05437923145091016,0.5817196045018626,6.165551933898708,1.8749999999999998,-0.04442400466454538,0.6312386511589155,6.556257051967093,1.875
D.Ridder,ATL,2023,1,15,18,115,1,0,-4.450449751486303,-0.24724720841590575,0.8333333333333334,6.388888888888889,2.0,,,,,,,,
D.Ridder,ATL,2023,2,19,32,237,1,1,3.1194444414007774,0.09748263879377429,0.59375,7.40625,1.0,,,,,,,,
D.Ridder,ATL,2023,3,21,38,201,0,0,-14.69095040827284,-0.3866039581124432,0.5526315789473685,5.2894736842105265,1.0,-0.07488228481106574,0.7135416666666667,6.897569444444445,1.5,-0.07488228481106574,0.7135416666666667,6.897569444444445,1.5
D.Ridder,ATL,2023,4,19,31,191,1,2,-19.31930863641901,-0.6232035044006132,0.6129032258064516,6.161290322580645,0.6666666666666666,-0.17878950924485823,0.6599049707602339,6.361537524366472,1.3333333333333333,-0.17878950924485823,0.6599049707602339,6.361537524366472,1.3333333333333333
D.Ridder,ATL,2023,5,28,37,329,1,0,15.174646988207343,0.41012559427587414,0.7567567567567568,8.891891891891891,2.0,-0.289893008033797,0.6481545345217884,6.311475723920015,1.1666666666666667,-0.289893008033797,0.6481545345217884,6.311475723920015,1.1666666666666667
D.Ridder,ATL,2023,6,28,47,307,2,3,-8.266498811313207,-0.1758829534321959,0.5957446808510638,6.531914893617022,0.75,-0.125549807360852,0.6290103903776442,6.937226474670766,1.1666666666666665,-0.14988928757186276,0.669874978968782,6.827558957514389,1.3333333333333333
D.Ridder,ATL,2023,7,19,25,250,0,0,7.05915386592294,0.2823661546369176,0.76,10.0,1.0,-0.19389120541734456,0.6295090605904101,6.718642698075021,1.1041666666666665,-0.15422156521525163,0.6575199292824957,6.778284946864829,1.236111111111111
T.Heinicke,ATL,2023,8,12,21,175,1,0,6.048243212197201,0.28801158153320006,0.5714285714285714,8.333333333333334,2.0,-0.026648677230004345,0.681351165853568,7.896274277022389,1.1041666666666665,-0.09185189095065602,0.6721599393849963,7.238529954455568,1.2023809523809523
T.Heinicke,ATL,2023,9,21,38,268,1,1,-1.4887448844313336,-0.039177496958719304,0.5526315789473685,7.052631578947368,1.0,0.20115509425344896,0.6709825022590981,8.439285029710561,1.4375,-0.044368956890174,0.6595685183904432,7.375380376815288,1.3020833333333333
T.Heinicke,ATL,2023,10,8,15,55,1,0,-7.530447752532551,-0.5020298501688367,0.5333333333333333,3.6666666666666665,2.0,0.0888293214448006,0.6199512078067508,7.979469951474431,1.1875,-0.018360242958025692,0.6244807990921977,7.458348213072599,1.1770833333333333
D.Ridder,ATL,2023,12,13,21,168,1,2,-2.746315741154831,-0.13077694005499194,0.6190476190476191,8.0,0.6666666666666666,0.00729259726064041,0.6043483709273183,7.2631578947368425,1.5,-0.09329930407835207,0.6169287157588643,6.990900296405932,1.3020833333333333
D.Ridder,ATL,2023,13,12,27,121,1,0,-3.778801962090527,-0.13995562822557506,0.4444444444444444,4.481481481481482,2.0,-0.09599317641233698,0.5691102756892231,6.7631578947368425,1.4166666666666667,-0.06132092682117067,0.6252307207713955,7.329716085879616,1.2604166666666667
D.Ridder,ATL,2023,14,26,40,347,1,1,-2.3703185247805267,-0.05925796311951317,0.65,8.675,1.0,-0.20298497885203076,0.5373642439431913,5.800194931773879,1.4166666666666665,-0.0009149422992908961,0.6041733731011447,7.11973998074222,1.4270833333333335
D.Ridder,ATL,2023,15,12,20,152,1,1,3.120557009911863,0.15602785049559315,0.6,7.6,1.0,-0.20800509539222922,0.5617063492063492,6.205787037037037,1.4166666666666665,-0.05958788697371431,0.59082877850655,7.092628494255734,1.3020833333333335
T.Heinicke,ATL,2023,16,23,33,229,1,0,7.642198999814564,0.2315817878731686,0.696969696969697,6.9393939393939394,2.0,-0.04349067022612177,0.5783730158730159,7.18912037037037,1.1666666666666665,-0.018099036482740683,0.5913606934001671,7.226139132553606,1.3333333333333335
T.Heinicke,ATL,2023,17,10,29,163,1,3,-6.314528683457766,-0.2177423683950954,0.3448275862068966,5.620689655172414,0.5,0.047099011755918366,0.5978535353535354,6.923968855218855,1.5,-0.024447082328209305,0.5834819055213792,6.843563374977849,1.4583333333333335
D.Ridder,ATL,2023,18,22,30,291,2,1,6.867769799828688,0.2289256599942896,0.7333333333333333,9.7,1.5,0.027652326713538282,0.5729493207941484,7.208770898641588,1.125,-0.08766632606924624,0.5551567823686698,6.504482915207734,1.2708333333333335
K.Cousins,ATL,2024,1,16,26,155,1,2,-11.084852608804018,-0.42634048495400073,0.6153846153846154,5.961538461538462,0.6666666666666666,0.09969823249198898,0.5937826541274818,7.465020898641588,1.25,-0.054153431450120124,0.5777445016669155,6.835403967839312,1.3333333333333335
K.Cousins,ATL,2024,2,20,29,241,2,0,9.083101339781052,0.3132103910269328,0.6896551724137931,8.310344827586206,3.0,-0.045893851370409494,0.5976288079736356,7.055405514026203,1.1666666666666667,-0.04469226079826562,0.5880009119233257,7.1222629421982875,1.1666666666666667
K.Cousins,ATL,2024,3,20,29,230,1,1,2.7967293687774433,0.09643894375094632,0.6896551724137931,7.931034482758621,1.0,-0.025486700581968447,0.5958001768346597,7.3981432360742705,1.4166666666666665,0.010806155586974977,0.5968268560940975,7.161056045646563,1.4583333333333333
K.Cousins,ATL,2024,4,21,35,238,0,1,-1.0691966593920248,-0.03054847598262928,0.6,6.8,0.5,0.053058627454541984,0.6820070733863837,7.975729442970822,1.5416666666666665,0.04035547708404015,0.6274781970902661,7.592250170806206,1.3333333333333335
K.Cousins,ATL,2024,5,42,58,509,4,1,21.91405089160002,0.3778284636482762,0.7241379310344828,8.775862068965518,2.5,-0.01180990653968773,0.6486737400530505,7.2507294429708224,1.2916666666666665,0.043944162976150634,0.6212281970902661,7.357875170806205,1.2708333333333335
K.Cousins,ATL,2024,6,19,30,225,1,0,12.311614662975456,0.4103871554325152,0.6333333333333333,7.5,2.0,0.18923233061088152,0.6758620689655173,7.9543103448275865,1.75,0.07166923962023602,0.6367454384695764,7.504857929426894,1.4583333333333335
K.Cousins,ATL,2024,7,24,35,232,1,2,-9.430239478007437,-0.26943541365735535,0.6857142857142857,6.628571428571429,0.6666666666666666,0.2135265217122771,0.6617816091954023,7.751724137931035,1.5,0.09401991056515434,0.628790893015031,7.574933687002652,1.4583333333333335
K.Cousins,ATL,2024,8,23,29,276,4,0,15.142078965669498,0.5221406539886033,0.7931034482758621,9.517241379310345,5.0,0.12205793236020168,0.6607963875205254,7.426108374384237,1.4166666666666665,0.08755827990737185,0.6714017304534545,7.700918908677529,1.4791666666666667
K.Cousins,ATL,2024,9,19,24,222,3,0,8.401332029723562,0.3500555012384818,0.7916666666666666,9.25,4.0,0.2602302148530098,0.709072249589491,8.105418719211823,2.5416666666666665,0.12421015415666106,0.6788729948212706,7.678074081091323,1.9166666666666665
K.Cousins,ATL,2024,10,23,38,306,0,1,-1.245446489061938,-0.032774907606893104,0.6052631578947368,8.052631578947368,0.5,0.25328697425056124,0.725954433497537,8.223953201970444,2.9166666666666665,0.22125965243072138,0.7009082512315271,8.089131773399014,2.333333333333333
K.Cousins,ATL,2024,11,18,27,173,0,1,-7.255009045154473,-0.26870403870942494,0.6666666666666666,6.407407407407407,0.5,0.14249645849070916,0.7189368896378878,8.362111096707286,2.5416666666666665,0.17801149010149314,0.6903592494166451,8.05691761731916,2.020833333333333
K.Cousins,ATL,2024,13,24,39,245,0,4,-11.633553486629031,-0.29829624324689824,0.6153846153846154,6.282051282051282,0.2,0.14267930222769173,0.714174984875983,8.30682009141628,2.5,0.13236861729394672,0.6874856861982542,7.866464232900259,1.9583333333333333
K.Cousins,ATL,2024,14,23,37,344,0,2,0.7157764172624463,0.019345308574660713,0.6216216216216216,9.297297297297296,0.3333333333333333,-0.062429922081183656,0.6697452766531714,7.498022567101515,1.3,0.0989001463859131,0.6894087631213311,7.801720643156669,1.9208333333333332
K.Cousins,ATL,2024,15,11,17,112,1,1,-7.511997886550209,-0.44188222862060056,0.6470588235294118,6.588235294117647,1.0,-0.14510747024713894,0.62723401539191,7.5098468914258385,0.3833333333333333,0.05408975200171117,0.6765942244447236,7.866900046698141,1.65
M.Penix,ATL,2024,16,18,27,202,0,1,6.547739793670731,0.2425088812470641,0.6666666666666666,7.481481481481482,0.5,-0.2473843005005658,0.6376829318005789,7.143747820218408,0.5083333333333333,-0.0524439210049283,0.6783099107192333,7.752929458462847,1.525
M.Penix,ATL,2024,17,19,35,223,1,1,-0.6429523978219969,-0.01837006850919991,0.5428571428571428,6.371428571428571,1.0,-0.11958107051144351,0.6376829318005789,7.412266338736927,0.5083333333333333,0.011549115858124133,0.6759289583382809,7.859543215076603,1.5041666666666667
M.Penix,ATL,2024,18,21,38,312,2,1,5.46687908328048,0.14386523903369683,0.5526315789473685,8.210526315789474,1.5,-0.049599526827018944,0.6195510636687107,7.434610661081249,0.7083333333333333,-0.05601472445410127,0.644648170160941,7.466316614091382,1.0041666666666667
M.Penix,ATL,2025,1,27,42,298,1,0,9.624095207309598,0.22914512398356185,0.6428571428571429,7.095238095238095,2.0,-0.018469544212259915,0.6023035530001475,7.162917915704293,1.0,-0.0817885072296994,0.6147687841960288,7.336382403565065,0.6916666666666667
M.Penix,ATL,2025,2,13,21,135,0,0,-3.2441715903873147,-0.154484361447015,0.6190476190476191,6.428571428571429,1.0,0.1492872939387807,0.6012531328320803,7.2896686159844055,1.25,-0.049048503280892525,0.6194680323163295,7.216708218101407,0.8791666666666667
M.Penix,ATL,2025,3,18,36,172,0,2,-18.804658700747623,-0.5223516305763228,0.5,4.777777777777778,0.3333333333333333,0.05003898326526092,0.5893483709273183,7.026441102756892,1.375,-0.034771043623091274,0.6135156513639486,7.219353720746909,0.9416666666666667
M.Penix,ATL,2025,4,20,26,313,2,1,18.287676299231038,0.7033721653550399,0.7692307692307693,12.038461538461538,1.5,-0.07595640725151981,0.5786340852130326,6.628028404344194,1.2083333333333333,-0.06277796703926936,0.5990925744408716,7.031319532712722,0.9583333333333333
M.Penix,ATL,2025,6,20,32,250,1,0,-0.41926983085160874,-0.013102182214112773,0.625,7.8125,2.0,0.06392032432881595,0.6327838827838828,7.58501221001221,1.2083333333333333,0.02272539005827806,0.6175437178920151,7.373965062858252,1.1041666666666667
M.Penix,ATL,2025,7,21,38,241,1,0,-6.737357140441047,-0.17729887211686965,0.5526315789473685,6.342105263157895,2.0,0.0033584977793972987,0.6283195970695972,7.7643276862026855,1.2083333333333333,0.07632289585908904,0.6147863649508387,7.5269981510935455,1.2291666666666667
K.Cousins,ATL,2025,8,21,31,173,0,0,-5.867928963794839,-0.18928803109015607,0.6774193548387096,5.580645161290323,1.0,-0.002345129888066365,0.6117155870445344,7.742711144849302,1.4583333333333333,0.02384692668859731,0.6005319789859264,7.384576123803098,1.4166666666666667
M.Penix,ATL,2025,9,22,37,221,3,0,3.742431711216262,0.10114680300584493,0.5945945945945946,5.972972972972973,4.0,0.08092076998347532,0.6560704257542118,7.9434279907274385,1.625,0.0024821813659777897,0.6173522554836222,7.285728197535816,1.4166666666666667
M.Penix,ATL,2025,10,12,28,177,1,0,-8.050063597610325,-0.2875022713432259,0.42857142857142855,6.321428571428571,2.0,-0.06963557060382342,0.6124113820951682,6.427055849355297,2.25,-0.0028576231375036978,0.6225976324395255,7.006034029683754,1.7291666666666665
M.Penix,ATL,2025,11,13,16,175,0,0,10.741212317137979,0.6713257698211237,0.8125,10.9375,1.0,-0.1382355928861017,0.5633042392380253,6.054287992212441,2.25,-0.06743854755335217,0.5958119181538112,6.909307839207563,1.7291666666666665
K.Cousins,ATL,2025,12,16,23,199,2,1,-3.414532629392794,-0.14845794040838234,0.6956521739130435,8.652173913043478,1.5,0.07392056759839663,0.6282713445011832,7.203136676422967,2.0,0.035787718855165164,0.6199934657728589,7.472923910636135,1.7291666666666665
K.Cousins,ATL,2025,13,21,33,234,1,0,5.853858310111897,0.17738964576096658,0.6363636363636364,7.090909090909091,2.0,0.08412809026884006,0.6328295492697666,7.971018864361255,2.125,0.08252443012615773,0.6444499875119893,7.957223427544347,1.875
K.Cousins,ATL,2025,14,15,30,162,0,2,-15.373345657525775,-0.5124448552508591,0.5,5.4,0.3333333333333333,0.10318880095762048,0.643271809712027,8.250502893845285,1.625,0.016776615176898556,0.6278415959035976,7.338779371600292,1.9375
K.Cousins,ATL,2025,15,30,44,373,3,0,17.24538291011718,0.3919405206844813,0.6818181818181818,8.477272727272727,4.0,0.046953154980712175,0.6611289525691699,8.020145750988142,1.2083333333333333,-0.04564121895269474,0.6122165959035977,7.037216871600291,1.7291666666666665
K.Cousins,ATL,2025,16,21,35,197,2,1,8.094143539450123,0.2312612439842892,0.6,5.628571428571429,1.5,-0.022893157303448416,0.6284584980237153,7.405088932806324,1.9583333333333333,0.02551370514747413,0.6283649212624492,7.304112804614645,1.9791666666666665
K.Cousins,ATL,2025,17,13,20,126,1,0,4.9234958693196536,0.24617479346598267,0.65,6.3,2.0,0.07203663879471947,0.6045454545454545,6.649188311688312,1.9583333333333333,0.0780823645317798,0.6186875019076107,7.310103588024784,2.0416666666666665
K.Cousins,ATL,2025,18,18,32,180,1,1,-5.5532181065601005,-0.17353806583000314,0.5625,5.625,1.0,0.0892329257209735,0.6079545454545454,6.451461038961039,1.9583333333333333,0.096210863339297,0.6256131775832863,7.350981966403162,1.7916666666666665
L.Jackson,BAL,2023,1,17,22,169,0,1,-4.415662565714761,-0.2007119348052164,0.7727272727272727,7.681818181818182,0.5,,,,,,,,
L.Jackson,BAL,2023,2,24,33,237,2,0,12.392853365532094,0.3755410110767301,0.7272727272727273,7.181818181818182,3.0,,,,,,,,
L.Jackson,BAL,2023,3,22,31,202,0,0,-7.2513471138071,-0.23391442302603546,0.7096774193548387,6.516129032258065,1.0,0.08741453813575685,0.75,7.431818181818182,1.75,0.08741453813575685,0.75,7.431818181818182,1.75
L.Jackson,BAL,2023,4,15,19,186,2,0,6.872492622467689,0.3617101380246152,0.7894736842105263,9.789473684210526,3.0,-0.01969511558484059,0.7365591397849464,7.126588465298142,1.5,-0.01969511558484059,0.7365591397849464,7.126588465298142,1.5
L.Jackson,BAL,2023,5,22,38,236,0,1,-13.225236594514607,-0.3480325419609107,0.5789473684210527,6.2105263157894735,0.5,0.07565619781752336,0.7497877758913413,7.792309770026239,1.875,0.07565619781752336,0.7497877758913413,7.792309770026239,1.875
