season,week,team,off_epa_per_play,off_pass_epa_per_play,off_rush_epa_per_play,def_epa_per_play,opponent,off_epa_oadj_per_play,def_epa_oadj_per_play,off_epa_per_play_4w,def_epa_per_play_4w,off_pass_epa_per_play_4w,off_rush_epa_per_play_4w,off_epa_oadj_per_play_4w,def_epa_oadj_per_play_4w,off_epa_per_play_8w,def_epa_per_play_8w,off_pass_epa_per_play_8w,off_rush_epa_per_play_8w,off_epa_oadj_per_play_8w,def_epa_oadj_per_play_8w
2023,1,ARI,-0.3482674124574335,-0.2814401072907314,-0.4471718241041526,-0.2224206770841902,WAS,0.0,0.0,,,,,,,,,,,,
2023,2,ARI,0.19183428793123508,0.32016899203123944,0.03694757608640226,0.20046810608237198,NYG,0.0,0.0,,,,,,,,,,,,
2023,3,ARI,0.21959722093481424,0.16602226809105028,0.27501958594560455,0.05591428032217032,DAL,0.0,0.0,-0.0782165622630992,-0.010976285500909108,0.01936444237025403,-0.20511212400887519,0.0,0.0,-0.0782165622630992,-0.010976285500909108,0.01936444237025403,-0.20511212400887519,0.0,0.0
2023,4,ARI,0.14176393243618726,0.18319376516392533,0.05350037575535395,0.5204399889993991,SF,0.0,0.0,0.021054698802871946,0.011320569773450702,0.06825038427718612,-0.045068220690715276,0.0,0.0,0.021054698802871946,0.011320569773450702,0.06825038427718612,-0.045068220690715276,0.0,0.0
2023,5,ARI,-0.29481530804370876,-0.447186678757758,-0.05240630918044851,-0.005359035049497309,CIN,0.0,0.0,0.051232007211200775,0.13860042457993782,0.09698622949887092,-0.020426071579197968,0.0,0.0,0.051232007211200775,0.13860042457993782,0.09698622949887092,-0.020426071579197968,0.0,0.0
2023,6,ARI,-0.2704334036882917,-0.25818844954249875,-0.29220221105859034,0.10772640397196694,LA,0.0,0.0,0.06459503331463197,0.19286583508861105,0.055549586632114234,0.07826530715172805,0.0,0.0,-0.01797745583978113,0.1098085326540508,-0.011848352152454878,-0.026822119099448077,0.0,0.0
2023,7,ARI,-0.2191557905465932,-0.3384963540389307,-0.005337280956155155,0.006653242924954804,SEA,0.0,0.0,-0.050971889590249744,0.1696804095610098,-0.0890397737613203,-0.004022139634520097,0.0,0.0,-0.06005344714786623,0.10946151120703683,-0.052905035050795524,-0.07105213442597179,0.0,0.0
2023,8,ARI,-0.13444420669615578,-0.11621358237111284,-0.16031993154460383,0.09486370824221882,BAL,0.0,0.0,-0.1606601424606016,0.15736515021170588,-0.21516942929381555,-0.07411135635996002,0.0,0.0,-0.08278235334768437,0.09477461573816795,-0.09370379490624339,-0.06166429821599798,0.0,0.0
2023,9,ARI,-0.7667744747458902,-1.0087580525021835,-0.28280731923330354,-0.07469071339868169,CLE,0.0,0.0,-0.22971217724368737,0.05097108002241081,-0.29002126617757507,-0.12756643318494948,0.0,0.0,-0.0892400850162433,0.09478575230117431,-0.09651751833935208,-0.07399625238207372,0.0,0.0
2023,10,ARI,-0.022994157529550002,-0.13412171486438207,0.16221843802850344,0.022794214563158194,ATL,0.0,0.0,-0.3477019689192327,0.033638160435114715,-0.43041410961368143,-0.18516668569816325,0.0,0.0,-0.14155346780230038,0.11325199776186289,-0.1874322614907836,-0.053450689273217576,0.0,0.0
2023,11,ARI,-0.07059194775697537,-0.10174334083877298,-0.015369023657425056,-0.05287954821213904,HOU,0.0,0.0,-0.2858421573795473,0.01240511308291253,-0.3993974259441523,-0.07156152342638979,0.0,0.0,-0.16840702348489853,0.09104276132196115,-0.24421859985273628,-0.03779183153045493,0.0,0.0
2023,12,ARI,-0.10572874066539356,-0.1926583218936162,0.1550600030192743,0.3103446931125193,LA,0.0,0.0,-0.24870119668214283,-0.0024780847013609313,-0.3402091726441129,-0.07406945910170726,0.0,0.0,-0.20468066957137224,0.07744353275517248,-0.2776893009689642,-0.07409040773083364,0.0,0.0
2023,13,ARI,0.07582143165153832,0.249724018536876,-0.0776220273649361,-0.08734066951378337,PIT,0.0,0.0,-0.24152233017445227,0.05139216151621418,-0.35932035752473873,0.00477552453926227,0.0,0.0,-0.23561725370906983,0.0511816207693125,-0.32467081185115687,-0.06139545432284359,0.0,0.0
2023,15,ARI,0.012173340270788802,-0.11358521820084297,0.23108638649918484,0.4342998212187904,SF,0.0,0.0,-0.030873353575095127,0.04822967248743876,-0.04469983976497381,0.05607184750635412,0.0,0.0,-0.18928766124716392,0.04093391646127674,-0.23755697468932765,-0.06454741909590454,0.0,0.0
2023,16,ARI,-0.11311582025723352,-0.1164186603249818,-0.10522570231761266,0.11718190406891371,CHI,0.0,0.0,-0.022081479125010427,0.1511060741513468,-0.03956571559908904,0.07328883462402448,0.0,0.0,-0.1539618182522789,0.08175559361712967,-0.21948157077162067,0.0008636555988173616,0.0,0.0
2023,17,ARI,0.28233918388519114,0.36671440745551714,0.20229089485693316,0.23130908751928012,PHI,0.0,0.0,-0.032712447250074966,0.19362143722161,-0.04323454547064124,0.050824664958977576,0.0,0.0,-0.14070682196610892,0.09557167626012453,-0.19172185905737704,-0.011622397071364827,0.0,0.0
2023,18,ARI,0.21393160564081998,0.5276719685114865,-0.05027080519763599,0.11981156131097474,SEA,0.0,0.0,0.06430453388757121,0.1738625358233002,0.09660863686664209,0.06263238791839229,0.0,0.0,-0.08860889814344056,0.1126273486697572,-0.1313558603290483,0.0337039562288273,0.0,0.0
2024,1,ARI,0.06333499944819312,0.1589813220939017,-0.10187228512166714,0.2114886022368428,BUF,0.0,0.0,0.09883207738489162,0.22565059352948974,0.16609562436029474,0.06947019346021732,0.0,0.0,0.03397936190489822,0.13694013300846425,0.060697892297660455,0.06277102048328576,0.0,0.0
2024,2,ARI,0.32803272142696943,0.8420860500198496,-0.0278503522142553,-0.26304207862079354,LA,0.0,0.0,0.1116224921792427,0.16994778878400282,0.2342372594339809,-0.013769474444995666,0.0,0.0,0.0447705065271161,0.16052693146767483,0.09733577191744593,0.02975968008951442,0.0,0.0
2024,3,ARI,-0.16681070602728412,-0.0030766716224344443,-0.571330085145148,0.044779570458393377,DET,0.0,0.0,0.22190962760029345,0.07489179311157601,0.47386343702018874,0.005574363080843675,0.0,0.0,0.09459859017510922,0.134256615166593,0.21531444577477377,0.028199514019910638,0.0,0.0
2024,4,ARI,-0.10272614172683492,-0.2624356294150597,0.04152758908833588,0.41786009640918964,WAS,0.0,0.0,0.10962215512217466,0.028259413846354324,0.3814156672507008,-0.18783088191967662,0.0,0.0,0.08696334450487289,0.10106097483482727,0.23901215205867146,-0.06259924700064215,0.0,0.0
2024,5,ARI,0.12357341654668454,-0.00580698399501075,0.3092061651499865,-0.07083728893049719,SF,0.0,0.0,0.030457718280260913,0.10277154762090805,0.18388876776906432,-0.16488128334818367,0.0,0.0,0.06464489783257624,0.1642110705751989,0.1749921960646795,-0.04770554494398315,0.0,0.0
2024,6,ARI,-0.13684731996763466,-0.06062825647404752,-0.29329697661236614,0.26841330306754346,GB,0.0,0.0,0.04551732255488376,0.03219007482907306,0.1426916912468362,-0.06211167078027023,0.0,0.0,0.07856990736706321,0.10106893180653796,0.18846447534040853,-0.03794057261263294,0.0,0.0
2024,7,ARI,0.10232161691687493,0.26426191617464345,-0.10685126962440943,0.046671806736045575,LAC,0.0,0.0,-0.07070268779376726,0.1650539202511573,-0.08298688537663809,-0.12847332687979796,0.0,0.0,0.07560346990326307,0.11997285668136667,0.19543827582177534,-0.06144948189947713,0.0,0.0
2024,8,ARI,0.23895728026096674,0.4400707141294284,-0.06271287054172572,0.17591740835103586,MIA,0.0,0.0,-0.003419607057727498,0.16552697932057034,-0.016152238427368612,-0.0123536229996133,0.0,0.0,0.05310127403222353,0.09689319658346236,0.1826317144116661,-0.10009225245964495,0.0,0.0
2024,9,ARI,-0.0866687470553174,-0.3174178347044611,0.06496636768554846,-0.24301350736032779,CHI,0.0,0.0,0.08200124843922292,0.10504130730603192,0.1594743474587534,-0.0384137379071287,0.0,0.0,0.05622948335974188,0.10390642746347,0.17168155761390885,-0.10164751062765616,0.0,0.0
2024,10,ARI,0.39284867958845776,0.7320129482419135,0.0974475423741575,-0.10583655314411719,NYJ,0.0,0.0,0.02944070753872244,0.061997252698574264,0.08157163478139083,-0.0994736872732382,0.0,0.0,0.03747901504680306,0.04709366376382368,0.11213166301411351,-0.08079267902675422,0.0,0.0
2024,12,ARI,-0.22136504775901505,-0.16191178824277366,-0.4082181490957737,-0.06685388086316452,SEA,0.0,0.0,0.16186470742774556,-0.0315652113543409,0.2797319359603811,-0.0017875575266073085,0.0,0.0,0.04558100981698911,0.06674435444840822,0.09837252529187149,-0.06513044220320262,0.0,0.0
2024,13,ARI,0.0833136298409711,0.14712436782965985,-0.04430784613640641,-0.023757058340558038,MIN,0.0,0.0,0.08094304125877305,-0.05994663325414342,0.17318850985602682,-0.07712927739444837,0.0,0.0,0.03876171710052274,0.05279017303321348,0.07851813571432908,-0.044741450197030824,0.0,0.0
2024,14,ARI,-0.10125964310978738,-0.12882536310846124,-0.04492969354727994,0.12547990482706978,SEA,0.0,0.0,0.04203212865377414,-0.1098652499270419,0.09995192328108468,-0.07252802129311854,0.0,0.0,0.0620166885464985,-0.0024119713105049765,0.12971313536991905,-0.05547087960012361,0.0,0.0
2024,15,ARI,0.18832514758812077,0.25553931562047866,0.0899044015407396,0.023415182363942664,NE,0.0,0.0,0.03838440464015664,-0.017741896880192502,0.14710004118008463,-0.10000203660132564,0.0,0.0,0.0339125560894395,0.022127677909190895,0.11433583798073774,-0.09973786193728192,0.0,0.0
2024,16,ARI,0.15068335913678493,0.13703524725100108,0.17524996053119588,0.2616480434803894,CAR,0.0,0.0,-0.012746478359927607,0.01457103699682246,0.02798163302472592,-0.10188782180968012,0.0,0.0,0.07455911453390893,-0.008497087178759206,0.1538567844925535,-0.051837689668143686,0.0,0.0
2024,17,ARI,-0.03510026981535567,0.037256082405659134,-0.23494162356863463,-0.06754278540272243,LA,0.0,0.0,0.08026562336402239,0.09669651808271093,0.1027183918981696,0.043979205597062275,0.0,0.0,0.08060433231139769,0.018374942414283772,0.1379534508770982,-0.01657503589869303,0.0,0.0
2024,18,ARI,0.2843918053077946,0.31148495973529355,0.2452572489125185,-0.0005126172620321503,SF,0.0,0.0,0.0506621484499407,0.08575008631716982,0.07525132054216943,-0.0036792387609947824,0.0,0.0,0.04634713855185738,-0.012057581804936015,0.08760162191162703,-0.03810363002705665,0.0,0.0
2025,1,ARI,0.06177275407862246,0.1315303328874779,-0.052629675167900423,-0.05713973525617179,NO,0.0,0.0,0.1470750105543362,0.05425195579489435,0.18532890125310814,0.06886749685395482,0.0,0.0,0.09272970759724639,0.01825502945735094,0.16621447121659638,-0.015567269873685396,0.0,0.0
2025,2,ARI,0.08593581825597865,0.2518842627916477,-0.19617653745465868,0.036810159165875246,CAR,0.0,0.0,0.11543691217696163,0.03411322638986573,0.15432665556985792,0.033233977676794826,0.0,0.0,0.051345216908516976,0.024342131693344118,0.09115414429729192,-0.03432692206644263,0.0,0.0
2025,3,ARI,0.04518610684032967,0.14541999385702592,-0.11919746786705218,-0.09109733581125466,SF,0.0,0.0,0.09925002695676005,-0.022096244688762805,0.1830389094550196,-0.05962264681966882,0.0,0.0,0.08975782516039119,0.03730013669697409,0.14287865067659458,-0.007821720611303259,0.0,0.0
2025,4,ARI,-0.060240179162784804,-0.025497905356722708,-0.20455423958796579,0.10647300747193848,SEA,0.0,0.0,0.1193216211206814,-0.02798488229089586,0.21007988731786129,-0.03068660789427321,0.0,0.0,0.084991884785311,0.028882602013137006,0.14266560393001534,-0.017182923327633978,0.0,0.0
2025,5,ARI,-0.05929906281509081,0.12942807478393661,-0.32890925938513,-0.025626865610957696,TEN,0.0,0.0,0.03316362500303653,-0.0012384761074031997,0.12583417104485722,-0.14313948001939428,0.0,0.0,0.09011931777868633,0.026506739843745596,0.15558153614898265,-0.03713599158271971,0.0,0.0
2025,6,ARI,0.0771705723894686,0.1263885898974253,-0.029825117845219844,0.1648595630153253,IND,0.0,0.0,0.0028956707796082195,0.0066397413039003235,0.1253086065189719,-0.21220937607370166,0.0,0.0,0.05916629147828488,0.02037648384688305,0.13981763104441491,-0.08948769919845341,0.0,0.0
2025,7,ARI,-0.0025914855977935297,0.1232142793439952,-0.2592352460790426,0.1316641182836544,GB,0.0,0.0,0.000704359312980709,0.03865209226626284,0.09393468829541629,-0.17062152117134194,0.0,0.0,0.04997719313487034,0.00827792378875004,0.13848679887521795,-0.11512208399550537,0.0,0.0
2025,9,ARI,0.123213166927658,0.21503410365920952,-0.006016299583414501,-0.14641783290210486,DAL,0.0,0.0,-0.01124003879655009,0.09434245578999009,0.08838325966715861,-0.20563096572433953,0.0,0.0,0.05404079116206561,0.03317878674954715,0.14923157349250996,-0.11815878680930636,0.0,0.0
2025,10,ARI,-0.20929877989903078,-0.18979092725994587,-0.26782233781628556,0.08774760613534645,SEA,0.0,0.0,0.03462329772606061,0.031119745696479274,0.14851626192114167,-0.1559964807232017,0.0,0.0,0.03389346136454853,0.014940634794538058,0.13717521648299946,-0.14956798037129798,0.0,0.0
2025,11,ARI,-0.02463674407864689,0.06698734254980966,-0.313975965010615,0.19183477103567387,SF,0.0,0.0,-0.002876631544924381,0.05946336363305531,0.06871151141017105,-0.14072475033099063,0.0,0.0,9.519617341875036e-06,0.03305155246847784,0.09701005896457147,-0.17646706320234615,0.0,0.0
2025,12,ARI,-0.13217132015319427,-0.10029302010895709,-0.24122866240979515,-0.17871146095281154,JAX,0.0,0.0,-0.028328460661953256,0.06620716563814244,0.05386119957326714,-0.2117624621223394,0.0,0.0,-0.013812050674486317,0.05242962895220267,0.07389794393434172,-0.19119199164684067,0.0,0.0
2025,13,ARI,-0.0263044622938843,0.11354785829149666,-0.41089834390368196,-0.02996044510643558,TB,0.0,0.0,-0.06072341930080344,-0.011386729170974039,-0.0020156252899709293,-0.20726081620502756,0.0,0.0,-0.03598172904867681,0.04147786330950806,0.04318381718859384,-0.20644589096468355,0.0,0.0
2025,14,ARI,-0.07870080115556463,-0.06573230786557771,-0.1327361898638435,0.4354662049400906,LA,0.0,0.0,-0.098102826606189,0.01772761777794328,-0.027387186631899145,-0.3084813272850944,0.0,0.0,-0.031739764440064246,0.024423681737211298,0.06056453764462126,-0.23223890400414807,0.0,0.0
2025,15,ARI,0.036722102528572026,-0.009217815799193216,0.14238391468243208,0.2232259557847163,HOU,0.0,0.0,-0.06545333192032247,0.10465726747912932,0.0036274682166928945,-0.2747097902969839,0.0,0.0,-0.03416498173262347,0.08206031555609233,0.036169489813431974,-0.20771727031398726,0.0,0.0
2025,16,ARI,0.024603758821335475,-0.02223102608353688,0.093837788680712,0.06451610177077961,ATL,0.0,0.0,-0.05011362026851775,0.11250506366638993,-0.015423821370557825,-0.16061982037372216,0.0,0.0,-0.03922104046523554,0.0893561146522662,0.019218689101354658,-0.18619114124803077,0.0,0.0
2025,17,ARI,-0.022704846148068707,0.008901708341330628,-0.12968087672757414,0.3303264921861398,CIN,0.0,0.0,-0.01091985052488531,0.17331195434728772,0.004091677135797228,-0.07685320760109535,0.0,0.0,-0.03582163491284442,0.08096261258815685,0.0010380259229131493,-0.14205701190306141,0.0,0.0
2025,18,ARI,-0.026646982604650482,-0.0013789445713243591,-0.10245109670462885,0.2202407603208248,LA,0.0,0.0,-0.010019946488431412,0.26338368867043155,-0.02206986035174428,-0.0065488408070683846,0.0,0.0,-0.05406138654731026,0.14055565322418745,-0.02472852349182171,-0.1575150840460814,0.0,0.0
2023,1,ATL,-0.1389357985336463,-0.23330848010300542,-0.05182255400808403,-0.2586715095325469,CAR,0.0,0.0,,,,,,,,,,,,
2023,2,ATL,0.09680172573787085,0.07087000301928396,0.12472819635788746,0.19148570361554237,GB,0.0,0.0,,,,,,,,,,,,
2023,3,ATL,-0.2823274351090673,-0.25744411306460435,-0.3451905644845528,-0.05386352877789966,DET,0.0,0.0,-0.02106703639788772,-0.03359290295850227,-0.08121923854186072,0.036452821174901714,0.0,0.0,-0.02106703639788772,-0.03359290295850227,-0.08121923854186072,0.036452821174901714,0.0,0.0
2023,4,ATL,-0.2948118775565145,-0.5104135318102341,0.08505770374765798,0.03860902079048619,JAX,0.0,0.0,-0.10815383596828092,-0.040349778231634735,-0.13996086338277527,-0.09076164071158314,0.0,0.0,-0.10815383596828092,-0.040349778231634735,-0.13996086338277527,-0.09076164071158314,0.0,0.0
2023,5,ATL,-0.02724241226774542,0.25764940132617153,-0.36240925179000066,-0.0633083373563285,HOU,0.0,0.0,-0.1548183463653393,-0.020610078476104503,-0.23257403048963998,-0.04680680459677285,0.0,0.0,-0.1548183463653393,-0.020610078476104503,-0.23257403048963998,-0.04680680459677285,0.0,0.0
2023,6,ATL,-0.12062152666302439,-0.039061738994175615,-0.2779154028815184,-0.02885565220246904,WAS,0.0,0.0,-0.1268949997988641,0.028230714567950097,-0.10983456013234574,-0.12445347904225201,0.0,0.0,-0.12930315954582053,-0.029149730252149304,-0.13452934412647768,-0.10992729403541841,0.0,0.0
2023,7,ATL,-0.02820612985129221,0.36237970058831126,-0.342844715483195,-0.06659070641445498,TB,0.0,0.0,-0.1812508128990879,-0.026854624386552756,-0.13731749563571063,-0.22511437885210345,0.0,0.0,-0.12785622073202116,-0.02910071724386926,-0.11861807660442734,-0.13792531217643508,0.0,0.0
2023,8,ATL,-0.050548849720729344,-0.12713194382565166,0.1060983882211572,0.039934967806788554,TEN,0.0,0.0,-0.11772048658464411,-0.030036418795691584,0.017638457777518254,-0.22452791660176402,0.0,0.0,-0.1136204934633456,-0.034456429982524364,-0.04990410843403611,-0.16719951264882935,0.0,0.0
2023,9,ATL,-0.1472615792138803,-0.03342212131923174,-0.33115608812062025,-0.012273313326484209,MIN,0.0,0.0,-0.05665472962569783,-0.029704932041616,0.11345885477366388,-0.21926774548338918,0.0,0.0,-0.10573653799551858,-0.02515750525886025,-0.05955758785798805,-0.13303727504008103,0.0,0.0
2023,10,ATL,0.022794214563158194,0.07570743916730131,-0.021764290366646538,-0.022994157529550002,ARI,0.0,0.0,-0.08665952136223154,-0.016946176034154922,0.04069097411231305,-0.21145445456604411,0.0,0.0,-0.10677726058054782,0.005642269266897591,-0.034571793010016345,-0.16795396680414804,0.0,0.0
2023,12,ATL,0.05104963398402192,0.04350253124721348,0.055945051975465225,-0.06963408460607909,NO,0.0,0.0,-0.0508055860556859,-0.015480802365925164,0.0693832686526823,-0.14741667643732614,0.0,0.0,-0.1160281994773869,-0.021167713376238958,-0.03396711349151418,-0.1862655276447148,0.0,0.0
2023,13,ATL,-0.19733670174658327,-0.0879474064567313,-0.3035086648220279,-0.3358556814380968,NYJ,0.0,0.0,-0.03099164509685737,-0.01624164691383119,-0.010336023682592156,-0.04771923457266108,0.0,0.0,-0.07435606584075076,-0.023139032854761384,0.0036512170474630526,-0.13612357558721255,0.0,0.0
2023,14,ATL,0.014714234172919775,0.02611619657745046,-0.0076146088692861475,-0.022965621193029383,TB,0.0,0.0,-0.06768860810332085,-0.11018930922505253,-0.0005398893403620666,-0.15012099783345734,0.0,0.0,-0.06217166886450935,-0.06994712063333425,0.0564594827166509,-0.18469437165842328,0.0,0.0
2023,15,ATL,-0.27639681758934304,0.1561708801984258,-0.6045516228076504,-0.16191311711616865,CAR,0.0,0.0,-0.027194654756620834,-0.11286238619168881,0.014344690133808482,-0.06923562802062383,0.0,0.0,-0.0569270880594262,-0.06490428111292187,0.02751783212306076,-0.14034504129333397,0.0,0.0
2023,16,ATL,0.13086961448151932,0.24391667831000147,-0.001668322420839057,-0.185545865986719,IND,0.0,0.0,-0.10199241279474613,-0.1475921260883435,0.0344605503915896,-0.2149324611308748,0.0,0.0,-0.07639899942521602,-0.08153646422713431,0.051921909522135934,-0.1811745687841005,0.0,0.0
2023,17,ATL,-0.07273240969459133,-0.08510666472888098,-0.04860261237772647,0.10169536888817579,CHI,0.0,0.0,-0.08203741767037179,-0.17657007143350345,0.0845640871572866,-0.22933580472995085,0.0,0.0,-0.05651453138361459,-0.09640585917366733,0.03711403173734721,-0.13852751965130597,0.0,0.0
2023,18,ATL,-0.3155624029617998,-0.0801648598209872,-0.6545348650845699,0.22172171638087126,NO,0.0,0.0,-0.050886344657373815,-0.06718230885193532,0.08527427258924919,-0.1656092916188755,0.0,0.0,-0.05928747638034734,-0.0886858090384939,0.04236719162444355,-0.15786514472616645,0.0,0.0
2024,1,ATL,-0.31973234705899395,-0.3171815607441643,-0.3232812671491917,-0.12069194582032448,PIT,0.0,0.0,-0.1334555039410537,-0.0060104744584601605,0.058704008489639754,-0.32733935567269645,0.0,0.0,-0.08032507934883729,-0.05943643032507448,0.036524349311724116,-0.1982874918466601,0.0,0.0
