player_name,team,season,week,completions,attempts,passing_yards,passing_tds,interceptions,passing_epa,qb_epa_per_att,qb_comp_pct,qb_ypa,qb_td_int_ratio,qb_epa_per_att_4w,qb_comp_pct_4w,qb_ypa_4w,qb_td_int_ratio_4w,qb_epa_per_att_8w,qb_comp_pct_8w,qb_ypa_8w,qb_td_int_ratio_8w
M.Stafford,LA,2024,16,14,19,110.0,1,1.0,3.1867797,0.1677252493406597,0.7368421052631579,5.7894736842105265,1.0,0.18859020152853595,0.6523148148148148,7.741898148148148,2.5,0.21872673938692055,0.6593817544584809,7.905211670197284,2.4375
M.Stafford,LA,2024,17,17,32,189.0,0,0.0,-0.48225713,-0.015070535242557526,0.53125,5.90625,1.0,0.1951490281465632,0.6698586744639377,7.50176656920078,2.0,0.18127225635395583,0.6595752529104932,7.603160586605952,2.25
J.Garoppolo,LA,2024,18,27,41,334.0,2,1.0,3.0246322,0.07377151745121653,0.6585365853658537,8.146341463414634,1.5,0.18826692436565784,0.6568378411306043,7.07207906920078,1.5,0.16838440942146338,0.6549587756377659,7.494850927515043,2.1875
J.Herbert,LAC,2023,1,23,33,229.0,1,0.0,-1.2410655,-0.03760804552020448,0.696969696969697,6.9393939393939394,2.0,,,,,,,,
J.Herbert,LAC,2023,2,27,41,305.0,2,0.0,9.264942,0.22597419924852324,0.6585365853658537,7.439024390243903,3.0,,,,,,,,
J.Herbert,LAC,2023,3,40,47,405.0,3,0.0,21.501616,0.4574811813679147,0.851063829787234,8.617021276595745,4.0,0.09418307686415939,0.6777531411677753,7.189209164818921,2.5,0.09418307686415939,0.6777531411677753,7.189209164818921,2.5
J.Herbert,LAC,2023,4,13,24,167.0,1,1.0,-3.6766772,-0.15319488445917764,0.5416666666666666,6.958333333333333,1.0,0.21528244503207783,0.735523370707595,7.665146535411196,3.0,0.21528244503207783,0.735523370707595,7.665146535411196,3.0
J.Herbert,LAC,2023,6,22,37,227.0,2,1.0,-0.2059243,-0.005565521684852806,0.5945945945945946,6.135135135135135,1.5,0.12316311265926397,0.6870591946973629,7.48844323489173,2.5,0.12316311265926397,0.6870591946973629,7.48844323489173,2.5
J.Herbert,LAC,2023,7,17,30,259.0,1,2.0,0.54022884,0.018007628122965493,0.5666666666666667,8.633333333333333,0.6666666666666666,0.13117374361810188,0.6614654191035874,7.287378533827028,2.375,0.0974173857904406,0.6685662746768092,7.217781614940411,2.3
J.Herbert,LAC,2023,8,31,40,298.0,3,0.0,17.087563,0.4271890640258789,0.775,7.45,4.0,0.07918210083671244,0.6384979394287905,7.585955769599386,1.7916666666666667,0.08418242617919475,0.6515830066751188,7.453706901339231,2.0277777777777777
J.Herbert,LAC,2023,9,16,30,136.0,0,0.0,-6.6115847,-0.22038615544637044,0.5333333333333333,4.533333333333333,1.0,0.07160907150120349,0.619481981981982,7.294200450450449,1.7916666666666665,0.1331833744430068,0.6692140057215303,7.453177344005056,2.3095238095238098
J.Herbert,LAC,2023,10,27,40,323.0,4,1.0,14.58798,0.3646995067596436,0.675,8.075,2.5,0.054811253754405286,0.6173986486486487,6.68795045045045,1.7916666666666665,0.08898718320683463,0.6522289216730057,7.08819684267109,2.1458333333333335
J.Herbert,LAC,2023,11,21,36,260.0,2,0.0,5.060113,0.14055869314405653,0.5833333333333334,7.222222222222222,3.0,0.1473775108655294,0.6375,7.172916666666667,2.0416666666666665,0.13927562724181564,0.6494827095517937,7.230147600246848,2.2083333333333335
J.Herbert,LAC,2023,12,29,44,217.0,1,1.0,-11.907627,-0.2706278887662021,0.6590909090909091,4.931818181818182,1.0,0.17801527712080215,0.6416666666666667,6.820138888888889,2.625,0.1285986889787573,0.6400823030477286,7.203047329244138,2.2083333333333335
J.Herbert,LAC,2023,13,22,37,212.0,0,0.0,2.0078626,0.05426655588923274,0.5945945945945946,5.72972972972973,1.0,0.003561038922781895,0.612689393939394,6.190593434343435,1.875,0.03758505521199269,0.616085687960688,6.742396942396942,1.8333333333333335
E.Stick,LAC,2023,14,13,24,179.0,0,0.0,-6.7211685,-0.2800486882527669,0.5416666666666666,7.458333333333333,1.0,0.0722242167566827,0.6280047092547093,6.4896925334425335,1.875,0.063517735255544,0.622701678951679,6.588821491946492,1.8333333333333335
E.Stick,LAC,2023,15,23,32,257.0,3,1.0,-10.320502,-0.32251569628715515,0.71875,8.03125,2.0,-0.08896283199641994,0.594671375921376,6.335525866775867,1.5,0.029207339434554724,0.616085687960688,6.754221266721267,1.7708333333333335
E.Stick,LAC,2023,16,23,33,215.0,0,0.0,-1.0849161,-0.03287624590324633,0.696969696969697,6.515151515151516,1.0,-0.20473142935422287,0.6285255425880425,6.537782811220311,1.25,-0.013358076116710353,0.6350961046273547,6.6789608500546,1.9375
E.Stick,LAC,2023,17,24,38,220.0,0,0.0,-0.69904876,-0.01839601993560791,0.631578947368421,5.7894736842105265,1.0,-0.14529351863848392,0.6379952395577395,6.933616144553644,1.25,-0.07086623985785101,0.6253423167485668,6.562104789448539,1.5625
E.Stick,LAC,2023,18,28,47,258.0,0,0.0,-15.18635,-0.3231138269952003,0.5957446808510638,5.48936170212766,1.0,-0.16345916259469406,0.6472413277511961,6.948552133173844,1.25,-0.0456174729190057,0.6376230185029528,6.719122333308189,1.5625
J.Herbert,LAC,2024,1,17,26,144.0,1,0.0,-4.87588,-0.18753383709834173,0.6538461538461539,5.538461538461538,2.0,-0.17422544728030243,0.6607608312972955,6.456309225372426,1.25,-0.1315941396383612,0.6277161036093356,6.395917546074146,1.375
J.Herbert,LAC,2024,2,14,20,130.0,2,1.0,1.4336513,0.07168256640434265,0.7,6.5,1.5,-0.14047998248309906,0.6445348697588339,5.83311210998781,1.25,-0.17260570591866098,0.6365302061734383,6.185447460604061,1.25
J.Herbert,LAC,2024,3,12,18,125.0,1,0.0,1.5603604,0.0866866906483968,0.6666666666666666,6.944444444444445,2.0,-0.11434027940620183,0.6452924455164096,5.829324231199931,1.375,-0.12981689902234286,0.6416438425370746,6.381470187876788,1.3125
J.Herbert,LAC,2024,4,16,27,179.0,1,0.0,-2.0499847,-0.07592535901952673,0.5925925925925926,6.62962962962963,2.0,-0.08806960176020065,0.6540643753409711,6.118066921258411,1.625,-0.12576438217744737,0.6506528515460835,6.533309527216128,1.4375
J.Herbert,LAC,2024,6,21,34,237.0,1,0.0,8.1157465,0.23869842641493855,0.6176470588235294,6.970588235294118,2.0,-0.02627248476628225,0.6532763532763532,6.403133903133903,1.875,-0.10024896602329234,0.6570185922868244,6.429721564253164,1.5625
J.Herbert,LAC,2024,7,27,39,349.0,0,0.0,13.250134,0.33974703764304137,0.6923076923076923,8.948717948717949,1.0,0.08028558111203782,0.6442265795206972,6.761165577342048,1.875,-0.030097200685530626,0.6443807246397656,6.297138843664929,1.5625
J.Herbert,LAC,2024,8,20,32,279.0,2,0.0,2.149433,0.06716977804899216,0.625,8.71875,3.0,0.1473016989217125,0.6423035025976203,7.373345064521535,1.75,0.016480709757755337,0.643797974057015,6.6013346478607335,1.5625
J.Herbert,LAC,2024,9,18,27,282.0,2,0.0,1.3242007,0.04904447219989918,0.6666666666666666,10.444444444444445,3.0,0.14242247077186132,0.6318868359309535,7.816921453410424,2.0,0.027176434505830346,0.6429756056359623,6.967494187334417,1.8125
