season,week,team,off_epa_per_play,off_pass_epa_per_play,off_rush_epa_per_play,def_epa_per_play,off_epa_per_play_4w,def_epa_per_play_4w,off_pass_epa_per_play_4w,off_rush_epa_per_play_4w,off_epa_per_play_8w,def_epa_per_play_8w,off_pass_epa_per_play_8w,off_rush_epa_per_play_8w
2025,3,CIN,-0.6815646,-0.9743,-0.2291552,0.09000853,0.027668507071211934,0.027233394794166088,0.07938805036246777,-0.08700573013629764,0.079975706175901,0.019033318720175885,0.12094880547374487,-0.007838356017600745
2025,4,CIN,-0.19890405,-0.29358807,0.024279714,0.20612232,-0.1876939821522683,0.006816687993705273,-0.24869936145842075,-0.08804070518817753,-0.014942272915504873,-0.008767565377638675,-0.009736728854477406,-0.0493123919586651
2025,5,CIN,-0.01934133,0.010064378,-0.13017827,0.20190555,-0.23398977518081665,0.08891584258526564,-0.31754355877637863,-0.08132033189758658,-0.0525135233765468,0.0171398282982409,-0.06500353384763002,-0.041060805961024016
2025,6,CIN,0.10805341,0.16267703,-0.05240347,0.2134284,-0.22051834547892213,0.14740191027522087,-0.3103664889931679,-0.0783525793813169,-0.08438562008086592,0.048434126656502485,-0.10233070235699415,-0.07292225555283949
2025,7,CIN,0.31523204,0.32593104,0.28873926,0.3082461,-0.1979391505010426,0.17786619812250137,-0.27378667145967484,-0.09686430636793375,-0.08513532171491534,0.10254979645833373,-0.09719931054860353,-0.0919350182521157
2025,8,CIN,0.24608341,0.13244236,0.437207,0.34124362,0.05126001639291644,0.23242559283971786,0.051271095871925354,0.0326093090698123,-0.06821698287967592,0.11962114041671157,-0.0987141327932477,-0.027715698059182614
2025,9,CIN,0.22179887,0.31293908,-0.123231985,0.44084588,0.1625068816356361,0.26620591804385185,0.15777870267629623,0.13584113400429487,-0.03574144677259028,0.17756088031455874,-0.0798824280500412,0.027260401053354144
2025,11,CIN,-0.18438691,-0.36089593,0.13793385,0.18347394,0.22279193066060543,0.3259410001337528,0.23349737748503685,0.13757770601660013,0.001136792590841651,0.23667145520448685,-0.038434555754065514,0.029612563317641616
2025,12,CIN,-0.17502531,-0.29945132,0.027166916,0.022934189,0.14968185126781464,0.318452388048172,0.10260413587093353,0.18516203574836254,-0.024128649616613984,0.24815929308533669,-0.08559126779437065,0.044148864690214396
2025,13,CIN,0.019006772,0.16999549,-0.1985946,-0.33492178,0.027117513120174408,0.24712440883740783,-0.053741455078125,0.11976894875988364,0.039188764756545424,0.23977500083856285,-0.001235179603099823,0.07618912891484797
2025,14,CIN,0.16905746,0.28152683,-0.073639564,0.27957347,-0.02965164603665471,0.07808305835351348,-0.044353172183036804,-0.039181454572826624,0.06642761779949069,0.17214448819868267,0.056712765246629715,0.048329839715734124
2025,15,CIN,-0.3178049,-0.35403907,-0.25568908,0.20007621,-0.042836998123675585,0.03776495670899749,-0.05220623314380646,-0.026783349458128214,0.08997746626846492,0.18185297842137516,0.0906455721706152,0.05539717827923596
2025,16,CIN,0.37215388,0.5487875,0.11780153,-0.0824058,-0.07619149656966329,0.041915522422641516,-0.05049201846122742,-0.12518908316269517,0.036745177349075675,0.18018395523540676,0.026056058704853058,0.029986476292833686
2025,17,CIN,0.3303265,0.48808804,0.10420164,-0.022704843,0.060603301506489515,0.015580525621771812,0.16156768053770065,-0.10253042913973331,0.04386040731333196,0.13135246722958982,0.05391311272978783,0.008619259810075164
2025,18,CIN,-0.10136537,-0.2753688,0.19792058,-0.12539846,0.13843323290348053,0.09363475907593966,0.2410908192396164,-0.02683136984705925,0.05439079343341291,0.08585890871472657,0.0983688235282898,-0.03300641220994294
2023,1,CLE,-0.14589742,-0.25561854,-0.04742974,-0.41144583,,,,,,,,
2023,2,CLE,-0.22076736,-0.32545388,-0.065233156,-0.39196584,,,,,,,,
2023,3,CLE,0.13831115,0.3842809,-0.19784752,-0.3846705,-0.1833323910832405,-0.4017058312892914,-0.29053620994091034,-0.05633144825696945,-0.1833323910832405,-0.4017058312892914,-0.29053620994091034,-0.05633144825696945
2023,4,CLE,-0.43971002,-0.5113725,-0.2898703,0.01598108,-0.07611787815888722,-0.3960273861885071,-0.06559717655181885,-0.10350347061951955,-0.07611787815888722,-0.3960273861885071,-0.06559717655181885,-0.10350347061951955
2023,6,CLE,-0.1822171,-0.37638795,0.051930137,-0.14153269,-0.1670159138739109,-0.293025269638747,-0.17704100906848907,-0.15009517595171928,-0.1670159138739109,-0.293025269638747,-0.17704100906848907,-0.15009517595171928
2023,7,CLE,-0.13027264,-0.17405409,-0.07417765,-0.06511727,-0.17609583586454391,-0.225546985398978,-0.20723336189985275,-0.12525520659983158,-0.17005615234375,-0.26272675357759,-0.21691039800643921,-0.10969011336565018
2023,8,CLE,-0.018990245,0.015840208,-0.056644786,0.06475708,-0.1534721553325653,-0.14383484376594424,-0.16938341408967972,-0.12749133072793484,-0.16342556724945703,-0.22979183960705996,-0.20976767937342325,-0.10377136990427971
2023,9,CLE,-0.07469072,0.0835452,-0.22437333,-0.7667745,-0.1927975034341216,-0.0314779500477016,-0.2614935846067965,-0.09219064842909575,-0.14279194974473544,-0.18771342267947538,-0.1775379811546632,-0.09703900079642024
2023,10,CLE,0.08354789,0.024536334,0.18122219,-0.015642283,-0.10154267866164446,-0.22716683894395828,-0.11276415782049298,-0.07581640686839819,-0.13427929626777768,-0.26009605429135263,-0.14490258344449103,-0.11295579141005874
2023,11,CLE,-0.14715125,-0.22882035,-0.0158973,-0.12306797,-0.03510142955929041,-0.1956942374818027,-0.012533085886389017,-0.04349339473992586,-0.10559863271191716,-0.21062061144039035,-0.10988322389312088,-0.08437430066987872
2023,12,CLE,-0.21181077,-0.1621552,-0.32466432,0.04048175,-0.03932108078151941,-0.21018191194161773,-0.026224652770906687,-0.028923306614160538,-0.09639661805704236,-0.17700837785378098,-0.0978040334302932,-0.07820731867104769
2023,13,CLE,-0.10047078,-0.17299037,0.05087445,0.16596764,-0.08752621151506901,-0.21625074418261647,-0.0707235038280487,-0.0959281912073493,-0.1401618574745953,-0.12386434711515903,-0.1661085442174226,-0.09405941981822252
2023,14,CLE,-0.14910914,-0.17806916,-0.09675833,-0.15293178,-0.09397122636437416,0.016934785526245832,-0.13485739566385746,-0.027116247452795506,-0.09775695251300931,-0.10511602670885623,-0.12381077674217522,-0.05146632716059685
2023,15,CLE,-0.3749532,-0.32129386,-0.5269881,-0.29511118,-0.1521354839205742,-0.017387588508427143,-0.18550876900553703,-0.09661137592047453,-0.0936184567399323,-0.10654091299511492,-0.09902092744596303,-0.0700523853302002
2023,16,CLE,0.11120669,0.30820438,-0.19044599,-0.1957408,-0.20908597484230995,-0.06039839144796133,-0.2086271457374096,-0.22438407316803932,-0.12420352781191468,-0.13529015169478953,-0.11742589925415814,-0.12665368989109993
2023,17,CLE,-0.05317569,0.05830195,-0.18057871,-0.16764995,-0.1283316109329462,-0.1194540299475193,-0.09103725105524063,-0.19082948938012123,-0.1079289112240076,-0.1678523870650679,-0.08088037744164467,-0.14337884029373527
2023,18,CLE,-0.254296,-0.30877823,-0.1671245,0.007859192,-0.11650783848017454,-0.20285842940211296,-0.033214171417057514,-0.24869277887046337,-0.10523953242227435,-0.09296182193793356,-0.08403578354045749,-0.13790451316162944
2024,1,CLE,-0.30191585,-0.36457583,-0.066940986,-0.100704454,-0.14280455466359854,-0.16266068653203547,-0.06589143816381693,-0.2662843205034733,-0.14747001929208636,-0.0900241375202313,-0.12570010358467698,-0.1814478482119739
2024,2,CLE,-0.019716553,0.030595705,-0.0901537,-0.025020648,-0.1245452156290412,-0.11405900516547263,-0.0767119312658906,-0.15127254463732243,-0.16681559523567557,-0.08722869830671698,-0.1426695385016501,-0.18782830890268087
2024,3,CLE,-0.34005022,-0.29384872,-0.49713522,0.041151285,-0.1572760259732604,-0.071378966094926,-0.14611410070210695,-0.12619947269558907,-0.1428038184531033,-0.09541649802122265,-0.11857567587867379,-0.15851448103785515
2024,4,CLE,-0.13889717,-0.19632734,0.029564722,-0.13563073,-0.22899465821683407,-0.019178656162694097,-0.23415176942944527,-0.20533860102295876,-0.1727512483485043,-0.11101854278240353,-0.1336829704232514,-0.22701568994671106
2024,5,CLE,-0.28055915,-0.38020277,-0.08601681,0.07283202,-0.20014494843780994,-0.05505113583058119,-0.20603904873132706,-0.15616629691794515,-0.17147475155070424,-0.10885591118130833,-0.135965243447572,-0.21122530871070921
2024,6,CLE,-0.07390009,0.005618283,-0.18323785,0.17127573,-0.19480577297508717,-0.011667017824947834,-0.20994578301906586,-0.16093525337055326,-0.15967549430206418,-0.06286301149521023,-0.14332885714247823,-0.15610389900393784
2024,7,CLE,-0.15220134,-0.182417,-0.06842155,-0.17677101,-0.20835165679454803,0.037407077848911285,-0.2161901384824887,-0.18420629063621163,-0.18281384138390422,-0.016985944123007357,-0.18115211959229782,-0.15520288166590035
2024,8,CLE,0.11683771,0.27005705,-0.17044854,0.1434995,-0.16138943657279015,-0.01707349717617035,-0.18833220901433378,-0.07702787267044187,-0.1951920473948121,-0.018126076669432223,-0.21124198922188953,-0.1411832368467003
2024,9,CLE,-0.28198752,-0.3233348,-0.16001305,0.0054445006,-0.0974557176232338,0.05270905792713165,-0.07173611002508551,-0.12703118845820427,-0.14880033303052187,-0.0011710389517247677,-0.13888757937820628,-0.1415987426880747
2024,11,CLE,0.043069825,0.18923202,-0.36464575,0.23851997,-0.09781280905008316,0.035862178541719913,-0.057519120746292174,-0.1455302480608225,-0.14630929101258516,0.01209758035838604,-0.13373245188267902,-0.15323275071568787
2024,12,CLE,-0.007282954,-0.08385086,0.08989938,-0.008749247,-0.0685703307390213,0.05267323646694422,-0.011615686118602753,-0.1908822227269411,-0.13846099376678467,0.04504015715792775,-0.11390291230054572,-0.18754425668157637
2024,13,CLE,-0.020699723,0.014989093,-0.12452173,0.09224466,-0.03234073438216001,0.09467867854982615,0.013025850057601929,-0.15130198933184147,-0.09686508547747508,0.0388025906868279,-0.08765317947836593,-0.11416493100114167
2024,14,CLE,-0.15459059,-0.19084756,-0.08642749,-0.10192382,-0.06672509259078652,0.08186497073620558,-0.05074113979935646,-0.1398202870041132,-0.08209040510701016,0.06728701433166862,-0.061238624912220985,-0.13342573773115873
2024,15,CLE,-0.4906877,-0.60310936,-0.22212481,-0.07742546,-0.034875861019827425,0.055022889748215675,-0.01761932671070099,-0.12142389640212059,-0.06634433503495529,0.045442534144967794,-0.03756922372849658,-0.13347707223147154
2024,16,CLE,-0.21949697,-0.272244,-0.106467634,0.11405102,-0.1683152416953817,-0.02396346628665924,-0.21570467203855515,-0.08579366281628609,-0.1184427862172015,0.014354885090142488,-0.11366017907857895,-0.1383379427716136
2024,17,CLE,-0.35629094,-0.49409094,-0.10529802,-0.11910222,-0.2213687445037067,0.006736600771546364,-0.26280295848846436,-0.1348854172974825,-0.12685473944293335,0.050707639660686255,-0.12488855421543121,-0.14309370331466198
2024,18,CLE,-0.3469742,-0.33300167,-0.3806727,0.12860279,-0.305266547948122,-0.04610011912882328,-0.3900729678571224,-0.1300794892013073,-0.18599582026945427,0.01788242580369115,-0.22040705382823944,-0.13494988810271025
2025,1,CLE,-0.032038722,-0.01745251,-0.06565043,-0.07322705,-0.35336244851350784,0.011531533673405647,-0.4256114959716797,-0.203640790656209,-0.19411915476666763,0.03327721171081066,-0.22161541134119034,-0.1625323435291648
2025,2,CLE,-0.27052146,-0.4382525,0.14481261,0.09847029,-0.2387002045288682,0.01258113607764244,-0.2791972835548222,-0.16452219523489475,-0.20350772311212495,-0.0056911651045084,-0.24745097779668868,-0.12515792902559042
2025,3,CLE,-0.1469657,-0.1731297,-0.088096775,-0.03806407,-0.2514563286677003,0.008685953915119171,-0.32069940911605954,-0.1017021331936121,-0.2364125365857035,0.0077112773433327675,-0.29175118380226195,-0.1182937752455473
2025,4,CLE,-0.3375794,-0.50514525,-0.07978577,-0.14605968,-0.19912501890212297,0.02894549071788788,-0.2404590961523354,-0.0974018219858408,-0.2521957834251225,-0.008577314205467701,-0.3152660320047289,-0.11374065559357405
2025,5,CLE,-0.045919035,-0.07456426,-0.016431311,0.08190891,-0.1967763202264905,-0.03972012549638748,-0.2834949907846749,-0.022180091589689255,-0.27506938436999917,-0.014094295911490917,-0.3545532433781773,-0.11291044112294912
2025,6,CLE,-0.11829913,-0.14886141,-0.001443316,0.11001164,-0.20024639833718538,-0.0009361356496810913,-0.29777292907238007,-0.00987531105056405,-0.2194733014330268,0.005822500213980675,-0.28848510631360114,-0.0871987531427294
2025,7,CLE,0.0037233233,0.22792552,-0.19058524,-0.5179957,-0.16219081450253725,0.0019492004066705704,-0.22542515397071838,-0.04643929348094389,-0.20682357158511877,0.005317577160894871,-0.27306228154338896,-0.074070713337278
2025,8,CLE,-0.3147657,-0.46003598,0.10029237,0.093406856,-0.12451855931431055,-0.11803371086716652,-0.12516134977340698,-0.07206140988273546,-0.16182178910821676,-0.04454411007463932,-0.1828102229628712,-0.08473161593428813
2025,10,CLE,-0.043361254,0.0020621368,-0.120749235,-0.24411571,-0.11881513241678476,-0.05816707760095596,-0.11388403177261353,-0.027041874534916133,-0.15779572632163763,-0.04894360154867172,-0.1986895112786442,-0.024610983062302694
2025,11,CLE,-0.43516582,-0.5383583,-0.28710705,-0.11659462,-0.11817568726837635,-0.13967323303222656,-0.09472743177320808,-0.05312135553685948,-0.15921104280278087,-0.07030468434095383,-0.19625018042279407,-0.03149833329371177
2025,12,CLE,-0.22228737,-0.14491862,-0.29370472,-0.3348924,-0.19739236123859882,-0.196324797347188,-0.19210164749529213,-0.12453728914260864,-0.17979158787056804,-0.09718779847025871,-0.20876340073300526,-0.08548829131177627
2025,13,CLE,-0.21658088,-0.24010304,-0.19229995,0.011028129,-0.2538950350135565,-0.15054896660149097,-0.28531268367078155,-0.15031715855002403,-0.18920679716393352,-0.13429133873432875,-0.20523701672209427,-0.11118928421637975
2025,14,CLE,-0.05491398,0.063206494,-0.36575735,-0.101178676,-0.22934883274137974,-0.17114364844746888,-0.23032944777514786,-0.2234652377665043,-0.17408198257908225,-0.11465536302421242,-0.1721067397738807,-0.1252535561507102
2025,15,CLE,-0.46604475,-0.5153061,-0.31826076,0.04692835,-0.23223701398819685,-0.13540938985534012,-0.2150433585047722,-0.28471726551651955,-0.1752063506282866,-0.13754131144378334,-0.15488539513899013,-0.16891931052668951
2025,16,CLE,-0.11955801,-0.2691224,0.08876382,0.060782894,-0.23995674680918455,-0.09452864737249911,-0.2092803195118904,-0.2925056926906109,-0.2186745540238917,-0.14542672235984355,-0.20069098350359127,-0.20852149091660976
2025,17,CLE,-0.20642807,-0.10088046,-0.34555897,-0.21981137,-0.2142744055017829,0.004390174290165305,-0.2403312623500824,-0.19688855856657028,-0.2340847202576697,-0.07307939615566283,-0.262821973010432,-0.17360285855829716
2025,18,CLE,-0.12539846,-0.28024477,0.085755594,-0.10136537,-0.21173620130866766,-0.05331969913095236,-0.20552561804652214,-0.2352033145725727,-0.2205425170250237,-0.11223167378921062,-0.217927532910835,-0.2293342761695385
2023,1,DAL,0.14542055,0.23986377,0.057273556,-0.42709333,,,,,,,,
2023,2,DAL,0.09737568,0.40281937,-0.21551783,-0.43178573,,,,,,,,
2023,3,DAL,0.05591427,-0.034693033,0.20205508,0.21959724,0.12139811739325523,-0.4294395297765732,0.3213415667414665,-0.07912213914096355,0.12139811739325523,-0.4294395297765732,0.3213415667414665,-0.07912213914096355
2023,4,DAL,0.10212688,0.16408071,0.010343425,-0.47803652,0.09957016880313556,-0.2130939414103826,0.20266336699326834,0.014603601147731146,0.09957016880313556,-0.2130939414103826,0.20266336699326834,0.014603601147731146
2023,5,DAL,-0.4466797,-0.4536831,-0.43500742,0.22101903,0.10020934697240591,-0.2793295867741108,0.19301770254969597,0.013538557104766369,0.10020934697240591,-0.2793295867741108,0.19301770254969597,0.013538557104766369
2023,6,DAL,0.069633916,0.24015038,-0.26327917,-0.11988105,-0.047815718688070774,-0.11730149760842323,0.019630983471870422,-0.10953168757259846,-0.009168464690446854,-0.17925986349582673,0.0636775404214859,-0.07617063894867897
2023,8,DAL,0.20718105,0.34638003,-0.10784826,-0.15835057,-0.05475116055458784,-0.039325326681137085,-0.021036263555288315,-0.12147202156484127,0.003965265428026517,-0.16936339437961578,0.0930896798769633,-0.10735539409021537
2023,9,DAL,0.1407489,0.24782743,-0.19238429,0.24160376,-0.016934465616941452,-0.13381227850914001,0.07423200085759163,-0.1989478562027216,0.03299609199166298,-0.16779013403824397,0.12927401491573878,-0.10742580305252757
2023,10,DAL,0.2956525,0.44079992,0.0682549,-0.23907106,-0.007278960198163986,0.04609779268503189,0.09516867995262146,-0.24962978437542915,0.04646519338712096,-0.11661589704453945,0.14409319125115871,-0.11804561363533139
2023,11,DAL,0.1966281,0.24879095,0.09882272,-0.29556197,0.17830409482121468,-0.06892472878098488,0.31878943741321564,-0.12381420284509659,0.06524418806657195,-0.09311311319470406,0.16921021044254303,-0.11667294520884752
2023,12,DAL,0.40073812,0.5861225,0.059240617,-0.20928195,0.21005263924598694,-0.11284495890140533,0.32094958052039146,-0.033288730308413506,0.07765073934569955,-0.07608514279127121,0.14995665848255157,-0.07738037593662739
2023,13,DAL,0.24143304,0.37895542,-0.0069944686,0.25497952,0.25844190642237663,-0.12557780370116234,0.38088520243763924,0.008483488112688065,0.12075372040271759,-0.12969504110515118,0.22755860164761543,-0.09523218404501677
2023,14,DAL,0.061423045,0.106851175,-0.0060308618,-0.20233186,0.2836129404604435,-0.12223386391997337,0.4136672019958496,0.054830942885018885,0.13816699013113976,-0.03806803561747074,0.25441794097423553,-0.09739942074520513
2023,15,DAL,-0.09418129,-0.15888949,0.07163347,0.23441646,0.225055574439466,-0.11304906383156776,0.33018001541495323,0.036259501706808805,0.20167983463034034,-0.09098689630627632,0.32448472641408443,-0.04377735056914389
2023,16,DAL,0.14665474,0.35503155,-0.26062715,0.04150922,0.15235322806984186,0.019445542246103287,0.22825990617275238,0.029462189879268408,0.1812029336579144,-0.046699708327651024,0.2746047433465719,-0.0019132702145725489
2023,17,DAL,-0.030021451,0.13851319,-0.3751162,-0.04366071,0.08883238304406404,0.08214333467185497,0.1704871654510498,-0.05050475196912885,0.17363714473322034,-0.021717234514653683,0.2756861839443445,-0.02101063192822039
2023,18,DAL,0.32571656,0.5363639,0.030810226,-0.29947397,0.02096876036375761,0.007483276538550854,0.11037660762667656,-0.14253518462646753,0.15229085041210055,-0.05737529369071126,0.2620219048112631,-0.04385212087072432
2024,1,DAL,-0.100704454,-0.16644563,-0.009678215,-0.30191585,0.08704213798046112,-0.016802252270281315,0.2177547886967659,-0.13332491274923086,0.15604885620996356,-0.06492565805092454,0.27396740205585957,-0.04853270552121103
2024,2,DAL,-0.16222283,-0.20943502,-0.046552986,0.4248462,0.08541134744882584,-0.15088532958179712,0.21586575359106064,-0.15365283470600843,0.11888228775933385,-0.06571989366784692,0.2220628298819065,-0.06209532241337001
2024,3,DAL,0.055624507,0.10156701,-0.1281455,0.31388202,0.008191954344511032,-0.05505108367651701,0.07474911212921143,-0.1001342935487628,0.04851216869428754,0.013546125497668982,0.12261813879013062,-0.07531952275894582
2024,4,DAL,0.09113758,0.2025342,-0.06384902,-0.05686234,0.029603444039821625,0.03433459997177124,0.06551256589591503,-0.038391618989408016,0.025286102201789618,0.020908938255161047,0.0879445867612958,-0.09046340180793777
2024,5,DAL,0.13456789,0.2755699,-0.08163517,0.062874265,-0.02904129959642887,0.09498750790953636,-0.017944859340786934,-0.06205642968416214,0.029000419192016125,0.03909262781962752,0.09990496467798948,-0.0976906712166965
2024,6,DAL,-0.44487402,-0.5361657,-0.14247039,0.33979383,0.029776785522699356,0.18618503771722317,0.09255901910364628,-0.08004566840827465,0.057594066485762596,0.017649854067713022,0.15421238634735346,-0.11684925155714154
2024,8,DAL,0.023263693,0.07878451,-0.10936938,0.17434508,-0.040886010974645615,0.1649219449609518,0.01087634451687336,-0.10402501933276653,-0.01634702831506729,0.0549354306422174,0.04281272832304239,-0.10207965644076467
2024,9,DAL,-0.030440597,-0.08553579,0.13484499,0.079976566,-0.04897621460258961,0.1300377082079649,0.005180720239877701,-0.09933098964393139,-0.009686385281383991,0.08218615408986807,0.035346643067896366,-0.0688613043166697
2024,10,DAL,-0.64631516,-0.7451052,-0.50800914,-0.029198295,-0.07937075896188617,0.16424743458628654,-0.0668367762118578,-0.049657488241791725,-0.05420602927915752,0.12961747124791145,-0.042390817776322365,-0.05585695896297693
2024,11,DAL,-0.30218098,-0.27441883,-0.41159657,0.1693105,-0.27459151996299624,0.141229294706136,-0.32200554944574833,-0.1562509797513485,-0.12240736722014844,0.16370716621167958,-0.11472326517105103,-0.11814832407981157
2024,12,DAL,-0.030963985,0.23102911,-0.38652605,-0.044702116,-0.2389182592742145,0.09860846074298024,-0.25656882859766483,-0.2235325239598751,-0.13990213512443006,0.13176520285196602,-0.12284624204039574,-0.16377877164632082
2024,13,DAL,-0.042095892,0.035399538,-0.14708969,-0.22811198,-0.2524751788005233,0.04384666262194514,-0.2185076791793108,-0.2928216904401779,-0.15072569670155644,0.08694218541495502,-0.10666347946971655,-0.19607634004205465
2024,14,DAL,-0.0011368255,-0.14757794,0.21852483,0.10166595,-0.25538900261744857,-0.033175474498420954,-0.18827384803444147,-0.36330536007881165,-0.16737988078966737,0.0655359800439328,-0.12755531212314963,-0.20648142416030169
2024,15,DAL,0.17415904,0.3510179,0.04151492,-0.17376438,-0.09409441964817233,-0.000459413044154644,-0.03889203164726496,-0.1816718690097332,-0.1843429698055843,0.07038494083099067,-0.18044879054650664,-0.16896142438054085
2024,16,DAL,-0.0052242037,0.23386258,-0.5232456,0.043277845,0.02499058304238133,-0.08622813131660223,0.11746714916080236,-0.0683939978480339,-0.10696383811591659,0.006190164713189006,-0.06955083971843123,-0.1459632609039545
2024,17,DAL,-0.27955434,-0.3870091,-0.16493586,0.29158854,0.03142552843200974,-0.06423314101994038,0.1181755168363452,-0.10257387906312943,-0.11052482518425677,-0.010193239198997617,-0.0501660811714828,-0.19769778475165367
2024,18,DAL,0.0020481944,0.056189053,-0.054942206,0.085605845,-0.027939082850934938,0.06569199077785015,0.012573353946208954,-0.10703542083501816,-0.14166404273419175,0.0162582581397146,-0.08785024704411626,-0.2351703904569149
2025,1,DAL,0.10413216,0.13385753,0.04892787,0.16045016,-0.02714282786473632,0.06167696416378021,0.06351510249078274,-0.1754021793603897,-0.060618623756454326,0.030608775559812784,0.01231153542175889,-0.17853702418506145
2025,2,DAL,0.16549332,0.2105394,0.0620542,0.22455145,-0.0446495465002954,0.14523059874773026,0.009225012734532356,-0.17354894150048494,-0.009829481728957035,0.029501233715564013,0.06334608094766736,-0.12097146967425942
2025,3,DAL,-0.02024705,0.003720695,-0.073392965,0.2667999,-0.001970164477825165,0.19054900109767914,0.003394218161702156,-0.027223998680710793,0.014727681977092288,0.06315793003886938,0.060784867499023676,-0.06489893887192011
2025,4,DAL,0.33557466,0.51404256,0.057957917,0.3602748,0.0628566574305296,0.1843518391251564,0.10107667039847001,-0.004338275641202927,0.01745878728979733,0.12502191495150328,0.056825012172339484,-0.05568684823811054
2025,5,DAL,0.34493804,0.40616226,0.2607547,0.007587783,0.14623827300965786,0.2530190758407116,0.2155400462797843,0.023886755108833313,0.05954772257246077,0.1573480200022459,0.13952757438528351,-0.0757577121257782
2025,6,DAL,0.25459874,0.6153852,-0.46697414,0.19338414,0.20643974281847477,0.21480348147451878,0.2836162284365855,0.07684346381574869,0.08089509815908968,0.18001704011112452,0.14642062058555894,-0.048352738842368126
2025,7,DAL,0.16377836,0.3447453,-0.09091587,-0.15985489,0.22871609590947628,0.20701165311038494,0.38482767198001966,-0.05541362054646015,0.11337296571582556,0.19878032710403204,0.1941109450708609,-0.04131880961358547
2025,8,DAL,0.07690638,0.12393278,-0.00035127572,0.3735873,0.2747224494814873,0.1003479566425085,0.4700838252902031,-0.0597943477332592,0.16878955345600843,0.14234989788383245,0.28558024784433655,-0.032066311687231064
2025,9,DAL,-0.14641784,-0.23038152,0.09559515,0.123213165,0.2100553810596466,0.1036760862916708,0.3725563809275627,-0.07437164602742996,0.17814682703465223,0.1783475810661912,0.2940482136036735,-0.025242445459298324
2025,11,DAL,0.16860405,0.31033933,-0.015126866,-0.1985623,0.08721641078591347,0.13258243165910244,0.21342043578624725,-0.11566153434978332,0.14682807680219412,0.1736929565668106,0.24851833211141638,-0.019409035267017316
2025,12,DAL,-0.024016537,0.11515224,-0.2648856,0.0031687722,0.06571773812174797,0.03459582291543484,0.13715897500514984,-0.0026997161185136065,0.14721691701561213,0.12080373801290989,0.26099332349258475,-0.02905666833248688
2025,13,DAL,0.27415717,0.43333846,-0.044205364,0.17532253,0.01876901276409626,0.07535173819633201,0.07976070791482925,-0.04619214880221989,0.14674573112279177,0.08784984741942026,0.2749222666025162,-0.052993248267739546
2025,14,DAL,-0.05355207,-0.07611292,0.007977529,0.26413396,0.06808170862495899,0.02578554378123954,0.15711212903261185,-0.05715567083097994,0.1390685448423028,0.06473081503645517,0.2648342549800873,-0.06576365842920495
2025,15,DAL,0.103390686,0.0018414004,0.24217471,0.21643485,0.09129815176129341,0.06101574265630916,0.19567927904427052,-0.07906007627025247,0.08925728127360344,0.0967990871577058,0.20454985741525888,-0.0973608053100179
2025,16,DAL,0.012319071,0.17880327,-0.3040009,0.41529864,0.07499481178820133,0.16476502903969958,0.11855479623773135,-0.01473468099720776,0.07035627495497465,0.09968042597756721,0.1278568856214406,-0.008717198557860684
2025,17,DAL,0.22120343,0.3143433,0.1150673,0.23194033,0.08407871378585696,0.2677974961698055,0.13446755256154574,-0.02451350842602551,0.05142386327497661,0.17157461718306877,0.1071141302381875,-0.0353528286141227
2025,18,DAL,-0.089342214,-0.14806601,-0.030618414,0.12790819,0.0708402800373733,0.2819519452750683,0.10471876259543933,0.015304658329114318,0.06946099433116615,0.1538687445281539,0.1309154458140256,-0.020925506250932813
2023,1,DEN,0.0713345,0.19825172,-0.16519304,0.17268416,,,,,,,,
2023,2,DEN,0.13120532,0.14412361,0.10413842,0.21912496,,,,,,,,
2023,3,DEN,-0.272424,-0.2593018,-0.29998073,0.6172939,0.1012699119746685,0.19590456038713455,0.17118766903877258,-0.030527308583259583,0.1012699119746685,0.19590456038713455,0.17118766903877258,-0.030527308583259583
2023,4,DEN,0.349165,0.47818658,0.09918572,0.117139734,-0.02329472949107488,0.3363676716883977,0.027691175540288288,-0.1203451156616211,-0.02329472949107488,0.3363676716883977,0.027691175540288288,-0.1203451156616211
2023,5,DEN,-0.21504633,-0.15039907,-0.36135325,-0.024424199,0.06982020102441311,0.2815606873482466,0.14031502604484558,-0.06546240672469139,0.06982020102441311,0.2815606873482466,0.14031502604484558,-0.06546240672469139
2023,6,DEN,-0.25454092,-0.5142514,0.12884119,-0.024579283,-0.0017750076949596405,0.23228359688073397,0.05315232649445534,-0.11450245976448059,0.012846894562244415,0.22036371007561684,0.08217220604419709,-0.12464057505130768
2023,7,DEN,0.09671701,0.22552466,-0.078461416,0.14948371,-0.09821156784892082,0.171357536688447,-0.11144142970442772,-0.10832676663994789,-0.031717741241057716,0.17953987792134285,-0.01723173012336095,-0.08239361395438512
2023,8,DEN,-0.043314304,-0.08336613,-0.0065099285,-0.267734,-0.005926312878727913,0.05440499074757099,0.00976518914103508,-0.05294693820178509,-0.013369919998305184,0.175246139722211,0.017447754740715027,-0.08183187139885766
2023,10,DEN,-0.0017919083,0.112979494,-0.14884277,-0.08315388,-0.10404613707214594,-0.0418134406208992,-0.13062298856675625,-0.0793708503479138,-0.017112968023866415,0.11987362336367369,0.004846018739044666,-0.0724166285363026
