date,home_team,away_team,home_score,away_score
2019-12-14,ORLANDO MAGIC,HOUSTON ROCKETS,107,130
2019-12-14,PHILADELPHIA 76ERS,NEW ORLEANS PELICANS,116,109
2019-12-14,ATLANTA HAWKS,INDIANA PACERS,100,110
2019-12-14,CHICAGO BULLS,CHARLOTTE HORNETS,73,83
2019-12-14,MEMPHIS GRIZZLIES,MILWAUKEE BUCKS,114,127
2019-12-14,UTAH JAZZ,GOLDEN STATE WARRIORS,114,106
2019-12-14,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,117,124
2019-12-14,SACRAMENTO KINGS,NEW YORK KNICKS,101,103
2019-12-14,PHOENIX SUNS,SAN ANTONIO SPURS,119,121
2019-12-15,TORONTO RAPTORS,BROOKLYN NETS,110,102
2019-12-15,CHICAGO BULLS,LOS ANGELES CLIPPERS,109,106
2019-12-15,MEMPHIS GRIZZLIES,WASHINGTON WIZARDS,128,111
2019-12-15,DALLAS MAVERICKS,MIAMI HEAT,118,122
2019-12-15,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,125,108
2019-12-15,DENVER NUGGETS,OKLAHOMA CITY THUNDER,110,102
2019-12-15,HOUSTON ROCKETS,DETROIT PISTONS,107,115
2019-12-15,NEW ORLEANS PELICANS,ORLANDO MAGIC,119,130
2019-12-15,INDIANA PACERS,CHARLOTTE HORNETS,107,85
2019-12-15,ATLANTA HAWKS,LOS ANGELES LAKERS,96,101
2019-12-15,BROOKLYN NETS,PHILADELPHIA 76ERS,109,89
2019-12-16,DENVER NUGGETS,NEW YORK KNICKS,111,105
2019-12-16,GOLDEN STATE WARRIORS,SACRAMENTO KINGS,79,100
2019-12-17,DETROIT PISTONS,WASHINGTON WIZARDS,119,133
2019-12-17,TORONTO RAPTORS,CLEVELAND CAVALIERS,133,113
2019-12-17,HOUSTON ROCKETS,SAN ANTONIO SPURS,109,107
2019-12-17,MEMPHIS GRIZZLIES,MIAMI HEAT,118,111
2019-12-17,MILWAUKEE BUCKS,DALLAS MAVERICKS,116,120
2019-12-17,OKLAHOMA CITY THUNDER,CHICAGO BULLS,109,106
2019-12-17,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,110,111
2019-12-18,CHARLOTTE HORNETS,SACRAMENTO KINGS,110,102
2019-12-18,INDIANA PACERS,LOS ANGELES LAKERS,105,102
2019-12-18,NEW YORK KNICKS,ATLANTA HAWKS,143,120
2019-12-18,NEW ORLEANS PELICANS,BROOKLYN NETS,101,108
2019-12-18,UTAH JAZZ,ORLANDO MAGIC,109,102
2019-12-18,LOS ANGELES CLIPPERS,PHOENIX SUNS,120,99
2019-12-19,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,100,98
2019-12-19,DETROIT PISTONS,TORONTO RAPTORS,99,112
2019-12-19,PHILADELPHIA 76ERS,MIAMI HEAT,104,108
2019-12-19,WASHINGTON WIZARDS,CHICAGO BULLS,109,110
2019-12-19,MINNESOTA TIMBERWOLVES,NEW ORLEANS PELICANS,99,107
2019-12-19,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,126,122
2019-12-19,DENVER NUGGETS,ORLANDO MAGIC,113,104
2019-12-19,DALLAS MAVERICKS,BOSTON CELTICS,103,109
2019-12-19,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,122,112
2019-12-20,ATLANTA HAWKS,UTAH JAZZ,106,111
2019-12-20,MILWAUKEE BUCKS,LOS ANGELES LAKERS,111,104
2019-12-20,SAN ANTONIO SPURS,BROOKLYN NETS,118,105
2019-12-20,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,117,122
2019-12-21,CLEVELAND CAVALIERS,MEMPHIS GRIZZLIES,114,107
2019-12-21,INDIANA PACERS,SACRAMENTO KINGS,119,105
2019-12-21,BOSTON CELTICS,DETROIT PISTONS,114,93
2019-12-21,TORONTO RAPTORS,WASHINGTON WIZARDS,122,118
2019-12-21,MIAMI HEAT,NEW YORK KNICKS,129,114
2019-12-21,OKLAHOMA CITY THUNDER,PHOENIX SUNS,126,108
2019-12-21,PHILADELPHIA 76ERS,DALLAS MAVERICKS,98,117
2019-12-21,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,109,100
2019-12-21,PORTLAND TRAIL BLAZERS,ORLANDO MAGIC,118,103
2019-12-21,GOLDEN STATE WARRIORS,NEW ORLEANS PELICANS,106,102
2019-12-21,CHARLOTTE HORNETS,UTAH JAZZ,107,114
2019-12-21,BROOKLYN NETS,ATLANTA HAWKS,122,112
2019-12-22,DETROIT PISTONS,CHICAGO BULLS,107,119
2019-12-22,PHILADELPHIA 76ERS,WASHINGTON WIZARDS,125,108
2019-12-22,NEW YORK KNICKS,MILWAUKEE BUCKS,102,123
2019-12-22,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,119,115
2019-12-22,SAN ANTONIO SPURS,LOS ANGELES CLIPPERS,109,134
2019-12-22,PHOENIX SUNS,HOUSTON ROCKETS,125,139
2019-12-22,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,113,106
2019-12-22,TORONTO RAPTORS,DALLAS MAVERICKS,110,107
2019-12-22,BOSTON CELTICS,CHARLOTTE HORNETS,119,93
2019-12-23,MILWAUKEE BUCKS,INDIANA PACERS,117,89
2019-12-23,OKLAHOMA CITY THUNDER,LOS ANGELES CLIPPERS,118,112
2019-12-23,LOS ANGELES LAKERS,DENVER NUGGETS,104,128
2019-12-24,CLEVELAND CAVALIERS,ATLANTA HAWKS,121,118
2019-12-24,DETROIT PISTONS,PHILADELPHIA 76ERS,109,125
2019-12-24,INDIANA PACERS,TORONTO RAPTORS,120,115
2019-12-24,NEW YORK KNICKS,WASHINGTON WIZARDS,115,121
2019-12-24,ORLANDO MAGIC,CHICAGO BULLS,103,95
2019-12-24,MIAMI HEAT,UTAH JAZZ,107,104
2019-12-24,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,115,145
2019-12-24,PHOENIX SUNS,DENVER NUGGETS,111,113
2019-12-24,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,94,102
2019-12-24,SACRAMENTO KINGS,HOUSTON ROCKETS,104,113
2019-12-24,GOLDEN STATE WARRIORS,MINNESOTA TIMBERWOLVES,113,104
2019-12-25,TORONTO RAPTORS,BOSTON CELTICS,102,118
2019-12-25,PHILADELPHIA 76ERS,MILWAUKEE BUCKS,121,109
2019-12-25,GOLDEN STATE WARRIORS,HOUSTON ROCKETS,116,104
2019-12-26,LOS ANGELES LAKERS,LOS ANGELES CLIPPERS,106,111
2019-12-26,DENVER NUGGETS,NEW ORLEANS PELICANS,100,112
2019-12-27,DETROIT PISTONS,WASHINGTON WIZARDS,132,102
2019-12-27,BROOKLYN NETS,NEW YORK KNICKS,82,94
2019-12-27,DALLAS MAVERICKS,SAN ANTONIO SPURS,102,98
2019-12-27,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,97,110
2019-12-27,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,104,105
2019-12-27,UTAH JAZZ,PORTLAND TRAIL BLAZERS,121,115
2019-12-27,BOSTON CELTICS,CLEVELAND CAVALIERS,129,117
2019-12-28,CHARLOTTE HORNETS,OKLAHOMA CITY THUNDER,102,104
2019-12-28,ORLANDO MAGIC,PHILADELPHIA 76ERS,98,97
2019-12-28,ATLANTA HAWKS,MILWAUKEE BUCKS,86,112
2019-12-28,MIAMI HEAT,INDIANA PACERS,113,112
2019-12-28,GOLDEN STATE WARRIORS,PHOENIX SUNS,105,96
2019-12-28,DENVER NUGGETS,MEMPHIS GRIZZLIES,119,110
2019-12-29,BOSTON CELTICS,TORONTO RAPTORS,97,113
2019-12-29,NEW ORLEANS PELICANS,INDIANA PACERS,120,98
2019-12-29,CHICAGO BULLS,ATLANTA HAWKS,116,81
2019-12-29,HOUSTON ROCKETS,BROOKLYN NETS,108,98
2019-12-29,MIAMI HEAT,PHILADELPHIA 76ERS,117,116
2019-12-29,MINNESOTA TIMBERWOLVES,CLEVELAND CAVALIERS,88,94
2019-12-29,WASHINGTON WIZARDS,NEW YORK KNICKS,100,107
2019-12-29,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,121,141
2019-12-29,MILWAUKEE BUCKS,ORLANDO MAGIC,111,100
2019-12-29,SAN ANTONIO SPURS,DETROIT PISTONS,136,109
2019-12-29,SACRAMENTO KINGS,PHOENIX SUNS,110,112
2019-12-29,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,120,128
2019-12-29,LOS ANGELES CLIPPERS,UTAH JAZZ,107,120
2019-12-29,TORONTO RAPTORS,OKLAHOMA CITY THUNDER,97,98
2019-12-30,DENVER NUGGETS,SACRAMENTO KINGS,120,115
2019-12-30,MEMPHIS GRIZZLIES,CHARLOTTE HORNETS,117,104
2019-12-30,NEW ORLEANS PELICANS,HOUSTON ROCKETS,127,112
2019-12-30,LOS ANGELES LAKERS,DALLAS MAVERICKS,108,95
2019-12-31,ORLANDO MAGIC,ATLANTA HAWKS,93,101
2019-12-31,WASHINGTON WIZARDS,MIAMI HEAT,123,105
2019-12-31,CHICAGO BULLS,MILWAUKEE BUCKS,102,123
2019-12-31,MINNESOTA TIMBERWOLVES,BROOKLYN NETS,122,115
2019-12-31,UTAH JAZZ,DETROIT PISTONS,104,81
2019-12-31,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,116,122
2019-12-31,CHARLOTTE HORNETS,BOSTON CELTICS,92,109
2019-12-31,INDIANA PACERS,PHILADELPHIA 76ERS,115,97
2019-12-31,SACRAMENTO KINGS,LOS ANGELES CLIPPERS,87,105
2020-01-01,HOUSTON ROCKETS,DENVER NUGGETS,130,104
2020-01-01,SAN ANTONIO SPURS,GOLDEN STATE WARRIORS,117,113
2020-01-01,TORONTO RAPTORS,CLEVELAND CAVALIERS,117,97
2020-01-01,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,106,101
2020-01-01,WASHINGTON WIZARDS,ORLANDO MAGIC,101,122
2020-01-02,NEW YORK KNICKS,PORTLAND TRAIL BLAZERS,117,93
2020-01-02,MILWAUKEE BUCKS,MINNESOTA TIMBERWOLVES,106,104
2020-01-02,LOS ANGELES LAKERS,PHOENIX SUNS,117,107
2020-01-03,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,106,109
2020-01-03,INDIANA PACERS,DENVER NUGGETS,116,124
2020-01-03,MIAMI HEAT,TORONTO RAPTORS,84,76
2020-01-03,CHICAGO BULLS,UTAH JAZZ,98,102
2020-01-03,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,99,84
2020-01-03,DALLAS MAVERICKS,BROOKLYN NETS,123,111
2020-01-03,SAN ANTONIO SPURS,OKLAHOMA CITY THUNDER,103,109
2020-01-03,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,128,123
2020-01-03,LOS ANGELES CLIPPERS,DETROIT PISTONS,126,112
2020-01-04,BOSTON CELTICS,ATLANTA HAWKS,109,106
2020-01-04,ORLANDO MAGIC,MIAMI HEAT,105,85
2020-01-04,WASHINGTON WIZARDS,PORTLAND TRAIL BLAZERS,103,122
2020-01-04,HOUSTON ROCKETS,PHILADELPHIA 76ERS,118,108
2020-01-04,PHOENIX SUNS,NEW YORK KNICKS,120,112
2020-01-04,LOS ANGELES LAKERS,NEW ORLEANS PELICANS,123,113
2020-01-04,LOS ANGELES CLIPPERS,MEMPHIS GRIZZLIES,114,140
2020-01-04,BROOKLYN NETS,TORONTO RAPTORS,102,121
2020-01-05,ORLANDO MAGIC,UTAH JAZZ,96,109
2020-01-05,ATLANTA HAWKS,INDIANA PACERS,116,111
2020-01-05,CLEVELAND CAVALIERS,OKLAHOMA CITY THUNDER,106,121
2020-01-05,CHICAGO BULLS,BOSTON CELTICS,104,111
2020-01-05,WASHINGTON WIZARDS,DENVER NUGGETS,128,114
2020-01-05,DALLAS MAVERICKS,CHARLOTTE HORNETS,120,123
2020-01-05,GOLDEN STATE WARRIORS,DETROIT PISTONS,104,111
2020-01-05,MILWAUKEE BUCKS,SAN ANTONIO SPURS,127,118
2020-01-05,SACRAMENTO KINGS,NEW ORLEANS PELICANS,115,117
2020-01-05,LOS ANGELES CLIPPERS,NEW YORK KNICKS,135,132
2020-01-05,MIAMI HEAT,PORTLAND TRAIL BLAZERS,122,111
2020-01-06,CLEVELAND CAVALIERS,MINNESOTA TIMBERWOLVES,103,118
2020-01-06,PHOENIX SUNS,MEMPHIS GRIZZLIES,114,121
2020-01-06,LOS ANGELES LAKERS,DETROIT PISTONS,106,99
2020-01-07,CHARLOTTE HORNETS,INDIANA PACERS,104,115
2020-01-07,ORLANDO MAGIC,BROOKLYN NETS,101,89
2020-01-07,PHILADELPHIA 76ERS,OKLAHOMA CITY THUNDER,120,113
2020-01-07,WASHINGTON WIZARDS,BOSTON CELTICS,99,94
2020-01-07,ATLANTA HAWKS,DENVER NUGGETS,115,123
2020-01-07,NEW ORLEANS PELICANS,UTAH JAZZ,126,128
2020-01-07,DALLAS MAVERICKS,CHICAGO BULLS,118,110
2020-01-07,SAN ANTONIO SPURS,MILWAUKEE BUCKS,126,104
2020-01-07,SACRAMENTO KINGS,GOLDEN STATE WARRIORS,111,98
2020-01-08,CLEVELAND CAVALIERS,DETROIT PISTONS,113,115
2020-01-08,TORONTO RAPTORS,PORTLAND TRAIL BLAZERS,99,101
2020-01-08,BROOKLYN NETS,OKLAHOMA CITY THUNDER,103,111
2020-01-08,MEMPHIS GRIZZLIES,MINNESOTA TIMBERWOLVES,119,112
2020-01-08,PHOENIX SUNS,SACRAMENTO KINGS,103,114
2020-01-08,LOS ANGELES LAKERS,NEW YORK KNICKS,117,87
2020-01-09,BOSTON CELTICS,SAN ANTONIO SPURS,114,129
2020-01-09,CHARLOTTE HORNETS,TORONTO RAPTORS,110,112
2020-01-09,INDIANA PACERS,MIAMI HEAT,108,122
2020-01-09,ORLANDO MAGIC,WASHINGTON WIZARDS,123,89
2020-01-09,ATLANTA HAWKS,HOUSTON ROCKETS,115,122
2020-01-09,DALLAS MAVERICKS,DENVER NUGGETS,106,107
2020-01-09,NEW ORLEANS PELICANS,CHICAGO BULLS,123,108
2020-01-09,UTAH JAZZ,NEW YORK KNICKS,128,104
2020-01-09,GOLDEN STATE WARRIORS,MILWAUKEE BUCKS,98,107
2020-01-10,DETROIT PISTONS,CLEVELAND CAVALIERS,112,115
2020-01-10,PHILADELPHIA 76ERS,BOSTON CELTICS,109,98
2020-01-10,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,116,102
2020-01-10,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,113,92
2020-01-11,WASHINGTON WIZARDS,ATLANTA HAWKS,111,101
2020-01-11,NEW YORK KNICKS,NEW ORLEANS PELICANS,111,123
2020-01-11,BROOKLYN NETS,MIAMI HEAT,117,113
2020-01-11,CHICAGO BULLS,INDIANA PACERS,105,116
2020-01-11,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,134,121
2020-01-11,PHOENIX SUNS,ORLANDO MAGIC,98,94
2020-01-11,UTAH JAZZ,CHARLOTTE HORNETS,109,92
2020-01-11,DALLAS MAVERICKS,LOS ANGELES LAKERS,114,129
2020-01-11,SACRAMENTO KINGS,MILWAUKEE BUCKS,106,127
2020-01-11,LOS ANGELES CLIPPERS,GOLDEN STATE WARRIORS,109,100
2020-01-11,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,139,109
2020-01-12,BOSTON CELTICS,NEW ORLEANS PELICANS,140,105
2020-01-12,DETROIT PISTONS,CHICAGO BULLS,99,108
2020-01-12,OKLAHOMA CITY THUNDER,LOS ANGELES LAKERS,110,125
2020-01-12,DALLAS MAVERICKS,PHILADELPHIA 76ERS,109,91
2020-01-12,DENVER NUGGETS,CLEVELAND CAVALIERS,103,111
2020-01-12,PORTLAND TRAIL BLAZERS,MILWAUKEE BUCKS,101,122
2020-01-12,NEW YORK KNICKS,MIAMI HEAT,124,121
2020-01-12,WASHINGTON WIZARDS,UTAH JAZZ,116,127
2020-01-12,BROOKLYN NETS,ATLANTA HAWKS,108,86
2020-01-12,MEMPHIS GRIZZLIES,GOLDEN STATE WARRIORS,122,102
2020-01-12,TORONTO RAPTORS,SAN ANTONIO SPURS,104,105
2020-01-13,DENVER NUGGETS,LOS ANGELES CLIPPERS,114,104
2020-01-13,PHOENIX SUNS,CHARLOTTE HORNETS,100,92
2020-01-14,DETROIT PISTONS,NEW ORLEANS PELICANS,110,117
2020-01-14,INDIANA PACERS,PHILADELPHIA 76ERS,101,95
2020-01-14,BOSTON CELTICS,CHICAGO BULLS,113,101
2020-01-14,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,104,117
2020-01-14,PORTLAND TRAIL BLAZERS,CHARLOTTE HORNETS,115,112
2020-01-14,SACRAMENTO KINGS,ORLANDO MAGIC,112,114
2020-01-14,LOS ANGELES LAKERS,CLEVELAND CAVALIERS,128,99
2020-01-15,ATLANTA HAWKS,PHOENIX SUNS,123,110
2020-01-15,BROOKLYN NETS,UTAH JAZZ,107,118
2020-01-15,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,121,110
2020-01-15,MILWAUKEE BUCKS,NEW YORK KNICKS,128,102
2020-01-15,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,97,124
2020-01-15,LOS ANGELES CLIPPERS,CLEVELAND CAVALIERS,128,103
2020-01-16,BOSTON CELTICS,DETROIT PISTONS,103,116
2020-01-16,PHILADELPHIA 76ERS,BROOKLYN NETS,117,106
2020-01-16,MIAMI HEAT,SAN ANTONIO SPURS,106,100
2020-01-16,CHICAGO BULLS,WASHINGTON WIZARDS,115,106
2020-01-16,MINNESOTA TIMBERWOLVES,INDIANA PACERS,99,104
2020-01-16,OKLAHOMA CITY THUNDER,TORONTO RAPTORS,121,130
2020-01-16,DENVER NUGGETS,CHARLOTTE HORNETS,100,86
2020-01-16,HOUSTON ROCKETS,PORTLAND TRAIL BLAZERS,107,117
2020-01-16,SACRAMENTO KINGS,DALLAS MAVERICKS,123,127
2020-01-16,LOS ANGELES LAKERS,ORLANDO MAGIC,118,119
2020-01-17,NEW YORK KNICKS,PHOENIX SUNS,98,121
2020-01-17,MILWAUKEE BUCKS,BOSTON CELTICS,128,123
2020-01-17,NEW ORLEANS PELICANS,UTAH JAZZ,138,132
2020-01-17,GOLDEN STATE WARRIORS,DENVER NUGGETS,131,134
2020-01-17,LOS ANGELES CLIPPERS,ORLANDO MAGIC,122,95
2020-01-18,INDIANA PACERS,MINNESOTA TIMBERWOLVES,116,114
2020-01-18,PHILADELPHIA 76ERS,CHICAGO BULLS,100,89
2020-01-18,TORONTO RAPTORS,WASHINGTON WIZARDS,140,111
2020-01-18,MEMPHIS GRIZZLIES,CLEVELAND CAVALIERS,113,109
2020-01-18,OKLAHOMA CITY THUNDER,MIAMI HEAT,108,115
2020-01-18,SAN ANTONIO SPURS,ATLANTA HAWKS,120,121
2020-01-18,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,120,112
2020-01-18,NEW ORLEANS PELICANS,LOS ANGELES CLIPPERS,130,133
2020-01-18,BROOKLYN NETS,MILWAUKEE BUCKS,97,117
2020-01-19,BOSTON CELTICS,PHOENIX SUNS,119,123
2020-01-19,ATLANTA HAWKS,DETROIT PISTONS,103,136
2020-01-19,NEW YORK KNICKS,PHILADELPHIA 76ERS,87,90
2020-01-19,CHICAGO BULLS,CLEVELAND CAVALIERS,118,116
2020-01-19,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,112,122
2020-01-19,GOLDEN STATE WARRIORS,ORLANDO MAGIC,109,95
2020-01-19,HOUSTON ROCKETS,LOS ANGELES LAKERS,115,124
2020-01-19,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,119,106
2020-01-19,UTAH JAZZ,SACRAMENTO KINGS,123,101
2020-01-19,SAN ANTONIO SPURS,MIAMI HEAT,107,102
2020-01-20,DENVER NUGGETS,INDIANA PACERS,107,115
2020-01-20,WASHINGTON WIZARDS,DETROIT PISTONS,106,100
2020-01-20,ATLANTA HAWKS,TORONTO RAPTORS,117,122
2020-01-20,BROOKLYN NETS,PHILADELPHIA 76ERS,111,117
2020-01-20,CHARLOTTE HORNETS,ORLANDO MAGIC,83,106
2020-01-20,CLEVELAND CAVALIERS,NEW YORK KNICKS,86,106
2020-01-20,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,107,112
2020-01-20,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,116,126
2020-01-20,MIAMI HEAT,SACRAMENTO KINGS,118,113
2020-01-20,MILWAUKEE BUCKS,CHICAGO BULLS,111,98
2020-01-21,BOSTON CELTICS,LOS ANGELES LAKERS,139,107
2020-01-21,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,100,107
2020-01-21,PHOENIX SUNS,SAN ANTONIO SPURS,118,120
2020-01-21,UTAH JAZZ,INDIANA PACERS,118,88
2020-01-21,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,129,124
2020-01-22,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,107,110
2020-01-23,DETROIT PISTONS,SACRAMENTO KINGS,127,106
2020-01-23,ORLANDO MAGIC,OKLAHOMA CITY THUNDER,114,120
2020-01-23,TORONTO RAPTORS,PHILADELPHIA 76ERS,107,95
2020-01-23,ATLANTA HAWKS,LOS ANGELES CLIPPERS,102,95
2020-01-23,BOSTON CELTICS,MEMPHIS GRIZZLIES,119,95
2020-01-23,MIAMI HEAT,WASHINGTON WIZARDS,134,129
2020-01-23,NEW YORK KNICKS,LOS ANGELES LAKERS,92,100
2020-01-23,CHICAGO BULLS,MINNESOTA TIMBERWOLVES,117,110
2020-01-23,HOUSTON ROCKETS,DENVER NUGGETS,121,105
2020-01-23,PHOENIX SUNS,INDIANA PACERS,87,112
2020-01-23,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,117,121
2020-01-23,GOLDEN STATE WARRIORS,UTAH JAZZ,96,129
2020-01-24,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,112,124
2020-01-24,BROOKLYN NETS,LOS ANGELES LAKERS,113,128
2020-01-24,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,125,133
2020-01-24,CHARLOTTE HORNETS,MILWAUKEE BUCKS,103,116
2020-01-25,DETROIT PISTONS,MEMPHIS GRIZZLIES,112,125
2020-01-25,ORLANDO MAGIC,BOSTON CELTICS,98,109
2020-01-25,NEW YORK KNICKS,TORONTO RAPTORS,112,118
2020-01-25,CHICAGO BULLS,SACRAMENTO KINGS,81,98
2020-01-25,MIAMI HEAT,LOS ANGELES CLIPPERS,117,122
2020-01-25,MINNESOTA TIMBERWOLVES,HOUSTON ROCKETS,124,131
2020-01-25,NEW ORLEANS PELICANS,DENVER NUGGETS,106,113
2020-01-25,OKLAHOMA CITY THUNDER,ATLANTA HAWKS,140,111
2020-01-25,SAN ANTONIO SPURS,PHOENIX SUNS,99,103
2020-01-25,GOLDEN STATE WARRIORS,INDIANA PACERS,118,129
2020-01-25,UTAH JAZZ,DALLAS MAVERICKS,112,107
2020-01-26,DETROIT PISTONS,BROOKLYN NETS,111,121
2020-01-26,CLEVELAND CAVALIERS,CHICAGO BULLS,106,118
2020-01-26,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,104,113
2020-01-26,PHILADELPHIA 76ERS,LOS ANGELES LAKERS,108,91
2020-01-26,DENVER NUGGETS,HOUSTON ROCKETS,117,110
2020-01-26,SAN ANTONIO SPURS,TORONTO RAPTORS,106,110
2020-01-26,ATLANTA HAWKS,WASHINGTON WIZARDS,152,133
2020-01-26,MEMPHIS GRIZZLIES,PHOENIX SUNS,114,109
2020-01-26,NEW ORLEANS PELICANS,BOSTON CELTICS,123,108
2020-01-26,NEW YORK KNICKS,BROOKLYN NETS,110,97
2020-01-26,ORLANDO MAGIC,LOS ANGELES CLIPPERS,97,112
2020-01-27,PORTLAND TRAIL BLAZERS,INDIANA PACERS,139,129
2020-01-28,DETROIT PISTONS,CLEVELAND CAVALIERS,100,115
2020-01-28,MIAMI HEAT,ORLANDO MAGIC,113,92
2020-01-28,CHICAGO BULLS,SAN ANTONIO SPURS,110,109
2020-01-28,MINNESOTA TIMBERWOLVES,SACRAMENTO KINGS,129,133
2020-01-28,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,97,107
2020-01-28,UTAH JAZZ,HOUSTON ROCKETS,117,126
2020-01-29,CHARLOTTE HORNETS,NEW YORK KNICKS,97,92
2020-01-29,PHILADELPHIA 76ERS,GOLDEN STATE WARRIORS,115,104
2020-01-29,CLEVELAND CAVALIERS,NEW ORLEANS PELICANS,111,125
2020-01-29,TORONTO RAPTORS,ATLANTA HAWKS,130,114
2020-01-29,MEMPHIS GRIZZLIES,DENVER NUGGETS,104,96
2020-01-29,MIAMI HEAT,BOSTON CELTICS,101,109
2020-01-29,MILWAUKEE BUCKS,WASHINGTON WIZARDS,151,131
2020-01-29,DALLAS MAVERICKS,PHOENIX SUNS,104,133
2020-01-30,INDIANA PACERS,CHICAGO BULLS,115,106
2020-01-30,BROOKLYN NETS,DETROIT PISTONS,125,115
2020-01-30,NEW YORK KNICKS,MEMPHIS GRIZZLIES,106,127
2020-01-30,SAN ANTONIO SPURS,UTAH JAZZ,127,120
2020-01-30,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,125,112
2020-01-30,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,100,120
2020-01-31,CLEVELAND CAVALIERS,TORONTO RAPTORS,109,115
2020-01-31,WASHINGTON WIZARDS,CHARLOTTE HORNETS,121,107
2020-01-31,ATLANTA HAWKS,PHILADELPHIA 76ERS,127,117
2020-01-31,BOSTON CELTICS,GOLDEN STATE WARRIORS,119,104
2020-01-31,DENVER NUGGETS,UTAH JAZZ,106,100
2020-01-31,LOS ANGELES CLIPPERS,SACRAMENTO KINGS,103,124
2020-02-01,DETROIT PISTONS,TORONTO RAPTORS,92,105
2020-02-01,BROOKLYN NETS,CHICAGO BULLS,133,118
2020-02-01,HOUSTON ROCKETS,DALLAS MAVERICKS,128,121
2020-02-01,NEW ORLEANS PELICANS,MEMPHIS GRIZZLIES,139,111
2020-02-01,MILWAUKEE BUCKS,DENVER NUGGETS,115,127
2020-02-01,PHOENIX SUNS,OKLAHOMA CITY THUNDER,107,111
2020-02-01,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,119,127
2020-02-01,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,118,106
2020-02-02,INDIANA PACERS,NEW YORK KNICKS,85,92
2020-02-02,ORLANDO MAGIC,MIAMI HEAT,89,102
2020-02-02,CLEVELAND CAVALIERS,GOLDEN STATE WARRIORS,112,131
2020-02-02,WASHINGTON WIZARDS,BROOKLYN NETS,113,107
2020-02-02,BOSTON CELTICS,PHILADELPHIA 76ERS,116,95
2020-02-02,DALLAS MAVERICKS,ATLANTA HAWKS,123,100
2020-02-02,SAN ANTONIO SPURS,CHARLOTTE HORNETS,114,90
2020-02-02,SACRAMENTO KINGS,LOS ANGELES LAKERS,113,129
2020-02-02,PORTLAND TRAIL BLAZERS,UTAH JAZZ,124,107
2020-02-02,DETROIT PISTONS,DENVER NUGGETS,128,123
2020-02-02,HOUSTON ROCKETS,NEW ORLEANS PELICANS,117,109
2020-02-02,MILWAUKEE BUCKS,PHOENIX SUNS,129,108
2020-02-02,TORONTO RAPTORS,CHICAGO BULLS,129,102
2020-02-04,CHARLOTTE HORNETS,ORLANDO MAGIC,100,112
2020-02-04,CLEVELAND CAVALIERS,NEW YORK KNICKS,134,139
2020-02-04,INDIANA PACERS,DALLAS MAVERICKS,103,112
2020-02-04,WASHINGTON WIZARDS,GOLDEN STATE WARRIORS,117,125
