date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2020-07-24,2020,DET,CIN,1.0,7.0,0,0,-6.0
2020-07-25,2020,DET,CIN,6.0,4.0,0,1,2.0
2020-07-26,2020,DET,CIN,3.0,2.0,0,1,1.0
2020-07-27,2020,DET,KCR,6.0,14.0,1,0,-8.0
2020-07-28,2020,DET,KCR,4.0,3.0,1,1,1.0
2020-07-29,2020,DET,KCR,5.0,4.0,1,1,1.0
2020-07-30,2020,DET,KCR,3.0,5.0,1,0,-2.0
2020-07-31,2020,DET,CIN,7.0,2.0,1,1,5.0
2020-08-07,2020,DET,PIT,17.0,13.0,0,1,4.0
2020-08-08,2020,DET,PIT,11.0,5.0,0,1,6.0
2020-08-09,2020,DET,PIT,2.0,1.0,0,1,1.0
2020-08-10,2020,DET,CHW,5.0,1.0,1,1,4.0
2020-08-11,2020,DET,CHW,4.0,8.0,1,0,-4.0
2020-08-12,2020,DET,CHW,5.0,7.0,1,0,-2.0
2020-08-14,2020,DET,CLE,5.0,10.0,1,0,-5.0
2020-08-15,2020,DET,CLE,1.0,3.0,1,0,-2.0
2020-08-16,2020,DET,CLE,5.0,8.0,1,0,-3.0
2020-08-17,2020,DET,CHW,2.0,7.0,0,0,-5.0
2020-08-18,2020,DET,CHW,4.0,10.0,0,0,-6.0
2020-08-19,2020,DET,CHW,3.0,5.0,0,0,-2.0
2020-08-20,2020,DET,CHW,0.0,9.0,0,0,-9.0
2020-08-21,2020,DET,CLE,10.0,5.0,0,1,5.0
2020-08-22,2020,DET,CLE,1.0,6.0,0,0,-5.0
2020-08-23,2020,DET,CLE,7.0,4.0,0,1,3.0
2020-08-24,2020,DET,CHC,3.0,9.0,1,0,-6.0
2020-08-25,2020,DET,CHC,7.0,1.0,1,1,6.0
2020-08-26,2020,DET,CHC,7.0,6.0,1,1,1.0
2020-08-30,2020,DET,MIN,3.0,2.0,1,1,1.0
2020-09-01,2020,DET,MIL,12.0,1.0,0,1,11.0
2020-09-02,2020,DET,MIL,5.0,8.0,0,0,-3.0
2020-09-05,2020,DET,MIN,3.0,4.0,0,0,-1.0
2020-09-06,2020,DET,MIN,10.0,8.0,0,1,2.0
2020-09-07,2020,DET,MIN,2.0,6.0,0,0,-4.0
2020-09-08,2020,DET,MIL,8.0,3.0,1,1,5.0
2020-09-09,2020,DET,MIL,0.0,19.0,1,0,-19.0
2020-09-11,2020,DET,CHW,3.0,4.0,0,0,-1.0
2020-09-12,2020,DET,CHW,0.0,14.0,0,0,-14.0
2020-09-13,2020,DET,CHW,2.0,5.0,0,0,-3.0
2020-09-15,2020,DET,KCR,6.0,0.0,1,1,6.0
2020-09-16,2020,DET,KCR,0.0,4.0,1,0,-4.0
2020-09-17,2020,DET,CLE,3.0,10.0,1,0,-7.0
2020-09-18,2020,DET,CLE,0.0,1.0,1,0,-1.0
2020-09-19,2020,DET,CLE,5.0,2.0,1,1,3.0
2020-09-20,2020,DET,CLE,4.0,7.0,1,0,-3.0
2020-09-22,2020,DET,MIN,4.0,5.0,0,0,-1.0
2020-09-23,2020,DET,MIN,6.0,7.0,0,0,-1.0
2020-09-24,2020,DET,KCR,7.0,8.0,0,0,-1.0
2020-09-25,2020,DET,KCR,2.0,3.0,0,0,-1.0
2020-09-26,2020,DET,KCR,4.0,3.0,0,1,1.0
