date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2025-03-27,2025,KCR,CLE,4.0,7.0,1,0,Clase,Long,-3.0
2025-03-29,2025,KCR,CLE,4.0,3.0,1,1,Lynch,Sewald,1.0
2025-03-30,2025,KCR,CLE,2.0,6.0,1,0,Bibee,Wacha,-4.0
2025-03-31,2025,KCR,MIL,11.0,1.0,0,1,Bubic,Rodríguez,10.0
2025-04-01,2025,KCR,MIL,0.0,5.0,0,0,Uribe,Lorenzen,-5.0
2025-04-02,2025,KCR,MIL,2.0,3.0,0,0,Koenig,Long,-1.0
2025-04-04,2025,KCR,BAL,8.0,2.0,1,1,Lugo,Kremer,6.0
2025-04-05,2025,KCR,BAL,1.0,8.0,1,0,Sugano,Wacha,-7.0
2025-04-06,2025,KCR,BAL,4.0,1.0,1,1,Bubic,Povich,3.0
2025-04-07,2025,KCR,MIN,4.0,2.0,1,1,Lorenzen,Woods Richardson,2.0
2025-04-08,2025,KCR,MIN,2.0,1.0,1,1,Schreiber,Jax,1.0
2025-04-09,2025,KCR,MIN,0.0,4.0,1,0,Ryan,Lugo,-4.0
2025-04-10,2025,KCR,MIN,3.0,2.0,1,1,Lynch,Sands,1.0
2025-04-11,2025,KCR,CLE,0.0,7.0,0,0,Herrin,Bubic,-7.0
2025-04-12,2025,KCR,CLE,3.0,6.0,0,0,Ortiz,Lorenzen,-3.0
2025-04-13,2025,KCR,CLE,4.0,2.0,0,1,Ragans,Lively,2.0
2025-04-14,2025,KCR,NYY,1.0,4.0,0,0,Carrasco,Lugo,-3.0
2025-04-15,2025,KCR,NYY,2.0,4.0,0,0,Fried,Wacha,-2.0
2025-04-16,2025,KCR,NYY,3.0,4.0,0,0,Leiter,Schreiber,-1.0
2025-04-17,2025,KCR,DET,1.0,6.0,0,0,Olson,Lorenzen,-5.0
2025-04-18,2025,KCR,DET,3.0,7.0,0,0,Jobe,Ragans,-4.0
2025-04-19,2025,KCR,DET,1.0,3.0,0,0,Mize,Lugo,-2.0
2025-04-20,2025,KCR,DET,4.0,3.0,0,1,Estévez,Holton,1.0
2025-04-22,2025,KCR,COL,4.0,3.0,1,1,Lynch,Kinley,1.0
