date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2022-04-08,2022,TEX,TOR,8.0,10.0,0,0,Cimber,Santana,-2.0
2022-04-09,2022,TEX,TOR,3.0,4.0,0,0,Richards,Martin,-1.0
2022-04-10,2022,TEX,TOR,12.0,6.0,0,1,Burke,Merryweather,6.0
2022-04-11,2022,TEX,COL,4.0,6.0,1,0,Bard,Holland,-2.0
2022-04-12,2022,TEX,COL,1.0,4.0,1,0,Chacín,Pérez,-3.0
2022-04-14,2022,TEX,LAA,10.0,5.0,1,1,King,Ohtani,5.0
2022-04-15,2022,TEX,LAA,6.0,9.0,1,0,Warren,Allard,-3.0
2022-04-16,2022,TEX,LAA,2.0,7.0,1,0,Syndergaard,Hearn,-5.0
2022-04-17,2022,TEX,LAA,3.0,8.0,1,0,Mayers,Pérez,-5.0
2022-04-19,2022,TEX,SEA,2.0,6.0,0,0,Ray,Gray,-4.0
2022-04-20,2022,TEX,SEA,2.0,4.0,0,0,Gilbert,Dunning,-2.0
2022-04-21,2022,TEX,SEA,8.0,6.0,0,1,Barlow,Steckenrider,2.0
2022-04-22,2022,TEX,OAK,8.0,1.0,0,1,Otto,Oller,7.0
2022-04-23,2022,TEX,OAK,2.0,0.0,0,1,Burke,Montas,2.0
2022-04-24,2022,TEX,OAK,0.0,2.0,0,0,Irvin,Howard,-2.0
2022-04-25,2022,TEX,HOU,6.0,2.0,1,1,Moore,Maton,4.0
2022-04-26,2022,TEX,HOU,1.0,5.0,1,0,Odorizzi,Hearn,-4.0
2022-04-27,2022,TEX,HOU,3.0,4.0,1,0,Javier,Martin,-1.0
2022-04-28,2022,TEX,HOU,2.0,3.0,1,0,Verlander,Bush,-1.0
2022-04-29,2022,TEX,ATL,3.0,6.0,1,0,Anderson,Richards,-3.0
2022-04-30,2022,TEX,ATL,3.0,1.0,1,1,Dunning,Elder,2.0
2022-05-01,2022,TEX,ATL,7.0,3.0,1,1,Hearn,Muller,4.0
2022-05-03,2022,TEX,PHI,6.0,4.0,0,1,Burke,Suarez,2.0
2022-05-04,2022,TEX,PHI,2.0,1.0,0,1,Bush,Hand,1.0
2022-05-09,2022,TEX,NYY,0.0,1.0,0,0,Holmes,Martin,-1.0
2022-05-10,2022,TEX,KCR,6.0,4.0,1,1,Pérez,Keller,2.0
2022-05-11,2022,TEX,KCR,2.0,8.0,1,0,Payamps,Allard,-6.0
2022-05-12,2022,TEX,KCR,3.0,1.0,1,1,Hearn,Heasley,2.0
2022-05-13,2022,TEX,BOS,1.0,7.0,1,0,Pivetta,Dunning,-6.0
2022-05-14,2022,TEX,BOS,3.0,11.0,1,0,Hill,Otto,-8.0
2022-05-15,2022,TEX,BOS,7.0,1.0,1,1,Pérez,Brasier,6.0
2022-05-16,2022,TEX,LAA,7.0,4.0,1,1,Gray,Syndergaard,3.0
2022-05-17,2022,TEX,LAA,10.0,5.0,1,1,Santana,Tepera,5.0
2022-05-18,2022,TEX,LAA,6.0,5.0,1,1,Santana,Iglesias,1.0
2022-05-19,2022,TEX,HOU,1.0,5.0,0,0,Valdez,Otto,-4.0
2022-05-20,2022,TEX,HOU,3.0,0.0,0,1,Pérez,Javier,3.0
2022-05-21,2022,TEX,HOU,1.0,2.0,0,0,Verlander,Gray,-1.0
2022-05-22,2022,TEX,HOU,2.0,5.0,0,0,Urquidy,Hearn,-3.0
2022-05-24,2022,TEX,LAA,3.0,5.0,0,0,Syndergaard,Dunning,-2.0
2022-05-25,2022,TEX,LAA,7.0,2.0,0,1,Otto,Detmers,5.0
2022-05-26,2022,TEX,OAK,4.0,1.0,0,1,Bush,Trivino,3.0
2022-05-27,2022,TEX,OAK,8.0,5.0,0,1,Moore,Jiménez,3.0
2022-05-28,2022,TEX,OAK,11.0,4.0,0,1,Hearn,Logue,7.0
2022-05-29,2022,TEX,OAK,5.0,6.0,0,0,Jiménez,Martin,-1.0
2022-05-30,2022,TEX,TBR,9.0,5.0,1,1,Otto,Rasmussen,4.0
2022-05-31,2022,TEX,TBR,3.0,0.0,1,1,Pérez,Yarbrough,3.0
2022-06-01,2022,TEX,TBR,3.0,4.0,1,0,Poche,Santana,-1.0
2022-06-02,2022,TEX,TBR,1.0,3.0,1,0,Kluber,Hearn,-2.0
2022-06-03,2022,TEX,SEA,3.0,4.0,1,0,Murfee,Barlow,-1.0
2022-06-04,2022,TEX,SEA,3.0,2.0,1,1,Otto,Gonzales,1.0
2022-06-05,2022,TEX,SEA,5.0,6.0,1,0,Castillo,Burke,-1.0
2022-06-08,2022,TEX,CLE,0.0,4.0,0,0,Morgan,Dunning,-4.0
2022-06-10,2022,TEX,CHW,3.0,8.0,0,0,Graveman,King,-5.0
2022-06-11,2022,TEX,CHW,11.0,9.0,0,1,Moore,Foster,2.0
2022-06-12,2022,TEX,CHW,8.0,6.0,0,1,Barlow,Foster,2.0
2022-06-13,2022,TEX,HOU,5.0,3.0,1,1,Burke,Neris,2.0
2022-06-14,2022,TEX,HOU,3.0,4.0,1,0,Abreu,King,-1.0
2022-06-15,2022,TEX,HOU,2.0,9.0,1,0,Garcia,Miller,-7.0
2022-06-16,2022,TEX,DET,3.0,1.0,0,1,Santana,Soto,2.0
2022-06-17,2022,TEX,DET,7.0,0.0,0,1,Gray,Skubal,7.0
2022-06-18,2022,TEX,DET,7.0,14.0,0,0,García,Hearn,-7.0
2022-06-19,2022,TEX,DET,3.0,7.0,0,0,Lange,Dunning,-4.0
2022-06-21,2022,TEX,PHI,7.0,0.0,1,1,Pérez,Gibson,7.0
2022-06-22,2022,TEX,PHI,4.0,2.0,1,1,Gray,Wheeler,2.0
2022-06-24,2022,TEX,WSN,1.0,2.0,1,0,Edwards,Santana,-1.0
