date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2025-03-27,2025,HOU,NYM,3.0,1.0,1,1,Valdez,Holmes,2.0
2025-03-28,2025,HOU,NYM,1.0,3.0,1,0,Megill,Brown,-2.0
2025-03-29,2025,HOU,NYM,2.0,1.0,1,1,Arrighetti,Canning,1.0
2025-03-31,2025,HOU,SFG,2.0,7.0,1,0,Hicks,Blanco,-5.0
2025-04-01,2025,HOU,SFG,1.0,3.0,1,0,Webb,Wesneski,-2.0
2025-04-02,2025,HOU,SFG,3.0,6.0,1,0,Rodríguez,Valdez,-3.0
2025-04-03,2025,HOU,MIN,5.0,2.0,0,1,Brown,Ryan,3.0
2025-04-05,2025,HOU,MIN,1.0,6.0,0,0,Sands,Arrighetti,-5.0
2025-04-06,2025,HOU,MIN,9.0,7.0,0,1,Hader,Varland,2.0
2025-04-07,2025,HOU,SEA,3.0,4.0,0,0,Santos,Scott,-1.0
2025-04-08,2025,HOU,SEA,2.0,1.0,0,1,Gusto,Hahn,1.0
2025-04-09,2025,HOU,SEA,6.0,7.0,0,0,Lawrence,Abreu,-1.0
2025-04-11,2025,HOU,LAA,14.0,3.0,1,1,Blanco,Kochanowicz,11.0
2025-04-12,2025,HOU,LAA,1.0,4.0,1,0,Anderson,Gusto,-3.0
2025-04-13,2025,HOU,LAA,7.0,3.0,1,1,Wesneski,Hendricks,4.0
2025-04-14,2025,HOU,STL,3.0,8.0,0,0,Gray,Valdez,-5.0
2025-04-15,2025,HOU,STL,2.0,0.0,0,1,Brown,Fedde,2.0
2025-04-16,2025,HOU,STL,1.0,4.0,0,0,Matz,Blanco,-3.0
2025-04-18,2025,HOU,SDP,6.0,4.0,1,1,Gusto,Hart,2.0
2025-04-19,2025,HOU,SDP,3.0,2.0,1,1,Scott,Estrada,1.0
2025-04-20,2025,HOU,SDP,2.0,3.0,1,0,Jacob,Scott,-1.0
2025-04-21,2025,HOU,TOR,7.0,0.0,1,1,Brown,Gausman,7.0
2025-04-22,2025,HOU,TOR,5.0,1.0,1,1,Blanco,Bassitt,4.0
2025-04-23,2025,HOU,TOR,3.0,1.0,1,1,Gusto,Francis,2.0
2025-04-25,2025,HOU,KCR,0.0,2.0,0,0,Lugo,Wesneski,-2.0
2025-04-26,2025,HOU,KCR,0.0,2.0,0,0,Wacha,Valdez,-2.0
2025-04-27,2025,HOU,KCR,7.0,3.0,0,1,Brown,Bubic,4.0
2025-04-28,2025,HOU,DET,8.0,5.0,1,1,Okert,Flaherty,3.0
2025-04-29,2025,HOU,DET,6.0,4.0,1,1,Sousa,Olson,2.0
2025-04-30,2025,HOU,DET,4.0,7.0,1,0,Hanifee,Blubaugh,-3.0
