date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2022-04-08,2022,TOR,TEX,10.0,8.0,1,1,2.0
2022-04-09,2022,TOR,TEX,4.0,3.0,1,1,1.0
2022-04-10,2022,TOR,TEX,6.0,12.0,1,0,-6.0
2022-04-11,2022,TOR,NYY,3.0,0.0,0,1,3.0
2022-04-12,2022,TOR,NYY,0.0,4.0,0,0,-4.0
2022-04-13,2022,TOR,NYY,6.0,4.0,0,1,2.0
2022-04-14,2022,TOR,NYY,0.0,3.0,0,0,-3.0
2022-04-15,2022,TOR,OAK,4.0,1.0,1,1,3.0
2022-04-16,2022,TOR,OAK,5.0,7.0,1,0,-2.0
2022-04-17,2022,TOR,OAK,4.0,3.0,1,1,1.0
2022-04-19,2022,TOR,BOS,1.0,2.0,0,0,-1.0
2022-04-20,2022,TOR,BOS,6.0,1.0,0,1,5.0
2022-04-21,2022,TOR,BOS,3.0,2.0,0,1,1.0
2022-04-22,2022,TOR,HOU,4.0,3.0,0,1,1.0
2022-04-23,2022,TOR,HOU,3.0,2.0,0,1,1.0
2022-04-24,2022,TOR,HOU,7.0,8.0,0,0,-1.0
2022-04-25,2022,TOR,BOS,6.0,2.0,1,1,4.0
2022-04-26,2022,TOR,BOS,6.0,5.0,1,1,1.0
2022-04-27,2022,TOR,BOS,1.0,7.0,1,0,-6.0
2022-04-28,2022,TOR,BOS,1.0,0.0,1,1,1.0
2022-04-29,2022,TOR,HOU,7.0,11.0,1,0,-4.0
2022-04-30,2022,TOR,HOU,2.0,1.0,1,1,1.0
2022-05-01,2022,TOR,HOU,3.0,2.0,1,1,1.0
2022-05-02,2022,TOR,NYY,2.0,3.0,1,0,-1.0
2022-05-03,2022,TOR,NYY,1.0,9.0,1,0,-8.0
2022-05-04,2022,TOR,NYY,2.0,1.0,1,1,1.0
2022-05-05,2022,TOR,CLE,5.0,6.0,0,0,-1.0
2022-05-08,2022,TOR,CLE,3.0,4.0,0,0,-1.0
2022-05-10,2022,TOR,NYY,5.0,6.0,0,0,-1.0
2022-05-11,2022,TOR,NYY,3.0,5.0,0,0,-2.0
2022-05-13,2022,TOR,TBR,2.0,5.0,0,0,-3.0
2022-05-14,2022,TOR,TBR,5.0,1.0,0,1,4.0
2022-05-15,2022,TOR,TBR,0.0,3.0,0,0,-3.0
2022-05-16,2022,TOR,SEA,6.0,2.0,1,1,4.0
2022-05-17,2022,TOR,SEA,3.0,0.0,1,1,3.0
2022-05-18,2022,TOR,SEA,1.0,5.0,1,0,-4.0
2022-05-20,2022,TOR,CIN,2.0,1.0,1,1,1.0
2022-05-21,2022,TOR,CIN,3.0,1.0,1,1,2.0
2022-05-22,2022,TOR,CIN,2.0,3.0,1,0,-1.0
2022-05-23,2022,TOR,STL,3.0,7.0,0,0,-4.0
2022-05-24,2022,TOR,STL,8.0,1.0,0,1,7.0
2022-05-26,2022,TOR,LAA,6.0,3.0,0,1,3.0
2022-05-27,2022,TOR,LAA,4.0,3.0,0,1,1.0
2022-05-28,2022,TOR,LAA,6.0,5.0,0,1,1.0
2022-05-29,2022,TOR,LAA,11.0,10.0,0,1,1.0
2022-05-31,2022,TOR,CHW,6.0,5.0,1,1,1.0
2022-06-01,2022,TOR,CHW,7.0,3.0,1,1,4.0
2022-06-02,2022,TOR,CHW,8.0,3.0,1,1,5.0
2022-06-03,2022,TOR,MIN,3.0,9.0,1,0,-6.0
2022-06-04,2022,TOR,MIN,12.0,3.0,1,1,9.0
2022-06-05,2022,TOR,MIN,6.0,8.0,1,0,-2.0
2022-06-06,2022,TOR,KCR,8.0,0.0,0,1,8.0
2022-06-07,2022,TOR,KCR,7.0,0.0,0,1,7.0
2022-06-08,2022,TOR,KCR,4.0,8.0,0,0,-4.0
2022-06-10,2022,TOR,DET,10.0,1.0,0,1,9.0
2022-06-11,2022,TOR,DET,1.0,3.0,0,0,-2.0
2022-06-12,2022,TOR,DET,6.0,0.0,0,1,6.0
2022-06-13,2022,TOR,BAL,11.0,1.0,1,1,10.0
2022-06-14,2022,TOR,BAL,5.0,6.0,1,0,-1.0
2022-06-15,2022,TOR,BAL,7.0,6.0,1,1,1.0
2022-06-16,2022,TOR,BAL,2.0,10.0,1,0,-8.0
2022-06-17,2022,TOR,NYY,3.0,12.0,1,0,-9.0
2022-06-18,2022,TOR,NYY,0.0,4.0,1,0,-4.0
2022-06-19,2022,TOR,NYY,10.0,9.0,1,1,1.0
2022-06-20,2022,TOR,CHW,7.0,8.0,0,0,-1.0
2022-06-21,2022,TOR,CHW,6.0,7.0,0,0,-1.0
2022-06-22,2022,TOR,CHW,9.0,5.0,0,1,4.0
2022-06-24,2022,TOR,MIL,9.0,4.0,0,1,5.0
2022-06-25,2022,TOR,MIL,4.0,5.0,0,0,-1.0
2022-06-26,2022,TOR,MIL,3.0,10.0,0,0,-7.0
2022-06-27,2022,TOR,BOS,7.0,2.0,1,1,5.0
2022-06-28,2022,TOR,BOS,6.0,5.0,1,1,1.0
2022-06-29,2022,TOR,BOS,5.0,6.0,1,0,-1.0
2022-06-30,2022,TOR,TBR,4.0,1.0,1,1,3.0
2022-07-01,2022,TOR,TBR,9.0,2.0,1,1,7.0
2022-07-03,2022,TOR,TBR,3.0,7.0,1,0,-4.0
2022-07-04,2022,TOR,OAK,1.0,5.0,0,0,-4.0
2022-07-05,2022,TOR,OAK,3.0,5.0,0,0,-2.0
2022-07-06,2022,TOR,OAK,2.0,1.0,0,1,1.0
2022-07-07,2022,TOR,SEA,3.0,8.0,0,0,-5.0
2022-07-08,2022,TOR,SEA,2.0,5.0,0,0,-3.0
2022-07-09,2022,TOR,SEA,1.0,2.0,0,0,-1.0
2022-07-10,2022,TOR,SEA,5.0,6.0,0,0,-1.0
2022-07-12,2022,TOR,PHI,4.0,3.0,1,1,1.0
2022-07-13,2022,TOR,PHI,8.0,2.0,1,1,6.0
