date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2021-04-01,2021,STL,CIN,11.0,6.0,0,1,5.0
2021-04-03,2021,STL,CIN,6.0,9.0,0,0,-3.0
2021-04-04,2021,STL,CIN,1.0,12.0,0,0,-11.0
2021-04-05,2021,STL,MIA,4.0,1.0,0,1,3.0
2021-04-06,2021,STL,MIA,4.0,2.0,0,1,2.0
2021-04-07,2021,STL,MIA,7.0,0.0,0,1,7.0
2021-04-08,2021,STL,MIL,3.0,1.0,1,1,2.0
2021-04-10,2021,STL,MIL,5.0,9.0,1,0,-4.0
2021-04-11,2021,STL,MIL,3.0,9.0,1,0,-6.0
2021-04-12,2021,STL,WSN,2.0,5.0,1,0,-3.0
2021-04-13,2021,STL,WSN,14.0,3.0,1,1,11.0
2021-04-14,2021,STL,WSN,0.0,6.0,1,0,-6.0
2021-04-16,2021,STL,PHI,2.0,9.0,0,0,-7.0
2021-04-17,2021,STL,PHI,9.0,4.0,0,1,5.0
2021-04-18,2021,STL,PHI,0.0,2.0,0,0,-2.0
2021-04-19,2021,STL,WSN,12.0,5.0,0,1,7.0
2021-04-20,2021,STL,WSN,2.0,3.0,0,0,-1.0
2021-04-21,2021,STL,WSN,0.0,1.0,0,0,-1.0
2021-04-23,2021,STL,CIN,5.0,4.0,1,1,1.0
2021-04-24,2021,STL,CIN,2.0,0.0,1,1,2.0
2021-04-25,2021,STL,CIN,5.0,2.0,1,1,3.0
2021-04-26,2021,STL,PHI,1.0,2.0,1,0,-1.0
2021-04-27,2021,STL,PHI,5.0,2.0,1,1,3.0
2021-04-28,2021,STL,PHI,3.0,5.0,1,0,-2.0
2021-04-29,2021,STL,PHI,4.0,3.0,1,1,1.0
2021-04-30,2021,STL,PIT,7.0,3.0,0,1,4.0
2021-05-01,2021,STL,PIT,12.0,5.0,0,1,7.0
2021-05-02,2021,STL,PIT,3.0,0.0,0,1,3.0
2021-05-03,2021,STL,NYM,6.0,5.0,1,1,1.0
2021-05-06,2021,STL,NYM,1.0,4.0,1,0,-3.0
2021-05-07,2021,STL,COL,5.0,0.0,1,1,5.0
2021-05-08,2021,STL,COL,9.0,8.0,1,1,1.0
2021-05-09,2021,STL,COL,2.0,0.0,1,1,2.0
2021-05-11,2021,STL,MIL,6.0,1.0,0,1,5.0
2021-05-12,2021,STL,MIL,1.0,4.0,0,0,-3.0
2021-05-13,2021,STL,MIL,2.0,0.0,0,1,2.0
2021-05-14,2021,STL,SDP,4.0,5.0,0,0,-1.0
