date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2020-07-24,2020,CHC,MIL,3.0,0.0,1,1,3.0
2020-07-25,2020,CHC,MIL,3.0,8.0,1,0,-5.0
2020-07-26,2020,CHC,MIL,9.0,1.0,1,1,8.0
2020-07-27,2020,CHC,CIN,8.0,7.0,0,1,1.0
2020-07-28,2020,CHC,CIN,8.0,5.0,0,1,3.0
2020-07-29,2020,CHC,CIN,7.0,12.0,0,0,-5.0
2020-07-31,2020,CHC,PIT,6.0,3.0,1,1,3.0
2020-08-01,2020,CHC,PIT,4.0,3.0,1,1,1.0
2020-08-02,2020,CHC,PIT,2.0,1.0,1,1,1.0
2020-08-03,2020,CHC,KCR,2.0,0.0,1,1,2.0
2020-08-04,2020,CHC,KCR,5.0,4.0,1,1,1.0
2020-08-05,2020,CHC,KCR,6.0,1.0,0,1,5.0
2020-08-06,2020,CHC,KCR,2.0,13.0,0,0,-11.0
2020-08-11,2020,CHC,CLE,7.0,1.0,0,1,6.0
2020-08-12,2020,CHC,CLE,7.0,2.0,0,1,5.0
2020-08-13,2020,CHC,MIL,4.0,2.0,1,1,2.0
2020-08-14,2020,CHC,MIL,3.0,4.0,1,0,-1.0
2020-08-15,2020,CHC,MIL,5.0,6.0,1,0,-1.0
2020-08-16,2020,CHC,MIL,5.0,6.0,1,0,-1.0
2020-08-18,2020,CHC,STL,6.0,3.0,1,1,3.0
2020-08-21,2020,CHC,CHW,1.0,10.0,1,0,-9.0
2020-08-22,2020,CHC,CHW,4.0,7.0,1,0,-3.0
2020-08-23,2020,CHC,CHW,2.0,1.0,1,1,1.0
2020-08-24,2020,CHC,DET,9.0,3.0,0,1,6.0
2020-08-25,2020,CHC,DET,1.0,7.0,0,0,-6.0
2020-08-26,2020,CHC,DET,6.0,7.0,0,0,-1.0
2020-08-28,2020,CHC,CIN,5.0,6.0,0,0,-1.0
2020-08-30,2020,CHC,CIN,10.0,1.0,0,1,9.0
2020-09-01,2020,CHC,PIT,8.0,7.0,0,1,1.0
2020-09-02,2020,CHC,PIT,8.0,2.0,0,1,6.0
2020-09-03,2020,CHC,PIT,2.0,6.0,0,0,-4.0
2020-09-04,2020,CHC,STL,4.0,1.0,1,1,3.0
2020-09-06,2020,CHC,STL,3.0,7.0,1,0,-4.0
2020-09-07,2020,CHC,STL,5.0,1.0,1,1,4.0
2020-09-08,2020,CHC,CIN,3.0,0.0,1,1,3.0
2020-09-09,2020,CHC,CIN,0.0,3.0,1,0,-3.0
2020-09-10,2020,CHC,CIN,8.0,5.0,1,1,3.0
2020-09-11,2020,CHC,MIL,0.0,1.0,0,0,-1.0
2020-09-12,2020,CHC,MIL,4.0,2.0,0,1,2.0
2020-09-13,2020,CHC,MIL,12.0,0.0,0,1,12.0
2020-09-15,2020,CHC,CLE,6.0,5.0,1,1,1.0
2020-09-16,2020,CHC,CLE,3.0,2.0,1,1,1.0
2020-09-18,2020,CHC,MIN,1.0,0.0,1,1,1.0
2020-09-19,2020,CHC,MIN,1.0,8.0,1,0,-7.0
2020-09-20,2020,CHC,MIN,0.0,4.0,1,0,-4.0
2020-09-21,2020,CHC,PIT,5.0,0.0,0,1,5.0
2020-09-22,2020,CHC,PIT,2.0,3.0,0,0,-1.0
2020-09-23,2020,CHC,PIT,1.0,2.0,0,0,-1.0
2020-09-24,2020,CHC,PIT,0.0,7.0,0,0,-7.0
2020-09-25,2020,CHC,CHW,10.0,0.0,0,1,10.0
2020-09-26,2020,CHC,CHW,5.0,9.0,0,0,-4.0
