date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2021-04-02,2021,BOS,BAL,0.0,3.0,1,0,Means,Eovaldi,-3.0
2021-04-03,2021,BOS,BAL,2.0,4.0,1,0,Plutko,Houck,-2.0
2021-04-04,2021,BOS,BAL,3.0,11.0,1,0,Zimmermann,Richards,-8.0
2021-04-05,2021,BOS,TBR,11.0,2.0,1,1,Pivetta,Wacha,9.0
2021-04-06,2021,BOS,TBR,6.0,5.0,1,1,Valdéz,Thompson,1.0
2021-04-07,2021,BOS,TBR,9.0,2.0,1,1,Eovaldi,Yarbrough,7.0
2021-04-08,2021,BOS,BAL,7.0,3.0,0,1,Rodríguez,Harvey,4.0
2021-04-10,2021,BOS,BAL,6.0,4.0,0,1,Barnes,Tate,2.0
2021-04-11,2021,BOS,BAL,14.0,9.0,0,1,Pivetta,López,5.0
2021-04-13,2021,BOS,MIN,4.0,2.0,0,1,Ottavino,Dobnak,2.0
2021-04-15,2021,BOS,MIN,3.0,4.0,0,0,Colomé,Ottavino,-1.0
2021-04-17,2021,BOS,CHW,7.0,4.0,1,1,Ottavino,Heuer,3.0
2021-04-19,2021,BOS,CHW,11.0,4.0,1,1,Eovaldi,Giolito,7.0
2021-04-20,2021,BOS,TOR,4.0,2.0,1,1,Rodríguez,Ryu,2.0
2021-04-21,2021,BOS,TOR,3.0,6.0,1,0,Borucki,Richards,-3.0
2021-04-22,2021,BOS,SEA,3.0,7.0,1,0,Montero,Hernández,-4.0
2021-04-23,2021,BOS,SEA,6.0,5.0,1,1,Sawamura,Kikuchi,1.0
2021-04-24,2021,BOS,SEA,2.0,8.0,1,0,Flexen,Eovaldi,-6.0
2021-04-25,2021,BOS,SEA,5.0,3.0,1,1,Rodríguez,Margevicius,2.0
2021-04-27,2021,BOS,NYM,2.0,1.0,0,1,Richards,Peterson,1.0
2021-04-28,2021,BOS,NYM,1.0,0.0,0,1,Pivetta,deGrom,1.0
2021-04-29,2021,BOS,TEX,1.0,4.0,0,0,Gibson,Pérez,-3.0
2021-04-30,2021,BOS,TEX,6.0,1.0,0,1,Eovaldi,Arihara,5.0
2021-05-01,2021,BOS,TEX,6.0,8.0,0,0,Sborz,Andriese,-2.0
2021-05-02,2021,BOS,TEX,3.0,5.0,0,0,Sborz,Ottavino,-2.0
2021-05-04,2021,BOS,DET,11.0,7.0,1,1,Pivetta,Fulmer,4.0
2021-05-05,2021,BOS,DET,5.0,6.0,1,0,Soto,Whitlock,-1.0
2021-05-06,2021,BOS,DET,12.0,9.0,1,1,Andriese,Lange,3.0
2021-05-07,2021,BOS,BAL,6.0,2.0,0,1,Rodríguez,Harvey,4.0
2021-05-08,2021,BOS,BAL,11.0,6.0,0,1,Richards,Lowther,5.0
2021-05-09,2021,BOS,BAL,4.0,3.0,0,1,Pivetta,Kremer,1.0
2021-05-10,2021,BOS,BAL,1.0,4.0,0,0,Scott,Andriese,-3.0
2021-05-11,2021,BOS,OAK,2.0,3.0,1,0,Bassitt,Hernández,-1.0
2021-05-12,2021,BOS,OAK,1.0,4.0,1,0,Kaprielian,Rodríguez,-3.0
2021-05-13,2021,BOS,OAK,8.0,1.0,1,1,Richards,Manaea,7.0
2021-05-14,2021,BOS,LAA,4.0,3.0,1,1,Andriese,Watson,1.0
2021-05-15,2021,BOS,LAA,9.0,0.0,1,1,Pérez,Bundy,9.0
2021-05-16,2021,BOS,LAA,5.0,6.0,1,0,Iglesias,Barnes,-1.0
2021-05-18,2021,BOS,TOR,0.0,8.0,0,0,Ryu,Rodríguez,-8.0
2021-05-19,2021,BOS,TOR,7.0,3.0,0,1,Richards,Stripling,4.0
2021-05-20,2021,BOS,TOR,8.0,7.0,0,1,Valdéz,Dolis,1.0
2021-05-21,2021,BOS,PHI,11.0,3.0,0,1,Pérez,Nola,8.0
2021-05-22,2021,BOS,PHI,4.0,3.0,0,1,Eovaldi,Howard,1.0
2021-05-23,2021,BOS,PHI,2.0,6.0,0,0,Wheeler,Rodríguez,-4.0
2021-05-25,2021,BOS,ATL,1.0,3.0,1,0,Morton,Richards,-2.0
2021-05-26,2021,BOS,ATL,9.0,5.0,1,1,Pivetta,Smyly,4.0
2021-05-28,2021,BOS,MIA,5.0,2.0,1,1,Pérez,Poteet,3.0
2021-05-29,2021,BOS,MIA,3.0,1.0,1,1,Eovaldi,Rogers,2.0
2021-05-31,2021,BOS,HOU,2.0,11.0,0,0,Urquidy,Rodríguez,-9.0
2021-06-01,2021,BOS,HOU,1.0,5.0,0,0,Garcia,Richards,-4.0
2021-06-02,2021,BOS,HOU,1.0,2.0,0,0,Valdez,Pivetta,-1.0
2021-06-03,2021,BOS,HOU,5.0,1.0,0,1,Pérez,Odorizzi,4.0
2021-06-04,2021,BOS,NYY,5.0,2.0,0,1,Eovaldi,King,3.0
2021-06-05,2021,BOS,NYY,7.0,3.0,0,1,Whitlock,Green,4.0
2021-06-06,2021,BOS,NYY,6.0,5.0,0,1,Barnes,Cessa,1.0
2021-06-07,2021,BOS,MIA,5.0,3.0,1,1,Sawamura,Thompson,2.0
2021-06-08,2021,BOS,HOU,1.0,7.0,1,0,Valdez,Pérez,-6.0
2021-06-09,2021,BOS,HOU,3.0,8.0,1,0,Odorizzi,Eovaldi,-5.0
2021-06-10,2021,BOS,HOU,12.0,8.0,1,1,Hernández,Taylor,4.0
2021-06-11,2021,BOS,TOR,6.0,5.0,1,1,Whitlock,Dolis,1.0
2021-06-12,2021,BOS,TOR,2.0,7.0,1,0,Matz,Pivetta,-5.0
2021-06-13,2021,BOS,TOR,4.0,18.0,1,0,Ray,Pérez,-14.0
2021-06-14,2021,BOS,TOR,2.0,1.0,1,1,Barnes,Dolis,1.0
2021-06-15,2021,BOS,ATL,10.0,8.0,0,1,Sawamura,Martin,2.0
