date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2024-03-28,2024,HOU,NYY,4.0,5.0,1,0,-1.0
2024-03-29,2024,HOU,NYY,1.0,7.0,1,0,-6.0
2024-03-30,2024,HOU,NYY,3.0,5.0,1,0,-2.0
2024-03-31,2024,HOU,NYY,3.0,4.0,1,0,-1.0
2024-04-01,2024,HOU,TOR,10.0,0.0,1,1,10.0
2024-04-02,2024,HOU,TOR,1.0,2.0,1,0,-1.0
2024-04-03,2024,HOU,TOR,8.0,0.0,1,1,8.0
2024-04-05,2024,HOU,TEX,2.0,10.0,0,0,-8.0
2024-04-06,2024,HOU,TEX,2.0,7.0,0,0,-5.0
2024-04-07,2024,HOU,TEX,3.0,1.0,0,1,2.0
2024-04-08,2024,HOU,TEX,10.0,5.0,0,1,5.0
2024-04-09,2024,HOU,KCR,3.0,4.0,0,0,-1.0
2024-04-10,2024,HOU,KCR,2.0,11.0,0,0,-9.0
2024-04-11,2024,HOU,KCR,3.0,13.0,0,0,-10.0
2024-04-12,2024,HOU,TEX,8.0,12.0,1,0,-4.0
2024-04-13,2024,HOU,TEX,9.0,2.0,1,1,7.0
2024-04-14,2024,HOU,TEX,8.0,5.0,1,1,3.0
2024-04-15,2024,HOU,ATL,1.0,6.0,1,0,-5.0
2024-04-16,2024,HOU,ATL,2.0,6.0,1,0,-4.0
2024-04-17,2024,HOU,ATL,4.0,5.0,1,0,-1.0
2024-04-19,2024,HOU,WSN,5.0,3.0,0,1,2.0
2024-04-20,2024,HOU,WSN,4.0,5.0,0,0,-1.0
2024-04-21,2024,HOU,WSN,0.0,6.0,0,0,-6.0
2024-04-23,2024,HOU,CHC,2.0,7.0,0,0,-5.0
2024-04-24,2024,HOU,CHC,3.0,4.0,0,0,-1.0
2024-04-25,2024,HOU,CHC,1.0,3.0,0,0,-2.0
2024-04-27,2024,HOU,COL,12.0,4.0,0,1,8.0
2024-04-28,2024,HOU,COL,8.0,2.0,0,1,6.0
2024-04-30,2024,HOU,CLE,10.0,9.0,1,1,1.0
2024-05-01,2024,HOU,CLE,2.0,3.0,1,0,-1.0
2024-05-02,2024,HOU,CLE,8.0,2.0,1,1,6.0
2024-05-03,2024,HOU,SEA,5.0,3.0,1,1,2.0
2024-05-04,2024,HOU,SEA,0.0,5.0,1,0,-5.0
2024-05-05,2024,HOU,SEA,4.0,5.0,1,0,-1.0
2024-05-07,2024,HOU,NYY,3.0,10.0,0,0,-7.0
2024-05-08,2024,HOU,NYY,4.0,9.0,0,0,-5.0
2024-05-09,2024,HOU,NYY,4.0,3.0,0,1,1.0
2024-05-10,2024,HOU,DET,5.0,2.0,0,1,3.0
2024-05-11,2024,HOU,DET,2.0,8.0,0,0,-6.0
2024-05-12,2024,HOU,DET,9.0,3.0,0,1,6.0
2024-05-13,2024,HOU,OAK,9.0,2.0,1,1,7.0
2024-05-14,2024,HOU,OAK,2.0,1.0,1,1,1.0
2024-05-15,2024,HOU,OAK,3.0,0.0,1,1,3.0
2024-05-16,2024,HOU,OAK,8.0,1.0,1,1,7.0
2024-05-17,2024,HOU,MIL,5.0,4.0,1,1,1.0
2024-05-18,2024,HOU,MIL,2.0,4.0,1,0,-2.0
2024-05-19,2024,HOU,MIL,9.0,4.0,1,1,5.0
2024-05-20,2024,HOU,LAA,7.0,9.0,1,0,-2.0
2024-05-21,2024,HOU,LAA,6.0,5.0,1,1,1.0
2024-05-22,2024,HOU,LAA,1.0,2.0,1,0,-1.0
2024-05-24,2024,HOU,OAK,6.0,3.0,0,1,3.0
2024-05-25,2024,HOU,OAK,1.0,3.0,0,0,-2.0
2024-05-26,2024,HOU,OAK,5.0,2.0,0,1,3.0
2024-05-27,2024,HOU,SEA,2.0,3.0,0,0,-1.0
2024-05-28,2024,HOU,SEA,2.0,4.0,0,0,-2.0
2024-05-29,2024,HOU,SEA,1.0,2.0,0,0,-1.0
2024-05-30,2024,HOU,SEA,4.0,0.0,0,1,4.0
2024-05-31,2024,HOU,MIN,1.0,6.0,1,0,-5.0
2024-06-01,2024,HOU,MIN,5.0,2.0,1,1,3.0
2024-06-02,2024,HOU,MIN,3.0,4.0,1,0,-1.0
2024-06-03,2024,HOU,STL,7.0,4.0,1,1,3.0
2024-06-04,2024,HOU,STL,8.0,5.0,1,1,3.0
2024-06-05,2024,HOU,STL,2.0,4.0,1,0,-2.0
2024-06-07,2024,HOU,LAA,7.0,1.0,0,1,6.0
2024-06-08,2024,HOU,LAA,6.0,1.0,0,1,5.0
2024-06-09,2024,HOU,LAA,7.0,9.0,0,0,-2.0
2024-06-10,2024,HOU,SFG,3.0,4.0,0,0,-1.0
2024-06-11,2024,HOU,SFG,3.0,1.0,0,1,2.0
2024-06-12,2024,HOU,SFG,3.0,5.0,0,0,-2.0
2024-06-14,2024,HOU,DET,4.0,0.0,1,1,4.0
2024-06-15,2024,HOU,DET,5.0,13.0,1,0,-8.0
2024-06-16,2024,HOU,DET,4.0,1.0,1,1,3.0
2024-06-18,2024,HOU,CHW,0.0,2.0,0,0,-2.0
2024-06-19,2024,HOU,CHW,4.0,1.0,0,1,3.0
2024-06-20,2024,HOU,CHW,5.0,3.0,0,1,2.0
2024-06-21,2024,HOU,BAL,14.0,11.0,1,1,3.0
2024-06-22,2024,HOU,BAL,5.0,1.0,1,1,4.0
2024-06-23,2024,HOU,BAL,8.0,1.0,1,1,7.0
2024-06-25,2024,HOU,COL,5.0,2.0,1,1,3.0
2024-06-26,2024,HOU,COL,7.0,1.0,1,1,6.0
2024-06-28,2024,HOU,NYM,2.0,7.0,0,0,-5.0
