date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2022-04-08,2022,SEA,MIN,2.0,1.0,0,1,1.0
2022-04-09,2022,SEA,MIN,4.0,3.0,0,1,1.0
2022-04-10,2022,SEA,MIN,4.0,10.0,0,0,-6.0
2022-04-11,2022,SEA,MIN,0.0,4.0,0,0,-4.0
2022-04-12,2022,SEA,CHW,2.0,3.0,0,0,-1.0
2022-04-13,2022,SEA,CHW,4.0,6.0,0,0,-2.0
2022-04-14,2022,SEA,CHW,5.0,1.0,0,1,4.0
2022-04-15,2022,SEA,HOU,11.0,1.0,1,1,10.0
2022-04-16,2022,SEA,HOU,0.0,4.0,1,0,-4.0
2022-04-17,2022,SEA,HOU,7.0,2.0,1,1,5.0
2022-04-19,2022,SEA,TEX,6.0,2.0,1,1,4.0
2022-04-20,2022,SEA,TEX,4.0,2.0,1,1,2.0
2022-04-21,2022,SEA,TEX,6.0,8.0,1,0,-2.0
2022-04-22,2022,SEA,KCR,4.0,1.0,1,1,3.0
2022-04-23,2022,SEA,KCR,13.0,7.0,1,1,6.0
2022-04-24,2022,SEA,KCR,5.0,4.0,1,1,1.0
2022-04-26,2022,SEA,TBR,8.0,4.0,0,1,4.0
2022-04-27,2022,SEA,TBR,2.0,3.0,0,0,-1.0
2022-04-28,2022,SEA,TBR,1.0,2.0,0,0,-1.0
2022-04-29,2022,SEA,MIA,6.0,8.0,0,0,-2.0
2022-04-30,2022,SEA,MIA,1.0,3.0,0,0,-2.0
2022-05-01,2022,SEA,MIA,7.0,3.0,0,1,4.0
2022-05-02,2022,SEA,HOU,0.0,3.0,0,0,-3.0
2022-05-03,2022,SEA,HOU,0.0,4.0,0,0,-4.0
2022-05-04,2022,SEA,HOU,2.0,7.0,0,0,-5.0
2022-05-05,2022,SEA,TBR,3.0,4.0,1,0,-1.0
2022-05-06,2022,SEA,TBR,7.0,8.0,1,0,-1.0
2022-05-07,2022,SEA,TBR,2.0,8.0,1,0,-6.0
2022-05-08,2022,SEA,TBR,2.0,1.0,1,1,1.0
2022-05-09,2022,SEA,PHI,0.0,9.0,1,0,-9.0
2022-05-10,2022,SEA,PHI,5.0,4.0,1,1,1.0
2022-05-11,2022,SEA,PHI,2.0,4.0,1,0,-2.0
2022-05-13,2022,SEA,NYM,2.0,1.0,0,1,1.0
2022-05-14,2022,SEA,NYM,4.0,5.0,0,0,-1.0
2022-05-15,2022,SEA,NYM,8.0,7.0,0,1,1.0
2022-05-16,2022,SEA,TOR,2.0,6.0,0,0,-4.0
2022-05-17,2022,SEA,TOR,0.0,3.0,0,0,-3.0
2022-05-18,2022,SEA,TOR,5.0,1.0,0,1,4.0
2022-05-19,2022,SEA,BOS,6.0,12.0,0,0,-6.0
2022-05-20,2022,SEA,BOS,3.0,7.0,0,0,-4.0
2022-05-21,2022,SEA,BOS,5.0,6.0,0,0,-1.0
