date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2023-03-30,2023,MIA,NYM,3.0,5.0,1,0,-2.0
2023-03-31,2023,MIA,NYM,2.0,1.0,1,1,1.0
2023-04-01,2023,MIA,NYM,2.0,6.0,1,0,-4.0
2023-04-02,2023,MIA,NYM,1.0,5.0,1,0,-4.0
2023-04-03,2023,MIA,MIN,1.0,11.0,1,0,-10.0
2023-04-04,2023,MIA,MIN,1.0,0.0,1,1,1.0
2023-04-05,2023,MIA,MIN,5.0,2.0,1,1,3.0
2023-04-07,2023,MIA,NYM,3.0,9.0,0,0,-6.0
2023-04-08,2023,MIA,NYM,2.0,5.0,0,0,-3.0
2023-04-09,2023,MIA,NYM,7.0,2.0,0,1,5.0
2023-04-10,2023,MIA,PHI,3.0,15.0,0,0,-12.0
2023-04-11,2023,MIA,PHI,8.0,4.0,0,1,4.0
2023-04-12,2023,MIA,PHI,3.0,2.0,0,1,1.0
2023-04-14,2023,MIA,ARI,5.0,1.0,1,1,4.0
2023-04-15,2023,MIA,ARI,3.0,2.0,1,1,1.0
2023-04-16,2023,MIA,ARI,0.0,5.0,1,0,-5.0
2023-04-17,2023,MIA,SFG,4.0,3.0,1,1,1.0
2023-04-18,2023,MIA,SFG,4.0,2.0,1,1,2.0
2023-04-19,2023,MIA,SFG,2.0,5.0,1,0,-3.0
2023-04-23,2023,MIA,CLE,4.0,7.0,0,0,-3.0
2023-04-24,2023,MIA,ATL,0.0,11.0,0,0,-11.0
2023-04-25,2023,MIA,ATL,4.0,7.0,0,0,-3.0
2023-04-26,2023,MIA,ATL,4.0,6.0,0,0,-2.0
2023-04-27,2023,MIA,ATL,5.0,4.0,0,1,1.0
2023-04-28,2023,MIA,CHC,3.0,2.0,1,1,1.0
2023-04-29,2023,MIA,CHC,7.0,6.0,1,1,1.0
2023-04-30,2023,MIA,CHC,4.0,3.0,1,1,1.0
2023-05-02,2023,MIA,ATL,0.0,6.0,1,0,-6.0
2023-05-03,2023,MIA,ATL,6.0,14.0,1,0,-8.0
2023-05-04,2023,MIA,ATL,3.0,6.0,1,0,-3.0
2023-05-05,2023,MIA,CHC,1.0,4.0,0,0,-3.0
2023-05-06,2023,MIA,CHC,2.0,4.0,0,0,-2.0
2023-05-07,2023,MIA,CHC,5.0,4.0,0,1,1.0
