date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2026-03-26,2026,BOS,CIN,3.0,0.0,0,1,Crochet,Johnson,3.0
2026-03-28,2026,BOS,CIN,5.0,6.0,0,0,Phillips,Slaten,-1.0
2026-03-29,2026,BOS,CIN,2.0,3.0,0,0,Burke,Weissert,-1.0
2026-03-30,2026,BOS,HOU,1.0,8.0,0,0,McCullers,Suarez,-7.0
2026-03-31,2026,BOS,HOU,2.0,9.0,0,0,Brown,Bello,-7.0
2026-04-01,2026,BOS,HOU,4.0,6.0,0,0,Burrows,Crochet,-2.0
2026-04-03,2026,BOS,SDP,5.0,2.0,1,1,Gray,King,3.0
2026-04-04,2026,BOS,SDP,2.0,3.0,1,0,Morejón,Chapman,-1.0
2026-04-05,2026,BOS,SDP,6.0,8.0,1,0,Estrada,Uberstine,-2.0
2026-04-06,2026,BOS,MIL,6.0,8.0,1,0,Ashby,Whitlock,-2.0
2026-04-07,2026,BOS,MIL,3.0,2.0,1,1,Crochet,Misiorowski,1.0
2026-04-08,2026,BOS,MIL,5.0,0.0,1,1,Gray,Drohan,5.0
2026-04-10,2026,BOS,STL,2.0,3.0,0,0,May,Kelly,-1.0
2026-04-11,2026,BOS,STL,7.0,1.0,0,1,Suarez,Leahy,6.0
2026-04-12,2026,BOS,STL,9.0,3.0,0,1,Bello,Pallante,6.0
2026-04-13,2026,BOS,MIN,6.0,13.0,0,0,Ober,Crochet,-7.0
2026-04-14,2026,BOS,MIN,0.0,6.0,0,0,Abel,Gray,-6.0
2026-04-15,2026,BOS,MIN,9.0,5.0,0,1,Early,Woods Richardson,4.0
2026-04-17,2026,BOS,DET,1.0,0.0,1,1,Whitlock,Vest,1.0
2026-04-18,2026,BOS,DET,1.0,4.0,1,0,Skubal,Bello,-3.0
2026-04-19,2026,BOS,DET,2.0,6.0,1,0,Valdez,Crochet,-4.0
2026-04-20,2026,BOS,DET,8.0,6.0,1,1,Whitlock,Holton,2.0
2026-04-21,2026,BOS,NYY,0.0,4.0,1,0,Gil,Early,-4.0
2026-04-22,2026,BOS,NYY,1.0,4.0,1,0,Fried,Suarez,-3.0
2026-04-23,2026,BOS,NYY,2.0,4.0,1,0,Schlittler,Coulombe,-2.0
2026-04-24,2026,BOS,BAL,3.0,10.0,0,0,Young,Bello,-7.0
2026-04-25,2026,BOS,BAL,17.0,1.0,0,1,Crochet,Rogers,16.0
2026-04-26,2026,BOS,BAL,5.0,3.0,0,1,Early,Bradish,2.0
2026-04-27,2026,BOS,TOR,5.0,0.0,0,1,Suarez,Cease,5.0
2026-04-28,2026,BOS,TOR,0.0,3.0,0,0,Yesavage,Tolle,-3.0
2026-04-29,2026,BOS,TOR,1.0,8.0,0,0,Fisher,Bello,-7.0
2026-05-01,2026,BOS,HOU,3.0,1.0,1,1,Bennett,Burrows,2.0
2026-05-02,2026,BOS,HOU,3.0,6.0,1,0,Arrighetti,Early,-3.0
2026-05-03,2026,BOS,HOU,1.0,3.0,1,0,Abreu,Kelly,-2.0
2026-05-04,2026,BOS,DET,5.0,4.0,0,1,Tolle,Vanasco,1.0
2026-05-05,2026,BOS,DET,10.0,3.0,0,1,Bello,Valdez,7.0
2026-05-06,2026,BOS,DET,4.0,0.0,0,1,Gray,Flaherty,4.0
2026-05-07,2026,BOS,TBR,4.0,8.0,1,0,Bigge,Bennett,-4.0
2026-05-08,2026,BOS,TBR,2.0,0.0,1,1,Early,Scholtens,2.0
2026-05-10,2026,BOS,TBR,1.0,4.0,1,0,Martinez,Tolle,-3.0
2026-05-12,2026,BOS,PHI,1.0,2.0,1,0,Wheeler,Morán,-1.0
2026-05-13,2026,BOS,PHI,3.0,1.0,1,1,Gray,Banks,2.0
2026-05-14,2026,BOS,PHI,1.0,3.0,1,0,Keller,Samaniego,-2.0
2026-05-15,2026,BOS,ATL,2.0,3.0,0,0,Fuentes,Samaniego,-1.0
2026-05-16,2026,BOS,ATL,3.0,2.0,0,1,Tolle,Elder,1.0
2026-05-17,2026,BOS,ATL,1.0,8.0,0,0,Holmes,Bello,-7.0
2026-05-18,2026,BOS,KCR,3.0,1.0,0,1,Gray,Lugo,2.0
2026-05-19,2026,BOS,KCR,7.0,1.0,0,1,Whitlock,Falter,6.0
2026-05-20,2026,BOS,KCR,4.0,3.0,0,1,Early,Cruz,1.0
2026-05-22,2026,BOS,MIN,6.0,8.0,1,0,Adams,Slaten,-2.0
2026-05-23,2026,BOS,MIN,2.0,4.0,1,0,Bradley,Morán,-2.0
2026-05-24,2026,BOS,MIN,5.0,6.0,1,0,Ober,Guerrero,-1.0
2026-05-26,2026,BOS,ATL,6.0,7.0,1,0,Strider,Suarez,-1.0
2026-05-27,2026,BOS,ATL,8.0,0.0,1,1,Early,Elder,8.0
2026-05-28,2026,BOS,ATL,2.0,10.0,1,0,Sale,Coulombe,-8.0
2026-05-29,2026,BOS,CLE,3.0,4.0,0,0,Holderman,Samaniego,-1.0
2026-05-30,2026,BOS,CLE,9.0,1.0,0,1,Gray,Festa,8.0
2026-05-31,2026,BOS,CLE,9.0,4.0,0,1,Morán,Holderman,5.0
2026-06-02,2026,BOS,BAL,2.0,4.0,1,0,Baz,Early,-2.0
2026-06-03,2026,BOS,BAL,8.0,1.0,1,1,Tolle,Bassitt,7.0
2026-06-04,2026,BOS,BAL,2.0,8.0,1,0,Rogers,Bello,-6.0
2026-06-05,2026,BOS,NYY,5.0,3.0,0,1,Gray,Weathers,2.0
