date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2019-03-28,2019,NYM,WSN,2.0,0.0,0,1,deGrom,Scherzer,2.0
2019-03-30,2019,NYM,WSN,11.0,8.0,0,1,Wilson,Rosenthal,3.0
2019-03-31,2019,NYM,WSN,5.0,6.0,0,0,Doolittle,Wilson,-1.0
2019-04-01,2019,NYM,MIA,7.0,3.0,0,1,Familia,Steckenrider,4.0
2019-04-02,2019,NYM,MIA,6.0,5.0,0,1,Vargas,Ureña,1.0
2019-04-03,2019,NYM,MIA,6.0,4.0,0,1,deGrom,Richards,2.0
2019-04-04,2019,NYM,WSN,0.0,4.0,1,0,Strasburg,Syndergaard,-4.0
2019-04-06,2019,NYM,WSN,6.0,5.0,1,1,Familia,Sipp,1.0
2019-04-07,2019,NYM,WSN,9.0,12.0,1,0,Scherzer,Wheeler,-3.0
2019-04-09,2019,NYM,MIN,8.0,14.0,1,0,Hildenberger,deGrom,-6.0
2019-04-10,2019,NYM,MIN,9.0,6.0,1,1,Syndergaard,Odorizzi,3.0
2019-04-11,2019,NYM,ATL,6.0,3.0,0,1,Matz,Gausman,3.0
2019-04-12,2019,NYM,ATL,6.0,2.0,0,1,Wheeler,Wright,4.0
2019-04-13,2019,NYM,ATL,7.0,11.0,0,0,Toussaint,Oswalt,-4.0
2019-04-14,2019,NYM,ATL,3.0,7.0,0,0,Teheran,deGrom,-4.0
2019-04-15,2019,NYM,PHI,7.0,6.0,0,1,Avilán,Neshek,1.0
2019-04-16,2019,NYM,PHI,3.0,14.0,0,0,Pivetta,Matz,-11.0
2019-04-17,2019,NYM,PHI,2.0,3.0,0,0,Arrieta,Wheeler,-1.0
2019-04-19,2019,NYM,STL,5.0,4.0,0,1,Lugo,Wainwright,1.0
2019-04-20,2019,NYM,STL,2.0,10.0,0,0,Mikolas,Flexen,-8.0
2019-04-21,2019,NYM,STL,4.0,6.0,0,0,Hudson,Syndergaard,-2.0
2019-04-22,2019,NYM,PHI,5.0,1.0,1,1,Matz,Arrieta,4.0
2019-04-23,2019,NYM,PHI,9.0,0.0,1,1,Wheeler,Eflin,9.0
2019-04-24,2019,NYM,PHI,0.0,6.0,1,0,Velasquez,Vargas,-6.0
2019-04-26,2019,NYM,MIL,2.0,10.0,1,0,Albers,deGrom,-8.0
2019-04-27,2019,NYM,MIL,6.0,8.0,1,0,Woodruff,Syndergaard,-2.0
2019-04-28,2019,NYM,MIL,5.0,2.0,1,1,Matz,Barnes,3.0
2019-04-29,2019,NYM,CIN,4.0,5.0,1,0,Iglesias,Díaz,-1.0
2019-04-30,2019,NYM,CIN,4.0,3.0,1,1,Gagnon,Iglesias,1.0
2019-05-01,2019,NYM,CIN,0.0,1.0,1,0,Duke,Díaz,-1.0
2019-05-02,2019,NYM,CIN,1.0,0.0,1,1,Syndergaard,Mahle,1.0
2019-05-03,2019,NYM,MIL,1.0,3.0,0,0,Woodruff,Matz,-2.0
2019-05-04,2019,NYM,MIL,3.0,4.0,0,0,Williams,Flexen,-1.0
2019-05-05,2019,NYM,MIL,2.0,3.0,0,0,Davies,Vargas,-1.0
2019-05-06,2019,NYM,SDP,0.0,4.0,0,0,Paddack,deGrom,-4.0
2019-05-07,2019,NYM,SDP,7.0,6.0,0,1,Lugo,Warren,1.0
2019-05-08,2019,NYM,SDP,2.0,3.0,0,0,Reyes,Bashlor,-1.0
2019-05-10,2019,NYM,MIA,11.0,2.0,1,1,Wheeler,López,9.0
2019-05-11,2019,NYM,MIA,4.0,1.0,1,1,deGrom,Alcantara,3.0
2019-05-14,2019,NYM,WSN,6.0,2.0,0,1,Syndergaard,Hellickson,4.0
2019-05-15,2019,NYM,WSN,1.0,5.0,0,0,Corbin,Font,-4.0
2019-05-16,2019,NYM,WSN,6.0,7.0,0,0,Jennings,Wheeler,-1.0
2019-05-17,2019,NYM,MIA,6.0,8.0,0,0,Richards,deGrom,-2.0
2019-05-18,2019,NYM,MIA,0.0,2.0,0,0,López,Matz,-2.0
2019-05-19,2019,NYM,MIA,0.0,3.0,0,0,Alcantara,Syndergaard,-3.0
2019-05-20,2019,NYM,WSN,5.0,3.0,1,1,Gagnon,Corbin,2.0
2019-05-21,2019,NYM,WSN,6.0,5.0,1,1,Díaz,Rainey,1.0
2019-05-22,2019,NYM,WSN,6.0,1.0,1,1,Gagnon,Barraclough,5.0
2019-05-23,2019,NYM,WSN,6.0,4.0,1,1,Gsellman,Suero,2.0
2019-05-24,2019,NYM,DET,8.0,9.0,1,0,Farmer,Gagnon,-1.0
2019-05-25,2019,NYM,DET,5.0,4.0,1,1,Santiago,Farmer,1.0
2019-05-26,2019,NYM,DET,4.0,3.0,1,1,Wheeler,Turnbull,1.0
2019-05-27,2019,NYM,LAD,5.0,9.0,0,0,Kershaw,Bashlor,-4.0
2019-05-28,2019,NYM,LAD,7.0,3.0,0,1,Matz,García,4.0
2019-05-29,2019,NYM,LAD,8.0,9.0,0,0,Alexander,Díaz,-1.0
2019-05-30,2019,NYM,LAD,0.0,2.0,0,0,Ryu,Vargas,-2.0
2019-05-31,2019,NYM,ARI,5.0,4.0,0,1,Wheeler,Andriese,1.0
2019-06-01,2019,NYM,ARI,5.0,6.0,0,0,Hirano,Bashlor,-1.0
2019-06-02,2019,NYM,ARI,1.0,7.0,0,0,Kelly,Matz,-6.0
