date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2024-03-28,2024,CIN,WSN,8.0,2.0,1,1,6.0
2024-03-30,2024,CIN,WSN,6.0,7.0,1,0,-1.0
2024-03-31,2024,CIN,WSN,6.0,5.0,1,1,1.0
2024-04-01,2024,CIN,PHI,6.0,3.0,0,1,3.0
2024-04-02,2024,CIN,PHI,4.0,9.0,0,0,-5.0
2024-04-03,2024,CIN,PHI,4.0,1.0,0,1,3.0
2024-04-05,2024,CIN,NYM,2.0,3.0,1,0,-1.0
2024-04-06,2024,CIN,NYM,9.0,6.0,1,1,3.0
2024-04-07,2024,CIN,NYM,1.0,3.0,1,0,-2.0
2024-04-08,2024,CIN,MIL,10.0,8.0,1,1,2.0
2024-04-09,2024,CIN,MIL,5.0,9.0,1,0,-4.0
2024-04-10,2024,CIN,MIL,2.0,7.0,1,0,-5.0
2024-04-12,2024,CIN,CHW,11.0,1.0,0,1,10.0
2024-04-13,2024,CIN,CHW,5.0,0.0,0,1,5.0
2024-04-14,2024,CIN,CHW,11.0,4.0,0,1,7.0
2024-04-15,2024,CIN,SEA,3.0,9.0,0,0,-6.0
2024-04-16,2024,CIN,SEA,1.0,3.0,0,0,-2.0
2024-04-17,2024,CIN,SEA,1.0,5.0,0,0,-4.0
2024-04-19,2024,CIN,LAA,7.0,1.0,1,1,6.0
2024-04-20,2024,CIN,LAA,7.0,5.0,1,1,2.0
2024-04-21,2024,CIN,LAA,3.0,0.0,1,1,3.0
2024-04-22,2024,CIN,PHI,0.0,7.0,1,0,-7.0
2024-04-23,2024,CIN,PHI,8.0,1.0,1,1,7.0
2024-04-24,2024,CIN,PHI,7.0,4.0,1,1,3.0
2024-04-25,2024,CIN,PHI,0.0,5.0,1,0,-5.0
2024-04-26,2024,CIN,TEX,1.0,2.0,0,0,-1.0
2024-04-27,2024,CIN,TEX,8.0,4.0,0,1,4.0
2024-04-28,2024,CIN,TEX,3.0,4.0,0,0,-1.0
2024-04-29,2024,CIN,SDP,5.0,2.0,0,1,3.0
2024-04-30,2024,CIN,SDP,4.0,6.0,0,0,-2.0
2024-05-01,2024,CIN,SDP,2.0,6.0,0,0,-4.0
2024-05-03,2024,CIN,BAL,0.0,3.0,1,0,-3.0
2024-05-04,2024,CIN,BAL,1.0,2.0,1,0,-1.0
2024-05-05,2024,CIN,BAL,1.0,11.0,1,0,-10.0
2024-05-07,2024,CIN,ARI,2.0,6.0,1,0,-4.0
2024-05-08,2024,CIN,ARI,3.0,4.0,1,0,-1.0
2024-05-09,2024,CIN,ARI,4.0,5.0,1,0,-1.0
2024-05-10,2024,CIN,SFG,4.0,2.0,0,1,2.0
2024-05-11,2024,CIN,SFG,1.0,5.0,0,0,-4.0
2024-05-12,2024,CIN,SFG,5.0,6.0,0,0,-1.0
2024-05-13,2024,CIN,ARI,5.0,6.0,0,0,-1.0
2024-05-14,2024,CIN,ARI,6.0,2.0,0,1,4.0
2024-05-15,2024,CIN,ARI,1.0,2.0,0,0,-1.0
2024-05-16,2024,CIN,LAD,7.0,2.0,0,1,5.0
2024-05-17,2024,CIN,LAD,3.0,7.0,0,0,-4.0
2024-05-18,2024,CIN,LAD,0.0,4.0,0,0,-4.0
2024-05-19,2024,CIN,LAD,2.0,3.0,0,0,-1.0
2024-05-21,2024,CIN,SDP,2.0,0.0,1,1,2.0
2024-05-22,2024,CIN,SDP,3.0,7.0,1,0,-4.0
2024-05-23,2024,CIN,SDP,4.0,6.0,1,0,-2.0
2024-05-24,2024,CIN,LAD,9.0,6.0,1,1,3.0
2024-05-25,2024,CIN,LAD,3.0,1.0,1,1,2.0
2024-05-26,2024,CIN,LAD,4.0,1.0,1,1,3.0
2024-05-27,2024,CIN,STL,3.0,1.0,1,1,2.0
2024-05-28,2024,CIN,STL,1.0,7.0,1,0,-6.0
2024-05-29,2024,CIN,STL,3.0,5.0,1,0,-2.0
2024-05-31,2024,CIN,CHC,5.0,4.0,0,1,1.0
2024-06-01,2024,CIN,CHC,5.0,7.0,0,0,-2.0
2024-06-02,2024,CIN,CHC,5.0,2.0,0,1,3.0
2024-06-03,2024,CIN,COL,13.0,3.0,0,1,10.0
2024-06-04,2024,CIN,COL,4.0,1.0,0,1,3.0
2024-06-05,2024,CIN,COL,12.0,7.0,0,1,5.0
2024-06-06,2024,CIN,CHC,8.0,4.0,1,1,4.0
2024-06-07,2024,CIN,CHC,3.0,2.0,1,1,1.0
