date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2020-07-24,2020,ATL,NYM,0.0,1.0,0,0,Lugo,Martin,-1.0
2020-07-25,2020,ATL,NYM,5.0,3.0,0,1,Jackson,Strickland,2.0
2020-07-26,2020,ATL,NYM,14.0,1.0,0,1,Chacín,Porcello,13.0
2020-07-27,2020,ATL,TBR,5.0,14.0,0,0,Castillo,Foltynewicz,-9.0
2020-07-28,2020,ATL,TBR,2.0,5.0,0,0,Fairbanks,Wright,-3.0
2020-07-29,2020,ATL,TBR,7.0,4.0,1,1,O'Day,Drake,3.0
2020-07-30,2020,ATL,TBR,2.0,1.0,1,1,Fried,Yarbrough,1.0
2020-07-31,2020,ATL,NYM,11.0,10.0,1,1,Dayton,Lugo,1.0
2020-08-01,2020,ATL,NYM,7.0,1.0,1,1,Tomlin,Wacha,6.0
2020-08-02,2020,ATL,NYM,4.0,0.0,1,1,Matzek,Peterson,4.0
2020-08-03,2020,ATL,NYM,2.0,7.0,1,0,deGrom,Soroka,-5.0
2020-08-04,2020,ATL,TOR,10.0,1.0,1,1,Fried,Shoemaker,9.0
2020-08-05,2020,ATL,TOR,1.0,2.0,1,0,Ryu,Newcomb,-1.0
2020-08-06,2020,ATL,TOR,4.0,3.0,1,1,Melancon,Font,1.0
2020-08-08,2020,ATL,PHI,0.0,5.0,0,0,Arrieta,Wright,-5.0
2020-08-10,2020,ATL,PHI,8.0,13.0,0,0,Nola,Newcomb,-5.0
2020-08-11,2020,ATL,NYY,6.0,9.0,0,0,Montgomery,Toussaint,-3.0
2020-08-12,2020,ATL,NYY,3.0,6.0,0,0,Loaisiga,Matzek,-3.0
2020-08-14,2020,ATL,MIA,2.0,8.0,0,0,López,Wright,-6.0
2020-08-15,2020,ATL,MIA,2.0,1.0,0,1,Smith,Kintzler,1.0
2020-08-16,2020,ATL,MIA,4.0,0.0,0,1,O'Day,Vincent,4.0
2020-08-17,2020,ATL,WSN,7.0,6.0,1,1,Smith,Hudson,1.0
2020-08-18,2020,ATL,WSN,5.0,8.0,1,0,Suero,Matzek,-3.0
2020-08-21,2020,ATL,PHI,11.0,2.0,1,1,Fried,Nola,9.0
2020-08-22,2020,ATL,PHI,6.0,5.0,1,1,Melancon,Workman,1.0
2020-08-23,2020,ATL,PHI,4.0,5.0,1,0,Eflin,Tomlin,-1.0
2020-08-28,2020,ATL,PHI,4.0,7.0,0,0,Parker,Melancon,-3.0
2020-08-29,2020,ATL,PHI,1.0,4.0,0,0,Eflin,Tomlin,-3.0
2020-08-30,2020,ATL,PHI,12.0,10.0,0,1,Minter,Arrieta,2.0
2020-08-31,2020,ATL,BOS,6.0,3.0,0,1,Fried,Brewer,3.0
2020-09-01,2020,ATL,BOS,10.0,3.0,0,1,Anderson,Stock,7.0
2020-09-02,2020,ATL,BOS,7.0,5.0,0,1,Matzek,Triggs,2.0
2020-09-05,2020,ATL,WSN,4.0,10.0,1,0,McGowin,Matzek,-6.0
2020-09-06,2020,ATL,WSN,10.0,3.0,1,1,Tomlin,Corbin,7.0
2020-09-07,2020,ATL,MIA,4.0,5.0,1,0,Kintzler,Minter,-1.0
2020-09-08,2020,ATL,MIA,0.0,8.0,1,0,Sánchez,Wright,-8.0
2020-09-09,2020,ATL,MIA,29.0,9.0,1,1,Dayton,López,20.0
2020-09-10,2020,ATL,WSN,7.0,6.0,0,1,Martin,Rainey,1.0
2020-09-11,2020,ATL,WSN,7.0,8.0,0,0,Bourque,Dayton,-1.0
2020-09-12,2020,ATL,WSN,2.0,1.0,0,1,Anderson,Corbin,1.0
2020-09-13,2020,ATL,WSN,8.0,4.0,0,1,Wright,Scherzer,4.0
2020-09-14,2020,ATL,BAL,1.0,14.0,0,0,López,Toussaint,-13.0
2020-09-15,2020,ATL,BAL,5.0,1.0,0,1,O'Day,Eshelman,4.0
2020-09-16,2020,ATL,BAL,1.0,5.0,0,0,Akin,Hamels,-4.0
2020-09-18,2020,ATL,NYM,15.0,2.0,0,1,Fried,Matz,13.0
2020-09-19,2020,ATL,NYM,2.0,7.0,0,0,Peterson,Anderson,-5.0
2020-09-20,2020,ATL,NYM,7.0,0.0,0,1,Wright,Porcello,7.0
2020-09-21,2020,ATL,MIA,5.0,4.0,1,1,Matzek,Rogers,1.0
2020-09-22,2020,ATL,MIA,11.0,1.0,1,1,Wilson,Ureña,10.0
2020-09-23,2020,ATL,MIA,9.0,4.0,1,1,Jackson,Smith,5.0
2020-09-24,2020,ATL,MIA,2.0,4.0,1,0,López,Anderson,-2.0
2020-09-25,2020,ATL,BOS,8.0,7.0,1,1,Greene,Springs,1.0
2020-09-26,2020,ATL,BOS,2.0,8.0,1,0,Houck,Davidson,-6.0
