date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2024-03-28,2024,CHC,TEX,3.0,4.0,0,0,Robertson,Smyly,-1.0
2024-03-30,2024,CHC,TEX,2.0,11.0,0,0,Bradford,Hendricks,-9.0
2024-03-31,2024,CHC,TEX,9.0,5.0,0,1,Neris,Leclerc,4.0
2024-04-01,2024,CHC,COL,5.0,0.0,1,1,Imanaga,Hudson,5.0
2024-04-02,2024,CHC,COL,12.0,2.0,1,1,Assad,Freeland,10.0
2024-04-03,2024,CHC,COL,9.0,8.0,1,1,Alzolay,Mears,1.0
2024-04-05,2024,CHC,LAD,9.0,7.0,1,1,Smyly,Miller,2.0
2024-04-06,2024,CHC,LAD,1.0,4.0,1,0,Yamamoto,Wicks,-3.0
2024-04-07,2024,CHC,LAD,8.0,1.0,1,1,Almonte,Stone,7.0
2024-04-08,2024,CHC,SDP,8.0,9.0,0,0,Peralta,Alzolay,-1.0
2024-04-09,2024,CHC,SDP,5.0,1.0,0,1,Smyly,Musgrove,4.0
2024-04-10,2024,CHC,SDP,2.0,10.0,0,0,Cease,Hendricks,-8.0
2024-04-12,2024,CHC,SEA,2.0,4.0,0,0,Miller,Wicks,-2.0
2024-04-13,2024,CHC,SEA,4.0,1.0,0,1,Imanaga,Hancock,3.0
2024-04-14,2024,CHC,SEA,3.0,2.0,0,1,Assad,Castillo,1.0
2024-04-15,2024,CHC,ARI,3.0,2.0,0,1,Thompson,Jarvis,1.0
2024-04-16,2024,CHC,ARI,11.0,12.0,0,0,Ginkel,Smyly,-1.0
2024-04-17,2024,CHC,ARI,5.0,3.0,0,1,Wesneski,Pfaadt,2.0
2024-04-19,2024,CHC,MIA,8.0,3.0,1,1,Taillon,Puk,5.0
2024-04-21,2024,CHC,MIA,3.0,6.0,1,0,Cabrera,Hendricks,-3.0
2024-04-23,2024,CHC,HOU,7.0,2.0,1,1,Wicks,France,5.0
2024-04-24,2024,CHC,HOU,4.0,3.0,1,1,Taillon,Arrighetti,1.0
2024-04-25,2024,CHC,HOU,3.0,1.0,1,1,Wesneski,Montero,2.0
2024-04-26,2024,CHC,BOS,7.0,1.0,0,1,Imanaga,Crawford,6.0
2024-04-27,2024,CHC,BOS,0.0,17.0,0,0,Slaten,Brown,-17.0
2024-04-28,2024,CHC,BOS,4.0,5.0,0,0,Jansen,Leiter,-1.0
2024-04-29,2024,CHC,NYM,3.0,1.0,0,1,Leiter,Díaz,2.0
2024-04-30,2024,CHC,NYM,2.0,4.0,0,0,Reid-Foley,Alzolay,-2.0
2024-05-01,2024,CHC,NYM,1.0,0.0,0,1,Imanaga,Buttó,1.0
2024-05-02,2024,CHC,NYM,6.0,7.0,0,0,Young,Palencia,-1.0
2024-05-03,2024,CHC,MIL,1.0,3.0,1,0,Peguero,Alzolay,-2.0
2024-05-04,2024,CHC,MIL,6.0,5.0,1,1,Taillon,Myers,1.0
2024-05-05,2024,CHC,MIL,5.0,0.0,1,1,Assad,Peralta,5.0
2024-05-06,2024,CHC,SDP,3.0,6.0,1,0,Darvish,Lovelady,-3.0
2024-05-07,2024,CHC,SDP,3.0,2.0,1,1,Neris,De Los Santos,1.0
2024-05-08,2024,CHC,SDP,0.0,3.0,1,0,Cease,Wesneski,-3.0
2024-05-10,2024,CHC,PIT,7.0,2.0,0,1,Brown,Jones,5.0
2024-05-11,2024,CHC,PIT,9.0,10.0,0,0,Holderman,Thompson,-1.0
2024-05-12,2024,CHC,PIT,5.0,4.0,0,1,Neris,Chapman,1.0
2024-05-13,2024,CHC,ATL,0.0,2.0,0,0,Kerr,Wesneski,-2.0
2024-05-14,2024,CHC,ATL,0.0,7.0,0,0,Sale,Taillon,-7.0
2024-05-15,2024,CHC,ATL,7.0,1.0,0,1,Assad,Morton,6.0
2024-05-16,2024,CHC,PIT,4.0,5.0,1,0,Jones,Steele,-1.0
2024-05-17,2024,CHC,PIT,3.0,9.0,1,0,Skenes,Hendricks,-6.0
2024-05-18,2024,CHC,PIT,1.0,0.0,1,1,Neris,Bednar,1.0
2024-05-19,2024,CHC,PIT,2.0,3.0,1,0,Keller,Taillon,-1.0
2024-05-21,2024,CHC,ATL,4.0,3.0,1,1,Little,Bummer,1.0
2024-05-22,2024,CHC,ATL,2.0,9.0,1,0,Fried,Steele,-7.0
2024-05-23,2024,CHC,ATL,0.0,3.0,1,0,Lee,Wesneski,-3.0
2024-05-25,2024,CHC,STL,6.0,7.0,0,0,Romero,Leiter,-1.0
2024-05-26,2024,CHC,STL,3.0,4.0,0,0,Gray,Assad,-1.0
2024-05-27,2024,CHC,MIL,1.0,5.0,0,0,Hudson,Leiter,-4.0
2024-05-28,2024,CHC,MIL,6.0,3.0,0,1,Neris,Megill,3.0
2024-05-29,2024,CHC,MIL,6.0,10.0,0,0,Koenig,Imanaga,-4.0
2024-05-30,2024,CHC,MIL,4.0,6.0,0,0,Hudson,Little,-2.0
2024-05-31,2024,CHC,CIN,4.0,5.0,1,0,Cruz,Smyly,-1.0
2024-06-01,2024,CHC,CIN,7.0,5.0,1,1,Leiter,Sims,2.0
2024-06-02,2024,CHC,CIN,2.0,5.0,1,0,Lodolo,Brown,-3.0
2024-06-04,2024,CHC,CHW,7.0,6.0,1,1,Little,Leasure,1.0
2024-06-05,2024,CHC,CHW,7.0,6.0,1,1,Neris,Kopech,1.0
2024-06-06,2024,CHC,CIN,4.0,8.0,0,0,Greene,Assad,-4.0
2024-06-07,2024,CHC,CIN,2.0,3.0,0,0,Lodolo,Steele,-1.0
2024-06-08,2024,CHC,CIN,3.0,4.0,0,0,Abbott,Brown,-1.0
2024-06-09,2024,CHC,CIN,4.0,2.0,0,1,Imanaga,Montas,2.0
2024-06-11,2024,CHC,TBR,2.0,5.0,0,0,Devenski,Neris,-3.0
2024-06-12,2024,CHC,TBR,4.0,3.0,0,1,Miller,Cleavinger,1.0
2024-06-13,2024,CHC,TBR,2.0,3.0,0,0,Bradley,Leiter,-1.0
2024-06-14,2024,CHC,STL,0.0,3.0,1,0,Gibson,Wesneski,-3.0
2024-06-15,2024,CHC,STL,5.0,1.0,1,1,Imanaga,Pallante,4.0
2024-06-16,2024,CHC,STL,1.0,2.0,1,0,Mikolas,Taillon,-1.0
2024-06-17,2024,CHC,SFG,6.0,7.0,1,0,Miller,Neris,-1.0
2024-06-18,2024,CHC,SFG,5.0,2.0,1,1,Miller,Rogers,3.0
2024-06-19,2024,CHC,SFG,6.0,5.0,1,1,Hendricks,Bivens,1.0
2024-06-21,2024,CHC,NYM,1.0,11.0,1,0,Quintana,Imanaga,-10.0
2024-06-22,2024,CHC,NYM,8.0,1.0,1,1,Taillon,Megill,7.0
2024-06-23,2024,CHC,NYM,2.0,5.0,1,0,Severino,Assad,-3.0
2024-06-24,2024,CHC,SFG,4.0,5.0,0,0,Howard,Smyly,-1.0
2024-06-25,2024,CHC,SFG,1.0,5.0,0,0,Rogers,Hendricks,-4.0
2024-06-26,2024,CHC,SFG,3.0,4.0,0,0,Jackson,Smyly,-1.0
2024-06-27,2024,CHC,SFG,5.0,3.0,0,1,Neris,Jackson,2.0
2024-06-28,2024,CHC,MIL,2.0,4.0,0,0,Rea,Taillon,-2.0
2024-06-29,2024,CHC,MIL,5.0,3.0,0,1,Little,Payamps,2.0
2024-06-30,2024,CHC,MIL,1.0,7.0,0,0,Peralta,Hendricks,-6.0
2024-07-02,2024,CHC,PHI,4.0,6.0,1,0,Mercado,Wesneski,-2.0
2024-07-03,2024,CHC,PHI,3.0,5.0,1,0,Strahm,Miller,-2.0
2024-07-04,2024,CHC,PHI,10.0,2.0,1,1,Taillon,Sánchez,8.0
2024-07-05,2024,CHC,LAA,5.0,1.0,1,1,Steele,Canning,4.0
2024-07-06,2024,CHC,LAA,0.0,7.0,1,0,Anderson,Hendricks,-7.0
2024-07-07,2024,CHC,LAA,5.0,0.0,1,1,Wesneski,Soriano,5.0
2024-07-09,2024,CHC,BAL,9.0,2.0,0,1,Taillon,Kremer,7.0
2024-07-10,2024,CHC,BAL,4.0,0.0,0,1,Imanaga,Burnes,4.0
2024-07-11,2024,CHC,BAL,8.0,0.0,0,1,Steele,Suárez,8.0
2024-07-12,2024,CHC,STL,5.0,1.0,0,1,Hendricks,Gray,4.0
2024-07-14,2024,CHC,STL,8.0,3.0,0,1,Taillon,Mikolas,5.0
2024-07-19,2024,CHC,ARI,2.0,5.0,1,0,Nelson,Steele,-3.0
2024-07-20,2024,CHC,ARI,0.0,3.0,1,0,Gallen,Hendricks,-3.0
2024-07-21,2024,CHC,ARI,2.0,1.0,1,1,Neris,Mantiply,1.0
2024-07-22,2024,CHC,MIL,3.0,1.0,1,1,Smyly,Myers,2.0
2024-07-23,2024,CHC,MIL,0.0,1.0,1,0,Peguero,Taillon,-1.0
2024-07-24,2024,CHC,MIL,2.0,3.0,1,0,Junis,Neris,-1.0
2024-07-26,2024,CHC,KCR,0.0,6.0,0,0,Singer,Hendricks,-6.0
2024-07-27,2024,CHC,KCR,9.0,4.0,0,1,Merryweather,Lugo,5.0
2024-07-28,2024,CHC,KCR,7.0,3.0,0,1,Assad,Ragans,4.0
2024-07-29,2024,CHC,CIN,1.0,7.0,0,0,Spiers,Taillon,-6.0
2024-07-30,2024,CHC,CIN,3.0,6.0,0,0,Martinez,Steele,-3.0
2024-07-31,2024,CHC,CIN,13.0,4.0,0,1,Hendricks,Lodolo,9.0
2024-08-01,2024,CHC,STL,5.0,4.0,1,1,Pearson,Helsley,1.0
2024-08-02,2024,CHC,STL,6.0,3.0,1,1,Miller,Fedde,3.0
2024-08-03,2024,CHC,STL,4.0,5.0,1,0,Romero,Neris,-1.0
2024-08-04,2024,CHC,STL,6.0,2.0,1,1,Steele,Mikolas,4.0
2024-08-05,2024,CHC,MIN,0.0,3.0,1,0,Festa,Hendricks,-3.0
2024-08-06,2024,CHC,MIN,7.0,3.0,1,1,Imanaga,López,4.0
2024-08-07,2024,CHC,MIN,8.0,2.0,1,1,López,Richards,6.0
2024-08-09,2024,CHC,CHW,7.0,6.0,0,1,Taillon,Crochet,1.0
2024-08-10,2024,CHC,CHW,3.0,1.0,0,1,Hodge,Kuhl,2.0
2024-08-12,2024,CHC,CLE,8.0,9.0,0,0,Sandlin,Merryweather,-1.0
2024-08-13,2024,CHC,CLE,1.0,2.0,0,0,Avila,Smyly,-1.0
2024-08-14,2024,CHC,CLE,1.0,6.0,0,0,Cobb,Taillon,-5.0
2024-08-16,2024,CHC,TOR,6.0,5.0,1,1,Miller,Green,1.0
2024-08-17,2024,CHC,TOR,3.0,2.0,1,1,Pearson,Bassitt,1.0
2024-08-18,2024,CHC,TOR,0.0,1.0,1,0,Francis,Imanaga,-1.0
2024-08-20,2024,CHC,DET,3.0,1.0,1,1,Assad,Sammons,2.0
2024-08-21,2024,CHC,DET,2.0,8.0,1,0,Hurter,Taillon,-6.0
2024-08-22,2024,CHC,DET,10.0,2.0,1,1,Steele,Maeda,8.0
2024-08-23,2024,CHC,MIA,6.0,3.0,0,1,Hodge,de Geus,3.0
2024-08-24,2024,CHC,MIA,14.0,2.0,0,1,Imanaga,Bellozo,12.0
2024-08-25,2024,CHC,MIA,2.0,7.0,0,0,Oller,Assad,-5.0
2024-08-26,2024,CHC,PIT,18.0,8.0,0,1,Taillon,Keller,10.0
2024-08-27,2024,CHC,PIT,9.0,5.0,0,1,Steele,Jones,4.0
2024-08-28,2024,CHC,PIT,14.0,10.0,0,1,Hodge,Bednar,4.0
2024-08-30,2024,CHC,WSN,7.0,6.0,0,1,Imanaga,Irvin,1.0
2024-08-31,2024,CHC,WSN,5.0,3.0,0,1,Assad,Herz,2.0
2024-09-01,2024,CHC,WSN,14.0,1.0,0,1,Wicks,Parker,13.0
2024-09-02,2024,CHC,PIT,3.0,5.0,1,0,Beeks,López,-2.0
2024-09-03,2024,CHC,PIT,0.0,5.0,1,0,Skenes,Hendricks,-5.0
2024-09-04,2024,CHC,PIT,12.0,0.0,1,1,Imanaga,Germán,12.0
2024-09-06,2024,CHC,NYY,0.0,3.0,1,0,Gil,Wicks,-3.0
2024-09-07,2024,CHC,NYY,0.0,2.0,1,0,Cortés,Assad,-2.0
2024-09-08,2024,CHC,NYY,2.0,1.0,1,1,Taillon,Cole,1.0
2024-09-09,2024,CHC,LAD,10.0,4.0,0,1,Thompson,Buehler,6.0
2024-09-10,2024,CHC,LAD,6.0,3.0,0,1,Imanaga,Phillips,3.0
2024-09-11,2024,CHC,LAD,8.0,10.0,0,0,Vesia,Armstrong,-2.0
2024-09-13,2024,CHC,COL,5.0,9.0,0,0,Vodnik,Smyly,-4.0
2024-09-14,2024,CHC,COL,5.0,6.0,0,0,Kinley,Smyly,-1.0
2024-09-15,2024,CHC,COL,6.0,2.0,0,1,Hendricks,Quantrill,4.0
2024-09-16,2024,CHC,OAK,9.0,2.0,1,1,Imanaga,Estes,7.0
2024-09-17,2024,CHC,OAK,3.0,4.0,1,0,Spence,Wicks,-1.0
2024-09-18,2024,CHC,OAK,3.0,5.0,1,0,Ferguson,Pearson,-2.0
2024-09-19,2024,CHC,WSN,7.0,6.0,1,1,Roberts,Garcia,1.0
2024-09-20,2024,CHC,WSN,3.0,1.0,1,1,Taillon,Williams,2.0
2024-09-21,2024,CHC,WSN,1.0,5.0,1,0,Gore,Hendricks,-4.0
2024-09-22,2024,CHC,WSN,5.0,0.0,1,1,Imanaga,Irvin,5.0
2024-09-23,2024,CHC,PHI,2.0,6.0,0,0,Nola,Kilian,-4.0
2024-09-24,2024,CHC,PHI,10.0,4.0,0,1,Smyly,Banks,6.0
2024-09-25,2024,CHC,PHI,6.0,9.0,0,0,Ruiz,Assad,-3.0
2024-09-27,2024,CHC,CIN,1.0,0.0,1,1,Taillon,Martinez,1.0
2024-09-28,2024,CHC,CIN,3.0,0.0,1,1,Miller,Farmer,3.0
