date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2025-03-27,2025,NYY,MIL,4.0,2.0,1,1,Rodón,Peralta,2.0
2025-03-29,2025,NYY,MIL,20.0,9.0,1,1,Gómez,Cortés,11.0
2025-03-30,2025,NYY,MIL,12.0,3.0,1,1,Hill,Civale,9.0
2025-04-01,2025,NYY,ARI,5.0,7.0,1,0,Miller,Leiter,-2.0
2025-04-02,2025,NYY,ARI,3.0,4.0,1,0,Gallen,Rodón,-1.0
2025-04-03,2025,NYY,ARI,9.0,7.0,1,1,Carrasco,Kelly,2.0
2025-04-04,2025,NYY,PIT,9.0,4.0,0,1,Fried,Keller,5.0
2025-04-05,2025,NYY,PIT,10.0,4.0,0,1,Leiter,Falter,6.0
2025-04-06,2025,NYY,PIT,4.0,5.0,0,0,Wentz,Williams,-1.0
2025-04-07,2025,NYY,DET,2.0,6.0,0,0,Mize,Rodón,-4.0
2025-04-08,2025,NYY,DET,0.0,5.0,0,0,Skubal,Carrasco,-5.0
2025-04-09,2025,NYY,DET,4.0,3.0,0,1,Fried,Holton,1.0
2025-04-11,2025,NYY,SFG,1.0,9.0,1,0,Ray,Stroman,-8.0
2025-04-12,2025,NYY,SFG,8.0,4.0,1,1,Warren,Hicks,4.0
2025-04-13,2025,NYY,SFG,4.0,5.0,1,0,Webb,Rodón,-1.0
2025-04-14,2025,NYY,KCR,4.0,1.0,1,1,Carrasco,Lugo,3.0
2025-04-15,2025,NYY,KCR,4.0,2.0,1,1,Fried,Wacha,2.0
2025-04-16,2025,NYY,KCR,4.0,3.0,1,1,Leiter,Schreiber,1.0
2025-04-17,2025,NYY,TBR,6.0,3.0,0,1,Hill,Bradley,3.0
2025-04-18,2025,NYY,TBR,1.0,0.0,0,1,Rodón,Rasmussen,1.0
2025-04-19,2025,NYY,TBR,8.0,10.0,0,0,Uceta,Gómez,-2.0
2025-04-20,2025,NYY,TBR,4.0,0.0,0,1,Fried,Pepiot,4.0
2025-04-21,2025,NYY,CLE,4.0,6.0,0,0,Williams,Schmidt,-2.0
2025-04-22,2025,NYY,CLE,2.0,3.0,0,0,Bibee,Leiter,-1.0
2025-04-23,2025,NYY,CLE,5.0,1.0,0,1,Rodón,Ortiz,4.0
2025-04-25,2025,NYY,TOR,2.0,4.0,1,0,Fluharty,Williams,-2.0
2025-04-28,2025,NYY,BAL,3.0,4.0,0,0,Sugano,Warren,-1.0
2025-04-29,2025,NYY,BAL,15.0,3.0,0,1,Rodón,Gibson,12.0
2025-04-30,2025,NYY,BAL,4.0,5.0,0,0,Baker,Carrasco,-1.0
2025-05-02,2025,NYY,TBR,3.0,0.0,1,1,Fried,Pepiot,3.0
2025-05-03,2025,NYY,TBR,2.0,3.0,1,0,Littell,Leiter,-1.0
2025-05-04,2025,NYY,TBR,5.0,7.0,1,0,Bradley,Warren,-2.0
2025-05-05,2025,NYY,SDP,3.0,4.0,1,0,Bergert,Weaver,-1.0
2025-05-06,2025,NYY,SDP,12.0,3.0,1,1,Cruz,Morejón,9.0
2025-05-07,2025,NYY,SDP,4.0,3.0,1,1,Williams,Estrada,1.0
2025-05-09,2025,NYY,ATH,10.0,2.0,0,1,Warren,Bido,8.0
2025-05-10,2025,NYY,ATH,7.0,11.0,0,0,Holman,Cruz,-4.0
2025-05-11,2025,NYY,ATH,12.0,2.0,0,1,Yarbrough,Severino,10.0
2025-05-12,2025,NYY,SEA,11.0,5.0,0,1,Schmidt,Hancock,6.0
2025-05-13,2025,NYY,SEA,1.0,2.0,0,0,Legumina,Hill,-1.0
2025-05-14,2025,NYY,SEA,3.0,2.0,0,1,Hamilton,Vargas,1.0
2025-05-16,2025,NYY,NYM,6.0,2.0,1,1,Rodón,Megill,4.0
2025-05-17,2025,NYY,NYM,2.0,3.0,1,0,Garrett,Cruz,-1.0
2025-05-18,2025,NYY,NYM,8.0,2.0,1,1,Williams,Stanek,6.0
2025-05-20,2025,NYY,TEX,5.0,2.0,1,1,Warren,Corbin,3.0
2025-05-21,2025,NYY,TEX,4.0,3.0,1,1,Weaver,Jackson,1.0
2025-05-22,2025,NYY,TEX,1.0,0.0,1,1,Rodón,Eovaldi,1.0
2025-05-23,2025,NYY,COL,2.0,3.0,0,0,Gordon,Schmidt,-1.0
2025-05-24,2025,NYY,COL,13.0,1.0,0,1,Fried,Freeland,12.0
2025-05-25,2025,NYY,COL,5.0,4.0,0,1,Leiter,Senzatela,1.0
2025-05-26,2025,NYY,LAA,5.0,1.0,0,1,Yarbrough,Kochanowicz,4.0
2025-05-27,2025,NYY,LAA,3.0,2.0,0,1,Rodón,Anderson,1.0
2025-05-28,2025,NYY,LAA,1.0,0.0,0,1,Schmidt,Kikuchi,1.0
2025-05-30,2025,NYY,LAD,5.0,8.0,0,0,Gonsolin,Fried,-3.0
2025-05-31,2025,NYY,LAD,2.0,18.0,0,0,Knack,Warren,-16.0
2025-06-01,2025,NYY,LAD,7.0,3.0,0,1,Yarbrough,Yamamoto,4.0
2025-06-03,2025,NYY,CLE,3.0,2.0,1,1,Rodón,Bibee,1.0
2025-06-04,2025,NYY,CLE,0.0,4.0,1,0,Ortiz,Schmidt,-4.0
2025-06-05,2025,NYY,CLE,4.0,0.0,1,1,Fried,Cecconi,4.0
2025-06-06,2025,NYY,BOS,9.0,6.0,1,1,Warren,Buehler,3.0
2025-06-07,2025,NYY,BOS,7.0,10.0,1,0,Crochet,Yarbrough,-3.0
2025-06-08,2025,NYY,BOS,7.0,11.0,1,0,Dobbins,Rodón,-4.0
2025-06-10,2025,NYY,KCR,10.0,2.0,0,1,Fried,Cameron,8.0
2025-06-11,2025,NYY,KCR,6.0,3.0,0,1,Schmidt,Bubic,3.0
2025-06-12,2025,NYY,KCR,1.0,0.0,0,1,Leiter,Erceg,1.0
2025-06-13,2025,NYY,BOS,1.0,2.0,0,0,Whitlock,Hill,-1.0
2025-06-14,2025,NYY,BOS,3.0,4.0,0,0,Dobbins,Rodón,-1.0
2025-06-15,2025,NYY,BOS,0.0,2.0,0,0,Bello,Fried,-2.0
2025-06-16,2025,NYY,LAA,0.0,1.0,1,0,Zeferjahn,Loaisiga,-1.0
2025-06-17,2025,NYY,LAA,0.0,4.0,1,0,Hendricks,Warren,-4.0
2025-06-18,2025,NYY,LAA,2.0,3.0,1,0,Neris,Cruz,-1.0
2025-06-19,2025,NYY,LAA,7.0,3.0,1,1,Rodón,Anderson,4.0
2025-06-20,2025,NYY,BAL,3.0,5.0,1,0,Blewett,Weaver,-2.0
2025-06-21,2025,NYY,BAL,9.0,0.0,1,1,Schmidt,Eflin,9.0
2025-06-22,2025,NYY,BAL,4.0,2.0,1,1,Cruz,Baker,2.0
2025-06-23,2025,NYY,CIN,1.0,6.0,0,0,Barlow,Winans,-5.0
2025-06-24,2025,NYY,CIN,4.0,5.0,0,0,Phillips,Leiter,-1.0
2025-06-25,2025,NYY,CIN,7.0,1.0,0,1,Fried,Singer,6.0
2025-06-27,2025,NYY,ATH,3.0,0.0,1,1,Warren,Spence,3.0
2025-06-28,2025,NYY,ATH,0.0,7.0,1,0,Sears,Schmidt,-7.0
2025-06-29,2025,NYY,ATH,12.0,5.0,1,1,Stroman,Severino,7.0
2025-06-30,2025,NYY,TOR,4.0,5.0,0,0,Little,Leiter,-1.0
2025-07-01,2025,NYY,TOR,5.0,12.0,0,0,Fisher,Leiter,-7.0
2025-07-02,2025,NYY,TOR,9.0,11.0,0,0,García,Williams,-2.0
2025-07-03,2025,NYY,TOR,5.0,8.0,0,0,Bassitt,Beeter,-3.0
2025-07-04,2025,NYY,NYM,5.0,6.0,0,0,Brazobán,Weaver,-1.0
2025-07-05,2025,NYY,NYM,6.0,12.0,0,0,Montas,Rodón,-6.0
2025-07-06,2025,NYY,NYM,6.0,4.0,0,1,Fried,Pop,2.0
2025-07-08,2025,NYY,SEA,10.0,3.0,1,1,Warren,Gilbert,7.0
2025-07-09,2025,NYY,SEA,9.0,6.0,1,1,Schlittler,Evans,3.0
2025-07-10,2025,NYY,SEA,6.0,5.0,1,1,Williams,Speier,1.0
2025-07-11,2025,NYY,CHC,11.0,0.0,1,1,Rodón,Flexen,11.0
2025-07-12,2025,NYY,CHC,2.0,5.0,1,0,Boyd,Fried,-3.0
2025-07-13,2025,NYY,CHC,1.0,4.0,1,0,Imanaga,Warren,-3.0
2025-07-18,2025,NYY,ATL,3.0,7.0,0,0,Strider,Hamilton,-4.0
2025-07-19,2025,NYY,ATL,12.0,9.0,0,1,Weaver,Iglesias,3.0
2025-07-20,2025,NYY,ATL,4.0,2.0,0,1,Stroman,Holmes,2.0
2025-07-21,2025,NYY,TOR,1.0,4.0,0,0,Gausman,Rodón,-3.0
2025-07-22,2025,NYY,TOR,5.0,4.0,0,1,Hamilton,Hoffman,1.0
2025-07-23,2025,NYY,TOR,4.0,8.0,0,0,Bassitt,Fried,-4.0
2025-07-25,2025,NYY,PHI,5.0,12.0,1,0,Banks,Hill,-7.0
2025-07-26,2025,NYY,PHI,4.0,9.0,1,0,Suarez,Stroman,-5.0
2025-07-27,2025,NYY,PHI,4.0,3.0,1,1,Rodón,Wheeler,1.0
2025-07-28,2025,NYY,TBR,2.0,4.0,1,0,Rasmussen,Schlittler,-2.0
2025-07-29,2025,NYY,TBR,7.0,5.0,1,1,Fried,Boyle,2.0
2025-07-30,2025,NYY,TBR,5.0,4.0,1,1,Hill,Kelly,1.0
2025-07-31,2025,NYY,TBR,7.0,4.0,1,1,Stroman,Pepiot,3.0
2025-08-01,2025,NYY,MIA,12.0,13.0,0,0,Bender,Doval,-1.0
2025-08-02,2025,NYY,MIA,0.0,2.0,0,0,Pérez,Schlittler,-2.0
2025-08-03,2025,NYY,MIA,3.0,7.0,0,0,Cabrera,Gil,-4.0
2025-08-04,2025,NYY,TEX,5.0,8.0,0,0,Coulombe,Bird,-3.0
2025-08-05,2025,NYY,TEX,0.0,2.0,0,0,Eovaldi,Williams,-2.0
2025-08-06,2025,NYY,TEX,3.0,2.0,0,1,Leiter,Garcia,1.0
2025-08-08,2025,NYY,HOU,3.0,5.0,1,0,Hader,Williams,-2.0
2025-08-09,2025,NYY,HOU,5.0,4.0,1,1,Bednar,King,1.0
2025-08-10,2025,NYY,HOU,1.0,7.0,1,0,Alexander,Fried,-6.0
2025-08-11,2025,NYY,MIN,6.0,2.0,1,1,Warren,Matthews,4.0
2025-08-12,2025,NYY,MIN,9.0,1.0,1,1,Rodón,Adams,8.0
2025-08-13,2025,NYY,MIN,1.0,4.0,1,0,Ryan,de los Santos,-3.0
2025-08-15,2025,NYY,STL,4.0,3.0,0,1,Gil,Pallante,1.0
2025-08-16,2025,NYY,STL,12.0,8.0,0,1,Fried,Gray,4.0
2025-08-17,2025,NYY,STL,8.0,4.0,0,1,Weaver,Romero,4.0
2025-08-19,2025,NYY,TBR,13.0,3.0,0,1,Rodón,Baz,10.0
2025-08-20,2025,NYY,TBR,6.0,4.0,0,1,Bednar,Fairbanks,2.0
2025-08-21,2025,NYY,BOS,3.0,6.0,1,0,Weissert,Weaver,-3.0
2025-08-22,2025,NYY,BOS,0.0,1.0,1,0,Bello,Leiter,-1.0
2025-08-23,2025,NYY,BOS,1.0,12.0,1,0,Crochet,Warren,-11.0
2025-08-24,2025,NYY,BOS,7.0,2.0,1,1,Rodón,May,5.0
2025-08-25,2025,NYY,WSN,10.0,5.0,1,1,Schlittler,Lord,5.0
2025-08-26,2025,NYY,WSN,5.0,1.0,1,1,Gil,Gore,4.0
2025-08-27,2025,NYY,WSN,11.0,2.0,1,1,Fried,Cavalli,9.0
2025-08-28,2025,NYY,CHW,10.0,4.0,0,1,Warren,Alexander,6.0
2025-08-29,2025,NYY,CHW,10.0,2.0,0,1,Rodón,Gómez,8.0
2025-08-30,2025,NYY,CHW,5.0,3.0,0,1,Bednar,Alexander,2.0
2025-08-31,2025,NYY,CHW,2.0,3.0,0,0,Booser,Hill,-1.0
2025-09-02,2025,NYY,HOU,7.0,1.0,0,1,Fried,Valdez,6.0
2025-09-03,2025,NYY,HOU,7.0,8.0,0,0,King,Williams,-1.0
2025-09-04,2025,NYY,HOU,8.0,4.0,0,1,Rodón,Javier,4.0
2025-09-05,2025,NYY,TOR,1.0,7.0,1,0,Gausman,Schlittler,-6.0
2025-09-06,2025,NYY,TOR,3.0,1.0,1,1,Gil,Bassitt,2.0
2025-09-07,2025,NYY,TOR,4.0,3.0,1,1,Fried,Scherzer,1.0
2025-09-09,2025,NYY,DET,2.0,12.0,1,0,Mize,Cruz,-10.0
2025-09-10,2025,NYY,DET,1.0,11.0,1,0,Flaherty,Rodón,-10.0
2025-09-11,2025,NYY,DET,9.0,3.0,1,1,Schlittler,Holton,6.0
2025-09-12,2025,NYY,BOS,4.0,1.0,0,1,Gil,Giolito,3.0
2025-09-13,2025,NYY,BOS,5.0,3.0,0,1,Fried,Bello,2.0
2025-09-14,2025,NYY,BOS,4.0,6.0,0,0,Crochet,Warren,-2.0
2025-09-15,2025,NYY,MIN,0.0,7.0,0,0,Woods Richardson,Rodón,-7.0
2025-09-16,2025,NYY,MIN,10.0,9.0,0,1,Leiter,Matthews,1.0
2025-09-17,2025,NYY,MIN,10.0,5.0,0,1,Cruz,Bradley,5.0
2025-09-18,2025,NYY,BAL,7.0,0.0,0,1,Fried,Povich,7.0
2025-09-19,2025,NYY,BAL,2.0,4.0,0,0,Rogers,Warren,-2.0
2025-09-20,2025,NYY,BAL,6.0,1.0,0,1,Rodón,Sugano,5.0
2025-09-21,2025,NYY,BAL,7.0,1.0,0,1,Bednar,Strowd,6.0
2025-09-23,2025,NYY,CHW,3.0,2.0,1,1,Weaver,Eisert,1.0
2025-09-24,2025,NYY,CHW,8.0,1.0,1,1,Fried,Cannon,7.0
2025-09-25,2025,NYY,CHW,5.0,3.0,1,1,Rodón,Gilbert,2.0
2025-09-26,2025,NYY,BAL,8.0,4.0,1,1,Warren,Rogers,4.0
2025-09-27,2025,NYY,BAL,6.0,1.0,1,1,Schlittler,Sugano,5.0
