date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2020-07-23,2020,NYY,WSN,4.0,1.0,0,1,3.0
2020-07-25,2020,NYY,WSN,2.0,9.0,0,0,-7.0
2020-07-26,2020,NYY,WSN,3.0,2.0,0,1,1.0
2020-07-29,2020,NYY,BAL,9.0,3.0,0,1,6.0
2020-07-30,2020,NYY,BAL,8.0,6.0,0,1,2.0
2020-07-31,2020,NYY,BOS,5.0,1.0,1,1,4.0
2020-08-01,2020,NYY,BOS,5.0,2.0,1,1,3.0
2020-08-02,2020,NYY,BOS,9.0,7.0,1,1,2.0
2020-08-03,2020,NYY,PHI,6.0,3.0,1,1,3.0
2020-08-06,2020,NYY,PHI,4.0,5.0,0,0,-1.0
2020-08-07,2020,NYY,TBR,0.0,1.0,0,0,-1.0
2020-08-09,2020,NYY,TBR,3.0,4.0,0,0,-1.0
2020-08-11,2020,NYY,ATL,9.0,6.0,1,1,3.0
2020-08-12,2020,NYY,ATL,6.0,3.0,1,1,3.0
2020-08-14,2020,NYY,BOS,10.0,3.0,1,1,7.0
2020-08-15,2020,NYY,BOS,11.0,5.0,1,1,6.0
2020-08-16,2020,NYY,BOS,4.0,2.0,1,1,2.0
2020-08-17,2020,NYY,BOS,6.0,3.0,1,1,3.0
2020-08-18,2020,NYY,TBR,3.0,6.0,1,0,-3.0
2020-08-19,2020,NYY,TBR,2.0,4.0,1,0,-2.0
2020-08-20,2020,NYY,TBR,5.0,10.0,1,0,-5.0
2020-08-29,2020,NYY,NYM,2.0,1.0,1,1,1.0
2020-08-31,2020,NYY,TBR,3.0,5.0,1,0,-2.0
2020-09-01,2020,NYY,TBR,5.0,3.0,1,1,2.0
2020-09-02,2020,NYY,TBR,2.0,5.0,1,0,-3.0
2020-09-03,2020,NYY,NYM,7.0,9.0,0,0,-2.0
2020-09-05,2020,NYY,BAL,1.0,6.0,0,0,-5.0
2020-09-06,2020,NYY,BAL,1.0,5.0,0,0,-4.0
2020-09-07,2020,NYY,TOR,7.0,12.0,0,0,-5.0
2020-09-08,2020,NYY,TOR,1.0,2.0,0,0,-1.0
2020-09-09,2020,NYY,TOR,7.0,2.0,0,1,5.0
2020-09-12,2020,NYY,BAL,2.0,1.0,1,1,1.0
2020-09-13,2020,NYY,BAL,3.0,1.0,1,1,2.0
2020-09-15,2020,NYY,TOR,20.0,6.0,1,1,14.0
2020-09-16,2020,NYY,TOR,13.0,2.0,1,1,11.0
2020-09-17,2020,NYY,TOR,10.0,7.0,1,1,3.0
2020-09-18,2020,NYY,BOS,6.0,5.0,0,1,1.0
2020-09-19,2020,NYY,BOS,8.0,0.0,0,1,8.0
2020-09-20,2020,NYY,BOS,2.0,10.0,0,0,-8.0
2020-09-21,2020,NYY,TOR,5.0,11.0,0,0,-6.0
2020-09-22,2020,NYY,TOR,12.0,1.0,0,1,11.0
2020-09-23,2020,NYY,TOR,1.0,14.0,0,0,-13.0
2020-09-24,2020,NYY,TOR,1.0,4.0,0,0,-3.0
2020-09-25,2020,NYY,MIA,3.0,4.0,1,0,-1.0
2020-09-26,2020,NYY,MIA,11.0,4.0,1,1,7.0
