date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2022-04-07,2022,HOU,LAA,3.0,1.0,0,1,2.0
2022-04-08,2022,HOU,LAA,13.0,6.0,0,1,7.0
2022-04-09,2022,HOU,LAA,0.0,2.0,0,0,-2.0
2022-04-10,2022,HOU,LAA,4.0,1.0,0,1,3.0
2022-04-12,2022,HOU,ARI,2.0,1.0,0,1,1.0
2022-04-13,2022,HOU,ARI,2.0,3.0,0,0,-1.0
2022-04-15,2022,HOU,SEA,1.0,11.0,0,0,-10.0
2022-04-16,2022,HOU,SEA,4.0,0.0,0,1,4.0
2022-04-17,2022,HOU,SEA,2.0,7.0,0,0,-5.0
2022-04-18,2022,HOU,LAA,8.0,3.0,1,1,5.0
2022-04-19,2022,HOU,LAA,2.0,7.0,1,0,-5.0
2022-04-20,2022,HOU,LAA,0.0,6.0,1,0,-6.0
2022-04-22,2022,HOU,TOR,3.0,4.0,1,0,-1.0
2022-04-23,2022,HOU,TOR,2.0,3.0,1,0,-1.0
2022-04-24,2022,HOU,TOR,8.0,7.0,1,1,1.0
2022-04-25,2022,HOU,TEX,2.0,6.0,0,0,-4.0
2022-04-26,2022,HOU,TEX,5.0,1.0,0,1,4.0
2022-04-27,2022,HOU,TEX,4.0,3.0,0,1,1.0
2022-04-28,2022,HOU,TEX,3.0,2.0,0,1,1.0
2022-04-29,2022,HOU,TOR,11.0,7.0,0,1,4.0
2022-04-30,2022,HOU,TOR,1.0,2.0,0,0,-1.0
2022-05-01,2022,HOU,TOR,2.0,3.0,0,0,-1.0
2022-05-02,2022,HOU,SEA,3.0,0.0,1,1,3.0
2022-05-03,2022,HOU,SEA,4.0,0.0,1,1,4.0
2022-05-04,2022,HOU,SEA,7.0,2.0,1,1,5.0
2022-05-05,2022,HOU,DET,3.0,2.0,1,1,1.0
2022-05-06,2022,HOU,DET,3.0,2.0,1,1,1.0
2022-05-07,2022,HOU,DET,3.0,2.0,1,1,1.0
2022-05-08,2022,HOU,DET,5.0,0.0,1,1,5.0
2022-05-10,2022,HOU,MIN,5.0,0.0,0,1,5.0
2022-05-11,2022,HOU,MIN,11.0,3.0,0,1,8.0
2022-05-12,2022,HOU,MIN,5.0,0.0,0,1,5.0
2022-05-13,2022,HOU,WSN,6.0,1.0,0,1,5.0
2022-05-14,2022,HOU,WSN,6.0,13.0,0,0,-7.0
2022-05-15,2022,HOU,WSN,8.0,0.0,0,1,8.0
2022-05-16,2022,HOU,BOS,3.0,6.0,0,0,-3.0
2022-05-17,2022,HOU,BOS,13.0,4.0,0,1,9.0
2022-05-18,2022,HOU,BOS,1.0,5.0,0,0,-4.0
2022-05-19,2022,HOU,TEX,5.0,1.0,1,1,4.0
2022-05-20,2022,HOU,TEX,0.0,3.0,1,0,-3.0
2022-05-21,2022,HOU,TEX,2.0,1.0,1,1,1.0
2022-05-22,2022,HOU,TEX,5.0,2.0,1,1,3.0
2022-05-23,2022,HOU,CLE,1.0,6.0,1,0,-5.0
2022-05-24,2022,HOU,CLE,7.0,3.0,1,1,4.0
2022-05-25,2022,HOU,CLE,2.0,1.0,1,1,1.0
2022-05-27,2022,HOU,SEA,1.0,6.0,0,0,-5.0
2022-05-28,2022,HOU,SEA,0.0,6.0,0,0,-6.0
2022-05-29,2022,HOU,SEA,2.0,1.0,0,1,1.0
2022-05-30,2022,HOU,OAK,5.0,1.0,0,1,4.0
2022-05-31,2022,HOU,OAK,3.0,1.0,0,1,2.0
2022-06-01,2022,HOU,OAK,5.0,4.0,0,1,1.0
2022-06-03,2022,HOU,KCR,10.0,3.0,0,1,7.0
2022-06-04,2022,HOU,KCR,0.0,6.0,0,0,-6.0
2022-06-05,2022,HOU,KCR,7.0,4.0,0,1,3.0
2022-06-06,2022,HOU,SEA,4.0,7.0,1,0,-3.0
2022-06-07,2022,HOU,SEA,4.0,1.0,1,1,3.0
2022-06-08,2022,HOU,SEA,3.0,6.0,1,0,-3.0
2022-06-10,2022,HOU,MIA,4.0,7.0,1,0,-3.0
2022-06-11,2022,HOU,MIA,1.0,5.0,1,0,-4.0
2022-06-12,2022,HOU,MIA,9.0,4.0,1,1,5.0
2022-06-13,2022,HOU,TEX,3.0,5.0,0,0,-2.0
2022-06-14,2022,HOU,TEX,4.0,3.0,0,1,1.0
2022-06-15,2022,HOU,TEX,9.0,2.0,0,1,7.0
2022-06-17,2022,HOU,CHW,13.0,3.0,1,1,10.0
2022-06-18,2022,HOU,CHW,0.0,7.0,1,0,-7.0
2022-06-19,2022,HOU,CHW,4.0,3.0,1,1,1.0
2022-06-21,2022,HOU,NYM,8.0,2.0,1,1,6.0
2022-06-22,2022,HOU,NYM,5.0,3.0,1,1,2.0
2022-06-23,2022,HOU,NYY,6.0,7.0,0,0,-1.0
2022-06-24,2022,HOU,NYY,3.0,1.0,0,1,2.0
2022-06-25,2022,HOU,NYY,3.0,0.0,0,1,3.0
2022-06-26,2022,HOU,NYY,3.0,6.0,0,0,-3.0
2022-06-28,2022,HOU,NYM,9.0,1.0,0,1,8.0
2022-06-29,2022,HOU,NYM,2.0,0.0,0,1,2.0
2022-06-30,2022,HOU,NYY,2.0,1.0,1,1,1.0
2022-07-01,2022,HOU,LAA,8.0,1.0,1,1,7.0
2022-07-02,2022,HOU,LAA,9.0,1.0,1,1,8.0
2022-07-03,2022,HOU,LAA,4.0,2.0,1,1,2.0
2022-07-04,2022,HOU,KCR,7.0,6.0,1,1,1.0
2022-07-05,2022,HOU,KCR,9.0,7.0,1,1,2.0
2022-07-06,2022,HOU,KCR,4.0,7.0,1,0,-3.0
2022-07-07,2022,HOU,KCR,5.0,2.0,1,1,3.0
2022-07-08,2022,HOU,OAK,8.0,3.0,0,1,5.0
2022-07-09,2022,HOU,OAK,2.0,3.0,0,0,-1.0
2022-07-10,2022,HOU,OAK,6.0,1.0,0,1,5.0
2022-07-12,2022,HOU,LAA,6.0,5.0,0,1,1.0
2022-07-13,2022,HOU,LAA,1.0,7.0,0,0,-6.0
2022-07-14,2022,HOU,LAA,3.0,2.0,0,1,1.0
2022-07-15,2022,HOU,OAK,1.0,5.0,1,0,-4.0
2022-07-16,2022,HOU,OAK,5.0,0.0,1,1,5.0
2022-07-17,2022,HOU,OAK,3.0,4.0,1,0,-1.0
2022-07-22,2022,HOU,SEA,5.0,2.0,0,1,3.0
2022-07-23,2022,HOU,SEA,3.0,1.0,0,1,2.0
2022-07-24,2022,HOU,SEA,8.0,5.0,0,1,3.0
2022-07-25,2022,HOU,OAK,5.0,7.0,0,0,-2.0
2022-07-26,2022,HOU,OAK,3.0,5.0,0,0,-2.0
2022-07-27,2022,HOU,OAK,2.0,4.0,0,0,-2.0
2022-07-28,2022,HOU,SEA,4.0,2.0,1,1,2.0
2022-07-29,2022,HOU,SEA,11.0,1.0,1,1,10.0
2022-07-30,2022,HOU,SEA,4.0,5.0,1,0,-1.0
2022-07-31,2022,HOU,SEA,3.0,2.0,1,1,1.0
2022-08-01,2022,HOU,BOS,2.0,3.0,1,0,-1.0
2022-08-02,2022,HOU,BOS,1.0,2.0,1,0,-1.0
2022-08-03,2022,HOU,BOS,6.0,1.0,1,1,5.0
2022-08-04,2022,HOU,CLE,6.0,0.0,0,1,6.0
2022-08-05,2022,HOU,CLE,9.0,3.0,0,1,6.0
2022-08-06,2022,HOU,CLE,1.0,4.0,0,0,-3.0
2022-08-07,2022,HOU,CLE,0.0,1.0,0,0,-1.0
2022-08-09,2022,HOU,TEX,7.0,5.0,1,1,2.0
2022-08-10,2022,HOU,TEX,4.0,8.0,1,0,-4.0
2022-08-11,2022,HOU,TEX,7.0,3.0,1,1,4.0
2022-08-12,2022,HOU,OAK,7.0,5.0,1,1,2.0
2022-08-13,2022,HOU,OAK,8.0,0.0,1,1,8.0
2022-08-14,2022,HOU,OAK,6.0,3.0,1,1,3.0
2022-08-15,2022,HOU,CHW,2.0,4.0,0,0,-2.0
2022-08-16,2022,HOU,CHW,3.0,4.0,0,0,-1.0
2022-08-17,2022,HOU,CHW,3.0,2.0,0,1,1.0
2022-08-18,2022,HOU,CHW,21.0,5.0,0,1,16.0
2022-08-19,2022,HOU,ATL,2.0,6.0,0,0,-4.0
2022-08-20,2022,HOU,ATL,4.0,5.0,0,0,-1.0
2022-08-21,2022,HOU,ATL,5.0,4.0,0,1,1.0
2022-08-23,2022,HOU,MIN,4.0,2.0,1,1,2.0
2022-08-24,2022,HOU,MIN,5.0,3.0,1,1,2.0
2022-08-25,2022,HOU,MIN,6.0,3.0,1,1,3.0
2022-08-26,2022,HOU,BAL,0.0,2.0,1,0,-2.0
2022-08-27,2022,HOU,BAL,1.0,3.0,1,0,-2.0
2022-08-28,2022,HOU,BAL,3.0,1.0,1,1,2.0
2022-08-30,2022,HOU,TEX,4.0,2.0,0,1,2.0
2022-08-31,2022,HOU,TEX,5.0,3.0,0,1,2.0
2022-09-02,2022,HOU,LAA,4.0,2.0,0,1,2.0
2022-09-03,2022,HOU,LAA,1.0,2.0,0,0,-1.0
2022-09-04,2022,HOU,LAA,9.0,1.0,0,1,8.0
2022-09-05,2022,HOU,TEX,1.0,0.0,1,1,1.0
2022-09-06,2022,HOU,TEX,3.0,4.0,1,0,-1.0
2022-09-07,2022,HOU,TEX,4.0,3.0,1,1,1.0
2022-09-09,2022,HOU,LAA,4.0,3.0,1,1,1.0
2022-09-10,2022,HOU,LAA,1.0,6.0,1,0,-5.0
2022-09-11,2022,HOU,LAA,12.0,4.0,1,1,8.0
2022-09-12,2022,HOU,DET,7.0,0.0,0,1,7.0
2022-09-13,2022,HOU,DET,6.0,3.0,0,1,3.0
2022-09-14,2022,HOU,DET,2.0,1.0,0,1,1.0
2022-09-15,2022,HOU,OAK,5.0,2.0,1,1,3.0
2022-09-16,2022,HOU,OAK,5.0,0.0,1,1,5.0
2022-09-17,2022,HOU,OAK,5.0,8.0,1,0,-3.0
2022-09-18,2022,HOU,OAK,11.0,2.0,1,1,9.0
2022-09-19,2022,HOU,TBR,4.0,0.0,0,1,4.0
2022-09-20,2022,HOU,TBR,5.0,0.0,0,1,5.0
2022-09-21,2022,HOU,TBR,5.0,2.0,0,1,3.0
2022-09-22,2022,HOU,BAL,0.0,2.0,0,0,-2.0
2022-09-23,2022,HOU,BAL,0.0,6.0,0,0,-6.0
