date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2020-07-23,2020,WSN,NYY,1.0,4.0,1,0,Cole,Scherzer,-3.0
2020-07-25,2020,WSN,NYY,9.0,2.0,1,1,Rainey,Paxton,7.0
2020-07-26,2020,WSN,NYY,2.0,3.0,1,0,Green,Doolittle,-1.0
2020-07-27,2020,WSN,TOR,1.0,4.0,1,0,Borucki,Sánchez,-3.0
2020-07-28,2020,WSN,TOR,1.0,5.0,1,0,Roark,Voth,-4.0
2020-07-29,2020,WSN,TOR,4.0,0.0,1,1,Hudson,Yamaguchi,4.0
2020-07-30,2020,WSN,TOR,6.0,4.0,1,1,Harper,Ryu,2.0
2020-08-04,2020,WSN,NYM,5.0,3.0,1,1,Corbin,Matz,2.0
2020-08-05,2020,WSN,NYM,1.0,3.0,1,0,Porcello,Fedde,-2.0
2020-08-07,2020,WSN,BAL,0.0,11.0,1,0,Milone,Sánchez,-11.0
2020-08-08,2020,WSN,BAL,3.0,5.0,1,0,Armstrong,Hudson,-2.0
2020-08-09,2020,WSN,BAL,2.0,6.0,1,0,Lakins,Strasburg,-4.0
2020-08-10,2020,WSN,NYM,16.0,4.0,0,1,Corbin,Matz,12.0
2020-08-11,2020,WSN,NYM,2.0,1.0,0,1,Scherzer,Porcello,1.0
2020-08-12,2020,WSN,NYM,6.0,11.0,0,0,Familia,Sánchez,-5.0
2020-08-13,2020,WSN,NYM,2.0,8.0,0,0,Peterson,Voth,-6.0
2020-08-14,2020,WSN,BAL,15.0,3.0,0,1,Fedde,Milone,12.0
2020-08-15,2020,WSN,BAL,3.0,7.0,0,0,Wojciechowski,Corbin,-4.0
2020-08-16,2020,WSN,BAL,6.0,5.0,0,1,Scherzer,Lakins,1.0
2020-08-17,2020,WSN,ATL,6.0,7.0,0,0,Smith,Hudson,-1.0
2020-08-18,2020,WSN,ATL,8.0,5.0,0,1,Suero,Matzek,3.0
2020-08-21,2020,WSN,MIA,2.0,3.0,1,0,Hernández,Corbin,-1.0
2020-08-23,2020,WSN,MIA,9.0,3.0,1,1,Sánchez,Mejía,6.0
2020-08-24,2020,WSN,MIA,8.0,11.0,1,0,López,Voth,-3.0
2020-08-25,2020,WSN,PHI,3.0,8.0,1,0,Arrieta,Fedde,-5.0
2020-08-26,2020,WSN,PHI,2.0,3.0,1,0,Nola,Harris,-1.0
2020-08-28,2020,WSN,BOS,10.0,2.0,0,1,Scherzer,Pérez,8.0
2020-08-29,2020,WSN,BOS,3.0,5.0,0,0,Brasier,Sánchez,-2.0
2020-08-30,2020,WSN,BOS,5.0,9.0,0,0,Osich,Voth,-4.0
2020-08-31,2020,WSN,PHI,6.0,8.0,0,0,Howard,Fedde,-2.0
2020-09-01,2020,WSN,PHI,0.0,6.0,0,0,Nola,Corbin,-6.0
2020-09-02,2020,WSN,PHI,0.0,3.0,0,0,Wheeler,Scherzer,-3.0
2020-09-03,2020,WSN,PHI,5.0,6.0,0,0,Parker,Doolittle,-1.0
2020-09-05,2020,WSN,ATL,10.0,4.0,0,1,McGowin,Matzek,6.0
2020-09-06,2020,WSN,ATL,3.0,10.0,0,0,Tomlin,Corbin,-7.0
2020-09-07,2020,WSN,TBR,6.0,1.0,1,1,Scherzer,Morton,5.0
2020-09-08,2020,WSN,TBR,5.0,3.0,1,1,Sánchez,Yarbrough,2.0
2020-09-10,2020,WSN,ATL,6.0,7.0,1,0,Martin,Rainey,-1.0
2020-09-11,2020,WSN,ATL,8.0,7.0,1,1,Bourque,Dayton,1.0
2020-09-12,2020,WSN,ATL,1.0,2.0,1,0,Anderson,Corbin,-1.0
2020-09-13,2020,WSN,ATL,4.0,8.0,1,0,Wright,Scherzer,-4.0
2020-09-15,2020,WSN,TBR,1.0,6.0,0,0,Yarbrough,Sánchez,-5.0
2020-09-16,2020,WSN,TBR,4.0,2.0,0,1,Hudson,Anderson,2.0
2020-09-19,2020,WSN,MIA,3.0,7.0,0,0,López,Corbin,-4.0
2020-09-21,2020,WSN,PHI,5.0,1.0,1,1,Sánchez,Wheeler,4.0
2020-09-23,2020,WSN,PHI,3.0,12.0,1,0,Eflin,Fedde,-9.0
2020-09-24,2020,WSN,NYM,2.0,3.0,1,0,Peterson,Corbin,-1.0
