date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2026-03-26,2026,STL,TBR,9.0,7.0,1,1,O'Brien,Cleavinger,2.0
2026-03-28,2026,STL,TBR,6.0,5.0,1,1,Stanek,Jax,1.0
2026-03-29,2026,STL,TBR,7.0,11.0,1,0,Matz,May,-4.0
2026-03-30,2026,STL,NYM,2.0,4.0,1,0,Holmes,Leahy,-2.0
2026-03-31,2026,STL,NYM,3.0,0.0,1,1,Pallante,Senga,3.0
2026-04-01,2026,STL,NYM,2.0,1.0,1,1,Graceffo,Myers,1.0
2026-04-03,2026,STL,DET,0.0,4.0,0,0,Valdez,McGreevy,-4.0
2026-04-04,2026,STL,DET,6.0,11.0,0,0,Hurter,May,-5.0
2026-04-05,2026,STL,DET,5.0,3.0,0,1,Leahy,Montero,2.0
2026-04-06,2026,STL,WSN,6.0,9.0,0,0,Pérez,Svanson,-3.0
2026-04-07,2026,STL,WSN,7.0,6.0,0,1,Soriano,Henry,1.0
2026-04-08,2026,STL,WSN,6.0,1.0,0,1,McGreevy,Mikolas,5.0
2026-04-10,2026,STL,BOS,3.0,2.0,1,1,May,Kelly,1.0
2026-04-11,2026,STL,BOS,1.0,7.0,1,0,Suarez,Leahy,-6.0
2026-04-12,2026,STL,BOS,3.0,9.0,1,0,Bello,Pallante,-6.0
2026-04-13,2026,STL,CLE,3.0,9.0,1,0,Williams,Liberatore,-6.0
2026-04-14,2026,STL,CLE,6.0,5.0,1,1,O'Brien,Herrin,1.0
2026-04-15,2026,STL,CLE,5.0,3.0,1,1,May,Brogdon,2.0
2026-04-17,2026,STL,HOU,9.0,4.0,0,1,Leahy,Lambert,5.0
2026-04-18,2026,STL,HOU,7.0,5.0,0,1,Pallante,McCullers,2.0
2026-04-19,2026,STL,HOU,7.0,5.0,0,1,O'Brien,King,2.0
2026-04-20,2026,STL,MIA,3.0,5.0,0,0,Faucher,McGreevy,-2.0
2026-04-21,2026,STL,MIA,5.0,3.0,0,1,May,Paddack,2.0
2026-04-22,2026,STL,MIA,1.0,4.0,0,0,Junk,Leahy,-3.0
2026-04-24,2026,STL,SEA,2.0,3.0,1,0,Kirby,Pallante,-1.0
2026-04-25,2026,STL,SEA,9.0,11.0,1,0,Brash,O'Brien,-2.0
2026-04-26,2026,STL,SEA,2.0,3.0,1,0,Bazardo,Romero,-1.0
2026-04-27,2026,STL,PIT,4.0,2.0,0,1,Fernandez,Santana,2.0
2026-04-28,2026,STL,PIT,11.0,7.0,0,1,Leahy,Ashcraft,4.0
2026-04-29,2026,STL,PIT,5.0,4.0,0,1,Pallante,Chandler,1.0
2026-04-30,2026,STL,PIT,10.0,5.0,0,1,Graceffo,Skenes,5.0
2026-05-01,2026,STL,LAD,7.0,2.0,1,1,Liberatore,Sheehan,5.0
2026-05-02,2026,STL,LAD,3.0,2.0,1,1,McGreevy,Sasaki,1.0
2026-05-03,2026,STL,LAD,1.0,4.0,1,0,Wrobleski,May,-3.0
2026-05-04,2026,STL,MIL,6.0,3.0,1,1,Leahy,Patrick,3.0
2026-05-06,2026,STL,MIL,2.0,6.0,1,0,Ashby,Pallante,-4.0
2026-05-07,2026,STL,SDP,2.0,1.0,0,1,Liberatore,Rodriguez,1.0
2026-05-08,2026,STL,SDP,6.0,0.0,0,1,McGreevy,Canning,6.0
2026-05-09,2026,STL,SDP,2.0,4.0,0,0,Vásquez,May,-2.0
2026-05-10,2026,STL,SDP,2.0,3.0,0,0,Morejón,Graceffo,-1.0
2026-05-12,2026,STL,ATH,6.0,4.0,0,1,Pallante,Springs,2.0
2026-05-13,2026,STL,ATH,2.0,6.0,0,0,Ginn,Liberatore,-4.0
2026-05-14,2026,STL,ATH,5.0,4.0,0,1,Svanson,Perkins,1.0
2026-05-15,2026,STL,KCR,5.0,4.0,1,1,Graceffo,Cruz,1.0
2026-05-16,2026,STL,KCR,4.0,2.0,1,1,Leahy,Cameron,2.0
2026-05-17,2026,STL,KCR,0.0,2.0,1,0,Kolek,Pallante,-2.0
2026-05-19,2026,STL,PIT,9.0,6.0,1,1,Soriano,Montgomery,3.0
2026-05-20,2026,STL,PIT,0.0,7.0,1,0,Mlodzinski,McGreevy,-7.0
2026-05-21,2026,STL,PIT,2.0,6.0,1,0,Ashcraft,May,-4.0
2026-05-25,2026,STL,MIL,1.0,5.0,0,0,Misiorowski,Liberatore,-4.0
2026-05-26,2026,STL,MIL,0.0,6.0,0,0,Harrison,McGreevy,-6.0
2026-05-27,2026,STL,MIL,1.0,2.0,0,0,Ashby,May,-1.0
2026-05-29,2026,STL,CHC,6.0,5.0,1,1,Graceffo,Imanaga,1.0
2026-05-30,2026,STL,CHC,1.0,6.0,1,0,Brown,Fernandez,-5.0
2026-05-31,2026,STL,CHC,5.0,1.0,1,1,Liberatore,Wicks,4.0
2026-06-01,2026,STL,TEX,1.0,2.0,1,0,deGrom,McGreevy,-1.0
2026-06-02,2026,STL,TEX,4.0,7.0,1,0,Quantrill,O'Brien,-3.0
2026-06-03,2026,STL,TEX,5.0,3.0,1,1,Pallante,Gore,2.0
2026-06-05,2026,STL,CIN,10.0,3.0,1,1,Dobbins,Singer,7.0
