date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2019-03-28,2019,ARI,LAD,5.0,12.0,0,0,-7.0
2019-03-29,2019,ARI,LAD,5.0,4.0,0,1,1.0
2019-03-30,2019,ARI,LAD,5.0,18.0,0,0,-13.0
2019-03-31,2019,ARI,LAD,7.0,8.0,0,0,-1.0
2019-04-01,2019,ARI,SDP,10.0,3.0,0,1,7.0
2019-04-02,2019,ARI,SDP,8.0,5.0,0,1,3.0
2019-04-03,2019,ARI,SDP,1.0,4.0,0,0,-3.0
2019-04-05,2019,ARI,BOS,15.0,8.0,1,1,7.0
2019-04-06,2019,ARI,BOS,5.0,4.0,1,1,1.0
2019-04-07,2019,ARI,BOS,0.0,1.0,1,0,-1.0
2019-04-09,2019,ARI,TEX,5.0,4.0,1,1,1.0
2019-04-10,2019,ARI,TEX,2.0,5.0,1,0,-3.0
2019-04-11,2019,ARI,SDP,6.0,7.0,1,0,-1.0
2019-04-12,2019,ARI,SDP,1.0,2.0,1,0,-1.0
2019-04-13,2019,ARI,SDP,4.0,5.0,1,0,-1.0
2019-04-14,2019,ARI,SDP,8.0,4.0,1,1,4.0
2019-04-16,2019,ARI,ATL,9.0,6.0,0,1,3.0
2019-04-17,2019,ARI,ATL,3.0,2.0,0,1,1.0
2019-04-18,2019,ARI,ATL,4.0,1.0,0,1,3.0
2019-04-19,2019,ARI,CHC,1.0,5.0,0,0,-4.0
2019-04-20,2019,ARI,CHC,6.0,0.0,0,1,6.0
2019-04-21,2019,ARI,CHC,1.0,2.0,0,0,-1.0
2019-04-22,2019,ARI,PIT,12.0,4.0,0,1,8.0
2019-04-23,2019,ARI,PIT,2.0,1.0,0,1,1.0
2019-04-24,2019,ARI,PIT,11.0,2.0,0,1,9.0
2019-04-25,2019,ARI,PIT,5.0,0.0,0,1,5.0
2019-04-26,2019,ARI,CHC,8.0,3.0,1,1,5.0
2019-04-27,2019,ARI,CHC,1.0,9.0,1,0,-8.0
2019-04-28,2019,ARI,CHC,5.0,6.0,1,0,-1.0
2019-04-30,2019,ARI,NYY,3.0,1.0,1,1,2.0
2019-05-01,2019,ARI,NYY,3.0,2.0,1,1,1.0
2019-05-03,2019,ARI,COL,10.0,9.0,0,1,1.0
2019-05-04,2019,ARI,COL,9.0,2.0,0,1,7.0
2019-05-05,2019,ARI,COL,7.0,8.0,0,0,-1.0
2019-05-06,2019,ARI,TBR,1.0,12.0,0,0,-11.0
2019-05-07,2019,ARI,TBR,3.0,6.0,0,0,-3.0
2019-05-08,2019,ARI,TBR,3.0,2.0,0,1,1.0
2019-05-09,2019,ARI,ATL,3.0,2.0,1,1,1.0
2019-05-10,2019,ARI,ATL,1.0,2.0,1,0,-1.0
2019-05-11,2019,ARI,ATL,4.0,6.0,1,0,-2.0
2019-05-12,2019,ARI,ATL,3.0,5.0,1,0,-2.0
2019-05-13,2019,ARI,PIT,9.0,3.0,1,1,6.0
2019-05-14,2019,ARI,PIT,2.0,6.0,1,0,-4.0
2019-05-15,2019,ARI,PIT,11.0,1.0,1,1,10.0
