date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2024-03-29,2024,NYM,MIL,1.0,3.0,1,0,-2.0
2024-03-30,2024,NYM,MIL,6.0,7.0,1,0,-1.0
2024-03-31,2024,NYM,MIL,1.0,4.0,1,0,-3.0
2024-04-01,2024,NYM,DET,0.0,5.0,1,0,-5.0
2024-04-05,2024,NYM,CIN,3.0,2.0,0,1,1.0
2024-04-06,2024,NYM,CIN,6.0,9.0,0,0,-3.0
2024-04-07,2024,NYM,CIN,3.0,1.0,0,1,2.0
2024-04-08,2024,NYM,ATL,8.0,7.0,0,1,1.0
2024-04-09,2024,NYM,ATL,5.0,6.0,0,0,-1.0
2024-04-11,2024,NYM,ATL,16.0,4.0,0,1,12.0
2024-04-12,2024,NYM,KCR,6.0,1.0,1,1,5.0
2024-04-13,2024,NYM,KCR,7.0,11.0,1,0,-4.0
2024-04-14,2024,NYM,KCR,2.0,1.0,1,1,1.0
2024-04-15,2024,NYM,PIT,6.0,3.0,1,1,3.0
2024-04-16,2024,NYM,PIT,3.0,1.0,1,1,2.0
2024-04-17,2024,NYM,PIT,9.0,1.0,1,1,8.0
2024-04-19,2024,NYM,LAD,9.0,4.0,0,1,5.0
2024-04-20,2024,NYM,LAD,6.0,4.0,0,1,2.0
2024-04-21,2024,NYM,LAD,0.0,10.0,0,0,-10.0
2024-04-22,2024,NYM,SFG,2.0,5.0,0,0,-3.0
2024-04-23,2024,NYM,SFG,1.0,5.0,0,0,-4.0
2024-04-24,2024,NYM,SFG,8.0,2.0,0,1,6.0
2024-04-26,2024,NYM,STL,2.0,4.0,1,0,-2.0
2024-04-27,2024,NYM,STL,4.0,7.0,1,0,-3.0
2024-04-28,2024,NYM,STL,4.0,2.0,1,1,2.0
2024-04-29,2024,NYM,CHC,1.0,3.0,1,0,-2.0
2024-04-30,2024,NYM,CHC,4.0,2.0,1,1,2.0
2024-05-01,2024,NYM,CHC,0.0,1.0,1,0,-1.0
2024-05-02,2024,NYM,CHC,7.0,6.0,1,1,1.0
2024-05-03,2024,NYM,TBR,8.0,10.0,0,0,-2.0
2024-05-04,2024,NYM,TBR,1.0,3.0,0,0,-2.0
2024-05-05,2024,NYM,TBR,6.0,7.0,0,0,-1.0
2024-05-06,2024,NYM,STL,4.0,3.0,0,1,1.0
2024-05-07,2024,NYM,STL,7.0,5.0,0,1,2.0
2024-05-10,2024,NYM,ATL,2.0,4.0,1,0,-2.0
2024-05-11,2024,NYM,ATL,1.0,4.0,1,0,-3.0
2024-05-12,2024,NYM,ATL,4.0,3.0,1,1,1.0
2024-05-13,2024,NYM,PHI,4.0,5.0,1,0,-1.0
2024-05-14,2024,NYM,PHI,0.0,4.0,1,0,-4.0
2024-05-15,2024,NYM,PHI,5.0,10.0,0,0,-5.0
2024-05-16,2024,NYM,PHI,6.0,5.0,0,1,1.0
2024-05-17,2024,NYM,MIA,0.0,8.0,0,0,-8.0
2024-05-18,2024,NYM,MIA,9.0,10.0,0,0,-1.0
