date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2022-04-08,2022,BOS,NYY,5.0,6.0,0,0,-1.0
2022-04-09,2022,BOS,NYY,2.0,4.0,0,0,-2.0
2022-04-10,2022,BOS,NYY,4.0,3.0,0,1,1.0
2022-04-11,2022,BOS,DET,1.0,3.0,0,0,-2.0
2022-04-12,2022,BOS,DET,5.0,3.0,0,1,2.0
2022-04-13,2022,BOS,DET,9.0,7.0,0,1,2.0
2022-04-15,2022,BOS,MIN,4.0,8.0,1,0,-4.0
2022-04-16,2022,BOS,MIN,4.0,0.0,1,1,4.0
2022-04-17,2022,BOS,MIN,8.0,1.0,1,1,7.0
2022-04-18,2022,BOS,MIN,3.0,8.0,1,0,-5.0
2022-04-19,2022,BOS,TOR,2.0,1.0,1,1,1.0
2022-04-20,2022,BOS,TOR,1.0,6.0,1,0,-5.0
2022-04-21,2022,BOS,TOR,2.0,3.0,1,0,-1.0
2022-04-22,2022,BOS,TBR,4.0,3.0,0,1,1.0
2022-04-23,2022,BOS,TBR,2.0,3.0,0,0,-1.0
2022-04-24,2022,BOS,TBR,2.0,5.0,0,0,-3.0
2022-04-25,2022,BOS,TOR,2.0,6.0,0,0,-4.0
2022-04-26,2022,BOS,TOR,5.0,6.0,0,0,-1.0
2022-04-27,2022,BOS,TOR,7.0,1.0,0,1,6.0
2022-04-28,2022,BOS,TOR,0.0,1.0,0,0,-1.0
2022-04-29,2022,BOS,BAL,3.0,1.0,0,1,2.0
2022-04-30,2022,BOS,BAL,1.0,2.0,0,0,-1.0
2022-05-01,2022,BOS,BAL,5.0,9.0,0,0,-4.0
2022-05-03,2022,BOS,LAA,4.0,0.0,1,1,4.0
2022-05-04,2022,BOS,LAA,5.0,10.0,1,0,-5.0
2022-05-05,2022,BOS,LAA,0.0,8.0,1,0,-8.0
2022-05-06,2022,BOS,CHW,2.0,4.0,1,0,-2.0
2022-05-07,2022,BOS,CHW,1.0,3.0,1,0,-2.0
2022-05-08,2022,BOS,CHW,2.0,3.0,1,0,-1.0
2022-05-10,2022,BOS,ATL,9.0,4.0,0,1,5.0
2022-05-11,2022,BOS,ATL,3.0,5.0,0,0,-2.0
2022-05-13,2022,BOS,TEX,7.0,1.0,0,1,6.0
2022-05-14,2022,BOS,TEX,11.0,3.0,0,1,8.0
2022-05-15,2022,BOS,TEX,1.0,7.0,0,0,-6.0
2022-05-16,2022,BOS,HOU,6.0,3.0,1,1,3.0
2022-05-17,2022,BOS,HOU,4.0,13.0,1,0,-9.0
2022-05-18,2022,BOS,HOU,5.0,1.0,1,1,4.0
2022-05-19,2022,BOS,SEA,12.0,6.0,1,1,6.0
2022-05-20,2022,BOS,SEA,7.0,3.0,1,1,4.0
2022-05-21,2022,BOS,SEA,6.0,5.0,1,1,1.0
2022-05-22,2022,BOS,SEA,8.0,4.0,1,1,4.0
