date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2022-04-08,2022,OAK,PHI,5.0,9.0,0,0,Nola,Montas,-4.0
2022-04-09,2022,OAK,PHI,2.0,4.0,0,0,Gibson,Irvin,-2.0
2022-04-10,2022,OAK,PHI,4.0,1.0,0,1,Jefferies,Falter,3.0
2022-04-11,2022,OAK,TBR,13.0,2.0,0,1,Blackburn,Patiño,11.0
2022-04-12,2022,OAK,TBR,8.0,9.0,0,0,Thompson,Trivino,-1.0
2022-04-13,2022,OAK,TBR,4.0,2.0,0,1,Montas,McClanahan,2.0
2022-04-14,2022,OAK,TBR,6.0,3.0,0,1,Irvin,Fleming,3.0
2022-04-15,2022,OAK,TOR,1.0,4.0,0,0,Cimber,Jefferies,-3.0
2022-04-16,2022,OAK,TOR,7.0,5.0,0,1,Jiménez,Merryweather,2.0
2022-04-17,2022,OAK,TOR,3.0,4.0,0,0,Manoah,Oller,-1.0
2022-04-18,2022,OAK,BAL,5.0,1.0,1,1,Montas,Krehbiel,4.0
2022-04-19,2022,OAK,BAL,2.0,1.0,1,1,Logue,Baumann,1.0
2022-04-20,2022,OAK,BAL,0.0,1.0,1,0,Lyles,Jefferies,-1.0
2022-04-21,2022,OAK,BAL,6.0,4.0,1,1,Blackburn,Wells,2.0
2022-04-22,2022,OAK,TEX,1.0,8.0,1,0,Otto,Oller,-7.0
2022-04-23,2022,OAK,TEX,0.0,2.0,1,0,Burke,Montas,-2.0
2022-04-24,2022,OAK,TEX,2.0,0.0,1,1,Irvin,Howard,2.0
2022-04-26,2022,OAK,SFG,2.0,8.0,0,0,Rodón,Jefferies,-6.0
2022-04-27,2022,OAK,SFG,1.0,0.0,0,1,Blackburn,Long,1.0
2022-04-29,2022,OAK,CLE,8.0,9.0,1,0,Stephan,Acevedo,-1.0
2022-04-30,2022,OAK,CLE,1.0,3.0,1,0,Sandlin,Jiménez,-2.0
2022-05-01,2022,OAK,CLE,3.0,7.0,1,0,McKenzie,Kaprielian,-4.0
2022-05-02,2022,OAK,TBR,1.0,6.0,1,0,Rasmussen,Jefferies,-5.0
2022-05-03,2022,OAK,TBR,7.0,10.0,1,0,Kittredge,Trivino,-3.0
2022-05-04,2022,OAK,TBR,0.0,3.0,1,0,Feyereisen,Jackson,-3.0
2022-05-06,2022,OAK,MIN,1.0,2.0,0,0,Winder,Logue,-1.0
2022-05-07,2022,OAK,MIN,0.0,1.0,0,0,Jax,Kaprielian,-1.0
2022-05-08,2022,OAK,MIN,3.0,4.0,0,0,Stashak,Jefferies,-1.0
2022-05-09,2022,OAK,DET,2.0,0.0,0,1,Blackburn,Pineda,2.0
2022-05-11,2022,OAK,DET,9.0,0.0,0,1,Logue,Wentz,9.0
2022-05-12,2022,OAK,DET,5.0,3.0,0,1,Puk,Fulmer,2.0
2022-05-13,2022,OAK,LAA,0.0,2.0,1,0,Silseth,Jefferies,-2.0
2022-05-15,2022,OAK,LAA,1.0,4.0,1,0,Sandoval,Montas,-3.0
2022-05-16,2022,OAK,MIN,1.0,3.0,1,0,Cano,Logue,-2.0
2022-05-17,2022,OAK,MIN,5.0,2.0,1,1,Jackson,Winder,3.0
2022-05-18,2022,OAK,MIN,4.0,14.0,1,0,Gray,Jefferies,-10.0
2022-05-20,2022,OAK,LAA,4.0,2.0,0,1,Moll,Silseth,2.0
2022-05-21,2022,OAK,LAA,3.0,5.0,0,0,Lorenzen,Kolarek,-2.0
2022-05-22,2022,OAK,LAA,1.0,4.0,0,0,Sandoval,Irvin,-3.0
2022-05-23,2022,OAK,SEA,6.0,7.0,0,0,Gonzales,Logue,-1.0
