date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2025-03-28,2025,TBR,COL,3.0,2.0,1,1,Fairbanks,Vodnik,1.0
2025-03-29,2025,TBR,COL,1.0,2.0,1,0,Peralta,Littell,-1.0
2025-03-30,2025,TBR,COL,6.0,4.0,1,1,Bradley,Peralta,2.0
2025-03-31,2025,TBR,PIT,6.0,1.0,1,1,Rasmussen,Mlodzinski,5.0
2025-04-01,2025,TBR,PIT,7.0,0.0,1,1,Baz,Harrington,7.0
2025-04-02,2025,TBR,PIT,2.0,4.0,1,0,Skenes,Pepiot,-2.0
2025-04-04,2025,TBR,TEX,2.0,5.0,0,0,Mahle,Littell,-3.0
2025-04-05,2025,TBR,TEX,4.0,6.0,0,0,Garcia,Montgomery,-2.0
2025-04-06,2025,TBR,TEX,3.0,4.0,0,0,Webb,Uceta,-1.0
2025-04-08,2025,TBR,LAA,3.0,4.0,1,0,Burke,Fairbanks,-1.0
2025-04-09,2025,TBR,LAA,5.0,4.0,1,1,Pepiot,Kikuchi,1.0
2025-04-10,2025,TBR,LAA,1.0,11.0,1,0,Soriano,Littell,-10.0
2025-04-11,2025,TBR,ATL,6.0,3.0,1,1,Bradley,Elder,3.0
2025-04-12,2025,TBR,ATL,4.0,5.0,1,0,Lee,Sulser,-1.0
2025-04-13,2025,TBR,ATL,8.0,3.0,1,1,Boyle,Sale,5.0
2025-04-14,2025,TBR,BOS,16.0,1.0,1,1,Baz,Houck,15.0
2025-04-15,2025,TBR,BOS,4.0,7.0,1,0,Buehler,Pepiot,-3.0
2025-04-16,2025,TBR,BOS,0.0,1.0,1,0,Weissert,Littell,-1.0
2025-04-17,2025,TBR,NYY,3.0,6.0,1,0,Hill,Bradley,-3.0
2025-04-18,2025,TBR,NYY,0.0,1.0,1,0,Rodón,Rasmussen,-1.0
2025-04-19,2025,TBR,NYY,10.0,8.0,1,1,Uceta,Gómez,2.0
2025-04-20,2025,TBR,NYY,0.0,4.0,1,0,Fried,Pepiot,-4.0
2025-04-22,2025,TBR,ARI,1.0,5.0,0,0,Pfaadt,Littell,-4.0
2025-04-23,2025,TBR,ARI,7.0,6.0,0,1,Fairbanks,Jameson,1.0
2025-04-24,2025,TBR,ARI,7.0,4.0,0,1,Uceta,Feyereisen,3.0
2025-04-25,2025,TBR,SDP,1.0,0.0,0,1,Baz,King,1.0
2025-04-26,2025,TBR,SDP,4.0,1.0,0,1,Pepiot,Cease,3.0
2025-04-27,2025,TBR,SDP,4.0,2.0,0,1,Littell,Vásquez,2.0
2025-04-29,2025,TBR,KCR,1.0,3.0,1,0,Lorenzen,Bradley,-2.0
2025-04-30,2025,TBR,KCR,0.0,3.0,1,0,Cameron,Rasmussen,-3.0
2025-05-01,2025,TBR,KCR,2.0,8.0,1,0,Lugo,Baz,-6.0
2025-05-02,2025,TBR,NYY,0.0,3.0,0,0,Fried,Pepiot,-3.0
2025-05-03,2025,TBR,NYY,3.0,2.0,0,1,Littell,Leiter,1.0
2025-05-04,2025,TBR,NYY,7.0,5.0,0,1,Bradley,Warren,2.0
2025-05-06,2025,TBR,PHI,4.0,8.0,1,0,Wheeler,Rasmussen,-4.0
2025-05-07,2025,TBR,PHI,0.0,7.0,1,0,Sánchez,Baz,-7.0
2025-05-08,2025,TBR,PHI,6.0,7.0,1,0,Alvarado,Rodríguez,-1.0
2025-05-09,2025,TBR,MIL,4.0,3.0,1,1,Sulser,Koenig,1.0
2025-05-10,2025,TBR,MIL,3.0,2.0,1,1,Fairbanks,Anderson,1.0
2025-05-11,2025,TBR,MIL,2.0,4.0,1,0,Alexander,Rasmussen,-2.0
2025-05-13,2025,TBR,TOR,11.0,9.0,0,1,Uceta,Hoffman,2.0
2025-05-14,2025,TBR,TOR,1.0,3.0,0,0,Little,Pepiot,-2.0
2025-05-15,2025,TBR,TOR,8.0,3.0,0,1,Littell,Gausman,5.0
2025-05-16,2025,TBR,MIA,4.0,9.0,0,0,Meyer,Bradley,-5.0
2025-05-17,2025,TBR,MIA,4.0,0.0,0,1,Rasmussen,Alcantara,4.0
2025-05-18,2025,TBR,MIA,1.0,5.0,0,0,Quantrill,Baz,-4.0
2025-05-19,2025,TBR,HOU,3.0,4.0,1,0,King,Rodríguez,-1.0
2025-05-20,2025,TBR,HOU,3.0,2.0,1,1,Rodríguez,Ort,1.0
2025-05-21,2025,TBR,HOU,8.0,4.0,1,1,Bradley,Brown,4.0
2025-05-23,2025,TBR,TOR,3.0,1.0,1,1,Rasmussen,Lauer,2.0
2025-05-24,2025,TBR,TOR,3.0,1.0,1,1,Baz,Berríos,2.0
2025-05-25,2025,TBR,TOR,13.0,0.0,1,1,Pepiot,Bassitt,13.0
2025-05-26,2025,TBR,MIN,7.0,2.0,1,1,Littell,Paddack,5.0
2025-05-27,2025,TBR,MIN,2.0,4.0,1,0,Ryan,Bradley,-2.0
2025-05-28,2025,TBR,MIN,5.0,0.0,1,1,Rasmussen,López,5.0
2025-05-29,2025,TBR,HOU,13.0,3.0,0,1,Uceta,King,10.0
2025-05-30,2025,TBR,HOU,1.0,2.0,0,0,Valdez,Cleavinger,-1.0
2025-05-31,2025,TBR,HOU,16.0,3.0,0,1,Littell,Gordon,13.0
2025-06-01,2025,TBR,HOU,0.0,1.0,0,0,Brown,Bradley,-1.0
2025-06-03,2025,TBR,TEX,5.0,1.0,1,1,Rasmussen,Mahle,4.0
2025-06-04,2025,TBR,TEX,5.0,4.0,1,1,Baz,Rocker,1.0
2025-06-05,2025,TBR,TEX,4.0,3.0,1,1,Sulser,Garcia,1.0
2025-06-06,2025,TBR,MIA,4.0,3.0,1,1,Littell,Cabrera,1.0
2025-06-07,2025,TBR,MIA,10.0,11.0,1,0,Gibson,Cleavinger,-1.0
2025-06-08,2025,TBR,MIA,3.0,2.0,1,1,Uceta,Bellozo,1.0
2025-06-09,2025,TBR,BOS,10.0,8.0,0,1,Seymour,Kelly,2.0
2025-06-10,2025,TBR,BOS,1.0,3.0,0,0,Giolito,Pepiot,-2.0
2025-06-11,2025,TBR,BOS,3.0,4.0,0,0,Buehler,Littell,-1.0
2025-06-13,2025,TBR,NYM,7.0,5.0,0,1,Orze,Kranick,2.0
2025-06-14,2025,TBR,NYM,8.0,4.0,0,1,Rasmussen,Megill,4.0
2025-06-15,2025,TBR,NYM,9.0,0.0,0,1,Baz,Canning,9.0
2025-06-16,2025,TBR,BAL,7.0,1.0,1,1,Pepiot,Eflin,6.0
2025-06-17,2025,TBR,BAL,1.0,5.0,1,0,Kremer,Littell,-4.0
2025-06-18,2025,TBR,BAL,12.0,8.0,1,1,Montgomery,Kittredge,4.0
2025-06-19,2025,TBR,BAL,1.0,4.0,1,0,Morton,Rasmussen,-3.0
2025-06-20,2025,TBR,DET,14.0,8.0,1,1,Baz,Flaherty,6.0
