date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2026-03-26,2026,LAD,ARI,8.0,2.0,1,1,Yamamoto,Gallen,6.0
2026-03-27,2026,LAD,ARI,5.0,4.0,1,1,Henriquez,Ginkel,1.0
2026-03-28,2026,LAD,ARI,3.0,2.0,1,1,Klein,Morillo,1.0
2026-03-30,2026,LAD,CLE,2.0,4.0,1,0,Messick,Sasaki,-2.0
2026-03-31,2026,LAD,CLE,4.0,1.0,1,1,Ohtani,Bibee,3.0
2026-04-01,2026,LAD,CLE,1.0,4.0,1,0,Williams,Yamamoto,-3.0
2026-04-03,2026,LAD,WSN,13.0,6.0,0,1,Sheehan,Mikolas,7.0
2026-04-04,2026,LAD,WSN,10.0,5.0,0,1,Glasnow,Irvin,5.0
2026-04-05,2026,LAD,WSN,8.0,6.0,0,1,Dreyer,Pérez,2.0
2026-04-06,2026,LAD,TOR,14.0,2.0,0,1,Wrobleski,Scherzer,12.0
2026-04-07,2026,LAD,TOR,4.0,1.0,0,1,Yamamoto,Gausman,3.0
2026-04-08,2026,LAD,TOR,3.0,4.0,0,0,Rogers,Casparius,-1.0
2026-04-10,2026,LAD,TEX,8.0,7.0,1,1,Díaz,Latz,1.0
2026-04-11,2026,LAD,TEX,6.0,3.0,1,1,Sheehan,Leiter,3.0
2026-04-12,2026,LAD,TEX,2.0,5.0,1,0,deGrom,Sasaki,-3.0
2026-04-13,2026,LAD,NYM,4.0,0.0,1,1,Wrobleski,Peterson,4.0
2026-04-14,2026,LAD,NYM,2.0,1.0,1,1,Treinen,Raley,1.0
2026-04-15,2026,LAD,NYM,8.0,2.0,1,1,Ohtani,Holmes,6.0
2026-04-17,2026,LAD,COL,7.0,1.0,0,1,Glasnow,Sugano,6.0
2026-04-18,2026,LAD,COL,3.0,4.0,0,0,Bernardino,Klein,-1.0
2026-04-19,2026,LAD,COL,6.0,9.0,0,0,Senzatela,Treinen,-3.0
2026-04-20,2026,LAD,COL,12.0,3.0,0,1,Wrobleski,Quintana,9.0
2026-04-21,2026,LAD,SFG,1.0,3.0,0,0,Roupp,Yamamoto,-2.0
2026-04-22,2026,LAD,SFG,0.0,3.0,0,0,Mahle,Dreyer,-3.0
2026-04-23,2026,LAD,SFG,3.0,0.0,0,1,Glasnow,Webb,3.0
2026-04-24,2026,LAD,CHC,4.0,6.0,1,0,Rolison,Scott,-2.0
2026-04-25,2026,LAD,CHC,12.0,4.0,1,1,Sasaki,Rea,8.0
2026-04-26,2026,LAD,CHC,6.0,0.0,1,1,Wrobleski,Imanaga,6.0
2026-04-27,2026,LAD,MIA,5.0,4.0,1,1,Eder,Fairbanks,1.0
2026-04-28,2026,LAD,MIA,1.0,2.0,1,0,Junk,Ohtani,-1.0
2026-04-29,2026,LAD,MIA,2.0,3.0,1,0,Nardi,Klein,-1.0
2026-05-01,2026,LAD,STL,2.0,7.0,0,0,Liberatore,Sheehan,-5.0
2026-05-02,2026,LAD,STL,2.0,3.0,0,0,McGreevy,Sasaki,-1.0
2026-05-03,2026,LAD,STL,4.0,1.0,0,1,Wrobleski,May,3.0
2026-05-04,2026,LAD,HOU,8.0,3.0,0,1,Yamamoto,Weiss,5.0
2026-05-05,2026,LAD,HOU,1.0,2.0,0,0,Lambert,Ohtani,-1.0
2026-05-06,2026,LAD,HOU,12.0,2.0,0,1,Dreyer,McCullers,10.0
2026-05-08,2026,LAD,ATL,3.0,1.0,1,1,Vesia,Sale,2.0
2026-05-09,2026,LAD,ATL,2.0,7.0,1,0,Strider,Snell,-5.0
2026-05-10,2026,LAD,ATL,2.0,7.0,1,0,Elder,Wrobleski,-5.0
2026-05-11,2026,LAD,SFG,3.0,9.0,1,0,Gage,Vesia,-6.0
2026-05-12,2026,LAD,SFG,2.0,6.0,1,0,Houser,Yamamoto,-4.0
2026-05-13,2026,LAD,SFG,4.0,0.0,1,1,Ohtani,Ray,4.0
2026-05-14,2026,LAD,SFG,5.0,2.0,1,1,Sheehan,Roupp,3.0
2026-05-15,2026,LAD,LAA,6.0,0.0,0,1,Henriquez,Kochanowicz,6.0
2026-05-16,2026,LAD,LAA,15.0,2.0,0,1,Wrobleski,Soriano,13.0
2026-05-17,2026,LAD,LAA,10.0,1.0,0,1,Sasaki,Rodriguez,9.0
2026-05-18,2026,LAD,SDP,0.0,1.0,0,0,King,Yamamoto,-1.0
2026-05-19,2026,LAD,SDP,5.0,4.0,0,1,Scott,Miller,1.0
2026-05-20,2026,LAD,SDP,4.0,0.0,0,1,Ohtani,Vásquez,4.0
2026-05-22,2026,LAD,MIL,1.0,5.0,0,0,Henderson,Wrobleski,-4.0
2026-05-23,2026,LAD,MIL,11.0,3.0,0,1,Sasaki,Gasser,8.0
2026-05-24,2026,LAD,MIL,5.0,1.0,0,1,Yamamoto,Sproat,4.0
2026-05-25,2026,LAD,COL,5.0,3.0,1,1,Hurt,Bernardino,2.0
2026-05-26,2026,LAD,COL,15.0,6.0,1,1,Lauer,Freeland,9.0
2026-05-27,2026,LAD,COL,4.0,1.0,1,1,Ohtani,Sugano,3.0
2026-05-29,2026,LAD,PHI,4.0,2.0,1,1,Wrobleski,Wheeler,2.0
2026-05-30,2026,LAD,PHI,3.0,4.0,1,0,Kerkering,Scott,-1.0
2026-05-31,2026,LAD,PHI,9.0,1.0,1,1,Yamamoto,Painter,8.0
2026-06-01,2026,LAD,ARI,1.0,4.0,0,0,Clarke,Sheehan,-3.0
2026-06-02,2026,LAD,ARI,6.0,5.0,0,1,Treinen,Soroka,1.0
2026-06-03,2026,LAD,ARI,7.0,0.0,0,1,Ohtani,Gallen,7.0
2026-06-04,2026,LAD,ARI,2.0,3.0,0,0,Sewald,Scott,-1.0
2026-06-05,2026,LAD,LAA,1.0,0.0,1,1,Treinen,Yates,1.0
