date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2019-03-28,2019,KCR,CHW,5.0,3.0,1,1,2.0
2019-03-30,2019,KCR,CHW,8.0,6.0,1,1,2.0
2019-03-31,2019,KCR,CHW,3.0,6.0,1,0,-3.0
2019-04-02,2019,KCR,MIN,4.0,5.0,1,0,-1.0
2019-04-03,2019,KCR,MIN,6.0,7.0,1,0,-1.0
2019-04-04,2019,KCR,DET,4.0,5.0,0,0,-1.0
2019-04-06,2019,KCR,DET,4.0,7.0,0,0,-3.0
2019-04-07,2019,KCR,DET,1.0,3.0,0,0,-2.0
2019-04-08,2019,KCR,SEA,5.0,13.0,1,0,-8.0
2019-04-09,2019,KCR,SEA,3.0,6.0,1,0,-3.0
2019-04-10,2019,KCR,SEA,5.0,6.0,1,0,-1.0
2019-04-11,2019,KCR,SEA,6.0,7.0,1,0,-1.0
2019-04-12,2019,KCR,CLE,8.0,1.0,1,1,7.0
2019-04-13,2019,KCR,CLE,3.0,0.0,1,1,3.0
2019-04-14,2019,KCR,CLE,9.0,8.0,1,1,1.0
2019-04-15,2019,KCR,CHW,4.0,5.0,0,0,-1.0
2019-04-16,2019,KCR,CHW,1.0,5.0,0,0,-4.0
2019-04-17,2019,KCR,CHW,4.0,3.0,0,1,1.0
2019-04-18,2019,KCR,NYY,6.0,1.0,0,1,5.0
2019-04-19,2019,KCR,NYY,2.0,6.0,0,0,-4.0
2019-04-20,2019,KCR,NYY,2.0,9.0,0,0,-7.0
2019-04-21,2019,KCR,NYY,6.0,7.0,0,0,-1.0
2019-04-22,2019,KCR,TBR,3.0,6.0,0,0,-3.0
2019-04-23,2019,KCR,TBR,2.0,5.0,0,0,-3.0
2019-04-24,2019,KCR,TBR,10.0,2.0,0,1,8.0
2019-04-26,2019,KCR,LAA,1.0,5.0,1,0,-4.0
2019-04-27,2019,KCR,LAA,9.0,4.0,1,1,5.0
2019-04-28,2019,KCR,LAA,3.0,7.0,1,0,-4.0
2019-04-29,2019,KCR,TBR,5.0,8.0,1,0,-3.0
2019-05-02,2019,KCR,TBR,1.0,3.0,1,0,-2.0
2019-05-03,2019,KCR,DET,3.0,4.0,0,0,-1.0
2019-05-04,2019,KCR,DET,15.0,3.0,0,1,12.0
2019-05-05,2019,KCR,DET,2.0,5.0,0,0,-3.0
2019-05-06,2019,KCR,HOU,4.0,6.0,0,0,-2.0
2019-05-07,2019,KCR,HOU,12.0,2.0,0,1,10.0
2019-05-08,2019,KCR,HOU,0.0,9.0,0,0,-9.0
2019-05-10,2019,KCR,PHI,5.0,1.0,1,1,4.0
2019-05-11,2019,KCR,PHI,0.0,7.0,1,0,-7.0
2019-05-12,2019,KCR,PHI,1.0,6.0,1,0,-5.0
2019-05-14,2019,KCR,TEX,11.0,5.0,1,1,6.0
2019-05-15,2019,KCR,TEX,1.0,6.0,1,0,-5.0
2019-05-16,2019,KCR,TEX,1.0,16.0,1,0,-15.0
2019-05-17,2019,KCR,LAA,2.0,5.0,0,0,-3.0
2019-05-18,2019,KCR,LAA,3.0,6.0,0,0,-3.0
2019-05-19,2019,KCR,LAA,5.0,1.0,0,1,4.0
2019-05-26,2019,KCR,NYY,8.0,7.0,1,1,1.0
2019-05-27,2019,KCR,CHW,1.0,2.0,0,0,-1.0
2019-05-28,2019,KCR,CHW,3.0,4.0,0,0,-1.0
2019-05-29,2019,KCR,CHW,7.0,8.0,0,0,-1.0
2019-05-30,2019,KCR,TEX,4.0,2.0,0,1,2.0
2019-05-31,2019,KCR,TEX,2.0,6.0,0,0,-4.0
2019-06-01,2019,KCR,TEX,2.0,6.0,0,0,-4.0
2019-06-02,2019,KCR,TEX,1.0,5.0,0,0,-4.0
2019-06-04,2019,KCR,BOS,3.0,8.0,1,0,-5.0
2019-06-05,2019,KCR,BOS,0.0,8.0,1,0,-8.0
2019-06-06,2019,KCR,BOS,5.0,7.0,1,0,-2.0
2019-06-07,2019,KCR,CHW,6.0,4.0,1,1,2.0
2019-06-08,2019,KCR,CHW,0.0,2.0,1,0,-2.0
2019-06-09,2019,KCR,CHW,2.0,5.0,1,0,-3.0
2019-06-11,2019,KCR,DET,3.0,2.0,1,1,1.0
2019-06-12,2019,KCR,DET,2.0,3.0,1,0,-1.0
2019-06-13,2019,KCR,DET,7.0,3.0,1,1,4.0
2019-06-14,2019,KCR,MIN,0.0,2.0,0,0,-2.0
2019-06-15,2019,KCR,MIN,4.0,5.0,0,0,-1.0
2019-06-16,2019,KCR,MIN,8.0,6.0,0,1,2.0
2019-06-17,2019,KCR,SEA,6.0,4.0,0,1,2.0
2019-06-18,2019,KCR,SEA,9.0,0.0,0,1,9.0
2019-06-19,2019,KCR,SEA,2.0,8.0,0,0,-6.0
2019-06-20,2019,KCR,MIN,4.0,1.0,1,1,3.0
2019-06-21,2019,KCR,MIN,7.0,8.0,1,0,-1.0
2019-06-22,2019,KCR,MIN,3.0,5.0,1,0,-2.0
2019-06-23,2019,KCR,MIN,6.0,1.0,1,1,5.0
2019-06-24,2019,KCR,CLE,2.0,3.0,0,0,-1.0
2019-06-25,2019,KCR,CLE,8.0,6.0,0,1,2.0
2019-06-26,2019,KCR,CLE,3.0,5.0,0,0,-2.0
2019-06-28,2019,KCR,TOR,2.0,6.0,0,0,-4.0
2019-06-29,2019,KCR,TOR,5.0,7.0,0,0,-2.0
2019-06-30,2019,KCR,TOR,7.0,6.0,0,1,1.0
2019-07-01,2019,KCR,TOR,4.0,11.0,0,0,-7.0
2019-07-02,2019,KCR,CLE,5.0,9.0,1,0,-4.0
2019-07-03,2019,KCR,CLE,0.0,4.0,1,0,-4.0
2019-07-04,2019,KCR,CLE,4.0,8.0,1,0,-4.0
2019-07-05,2019,KCR,WSN,7.0,4.0,0,1,3.0
2019-07-06,2019,KCR,WSN,0.0,6.0,0,0,-6.0
