date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2023-03-30,2023,CHW,HOU,3.0,2.0,0,1,1.0
2023-03-31,2023,CHW,HOU,3.0,6.0,0,0,-3.0
2023-04-01,2023,CHW,HOU,4.0,6.0,0,0,-2.0
2023-04-02,2023,CHW,HOU,6.0,3.0,0,1,3.0
2023-04-03,2023,CHW,SFG,3.0,12.0,1,0,-9.0
2023-04-05,2023,CHW,SFG,7.0,3.0,1,1,4.0
2023-04-06,2023,CHW,SFG,6.0,16.0,1,0,-10.0
2023-04-07,2023,CHW,PIT,9.0,13.0,0,0,-4.0
2023-04-08,2023,CHW,PIT,11.0,5.0,0,1,6.0
2023-04-09,2023,CHW,PIT,0.0,1.0,0,0,-1.0
2023-04-10,2023,CHW,MIN,4.0,3.0,0,1,1.0
2023-04-11,2023,CHW,MIN,3.0,4.0,0,0,-1.0
2023-04-12,2023,CHW,MIN,1.0,3.0,0,0,-2.0
2023-04-14,2023,CHW,BAL,3.0,6.0,1,0,-3.0
2023-04-15,2023,CHW,BAL,7.0,6.0,1,1,1.0
2023-04-16,2023,CHW,BAL,4.0,8.0,1,0,-4.0
2023-04-19,2023,CHW,PHI,2.0,5.0,1,0,-3.0
2023-04-21,2023,CHW,TBR,7.0,8.0,0,0,-1.0
2023-04-22,2023,CHW,TBR,3.0,4.0,0,0,-1.0
2023-04-23,2023,CHW,TBR,1.0,4.0,0,0,-3.0
2023-04-24,2023,CHW,TOR,2.0,5.0,0,0,-3.0
2023-04-25,2023,CHW,TOR,0.0,7.0,0,0,-7.0
2023-04-26,2023,CHW,TOR,0.0,8.0,0,0,-8.0
2023-04-27,2023,CHW,TBR,5.0,14.0,1,0,-9.0
2023-04-28,2023,CHW,TBR,2.0,3.0,1,0,-1.0
2023-04-29,2023,CHW,TBR,3.0,12.0,1,0,-9.0
2023-04-30,2023,CHW,TBR,12.0,9.0,1,1,3.0
2023-05-02,2023,CHW,MIN,3.0,2.0,1,1,1.0
2023-05-03,2023,CHW,MIN,6.0,4.0,1,1,2.0
2023-05-04,2023,CHW,MIN,3.0,7.0,1,0,-4.0
2023-05-05,2023,CHW,CIN,5.0,4.0,0,1,1.0
2023-05-06,2023,CHW,CIN,3.0,5.0,0,0,-2.0
2023-05-07,2023,CHW,CIN,17.0,4.0,0,1,13.0
2023-05-08,2023,CHW,KCR,5.0,12.0,0,0,-7.0
2023-05-09,2023,CHW,KCR,4.0,2.0,0,1,2.0
2023-05-10,2023,CHW,KCR,1.0,9.0,0,0,-8.0
2023-05-11,2023,CHW,KCR,3.0,4.0,0,0,-1.0
