date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2021-04-01,2021,NYY,TOR,2.0,3.0,1,0,-1.0
2021-04-03,2021,NYY,TOR,5.0,3.0,1,1,2.0
2021-04-04,2021,NYY,TOR,1.0,3.0,1,0,-2.0
2021-04-05,2021,NYY,BAL,7.0,0.0,1,1,7.0
2021-04-06,2021,NYY,BAL,7.0,2.0,1,1,5.0
2021-04-07,2021,NYY,BAL,3.0,4.0,1,0,-1.0
2021-04-09,2021,NYY,TBR,5.0,10.0,0,0,-5.0
2021-04-10,2021,NYY,TBR,0.0,4.0,0,0,-4.0
2021-04-11,2021,NYY,TBR,8.0,4.0,0,1,4.0
2021-04-12,2021,NYY,TOR,3.0,1.0,0,1,2.0
2021-04-13,2021,NYY,TOR,3.0,7.0,0,0,-4.0
2021-04-14,2021,NYY,TOR,4.0,5.0,0,0,-1.0
2021-04-16,2021,NYY,TBR,2.0,8.0,1,0,-6.0
2021-04-17,2021,NYY,TBR,3.0,6.0,1,0,-3.0
2021-04-18,2021,NYY,TBR,2.0,4.0,1,0,-2.0
2021-04-20,2021,NYY,ATL,3.0,1.0,1,1,2.0
2021-04-21,2021,NYY,ATL,1.0,4.0,1,0,-3.0
2021-04-22,2021,NYY,CLE,6.0,3.0,0,1,3.0
2021-04-23,2021,NYY,CLE,5.0,3.0,0,1,2.0
2021-04-24,2021,NYY,CLE,2.0,1.0,0,1,1.0
2021-04-25,2021,NYY,CLE,3.0,7.0,0,0,-4.0
2021-04-26,2021,NYY,BAL,2.0,4.0,0,0,-2.0
2021-04-27,2021,NYY,BAL,5.0,1.0,0,1,4.0
2021-04-28,2021,NYY,BAL,7.0,0.0,0,1,7.0
2021-04-29,2021,NYY,BAL,3.0,4.0,0,0,-1.0
2021-04-30,2021,NYY,DET,10.0,0.0,1,1,10.0
2021-05-01,2021,NYY,DET,6.0,4.0,1,1,2.0
2021-05-02,2021,NYY,DET,2.0,0.0,1,1,2.0
2021-05-04,2021,NYY,HOU,7.0,3.0,1,1,4.0
2021-05-05,2021,NYY,HOU,6.0,3.0,1,1,3.0
2021-05-06,2021,NYY,HOU,4.0,7.0,1,0,-3.0
2021-05-07,2021,NYY,WSN,4.0,11.0,1,0,-7.0
2021-05-08,2021,NYY,WSN,4.0,3.0,1,1,1.0
2021-05-09,2021,NYY,WSN,3.0,2.0,1,1,1.0
2021-05-11,2021,NYY,TBR,3.0,1.0,0,1,2.0
2021-05-12,2021,NYY,TBR,1.0,0.0,0,1,1.0
2021-05-13,2021,NYY,TBR,1.0,9.0,0,0,-8.0
2021-05-14,2021,NYY,BAL,5.0,4.0,0,1,1.0
2021-05-15,2021,NYY,BAL,8.0,2.0,0,1,6.0
2021-05-16,2021,NYY,BAL,6.0,10.0,0,0,-4.0
2021-05-17,2021,NYY,TEX,2.0,5.0,0,0,-3.0
2021-05-18,2021,NYY,TEX,7.0,4.0,0,1,3.0
2021-05-19,2021,NYY,TEX,2.0,0.0,0,1,2.0
2021-05-20,2021,NYY,TEX,2.0,0.0,0,1,2.0
2021-05-21,2021,NYY,CHW,2.0,1.0,1,1,1.0
2021-05-22,2021,NYY,CHW,7.0,0.0,1,1,7.0
2021-05-23,2021,NYY,CHW,5.0,4.0,1,1,1.0
2021-05-25,2021,NYY,TOR,2.0,6.0,1,0,-4.0
2021-05-28,2021,NYY,DET,2.0,3.0,0,0,-1.0
2021-05-29,2021,NYY,DET,1.0,6.0,0,0,-5.0
2021-05-30,2021,NYY,DET,2.0,6.0,0,0,-4.0
2021-05-31,2021,NYY,TBR,1.0,3.0,1,0,-2.0
2021-06-01,2021,NYY,TBR,5.0,3.0,1,1,2.0
2021-06-02,2021,NYY,TBR,4.0,3.0,1,1,1.0
2021-06-03,2021,NYY,TBR,2.0,9.0,1,0,-7.0
2021-06-04,2021,NYY,BOS,2.0,5.0,1,0,-3.0
2021-06-05,2021,NYY,BOS,3.0,7.0,1,0,-4.0
2021-06-06,2021,NYY,BOS,5.0,6.0,1,0,-1.0
2021-06-08,2021,NYY,MIN,8.0,4.0,0,1,4.0
2021-06-09,2021,NYY,MIN,9.0,6.0,0,1,3.0
2021-06-10,2021,NYY,MIN,5.0,7.0,0,0,-2.0
2021-06-12,2021,NYY,PHI,7.0,8.0,0,0,-1.0
2021-06-13,2021,NYY,PHI,0.0,7.0,0,0,-7.0
2021-06-15,2021,NYY,TOR,6.0,5.0,0,1,1.0
2021-06-16,2021,NYY,TOR,3.0,2.0,0,1,1.0
2021-06-17,2021,NYY,TOR,8.0,4.0,0,1,4.0
2021-06-18,2021,NYY,OAK,3.0,5.0,1,0,-2.0
2021-06-19,2021,NYY,OAK,7.0,5.0,1,1,2.0
2021-06-20,2021,NYY,OAK,2.0,1.0,1,1,1.0
2021-06-22,2021,NYY,KCR,5.0,6.0,1,0,-1.0
2021-06-23,2021,NYY,KCR,6.0,5.0,1,1,1.0
2021-06-24,2021,NYY,KCR,8.0,1.0,1,1,7.0
2021-06-25,2021,NYY,BOS,3.0,5.0,0,0,-2.0
2021-06-26,2021,NYY,BOS,2.0,4.0,0,0,-2.0
2021-06-27,2021,NYY,BOS,2.0,9.0,0,0,-7.0
2021-06-28,2021,NYY,LAA,3.0,5.0,1,0,-2.0
2021-06-29,2021,NYY,LAA,11.0,5.0,1,1,6.0
2021-06-30,2021,NYY,LAA,8.0,11.0,1,0,-3.0
2021-07-03,2021,NYY,NYM,3.0,8.0,1,0,-5.0
2021-07-06,2021,NYY,SEA,12.0,1.0,0,1,11.0
2021-07-07,2021,NYY,SEA,5.0,4.0,0,1,1.0
2021-07-08,2021,NYY,SEA,0.0,4.0,0,0,-4.0
2021-07-09,2021,NYY,HOU,4.0,0.0,0,1,4.0
2021-07-10,2021,NYY,HOU,1.0,0.0,0,1,1.0
2021-07-11,2021,NYY,HOU,7.0,8.0,0,0,-1.0
2021-07-16,2021,NYY,BOS,0.0,4.0,1,0,-4.0
2021-07-17,2021,NYY,BOS,3.0,1.0,1,1,2.0
2021-07-18,2021,NYY,BOS,9.0,1.0,1,1,8.0
2021-07-20,2021,NYY,PHI,6.0,4.0,1,1,2.0
2021-07-21,2021,NYY,PHI,6.0,5.0,1,1,1.0
