date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2024-03-28,2024,LAA,BAL,3.0,11.0,0,0,-8.0
2024-03-30,2024,LAA,BAL,4.0,13.0,0,0,-9.0
2024-03-31,2024,LAA,BAL,4.0,1.0,0,1,3.0
2024-04-01,2024,LAA,MIA,7.0,4.0,0,1,3.0
2024-04-02,2024,LAA,MIA,3.0,1.0,0,1,2.0
2024-04-03,2024,LAA,MIA,10.0,2.0,0,1,8.0
2024-04-05,2024,LAA,BOS,6.0,8.0,1,0,-2.0
2024-04-06,2024,LAA,BOS,2.0,1.0,1,1,1.0
2024-04-07,2024,LAA,BOS,2.0,12.0,1,0,-10.0
2024-04-08,2024,LAA,TBR,7.0,1.0,1,1,6.0
2024-04-09,2024,LAA,TBR,4.0,6.0,1,0,-2.0
2024-04-10,2024,LAA,TBR,2.0,4.0,1,0,-2.0
2024-04-12,2024,LAA,BOS,7.0,0.0,0,1,7.0
2024-04-13,2024,LAA,BOS,2.0,7.0,0,0,-5.0
2024-04-14,2024,LAA,BOS,4.0,5.0,0,0,-1.0
2024-04-15,2024,LAA,TBR,7.0,3.0,0,1,4.0
2024-04-16,2024,LAA,TBR,6.0,7.0,0,0,-1.0
2024-04-17,2024,LAA,TBR,5.0,4.0,0,1,1.0
2024-04-18,2024,LAA,TBR,1.0,2.0,0,0,-1.0
2024-04-19,2024,LAA,CIN,1.0,7.0,0,0,-6.0
2024-04-20,2024,LAA,CIN,5.0,7.0,0,0,-2.0
2024-04-21,2024,LAA,CIN,0.0,3.0,0,0,-3.0
2024-04-22,2024,LAA,BAL,2.0,4.0,1,0,-2.0
2024-04-23,2024,LAA,BAL,7.0,4.0,1,1,3.0
2024-04-24,2024,LAA,BAL,5.0,6.0,1,0,-1.0
2024-04-26,2024,LAA,MIN,3.0,5.0,1,0,-2.0
2024-04-27,2024,LAA,MIN,5.0,16.0,1,0,-11.0
2024-04-28,2024,LAA,MIN,5.0,11.0,1,0,-6.0
2024-04-29,2024,LAA,PHI,6.0,5.0,1,1,1.0
2024-04-30,2024,LAA,PHI,5.0,7.0,1,0,-2.0
2024-05-01,2024,LAA,PHI,1.0,2.0,1,0,-1.0
2024-05-03,2024,LAA,CLE,6.0,0.0,0,1,6.0
2024-05-04,2024,LAA,CLE,1.0,7.0,0,0,-6.0
2024-05-05,2024,LAA,CLE,1.0,4.0,0,0,-3.0
2024-05-06,2024,LAA,PIT,1.0,4.0,0,0,-3.0
2024-05-07,2024,LAA,PIT,9.0,0.0,0,1,9.0
2024-05-08,2024,LAA,PIT,5.0,4.0,0,1,1.0
2024-05-09,2024,LAA,KCR,4.0,10.0,1,0,-6.0
2024-05-10,2024,LAA,KCR,1.0,2.0,1,0,-1.0
2024-05-11,2024,LAA,KCR,9.0,3.0,1,1,6.0
2024-05-12,2024,LAA,KCR,2.0,4.0,1,0,-2.0
2024-05-13,2024,LAA,STL,5.0,10.0,1,0,-5.0
2024-05-14,2024,LAA,STL,6.0,7.0,1,0,-1.0
2024-05-15,2024,LAA,STL,7.0,2.0,1,1,5.0
2024-05-17,2024,LAA,TEX,9.0,3.0,0,1,6.0
2024-05-18,2024,LAA,TEX,2.0,3.0,0,0,-1.0
2024-05-19,2024,LAA,TEX,4.0,1.0,0,1,3.0
2024-05-20,2024,LAA,HOU,9.0,7.0,0,1,2.0
2024-05-21,2024,LAA,HOU,5.0,6.0,0,0,-1.0
2024-05-22,2024,LAA,HOU,2.0,1.0,0,1,1.0
2024-05-24,2024,LAA,CLE,4.0,10.0,1,0,-6.0
2024-05-25,2024,LAA,CLE,3.0,4.0,1,0,-1.0
2024-05-26,2024,LAA,CLE,4.0,5.0,1,0,-1.0
2024-05-28,2024,LAA,NYY,4.0,3.0,1,1,1.0
2024-05-29,2024,LAA,NYY,1.0,2.0,1,0,-1.0
2024-05-30,2024,LAA,NYY,3.0,8.0,1,0,-5.0
2024-05-31,2024,LAA,SEA,4.0,5.0,0,0,-1.0
2024-06-01,2024,LAA,SEA,0.0,9.0,0,0,-9.0
2024-06-02,2024,LAA,SEA,1.0,5.0,0,0,-4.0
2024-06-03,2024,LAA,SDP,2.0,1.0,1,1,1.0
2024-06-04,2024,LAA,SDP,4.0,2.0,1,1,2.0
2024-06-05,2024,LAA,SDP,3.0,2.0,1,1,1.0
2024-06-07,2024,LAA,HOU,1.0,7.0,1,0,-6.0
2024-06-08,2024,LAA,HOU,1.0,6.0,1,0,-5.0
2024-06-09,2024,LAA,HOU,9.0,7.0,1,1,2.0
2024-06-11,2024,LAA,ARI,4.0,9.0,0,0,-5.0
2024-06-12,2024,LAA,ARI,8.0,3.0,0,1,5.0
2024-06-13,2024,LAA,ARI,1.0,11.0,0,0,-10.0
2024-06-14,2024,LAA,SFG,8.0,6.0,0,1,2.0
2024-06-15,2024,LAA,SFG,4.0,3.0,0,1,1.0
2024-06-16,2024,LAA,SFG,6.0,13.0,0,0,-7.0
2024-06-17,2024,LAA,MIL,5.0,3.0,1,1,2.0
2024-06-18,2024,LAA,MIL,3.0,6.0,1,0,-3.0
2024-06-19,2024,LAA,MIL,0.0,2.0,1,0,-2.0
2024-06-21,2024,LAA,LAD,3.0,2.0,0,1,1.0
2024-06-22,2024,LAA,LAD,2.0,7.0,0,0,-5.0
2024-06-24,2024,LAA,OAK,5.0,1.0,1,1,4.0
2024-06-25,2024,LAA,OAK,7.0,5.0,1,1,2.0
2024-06-26,2024,LAA,OAK,5.0,2.0,1,1,3.0
2024-06-27,2024,LAA,DET,5.0,0.0,1,1,5.0
2024-06-28,2024,LAA,DET,5.0,2.0,1,1,3.0
2024-06-29,2024,LAA,DET,6.0,5.0,1,1,1.0
2024-06-30,2024,LAA,DET,6.0,7.0,1,0,-1.0
2024-07-02,2024,LAA,OAK,5.0,7.0,0,0,-2.0
2024-07-03,2024,LAA,OAK,0.0,5.0,0,0,-5.0
2024-07-04,2024,LAA,OAK,0.0,5.0,0,0,-5.0
2024-07-05,2024,LAA,CHC,1.0,5.0,0,0,-4.0
2024-07-06,2024,LAA,CHC,7.0,0.0,0,1,7.0
2024-07-07,2024,LAA,CHC,0.0,5.0,0,0,-5.0
2024-07-08,2024,LAA,TEX,4.0,9.0,1,0,-5.0
2024-07-09,2024,LAA,TEX,4.0,5.0,1,0,-1.0
2024-07-10,2024,LAA,TEX,7.0,2.0,1,1,5.0
2024-07-11,2024,LAA,SEA,0.0,11.0,1,0,-11.0
2024-07-12,2024,LAA,SEA,6.0,5.0,1,1,1.0
2024-07-13,2024,LAA,SEA,2.0,1.0,1,1,1.0
2024-07-14,2024,LAA,SEA,3.0,2.0,1,1,1.0
2024-07-19,2024,LAA,OAK,3.0,13.0,0,0,-10.0
2024-07-20,2024,LAA,OAK,2.0,8.0,0,0,-6.0
2024-07-21,2024,LAA,OAK,8.0,5.0,0,1,3.0
2024-07-22,2024,LAA,SEA,3.0,1.0,0,1,2.0
2024-07-23,2024,LAA,SEA,5.0,1.0,0,1,4.0
2024-07-24,2024,LAA,SEA,2.0,1.0,0,1,1.0
2024-07-25,2024,LAA,OAK,5.0,6.0,1,0,-1.0
2024-07-26,2024,LAA,OAK,4.0,5.0,1,0,-1.0
2024-07-27,2024,LAA,OAK,1.0,3.0,1,0,-2.0
2024-07-28,2024,LAA,OAK,8.0,6.0,1,1,2.0
2024-07-30,2024,LAA,COL,10.0,7.0,1,1,3.0
2024-07-31,2024,LAA,COL,1.0,2.0,1,0,-1.0
2024-08-01,2024,LAA,COL,4.0,5.0,1,0,-1.0
2024-08-02,2024,LAA,NYM,1.0,5.0,1,0,-4.0
2024-08-03,2024,LAA,NYM,5.0,4.0,1,1,1.0
2024-08-04,2024,LAA,NYM,3.0,2.0,1,1,1.0
2024-08-08,2024,LAA,NYY,9.0,4.0,0,1,5.0
2024-08-09,2024,LAA,WSN,2.0,3.0,0,0,-1.0
2024-08-10,2024,LAA,WSN,4.0,5.0,0,0,-1.0
2024-08-11,2024,LAA,WSN,6.0,4.0,0,1,2.0
2024-08-12,2024,LAA,TOR,2.0,4.0,1,0,-2.0
2024-08-13,2024,LAA,TOR,1.0,6.0,1,0,-5.0
2024-08-14,2024,LAA,TOR,2.0,9.0,1,0,-7.0
2024-08-16,2024,LAA,ATL,3.0,2.0,1,1,1.0
2024-08-17,2024,LAA,ATL,3.0,11.0,1,0,-8.0
2024-08-18,2024,LAA,ATL,1.0,3.0,1,0,-2.0
2024-08-19,2024,LAA,KCR,3.0,5.0,0,0,-2.0
2024-08-20,2024,LAA,KCR,9.0,5.0,0,1,4.0
2024-08-21,2024,LAA,KCR,0.0,3.0,0,0,-3.0
2024-08-22,2024,LAA,TOR,3.0,5.0,0,0,-2.0
2024-08-23,2024,LAA,TOR,4.0,5.0,0,0,-1.0
2024-08-24,2024,LAA,TOR,1.0,3.0,0,0,-2.0
2024-08-25,2024,LAA,TOR,2.0,8.0,0,0,-6.0
2024-08-27,2024,LAA,DET,2.0,6.0,0,0,-4.0
2024-08-28,2024,LAA,DET,2.0,3.0,0,0,-1.0
2024-08-29,2024,LAA,DET,3.0,0.0,0,1,3.0
2024-08-30,2024,LAA,SEA,5.0,9.0,1,0,-4.0
2024-08-31,2024,LAA,SEA,5.0,4.0,1,1,1.0
2024-09-01,2024,LAA,SEA,3.0,2.0,1,1,1.0
2024-09-03,2024,LAA,LAD,2.0,6.0,1,0,-4.0
2024-09-04,2024,LAA,LAD,10.0,1.0,1,1,9.0
2024-09-05,2024,LAA,TEX,1.0,3.0,0,0,-2.0
2024-09-06,2024,LAA,TEX,5.0,1.0,0,1,4.0
2024-09-07,2024,LAA,TEX,4.0,6.0,0,0,-2.0
2024-09-08,2024,LAA,TEX,4.0,7.0,0,0,-3.0
2024-09-09,2024,LAA,MIN,6.0,2.0,0,1,4.0
2024-09-10,2024,LAA,MIN,5.0,10.0,0,0,-5.0
2024-09-11,2024,LAA,MIN,4.0,6.0,0,0,-2.0
2024-09-13,2024,LAA,HOU,3.0,5.0,1,0,-2.0
2024-09-14,2024,LAA,HOU,3.0,5.0,1,0,-2.0
2024-09-15,2024,LAA,HOU,4.0,6.0,1,0,-2.0
2024-09-16,2024,LAA,CHW,4.0,8.0,1,0,-4.0
2024-09-17,2024,LAA,CHW,5.0,0.0,1,1,5.0
2024-09-18,2024,LAA,CHW,4.0,3.0,1,1,1.0
2024-09-19,2024,LAA,HOU,1.0,3.0,0,0,-2.0
2024-09-20,2024,LAA,HOU,7.0,9.0,0,0,-2.0
2024-09-21,2024,LAA,HOU,4.0,10.0,0,0,-6.0
2024-09-22,2024,LAA,HOU,9.0,8.0,0,1,1.0
2024-09-24,2024,LAA,CHW,2.0,3.0,0,0,-1.0
2024-09-25,2024,LAA,CHW,3.0,4.0,0,0,-1.0
2024-09-26,2024,LAA,CHW,0.0,7.0,0,0,-7.0
2024-09-27,2024,LAA,TEX,2.0,5.0,1,0,-3.0
2024-09-28,2024,LAA,TEX,8.0,9.0,1,0,-1.0
