date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2019-03-28,2019,CLE,MIN,0.0,2.0,0,0,-2.0
2019-03-30,2019,CLE,MIN,2.0,1.0,0,1,1.0
2019-03-31,2019,CLE,MIN,3.0,9.0,0,0,-6.0
2019-04-01,2019,CLE,CHW,5.0,3.0,1,1,2.0
2019-04-03,2019,CLE,CHW,3.0,8.0,1,0,-5.0
2019-04-04,2019,CLE,TOR,4.0,1.0,1,1,3.0
2019-04-05,2019,CLE,TOR,3.0,2.0,1,1,1.0
2019-04-06,2019,CLE,TOR,7.0,2.0,1,1,5.0
2019-04-07,2019,CLE,TOR,3.0,1.0,1,1,2.0
2019-04-09,2019,CLE,DET,8.0,2.0,0,1,6.0
2019-04-10,2019,CLE,DET,1.0,4.0,0,0,-3.0
2019-04-11,2019,CLE,DET,4.0,0.0,0,1,4.0
2019-04-12,2019,CLE,KCR,1.0,8.0,0,0,-7.0
2019-04-13,2019,CLE,KCR,0.0,3.0,0,0,-3.0
2019-04-14,2019,CLE,KCR,8.0,9.0,0,0,-1.0
2019-04-15,2019,CLE,SEA,6.0,4.0,0,1,2.0
2019-04-16,2019,CLE,SEA,4.0,2.0,0,1,2.0
2019-04-17,2019,CLE,SEA,1.0,0.0,0,1,1.0
2019-04-21,2019,CLE,ATL,5.0,11.0,1,0,-6.0
2019-04-23,2019,CLE,MIA,1.0,3.0,1,0,-2.0
2019-04-24,2019,CLE,MIA,6.0,2.0,1,1,4.0
2019-04-25,2019,CLE,HOU,2.0,1.0,0,1,1.0
2019-04-26,2019,CLE,HOU,6.0,3.0,0,1,3.0
2019-04-27,2019,CLE,HOU,3.0,4.0,0,0,-1.0
2019-04-28,2019,CLE,HOU,1.0,4.0,0,0,-3.0
2019-04-30,2019,CLE,MIA,7.0,4.0,0,1,3.0
2019-05-01,2019,CLE,MIA,2.0,4.0,0,0,-2.0
2019-05-03,2019,CLE,SEA,2.0,1.0,1,1,1.0
2019-05-04,2019,CLE,SEA,5.0,4.0,1,1,1.0
2019-05-05,2019,CLE,SEA,0.0,10.0,1,0,-10.0
2019-05-06,2019,CLE,CHW,1.0,9.0,1,0,-8.0
2019-05-07,2019,CLE,CHW,0.0,2.0,1,0,-2.0
2019-05-08,2019,CLE,CHW,5.0,3.0,1,1,2.0
2019-05-09,2019,CLE,CHW,5.0,0.0,1,1,5.0
2019-05-10,2019,CLE,OAK,3.0,4.0,0,0,-1.0
2019-05-11,2019,CLE,OAK,2.0,3.0,0,0,-1.0
2019-05-12,2019,CLE,OAK,5.0,3.0,0,1,2.0
2019-05-13,2019,CLE,CHW,2.0,5.0,0,0,-3.0
2019-05-14,2019,CLE,CHW,9.0,0.0,0,1,9.0
2019-05-16,2019,CLE,BAL,14.0,7.0,1,1,7.0
2019-05-17,2019,CLE,BAL,1.0,5.0,1,0,-4.0
2019-05-18,2019,CLE,BAL,4.0,1.0,1,1,3.0
2019-05-19,2019,CLE,BAL,10.0,0.0,1,1,10.0
2019-05-20,2019,CLE,OAK,4.0,6.0,1,0,-2.0
2019-05-21,2019,CLE,OAK,3.0,5.0,1,0,-2.0
2019-05-22,2019,CLE,OAK,2.0,7.0,1,0,-5.0
2019-05-23,2019,CLE,TBR,2.0,7.0,1,0,-5.0
2019-05-24,2019,CLE,TBR,3.0,1.0,1,1,2.0
2019-05-25,2019,CLE,TBR,2.0,6.0,1,0,-4.0
2019-05-26,2019,CLE,TBR,3.0,6.0,1,0,-3.0
2019-05-27,2019,CLE,BOS,5.0,12.0,0,0,-7.0
2019-05-28,2019,CLE,BOS,7.0,5.0,0,1,2.0
2019-05-29,2019,CLE,BOS,14.0,9.0,0,1,5.0
2019-05-30,2019,CLE,CHW,4.0,10.0,0,0,-6.0
2019-05-31,2019,CLE,CHW,1.0,6.0,0,0,-5.0
2019-06-01,2019,CLE,CHW,5.0,2.0,0,1,3.0
2019-06-02,2019,CLE,CHW,0.0,2.0,0,0,-2.0
2019-06-04,2019,CLE,MIN,5.0,2.0,1,1,3.0
2019-06-05,2019,CLE,MIN,9.0,7.0,1,1,2.0
2019-06-06,2019,CLE,MIN,4.0,5.0,1,0,-1.0
2019-06-07,2019,CLE,NYY,5.0,2.0,1,1,3.0
2019-06-08,2019,CLE,NYY,8.0,4.0,1,1,4.0
2019-06-09,2019,CLE,NYY,6.0,7.0,1,0,-1.0
2019-06-11,2019,CLE,CIN,2.0,1.0,1,1,1.0
2019-06-12,2019,CLE,CIN,2.0,7.0,1,0,-5.0
2019-06-14,2019,CLE,DET,13.0,4.0,0,1,9.0
2019-06-15,2019,CLE,DET,4.0,2.0,0,1,2.0
2019-06-16,2019,CLE,DET,8.0,0.0,0,1,8.0
2019-06-17,2019,CLE,TEX,2.0,7.0,0,0,-5.0
2019-06-18,2019,CLE,TEX,10.0,3.0,0,1,7.0
2019-06-19,2019,CLE,TEX,10.0,4.0,0,1,6.0
2019-06-20,2019,CLE,TEX,2.0,4.0,0,0,-2.0
2019-06-21,2019,CLE,DET,7.0,6.0,1,1,1.0
2019-06-22,2019,CLE,DET,2.0,0.0,1,1,2.0
2019-06-23,2019,CLE,DET,8.0,3.0,1,1,5.0
2019-06-24,2019,CLE,KCR,3.0,2.0,1,1,1.0
2019-06-25,2019,CLE,KCR,6.0,8.0,1,0,-2.0
2019-06-26,2019,CLE,KCR,5.0,3.0,1,1,2.0
2019-06-28,2019,CLE,BAL,0.0,13.0,0,0,-13.0
2019-06-29,2019,CLE,BAL,0.0,13.0,0,0,-13.0
2019-06-30,2019,CLE,BAL,2.0,0.0,0,1,2.0
2019-07-02,2019,CLE,KCR,9.0,5.0,0,1,4.0
2019-07-03,2019,CLE,KCR,4.0,0.0,0,1,4.0
2019-07-04,2019,CLE,KCR,8.0,4.0,0,1,4.0
2019-07-06,2019,CLE,CIN,7.0,2.0,0,1,5.0
2019-07-07,2019,CLE,CIN,11.0,1.0,0,1,10.0
2019-07-12,2019,CLE,MIN,3.0,5.0,1,0,-2.0
2019-07-13,2019,CLE,MIN,2.0,6.0,1,0,-4.0
2019-07-14,2019,CLE,MIN,4.0,3.0,1,1,1.0
2019-07-15,2019,CLE,DET,8.0,6.0,1,1,2.0
2019-07-16,2019,CLE,DET,8.0,0.0,1,1,8.0
2019-07-17,2019,CLE,DET,7.0,2.0,1,1,5.0
2019-07-18,2019,CLE,DET,6.0,3.0,1,1,3.0
2019-07-19,2019,CLE,KCR,10.0,5.0,1,1,5.0
2019-07-20,2019,CLE,KCR,0.0,1.0,1,0,-1.0
2019-07-21,2019,CLE,KCR,5.0,4.0,1,1,1.0
2019-07-22,2019,CLE,TOR,7.0,3.0,0,1,4.0
2019-07-23,2019,CLE,TOR,1.0,2.0,0,0,-1.0
2019-07-24,2019,CLE,TOR,4.0,0.0,0,1,4.0
2019-07-25,2019,CLE,KCR,5.0,4.0,0,1,1.0
2019-07-26,2019,CLE,KCR,8.0,3.0,0,1,5.0
2019-07-27,2019,CLE,KCR,9.0,1.0,0,1,8.0
2019-07-28,2019,CLE,KCR,6.0,9.0,0,0,-3.0
2019-07-30,2019,CLE,HOU,0.0,2.0,1,0,-2.0
2019-07-31,2019,CLE,HOU,10.0,4.0,1,1,6.0
2019-08-01,2019,CLE,HOU,1.0,7.0,1,0,-6.0
2019-08-02,2019,CLE,LAA,7.0,3.0,1,1,4.0
2019-08-03,2019,CLE,LAA,7.0,2.0,1,1,5.0
2019-08-04,2019,CLE,LAA,6.0,2.0,1,1,4.0
2019-08-05,2019,CLE,TEX,0.0,1.0,1,0,-1.0
2019-08-08,2019,CLE,MIN,7.0,5.0,0,1,2.0
2019-08-09,2019,CLE,MIN,6.0,2.0,0,1,4.0
2019-08-10,2019,CLE,MIN,1.0,4.0,0,0,-3.0
2019-08-11,2019,CLE,MIN,7.0,3.0,0,1,4.0
2019-08-12,2019,CLE,BOS,6.0,5.0,1,1,1.0
2019-08-13,2019,CLE,BOS,6.0,7.0,1,0,-1.0
2019-08-14,2019,CLE,BOS,1.0,5.0,1,0,-4.0
2019-08-15,2019,CLE,NYY,19.0,5.0,0,1,14.0
2019-08-16,2019,CLE,NYY,2.0,3.0,0,0,-1.0
2019-08-17,2019,CLE,NYY,5.0,6.0,0,0,-1.0
2019-08-18,2019,CLE,NYY,8.0,4.0,0,1,4.0
2019-08-20,2019,CLE,NYM,2.0,9.0,0,0,-7.0
2019-08-21,2019,CLE,NYM,3.0,4.0,0,0,-1.0
2019-08-22,2019,CLE,NYM,0.0,2.0,0,0,-2.0
2019-08-23,2019,CLE,KCR,4.0,1.0,1,1,3.0
2019-08-24,2019,CLE,KCR,4.0,2.0,1,1,2.0
2019-08-25,2019,CLE,KCR,8.0,9.0,1,0,-1.0
2019-08-27,2019,CLE,DET,10.0,1.0,0,1,9.0
2019-08-28,2019,CLE,DET,4.0,2.0,0,1,2.0
2019-08-29,2019,CLE,DET,2.0,0.0,0,1,2.0
2019-08-30,2019,CLE,TBR,0.0,4.0,0,0,-4.0
2019-08-31,2019,CLE,TBR,6.0,9.0,0,0,-3.0
2019-09-01,2019,CLE,TBR,2.0,8.0,0,0,-6.0
2019-09-02,2019,CLE,CHW,11.0,3.0,1,1,8.0
2019-09-03,2019,CLE,CHW,5.0,6.0,1,0,-1.0
2019-09-04,2019,CLE,CHW,8.0,6.0,1,1,2.0
2019-09-05,2019,CLE,CHW,1.0,7.0,1,0,-6.0
2019-09-06,2019,CLE,MIN,6.0,2.0,0,1,4.0
2019-09-07,2019,CLE,MIN,3.0,5.0,0,0,-2.0
2019-09-08,2019,CLE,MIN,5.0,2.0,0,1,3.0
2019-09-09,2019,CLE,LAA,6.0,2.0,0,1,4.0
2019-09-10,2019,CLE,LAA,8.0,0.0,0,1,8.0
2019-09-11,2019,CLE,LAA,4.0,3.0,0,1,1.0
2019-09-15,2019,CLE,MIN,7.0,5.0,1,1,2.0
2019-09-17,2019,CLE,DET,7.0,2.0,1,1,5.0
2019-09-18,2019,CLE,DET,2.0,1.0,1,1,1.0
2019-09-19,2019,CLE,DET,7.0,0.0,1,1,7.0
2019-09-20,2019,CLE,PHI,5.0,2.0,1,1,3.0
2019-09-21,2019,CLE,PHI,4.0,9.0,1,0,-5.0
2019-09-22,2019,CLE,PHI,10.0,1.0,1,1,9.0
2019-09-24,2019,CLE,CHW,11.0,0.0,0,1,11.0
2019-09-25,2019,CLE,CHW,3.0,8.0,0,0,-5.0
2019-09-26,2019,CLE,CHW,0.0,8.0,0,0,-8.0
