date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2020-07-24,2020,KCR,CLE,0.0,2.0,0,0,-2.0
2020-07-25,2020,KCR,CLE,3.0,2.0,0,1,1.0
2020-07-26,2020,KCR,CLE,2.0,9.0,0,0,-7.0
2020-07-27,2020,KCR,DET,14.0,6.0,0,1,8.0
2020-07-28,2020,KCR,DET,3.0,4.0,0,0,-1.0
2020-07-29,2020,KCR,DET,4.0,5.0,0,0,-1.0
2020-07-30,2020,KCR,DET,5.0,3.0,0,1,2.0
2020-07-31,2020,KCR,CHW,2.0,3.0,1,0,-1.0
2020-08-01,2020,KCR,CHW,5.0,11.0,1,0,-6.0
2020-08-02,2020,KCR,CHW,2.0,9.0,1,0,-7.0
2020-08-03,2020,KCR,CHC,0.0,2.0,0,0,-2.0
2020-08-04,2020,KCR,CHC,4.0,5.0,0,0,-1.0
2020-08-05,2020,KCR,CHC,1.0,6.0,1,0,-5.0
2020-08-06,2020,KCR,CHC,13.0,2.0,1,1,11.0
2020-08-07,2020,KCR,MIN,3.0,2.0,1,1,1.0
2020-08-08,2020,KCR,MIN,9.0,6.0,1,1,3.0
2020-08-09,2020,KCR,MIN,4.0,2.0,1,1,2.0
2020-08-11,2020,KCR,CIN,5.0,6.0,0,0,-1.0
2020-08-12,2020,KCR,CIN,5.0,4.0,0,1,1.0
2020-08-16,2020,KCR,MIN,2.0,4.0,0,0,-2.0
2020-08-17,2020,KCR,MIN,1.0,4.0,0,0,-3.0
2020-08-21,2020,KCR,MIN,7.0,2.0,1,1,5.0
2020-08-22,2020,KCR,MIN,2.0,7.0,1,0,-5.0
2020-08-23,2020,KCR,MIN,4.0,5.0,1,0,-1.0
2020-08-24,2020,KCR,STL,3.0,9.0,0,0,-6.0
2020-08-25,2020,KCR,STL,5.0,4.0,0,1,1.0
2020-08-26,2020,KCR,STL,5.0,6.0,0,0,-1.0
2020-08-28,2020,KCR,CHW,5.0,6.0,0,0,-1.0
2020-08-29,2020,KCR,CHW,9.0,6.0,0,1,3.0
2020-08-30,2020,KCR,CHW,2.0,5.0,0,0,-3.0
2020-08-31,2020,KCR,CLE,2.0,1.0,1,1,1.0
2020-09-01,2020,KCR,CLE,1.0,10.0,1,0,-9.0
2020-09-02,2020,KCR,CLE,0.0,5.0,1,0,-5.0
2020-09-03,2020,KCR,CHW,6.0,11.0,1,0,-5.0
2020-09-04,2020,KCR,CHW,4.0,7.0,1,0,-3.0
2020-09-05,2020,KCR,CHW,3.0,5.0,1,0,-2.0
2020-09-06,2020,KCR,CHW,2.0,8.0,1,0,-6.0
2020-09-07,2020,KCR,CLE,2.0,5.0,0,0,-3.0
2020-09-08,2020,KCR,CLE,8.0,6.0,0,1,2.0
2020-09-09,2020,KCR,CLE,3.0,0.0,0,1,3.0
2020-09-10,2020,KCR,CLE,11.0,1.0,0,1,10.0
2020-09-11,2020,KCR,PIT,4.0,3.0,1,1,1.0
2020-09-12,2020,KCR,PIT,7.0,4.0,1,1,3.0
2020-09-13,2020,KCR,PIT,11.0,0.0,1,1,11.0
2020-09-15,2020,KCR,DET,0.0,6.0,0,0,-6.0
2020-09-16,2020,KCR,DET,4.0,0.0,0,1,4.0
2020-09-18,2020,KCR,MIL,5.0,9.0,0,0,-4.0
2020-09-19,2020,KCR,MIL,0.0,5.0,0,0,-5.0
2020-09-20,2020,KCR,MIL,3.0,5.0,0,0,-2.0
2020-09-21,2020,KCR,STL,4.0,1.0,1,1,3.0
2020-09-22,2020,KCR,STL,0.0,5.0,1,0,-5.0
2020-09-23,2020,KCR,STL,12.0,3.0,1,1,9.0
2020-09-24,2020,KCR,DET,8.0,7.0,1,1,1.0
2020-09-25,2020,KCR,DET,3.0,2.0,1,1,1.0
2020-09-26,2020,KCR,DET,3.0,4.0,1,0,-1.0
