date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2023-03-30,2023,LAD,ARI,8.0,2.0,1,1,6.0
2023-03-31,2023,LAD,ARI,1.0,2.0,1,0,-1.0
2023-04-01,2023,LAD,ARI,10.0,1.0,1,1,9.0
2023-04-02,2023,LAD,ARI,1.0,2.0,1,0,-1.0
2023-04-03,2023,LAD,COL,13.0,4.0,1,1,9.0
2023-04-04,2023,LAD,COL,5.0,2.0,1,1,3.0
2023-04-06,2023,LAD,ARI,5.0,2.0,0,1,3.0
2023-04-07,2023,LAD,ARI,3.0,6.0,0,0,-3.0
2023-04-08,2023,LAD,ARI,8.0,12.0,0,0,-4.0
2023-04-09,2023,LAD,ARI,6.0,11.0,0,0,-5.0
2023-04-10,2023,LAD,SFG,9.0,1.0,0,1,8.0
2023-04-11,2023,LAD,SFG,0.0,5.0,0,0,-5.0
2023-04-12,2023,LAD,SFG,10.0,5.0,0,1,5.0
2023-04-14,2023,LAD,CHC,2.0,8.0,1,0,-6.0
2023-04-15,2023,LAD,CHC,2.0,1.0,1,1,1.0
2023-04-16,2023,LAD,CHC,2.0,3.0,1,0,-1.0
2023-04-17,2023,LAD,NYM,6.0,8.0,1,0,-2.0
2023-04-18,2023,LAD,NYM,5.0,0.0,1,1,5.0
2023-04-19,2023,LAD,NYM,3.0,5.0,1,0,-2.0
2023-04-20,2023,LAD,CHC,6.0,2.0,0,1,4.0
2023-04-21,2023,LAD,CHC,0.0,13.0,0,0,-13.0
2023-04-22,2023,LAD,CHC,9.0,4.0,0,1,5.0
2023-04-23,2023,LAD,CHC,7.0,3.0,0,1,4.0
2023-04-25,2023,LAD,PIT,8.0,7.0,0,1,1.0
2023-04-26,2023,LAD,PIT,1.0,8.0,0,0,-7.0
2023-04-27,2023,LAD,PIT,2.0,6.0,0,0,-4.0
2023-04-28,2023,LAD,STL,7.0,3.0,1,1,4.0
2023-04-29,2023,LAD,STL,1.0,0.0,1,1,1.0
2023-04-30,2023,LAD,STL,6.0,3.0,1,1,3.0
2023-05-01,2023,LAD,PHI,13.0,4.0,1,1,9.0
2023-05-02,2023,LAD,PHI,13.0,1.0,1,1,12.0
2023-05-03,2023,LAD,PHI,10.0,6.0,1,1,4.0
2023-05-05,2023,LAD,SDP,2.0,5.0,0,0,-3.0
2023-05-06,2023,LAD,SDP,2.0,1.0,0,1,1.0
