date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2021-04-01,2021,CLE,DET,2.0,3.0,0,0,Boyd,Bieber,-1.0
2021-04-03,2021,CLE,DET,2.0,5.0,0,0,Teheran,Plesac,-3.0
2021-04-04,2021,CLE,DET,9.0,3.0,0,1,Civale,Norris,6.0
2021-04-05,2021,CLE,KCR,0.0,3.0,1,0,Duffy,Allen,-3.0
2021-04-07,2021,CLE,KCR,4.0,2.0,1,1,Clase,Holland,2.0
2021-04-09,2021,CLE,DET,4.0,1.0,1,1,Plesac,Holland,3.0
2021-04-10,2021,CLE,DET,11.0,3.0,1,1,Civale,Skubal,8.0
2021-04-11,2021,CLE,DET,5.0,2.0,1,1,Allen,Ureña,3.0
2021-04-12,2021,CLE,CHW,3.0,4.0,0,0,Heuer,Clase,-1.0
2021-04-13,2021,CLE,CHW,2.0,0.0,0,1,Bieber,Crochet,2.0
2021-04-14,2021,CLE,CHW,0.0,8.0,0,0,Rodón,Plesac,-8.0
2021-04-15,2021,CLE,CHW,4.0,2.0,0,1,Civale,Lynn,2.0
2021-04-16,2021,CLE,CIN,3.0,10.0,0,0,Hoffman,Allen,-7.0
2021-04-17,2021,CLE,CIN,2.0,3.0,0,0,Doolittle,Pérez,-1.0
2021-04-18,2021,CLE,CIN,6.0,3.0,0,1,Bieber,Miley,3.0
2021-04-20,2021,CLE,CHW,5.0,8.0,1,0,Rodón,Plesac,-3.0
2021-04-22,2021,CLE,NYY,3.0,6.0,1,0,Germán,Wittgren,-3.0
2021-04-23,2021,CLE,NYY,3.0,5.0,1,0,Luetge,Allen,-2.0
2021-04-24,2021,CLE,NYY,1.0,2.0,1,0,Cole,Bieber,-1.0
2021-04-25,2021,CLE,NYY,7.0,3.0,1,1,Hentges,Taillon,4.0
2021-04-26,2021,CLE,MIN,5.0,3.0,1,1,Clase,Colomé,2.0
2021-04-27,2021,CLE,MIN,7.0,4.0,1,1,Civale,Maeda,3.0
2021-04-28,2021,CLE,MIN,2.0,10.0,1,0,Happ,Allen,-8.0
2021-04-30,2021,CLE,CHW,5.0,3.0,0,1,Bieber,Keuchel,2.0
2021-05-01,2021,CLE,CHW,3.0,7.0,0,0,Lynn,McKenzie,-4.0
2021-05-02,2021,CLE,CHW,5.0,0.0,0,1,Plesac,Giolito,5.0
2021-05-03,2021,CLE,KCR,8.0,6.0,0,1,Shaw,Junis,2.0
2021-05-04,2021,CLE,KCR,7.0,3.0,0,1,Wittgren,Staumont,4.0
2021-05-05,2021,CLE,KCR,5.0,4.0,0,1,Wittgren,Davis,1.0
2021-05-06,2021,CLE,KCR,4.0,0.0,0,1,McKenzie,Duffy,4.0
2021-05-07,2021,CLE,CIN,0.0,3.0,1,0,Miley,Clase,-3.0
2021-05-08,2021,CLE,CIN,9.0,2.0,1,1,Civale,Castillo,7.0
2021-05-11,2021,CLE,CHC,3.0,2.0,1,1,Bieber,Alzolay,1.0
2021-05-12,2021,CLE,CHC,2.0,1.0,1,1,Karinchak,Thompson,1.0
2021-05-13,2021,CLE,SEA,4.0,2.0,0,1,Plesac,Gilbert,2.0
2021-05-14,2021,CLE,SEA,3.0,7.0,0,0,Flexen,Civale,-4.0
