date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2019-03-28,2019,ATL,PHI,4.0,10.0,0,0,-6.0
2019-03-30,2019,ATL,PHI,6.0,8.0,0,0,-2.0
2019-03-31,2019,ATL,PHI,1.0,5.0,0,0,-4.0
2019-04-01,2019,ATL,CHC,8.0,0.0,1,1,8.0
2019-04-03,2019,ATL,CHC,6.0,4.0,1,1,2.0
2019-04-04,2019,ATL,CHC,9.0,4.0,1,1,5.0
2019-04-05,2019,ATL,MIA,4.0,0.0,1,1,4.0
2019-04-06,2019,ATL,MIA,2.0,4.0,1,0,-2.0
2019-04-07,2019,ATL,MIA,4.0,3.0,1,1,1.0
2019-04-08,2019,ATL,COL,8.0,6.0,0,1,2.0
2019-04-09,2019,ATL,COL,7.0,1.0,0,1,6.0
2019-04-11,2019,ATL,NYM,3.0,6.0,1,0,-3.0
2019-04-12,2019,ATL,NYM,2.0,6.0,1,0,-4.0
2019-04-13,2019,ATL,NYM,11.0,7.0,1,1,4.0
2019-04-14,2019,ATL,NYM,7.0,3.0,1,1,4.0
2019-04-16,2019,ATL,ARI,6.0,9.0,1,0,-3.0
2019-04-17,2019,ATL,ARI,2.0,3.0,1,0,-1.0
2019-04-18,2019,ATL,ARI,1.0,4.0,1,0,-3.0
2019-04-21,2019,ATL,CLE,11.0,5.0,0,1,6.0
2019-04-23,2019,ATL,CIN,6.0,7.0,0,0,-1.0
2019-04-24,2019,ATL,CIN,3.0,1.0,0,1,2.0
2019-04-25,2019,ATL,CIN,2.0,4.0,0,0,-2.0
2019-04-26,2019,ATL,COL,4.0,8.0,1,0,-4.0
2019-04-27,2019,ATL,COL,5.0,9.0,1,0,-4.0
2019-04-28,2019,ATL,COL,8.0,7.0,1,1,1.0
2019-04-29,2019,ATL,SDP,3.0,1.0,1,1,2.0
2019-04-30,2019,ATL,SDP,3.0,4.0,1,0,-1.0
2019-05-01,2019,ATL,SDP,5.0,1.0,1,1,4.0
2019-05-02,2019,ATL,SDP,2.0,11.0,1,0,-9.0
2019-05-03,2019,ATL,MIA,7.0,2.0,0,1,5.0
2019-05-04,2019,ATL,MIA,9.0,2.0,0,1,7.0
2019-05-05,2019,ATL,MIA,3.0,1.0,0,1,2.0
2019-05-06,2019,ATL,LAD,3.0,5.0,0,0,-2.0
2019-05-07,2019,ATL,LAD,0.0,9.0,0,0,-9.0
2019-05-08,2019,ATL,LAD,4.0,9.0,0,0,-5.0
2019-05-09,2019,ATL,ARI,2.0,3.0,0,0,-1.0
2019-05-10,2019,ATL,ARI,2.0,1.0,0,1,1.0
2019-05-11,2019,ATL,ARI,6.0,4.0,0,1,2.0
2019-05-12,2019,ATL,ARI,5.0,3.0,0,1,2.0
2019-05-14,2019,ATL,STL,3.0,14.0,1,0,-11.0
2019-05-15,2019,ATL,STL,4.0,0.0,1,1,4.0
2019-05-16,2019,ATL,STL,10.0,2.0,1,1,8.0
2019-05-17,2019,ATL,MIL,12.0,8.0,1,1,4.0
2019-05-18,2019,ATL,MIL,4.0,3.0,1,1,1.0
2019-05-19,2019,ATL,MIL,2.0,3.0,1,0,-1.0
2019-05-20,2019,ATL,SFG,4.0,1.0,0,1,3.0
2019-05-21,2019,ATL,SFG,3.0,4.0,0,0,-1.0
2019-05-22,2019,ATL,SFG,9.0,2.0,0,1,7.0
2019-05-23,2019,ATL,SFG,5.0,4.0,0,1,1.0
2019-05-24,2019,ATL,STL,5.0,2.0,0,1,3.0
2019-05-25,2019,ATL,STL,3.0,6.0,0,0,-3.0
2019-05-26,2019,ATL,STL,4.0,3.0,0,1,1.0
2019-05-28,2019,ATL,WSN,4.0,5.0,1,0,-1.0
2019-05-29,2019,ATL,WSN,4.0,14.0,1,0,-10.0
2019-05-31,2019,ATL,DET,2.0,8.0,1,0,-6.0
2019-06-01,2019,ATL,DET,10.0,5.0,1,1,5.0
2019-06-02,2019,ATL,DET,7.0,4.0,1,1,3.0
2019-06-04,2019,ATL,PIT,12.0,5.0,0,1,7.0
2019-06-05,2019,ATL,PIT,4.0,7.0,0,0,-3.0
2019-06-06,2019,ATL,PIT,1.0,6.0,0,0,-5.0
2019-06-07,2019,ATL,MIA,7.0,1.0,0,1,6.0
2019-06-08,2019,ATL,MIA,1.0,0.0,0,1,1.0
2019-06-09,2019,ATL,MIA,7.0,6.0,0,1,1.0
2019-06-10,2019,ATL,PIT,13.0,7.0,1,1,6.0
2019-06-11,2019,ATL,PIT,7.0,5.0,1,1,2.0
2019-06-12,2019,ATL,PIT,8.0,7.0,1,1,1.0
2019-06-13,2019,ATL,PIT,6.0,5.0,1,1,1.0
2019-06-14,2019,ATL,PHI,9.0,8.0,1,1,1.0
2019-06-15,2019,ATL,PHI,5.0,6.0,1,0,-1.0
2019-06-16,2019,ATL,PHI,15.0,1.0,1,1,14.0
2019-06-17,2019,ATL,NYM,12.0,3.0,1,1,9.0
2019-06-18,2019,ATL,NYM,2.0,10.0,1,0,-8.0
2019-06-19,2019,ATL,NYM,7.0,2.0,1,1,5.0
2019-06-21,2019,ATL,WSN,3.0,4.0,0,0,-1.0
2019-06-22,2019,ATL,WSN,13.0,9.0,0,1,4.0
2019-06-23,2019,ATL,WSN,4.0,3.0,0,1,1.0
2019-06-24,2019,ATL,CHC,3.0,8.0,0,0,-5.0
2019-06-25,2019,ATL,CHC,3.0,2.0,0,1,1.0
2019-06-26,2019,ATL,CHC,5.0,3.0,0,1,2.0
2019-06-27,2019,ATL,CHC,7.0,9.0,0,0,-2.0
2019-06-28,2019,ATL,NYM,6.0,2.0,0,1,4.0
2019-06-29,2019,ATL,NYM,5.0,4.0,0,1,1.0
2019-06-30,2019,ATL,NYM,5.0,8.0,0,0,-3.0
2019-07-02,2019,ATL,PHI,0.0,2.0,1,0,-2.0
2019-07-03,2019,ATL,PHI,9.0,2.0,1,1,7.0
2019-07-04,2019,ATL,PHI,12.0,6.0,1,1,6.0
2019-07-05,2019,ATL,MIA,1.0,0.0,1,1,1.0
2019-07-06,2019,ATL,MIA,4.0,5.0,1,0,-1.0
2019-07-07,2019,ATL,MIA,4.0,3.0,1,1,1.0
2019-07-12,2019,ATL,SDP,5.0,3.0,0,1,2.0
2019-07-13,2019,ATL,SDP,7.0,5.0,0,1,2.0
2019-07-14,2019,ATL,SDP,4.0,1.0,0,1,3.0
2019-07-15,2019,ATL,MIL,4.0,2.0,0,1,2.0
2019-07-16,2019,ATL,MIL,1.0,13.0,0,0,-12.0
2019-07-17,2019,ATL,MIL,4.0,5.0,0,0,-1.0
2019-07-18,2019,ATL,WSN,4.0,13.0,1,0,-9.0
2019-07-19,2019,ATL,WSN,4.0,3.0,1,1,1.0
2019-07-20,2019,ATL,WSN,3.0,5.0,1,0,-2.0
2019-07-21,2019,ATL,WSN,7.0,1.0,1,1,6.0
2019-07-23,2019,ATL,KCR,4.0,5.0,1,0,-1.0
2019-07-24,2019,ATL,KCR,0.0,2.0,1,0,-2.0
2019-07-26,2019,ATL,PHI,9.0,2.0,0,1,7.0
2019-07-27,2019,ATL,PHI,15.0,7.0,0,1,8.0
2019-07-28,2019,ATL,PHI,4.0,9.0,0,0,-5.0
2019-07-29,2019,ATL,WSN,3.0,6.0,0,0,-3.0
2019-07-30,2019,ATL,WSN,11.0,8.0,0,1,3.0
2019-07-31,2019,ATL,WSN,5.0,4.0,0,1,1.0
2019-08-01,2019,ATL,CIN,4.0,1.0,1,1,3.0
2019-08-02,2019,ATL,CIN,2.0,5.0,1,0,-3.0
2019-08-03,2019,ATL,CIN,5.0,4.0,1,1,1.0
2019-08-04,2019,ATL,CIN,4.0,6.0,1,0,-2.0
2019-08-05,2019,ATL,MIN,3.0,5.0,0,0,-2.0
2019-08-06,2019,ATL,MIN,12.0,7.0,0,1,5.0
2019-08-07,2019,ATL,MIN,11.0,7.0,0,1,4.0
2019-08-08,2019,ATL,MIA,2.0,9.0,0,0,-7.0
