date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2020-07-24,2020,BOS,BAL,13.0,2.0,1,1,11.0
2020-07-25,2020,BOS,BAL,2.0,7.0,1,0,-5.0
2020-07-26,2020,BOS,BAL,4.0,7.0,1,0,-3.0
2020-07-27,2020,BOS,NYM,4.0,7.0,1,0,-3.0
2020-07-28,2020,BOS,NYM,3.0,8.0,1,0,-5.0
2020-07-29,2020,BOS,NYM,6.0,5.0,0,1,1.0
2020-07-30,2020,BOS,NYM,4.0,2.0,0,1,2.0
2020-07-31,2020,BOS,NYY,1.0,5.0,0,0,-4.0
2020-08-01,2020,BOS,NYY,2.0,5.0,0,0,-3.0
2020-08-02,2020,BOS,NYY,7.0,9.0,0,0,-2.0
2020-08-04,2020,BOS,TBR,1.0,5.0,0,0,-4.0
2020-08-05,2020,BOS,TBR,5.0,0.0,0,1,5.0
2020-08-07,2020,BOS,TOR,5.0,3.0,1,1,2.0
2020-08-08,2020,BOS,TOR,1.0,2.0,1,0,-1.0
2020-08-09,2020,BOS,TOR,5.0,3.0,1,1,2.0
2020-08-10,2020,BOS,TBR,7.0,8.0,1,0,-1.0
2020-08-11,2020,BOS,TBR,2.0,8.0,1,0,-6.0
2020-08-12,2020,BOS,TBR,5.0,9.0,1,0,-4.0
2020-08-13,2020,BOS,TBR,8.0,17.0,1,0,-9.0
2020-08-14,2020,BOS,NYY,3.0,10.0,0,0,-7.0
2020-08-15,2020,BOS,NYY,5.0,11.0,0,0,-6.0
2020-08-16,2020,BOS,NYY,2.0,4.0,0,0,-2.0
2020-08-17,2020,BOS,NYY,3.0,6.0,0,0,-3.0
2020-08-18,2020,BOS,PHI,6.0,13.0,1,0,-7.0
2020-08-19,2020,BOS,PHI,6.0,3.0,1,1,3.0
2020-08-20,2020,BOS,BAL,7.0,1.0,0,1,6.0
2020-08-21,2020,BOS,BAL,8.0,5.0,0,1,3.0
2020-08-22,2020,BOS,BAL,4.0,5.0,0,0,-1.0
2020-08-23,2020,BOS,BAL,4.0,5.0,0,0,-1.0
2020-08-25,2020,BOS,TOR,9.0,7.0,0,1,2.0
2020-08-26,2020,BOS,TOR,1.0,9.0,0,0,-8.0
2020-08-28,2020,BOS,WSN,2.0,10.0,1,0,-8.0
2020-08-29,2020,BOS,WSN,5.0,3.0,1,1,2.0
2020-08-30,2020,BOS,WSN,9.0,5.0,1,1,4.0
2020-08-31,2020,BOS,ATL,3.0,6.0,1,0,-3.0
2020-09-01,2020,BOS,ATL,3.0,10.0,1,0,-7.0
2020-09-02,2020,BOS,ATL,5.0,7.0,1,0,-2.0
2020-09-03,2020,BOS,TOR,2.0,6.0,1,0,-4.0
2020-09-05,2020,BOS,TOR,9.0,8.0,1,1,1.0
2020-09-06,2020,BOS,TOR,8.0,10.0,1,0,-2.0
2020-09-10,2020,BOS,TBR,4.0,3.0,0,1,1.0
2020-09-11,2020,BOS,TBR,1.0,11.0,0,0,-10.0
2020-09-12,2020,BOS,TBR,4.0,5.0,0,0,-1.0
2020-09-13,2020,BOS,TBR,6.0,3.0,0,1,3.0
2020-09-15,2020,BOS,MIA,2.0,0.0,0,1,2.0
2020-09-16,2020,BOS,MIA,4.0,8.0,0,0,-4.0
2020-09-17,2020,BOS,MIA,5.0,3.0,0,1,2.0
2020-09-18,2020,BOS,NYY,5.0,6.0,1,0,-1.0
2020-09-19,2020,BOS,NYY,0.0,8.0,1,0,-8.0
2020-09-20,2020,BOS,NYY,10.0,2.0,1,1,8.0
2020-09-22,2020,BOS,BAL,8.0,3.0,1,1,5.0
2020-09-23,2020,BOS,BAL,9.0,1.0,1,1,8.0
2020-09-24,2020,BOS,BAL,1.0,13.0,1,0,-12.0
2020-09-25,2020,BOS,ATL,7.0,8.0,0,0,-1.0
2020-09-26,2020,BOS,ATL,8.0,2.0,0,1,6.0
