date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2020-07-24,2020,PHI,MIA,2.0,5.0,1,0,-3.0
2020-07-25,2020,PHI,MIA,7.0,1.0,1,1,6.0
2020-07-26,2020,PHI,MIA,6.0,11.0,1,0,-5.0
2020-08-03,2020,PHI,NYY,3.0,6.0,0,0,-3.0
2020-08-06,2020,PHI,NYY,5.0,4.0,1,1,1.0
2020-08-08,2020,PHI,ATL,5.0,0.0,1,1,5.0
2020-08-10,2020,PHI,ATL,13.0,8.0,1,1,5.0
2020-08-11,2020,PHI,BAL,9.0,10.0,1,0,-1.0
2020-08-12,2020,PHI,BAL,4.0,5.0,1,0,-1.0
2020-08-13,2020,PHI,BAL,4.0,11.0,1,0,-7.0
2020-08-14,2020,PHI,NYM,6.0,5.0,1,1,1.0
2020-08-15,2020,PHI,NYM,6.0,2.0,1,1,4.0
2020-08-16,2020,PHI,NYM,6.0,2.0,1,1,4.0
2020-08-18,2020,PHI,BOS,13.0,6.0,0,1,7.0
2020-08-19,2020,PHI,BOS,3.0,6.0,0,0,-3.0
2020-08-21,2020,PHI,ATL,2.0,11.0,0,0,-9.0
2020-08-22,2020,PHI,ATL,5.0,6.0,0,0,-1.0
2020-08-23,2020,PHI,ATL,5.0,4.0,0,1,1.0
2020-08-25,2020,PHI,WSN,8.0,3.0,0,1,5.0
2020-08-26,2020,PHI,WSN,3.0,2.0,0,1,1.0
2020-08-28,2020,PHI,ATL,7.0,4.0,1,1,3.0
2020-08-29,2020,PHI,ATL,4.0,1.0,1,1,3.0
2020-08-30,2020,PHI,ATL,10.0,12.0,1,0,-2.0
2020-08-31,2020,PHI,WSN,8.0,6.0,1,1,2.0
2020-09-01,2020,PHI,WSN,6.0,0.0,1,1,6.0
2020-09-02,2020,PHI,WSN,3.0,0.0,1,1,3.0
2020-09-03,2020,PHI,WSN,6.0,5.0,1,1,1.0
2020-09-04,2020,PHI,NYM,5.0,3.0,0,1,2.0
2020-09-05,2020,PHI,NYM,1.0,5.0,0,0,-4.0
2020-09-06,2020,PHI,NYM,1.0,14.0,0,0,-13.0
2020-09-07,2020,PHI,NYM,9.0,8.0,0,1,1.0
2020-09-10,2020,PHI,MIA,6.0,7.0,0,0,-1.0
2020-09-12,2020,PHI,MIA,12.0,6.0,0,1,6.0
2020-09-14,2020,PHI,MIA,2.0,6.0,0,0,-4.0
2020-09-15,2020,PHI,NYM,4.0,1.0,1,1,3.0
2020-09-16,2020,PHI,NYM,4.0,5.0,1,0,-1.0
2020-09-17,2020,PHI,NYM,6.0,10.0,1,0,-4.0
2020-09-19,2020,PHI,TOR,3.0,1.0,1,1,2.0
2020-09-20,2020,PHI,TOR,3.0,6.0,1,0,-3.0
2020-09-21,2020,PHI,WSN,1.0,5.0,0,0,-4.0
2020-09-23,2020,PHI,WSN,12.0,3.0,0,1,9.0
2020-09-25,2020,PHI,TBR,4.0,6.0,0,0,-2.0
2020-09-26,2020,PHI,TBR,3.0,4.0,0,0,-1.0
