date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2019-03-28,2019,SDP,SFG,2.0,0.0,1,1,2.0
2019-03-29,2019,SDP,SFG,4.0,1.0,1,1,3.0
2019-03-30,2019,SDP,SFG,2.0,3.0,1,0,-1.0
2019-03-31,2019,SDP,SFG,3.0,1.0,1,1,2.0
2019-04-01,2019,SDP,ARI,3.0,10.0,1,0,-7.0
2019-04-02,2019,SDP,ARI,5.0,8.0,1,0,-3.0
2019-04-03,2019,SDP,ARI,4.0,1.0,1,1,3.0
2019-04-05,2019,SDP,STL,5.0,3.0,0,1,2.0
2019-04-06,2019,SDP,STL,6.0,4.0,0,1,2.0
2019-04-07,2019,SDP,STL,1.0,4.0,0,0,-3.0
2019-04-08,2019,SDP,SFG,6.0,5.0,0,1,1.0
2019-04-09,2019,SDP,SFG,2.0,7.0,0,0,-5.0
2019-04-10,2019,SDP,SFG,3.0,1.0,0,1,2.0
2019-04-11,2019,SDP,ARI,7.0,6.0,0,1,1.0
2019-04-12,2019,SDP,ARI,2.0,1.0,0,1,1.0
2019-04-13,2019,SDP,ARI,5.0,4.0,0,1,1.0
2019-04-14,2019,SDP,ARI,4.0,8.0,0,0,-4.0
2019-04-15,2019,SDP,COL,2.0,5.0,1,0,-3.0
2019-04-16,2019,SDP,COL,2.0,8.0,1,0,-6.0
2019-04-18,2019,SDP,CIN,1.0,4.0,1,0,-3.0
2019-04-19,2019,SDP,CIN,2.0,3.0,1,0,-1.0
2019-04-20,2019,SDP,CIN,2.0,4.0,1,0,-2.0
2019-04-21,2019,SDP,CIN,4.0,3.0,1,1,1.0
2019-04-23,2019,SDP,SEA,6.0,3.0,1,1,3.0
2019-04-24,2019,SDP,SEA,1.0,0.0,1,1,1.0
2019-04-26,2019,SDP,WSN,4.0,3.0,0,1,1.0
2019-04-27,2019,SDP,WSN,8.0,3.0,0,1,5.0
2019-04-28,2019,SDP,WSN,6.0,7.0,0,0,-1.0
2019-04-29,2019,SDP,ATL,1.0,3.0,0,0,-2.0
2019-04-30,2019,SDP,ATL,4.0,3.0,0,1,1.0
2019-05-01,2019,SDP,ATL,1.0,5.0,0,0,-4.0
2019-05-02,2019,SDP,ATL,11.0,2.0,0,1,9.0
2019-05-03,2019,SDP,LAD,3.0,4.0,1,0,-1.0
2019-05-04,2019,SDP,LAD,6.0,7.0,1,0,-1.0
2019-05-05,2019,SDP,LAD,8.0,5.0,1,1,3.0
2019-05-06,2019,SDP,NYM,4.0,0.0,1,1,4.0
2019-05-07,2019,SDP,NYM,6.0,7.0,1,0,-1.0
2019-05-08,2019,SDP,NYM,3.0,2.0,1,1,1.0
2019-05-10,2019,SDP,COL,2.0,12.0,0,0,-10.0
2019-05-11,2019,SDP,COL,4.0,3.0,0,1,1.0
2019-05-12,2019,SDP,COL,7.0,10.0,0,0,-3.0
2019-05-14,2019,SDP,LAD,3.0,6.0,0,0,-3.0
2019-05-15,2019,SDP,LAD,0.0,2.0,0,0,-2.0
2019-05-16,2019,SDP,PIT,4.0,3.0,1,1,1.0
2019-05-17,2019,SDP,PIT,3.0,5.0,1,0,-2.0
2019-05-18,2019,SDP,PIT,2.0,7.0,1,0,-5.0
2019-05-19,2019,SDP,PIT,4.0,6.0,1,0,-2.0
2019-05-20,2019,SDP,ARI,2.0,1.0,1,1,1.0
2019-05-21,2019,SDP,ARI,3.0,2.0,1,1,1.0
2019-05-22,2019,SDP,ARI,5.0,2.0,1,1,3.0
2019-05-24,2019,SDP,TOR,6.0,3.0,0,1,3.0
2019-05-25,2019,SDP,TOR,19.0,4.0,0,1,15.0
2019-05-26,2019,SDP,TOR,1.0,10.0,0,0,-9.0
2019-05-27,2019,SDP,NYY,2.0,5.0,0,0,-3.0
2019-05-28,2019,SDP,NYY,5.0,4.0,0,1,1.0
2019-05-29,2019,SDP,NYY,0.0,7.0,0,0,-7.0
2019-05-31,2019,SDP,MIA,5.0,2.0,1,1,3.0
2019-06-01,2019,SDP,MIA,3.0,9.0,1,0,-6.0
2019-06-02,2019,SDP,MIA,3.0,9.0,1,0,-6.0
2019-06-03,2019,SDP,PHI,8.0,2.0,1,1,6.0
2019-06-04,2019,SDP,PHI,6.0,9.0,1,0,-3.0
2019-06-05,2019,SDP,PHI,5.0,7.0,1,0,-2.0
2019-06-06,2019,SDP,WSN,5.0,4.0,1,1,1.0
2019-06-07,2019,SDP,WSN,5.0,4.0,1,1,1.0
2019-06-08,2019,SDP,WSN,1.0,4.0,1,0,-3.0
2019-06-09,2019,SDP,WSN,2.0,5.0,1,0,-3.0
2019-06-11,2019,SDP,SFG,5.0,6.0,0,0,-1.0
2019-06-12,2019,SDP,SFG,2.0,4.0,0,0,-2.0
2019-06-13,2019,SDP,COL,6.0,9.0,0,0,-3.0
2019-06-14,2019,SDP,COL,16.0,12.0,0,1,4.0
2019-06-15,2019,SDP,COL,8.0,14.0,0,0,-6.0
2019-06-16,2019,SDP,COL,14.0,13.0,0,1,1.0
2019-06-17,2019,SDP,MIL,2.0,0.0,1,1,2.0
2019-06-18,2019,SDP,MIL,4.0,1.0,1,1,3.0
2019-06-19,2019,SDP,MIL,8.0,7.0,1,1,1.0
2019-06-21,2019,SDP,PIT,1.0,2.0,0,0,-1.0
2019-06-22,2019,SDP,PIT,3.0,6.0,0,0,-3.0
2019-06-23,2019,SDP,PIT,10.0,11.0,0,0,-1.0
2019-06-25,2019,SDP,BAL,8.0,3.0,0,1,5.0
2019-06-26,2019,SDP,BAL,10.0,5.0,0,1,5.0
2019-06-28,2019,SDP,STL,3.0,1.0,1,1,2.0
2019-06-29,2019,SDP,STL,12.0,2.0,1,1,10.0
2019-06-30,2019,SDP,STL,3.0,5.0,1,0,-2.0
2019-07-01,2019,SDP,SFG,2.0,13.0,1,0,-11.0
2019-07-02,2019,SDP,SFG,4.0,10.0,1,0,-6.0
2019-07-03,2019,SDP,SFG,5.0,7.0,1,0,-2.0
2019-07-04,2019,SDP,LAD,1.0,5.0,0,0,-4.0
2019-07-05,2019,SDP,LAD,3.0,2.0,0,1,1.0
2019-07-06,2019,SDP,LAD,3.0,1.0,0,1,2.0
2019-07-07,2019,SDP,LAD,5.0,3.0,0,1,2.0
2019-07-12,2019,SDP,ATL,3.0,5.0,1,0,-2.0
2019-07-13,2019,SDP,ATL,5.0,7.0,1,0,-2.0
2019-07-14,2019,SDP,ATL,1.0,4.0,1,0,-3.0
2019-07-16,2019,SDP,MIA,7.0,12.0,0,0,-5.0
2019-07-17,2019,SDP,MIA,3.0,2.0,0,1,1.0
2019-07-18,2019,SDP,MIA,3.0,4.0,0,0,-1.0
2019-07-19,2019,SDP,CHC,5.0,6.0,0,0,-1.0
2019-07-20,2019,SDP,CHC,5.0,6.0,0,0,-1.0
2019-07-21,2019,SDP,CHC,5.0,1.0,0,1,4.0
2019-07-23,2019,SDP,NYM,2.0,5.0,0,0,-3.0
2019-07-24,2019,SDP,NYM,7.0,2.0,0,1,5.0
2019-07-25,2019,SDP,NYM,0.0,4.0,0,0,-4.0
2019-07-26,2019,SDP,SFG,1.0,2.0,1,0,-1.0
2019-07-27,2019,SDP,SFG,5.0,1.0,1,1,4.0
2019-07-28,2019,SDP,SFG,6.0,7.0,1,0,-1.0
2019-07-29,2019,SDP,BAL,8.0,1.0,1,1,7.0
2019-07-30,2019,SDP,BAL,5.0,8.0,1,0,-3.0
2019-08-01,2019,SDP,LAD,2.0,8.0,0,0,-6.0
2019-08-02,2019,SDP,LAD,5.0,2.0,0,1,3.0
2019-08-03,2019,SDP,LAD,1.0,4.0,0,0,-3.0
2019-08-04,2019,SDP,LAD,10.0,11.0,0,0,-1.0
2019-08-06,2019,SDP,SEA,9.0,4.0,0,1,5.0
2019-08-07,2019,SDP,SEA,2.0,3.0,0,0,-1.0
2019-08-08,2019,SDP,COL,9.0,3.0,1,1,6.0
2019-08-09,2019,SDP,COL,7.0,1.0,1,1,6.0
2019-08-10,2019,SDP,COL,8.0,5.0,1,1,3.0
