date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2020-07-24,2020,COL,TEX,0.0,1.0,0,0,Lynn,Márquez,-1.0
2020-07-25,2020,COL,TEX,3.0,2.0,0,1,Bard,Minor,1.0
2020-07-26,2020,COL,TEX,5.0,2.0,0,1,Freeland,Palumbo,3.0
2020-07-28,2020,COL,OAK,8.0,3.0,0,1,Senzatela,Mengden,5.0
2020-07-29,2020,COL,OAK,5.0,1.0,0,1,Márquez,Montas,4.0
2020-07-31,2020,COL,SDP,7.0,8.0,1,0,Stammen,Davis,-1.0
2020-08-01,2020,COL,SDP,6.0,1.0,1,1,Freeland,Lucchesi,5.0
2020-08-02,2020,COL,SDP,9.0,6.0,1,1,Senzatela,Davies,3.0
2020-08-03,2020,COL,SFG,7.0,6.0,1,1,Hoffman,Peralta,1.0
2020-08-04,2020,COL,SFG,5.0,2.0,1,1,Márquez,Gausman,3.0
2020-08-05,2020,COL,SFG,3.0,4.0,1,0,Webb,Gray,-1.0
2020-08-06,2020,COL,SFG,6.0,4.0,1,1,Almonte,Garcia,2.0
2020-08-07,2020,COL,SEA,8.0,4.0,0,1,Senzatela,Kikuchi,4.0
2020-08-08,2020,COL,SEA,5.0,0.0,0,1,Hoffman,Misiewicz,5.0
2020-08-09,2020,COL,SEA,3.0,5.0,0,0,Sheffield,Márquez,-2.0
2020-08-10,2020,COL,ARI,8.0,12.0,1,0,Young,Gray,-4.0
2020-08-11,2020,COL,ARI,8.0,7.0,1,1,Estévez,Ginkel,1.0
2020-08-12,2020,COL,ARI,7.0,13.0,1,0,Chafin,Kinley,-6.0
2020-08-14,2020,COL,TEX,2.0,3.0,1,0,Lynn,Bard,-1.0
2020-08-15,2020,COL,TEX,4.0,6.0,1,0,Gibson,Márquez,-2.0
2020-08-16,2020,COL,TEX,10.0,6.0,1,1,Gray,Allard,4.0
2020-08-17,2020,COL,HOU,1.0,2.0,0,0,Bielak,Freeland,-1.0
2020-08-18,2020,COL,HOU,1.0,2.0,0,0,Scrubb,Díaz,-1.0
2020-08-19,2020,COL,HOU,6.0,13.0,1,0,Valdez,Castellani,-7.0
2020-08-20,2020,COL,HOU,8.0,10.0,1,0,Paredes,Márquez,-2.0
2020-08-21,2020,COL,LAD,1.0,5.0,0,0,Buehler,Gray,-4.0
2020-08-22,2020,COL,LAD,3.0,4.0,0,0,Jansen,Bard,-1.0
2020-08-23,2020,COL,LAD,3.0,11.0,0,0,González,Senzatela,-8.0
2020-08-24,2020,COL,ARI,3.0,2.0,0,1,Castellani,Widener,1.0
2020-08-25,2020,COL,ARI,5.0,4.0,0,1,Díaz,Crichton,1.0
2020-08-26,2020,COL,ARI,8.0,7.0,0,1,Gray,Ray,1.0
2020-08-28,2020,COL,SDP,4.0,10.0,1,0,Davies,Hoffman,-6.0
2020-08-29,2020,COL,SDP,4.0,3.0,1,1,Bard,Stammen,1.0
2020-08-30,2020,COL,SDP,2.0,13.0,1,0,Paddack,Castellani,-11.0
2020-08-31,2020,COL,SDP,0.0,6.0,1,0,Morejón,Márquez,-6.0
2020-09-01,2020,COL,SFG,5.0,23.0,1,0,Gausman,Gray,-18.0
2020-09-02,2020,COL,SFG,9.0,6.0,1,1,Givens,Coonrod,3.0
2020-09-04,2020,COL,LAD,6.0,10.0,0,0,Ferguson,Estévez,-4.0
2020-09-05,2020,COL,LAD,5.0,2.0,0,1,Almonte,Treinen,3.0
2020-09-06,2020,COL,LAD,7.0,6.0,0,1,Almonte,Ferguson,1.0
2020-09-07,2020,COL,SDP,0.0,1.0,0,0,Pomeranz,Estévez,-1.0
2020-09-08,2020,COL,SDP,5.0,14.0,0,0,Clevinger,González,-9.0
2020-09-09,2020,COL,SDP,3.0,5.0,0,0,Davies,Senzatela,-2.0
2020-09-11,2020,COL,LAA,8.0,4.0,1,1,Bard,Buttrey,4.0
2020-09-12,2020,COL,LAA,2.0,5.0,1,0,Buttrey,Kinley,-3.0
2020-09-13,2020,COL,LAA,3.0,5.0,1,0,Heaney,Estévez,-2.0
2020-09-15,2020,COL,OAK,3.0,1.0,1,1,Senzatela,Manaea,2.0
2020-09-16,2020,COL,OAK,1.0,3.0,1,0,Fiers,Márquez,-2.0
2020-09-17,2020,COL,LAD,3.0,9.0,1,0,Floro,Freeland,-6.0
2020-09-18,2020,COL,LAD,6.0,15.0,1,0,White,Castellani,-9.0
2020-09-19,2020,COL,LAD,1.0,6.0,1,0,Kershaw,González,-5.0
2020-09-20,2020,COL,LAD,6.0,3.0,1,1,Senzatela,Gonsolin,3.0
2020-09-21,2020,COL,SFG,7.0,2.0,0,1,Márquez,Cueto,5.0
2020-09-22,2020,COL,SFG,2.0,5.0,0,0,Rogers,Díaz,-3.0
2020-09-23,2020,COL,SFG,2.0,7.0,0,0,Webb,Castellani,-5.0
2020-09-24,2020,COL,SFG,5.0,4.0,0,1,Bard,Cahill,1.0
2020-09-26,2020,COL,ARI,10.0,3.0,0,1,Márquez,Weaver,7.0
