date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2025-03-27,2025,SDP,ATL,7.0,4.0,1,1,Peralta,Neris,3.0
2025-03-28,2025,SDP,ATL,4.0,3.0,1,1,Adam,Lee,1.0
2025-03-29,2025,SDP,ATL,1.0,0.0,1,1,Peralta,Bummer,1.0
2025-03-30,2025,SDP,ATL,5.0,0.0,1,1,Pivetta,Smith-Shawver,5.0
2025-03-31,2025,SDP,CLE,7.0,2.0,1,1,Hart,Ortiz,5.0
2025-04-01,2025,SDP,CLE,7.0,0.0,1,1,King,Allen,7.0
2025-04-02,2025,SDP,CLE,5.0,2.0,1,1,Cease,Lively,3.0
2025-04-04,2025,SDP,CHC,1.0,3.0,0,0,Imanaga,Vásquez,-2.0
2025-04-05,2025,SDP,CHC,1.0,7.0,0,0,Boyd,Pivetta,-6.0
2025-04-06,2025,SDP,CHC,8.0,7.0,0,1,Adam,Pressly,1.0
2025-04-07,2025,SDP,ATH,5.0,4.0,0,1,King,Severino,1.0
2025-04-08,2025,SDP,ATH,4.0,10.0,0,0,Springs,Cease,-6.0
2025-04-09,2025,SDP,ATH,2.0,1.0,0,1,Vásquez,Bido,1.0
2025-04-11,2025,SDP,COL,8.0,0.0,1,1,Pivetta,Márquez,8.0
2025-04-12,2025,SDP,COL,2.0,0.0,1,1,Hart,Dollander,2.0
2025-04-13,2025,SDP,COL,6.0,0.0,1,1,King,Freeland,6.0
2025-04-14,2025,SDP,CHC,10.0,4.0,1,1,Morejón,Pearson,6.0
2025-04-15,2025,SDP,CHC,1.0,2.0,1,0,Pressly,Matsui,-1.0
2025-04-16,2025,SDP,CHC,4.0,2.0,1,1,Pivetta,Boyd,2.0
2025-04-18,2025,SDP,HOU,4.0,6.0,0,0,Gusto,Hart,-2.0
2025-04-19,2025,SDP,HOU,2.0,3.0,0,0,Scott,Estrada,-1.0
2025-04-20,2025,SDP,HOU,3.0,2.0,0,1,Jacob,Scott,1.0
2025-04-21,2025,SDP,DET,4.0,6.0,0,0,Hanifee,Vásquez,-2.0
2025-04-22,2025,SDP,DET,2.0,0.0,0,1,Pivetta,Flaherty,2.0
2025-04-23,2025,SDP,DET,0.0,6.0,0,0,Olson,Hart,-6.0
2025-04-25,2025,SDP,TBR,0.0,1.0,1,0,Baz,King,-1.0
2025-04-26,2025,SDP,TBR,1.0,4.0,1,0,Pepiot,Cease,-3.0
2025-04-27,2025,SDP,TBR,2.0,4.0,1,0,Littell,Vásquez,-2.0
2025-04-29,2025,SDP,SFG,7.0,4.0,1,1,Pivetta,Webb,3.0
2025-04-30,2025,SDP,SFG,5.0,3.0,1,1,King,Roupp,2.0
2025-05-02,2025,SDP,PIT,9.0,4.0,0,1,Estrada,Keller,5.0
2025-05-03,2025,SDP,PIT,2.0,1.0,0,1,Adam,Bednar,1.0
2025-05-04,2025,SDP,PIT,4.0,0.0,0,1,Kolek,Heaney,4.0
2025-05-05,2025,SDP,NYY,4.0,3.0,0,1,Bergert,Weaver,1.0
2025-05-06,2025,SDP,NYY,3.0,12.0,0,0,Cruz,Morejón,-9.0
2025-05-07,2025,SDP,NYY,3.0,4.0,0,0,Williams,Estrada,-1.0
2025-05-09,2025,SDP,COL,13.0,9.0,0,1,Vásquez,Senzatela,4.0
2025-05-10,2025,SDP,COL,21.0,0.0,0,1,Kolek,Blalock,21.0
2025-05-11,2025,SDP,COL,3.0,9.0,0,0,Márquez,Pivetta,-6.0
2025-05-12,2025,SDP,LAA,5.0,9.0,1,0,Burke,Suarez,-4.0
2025-05-13,2025,SDP,LAA,6.0,4.0,1,1,Adam,Jansen,2.0
2025-05-14,2025,SDP,LAA,5.0,1.0,1,1,Vásquez,Hendricks,4.0
2025-05-16,2025,SDP,SEA,1.0,5.0,1,0,Evans,Kolek,-4.0
2025-05-17,2025,SDP,SEA,1.0,4.0,1,0,Speier,Morejón,-3.0
2025-05-18,2025,SDP,SEA,1.0,6.0,1,0,Woo,King,-5.0
2025-05-20,2025,SDP,TOR,0.0,3.0,0,0,Bassitt,Cease,-3.0
2025-05-21,2025,SDP,TOR,0.0,14.0,0,0,Gausman,Vásquez,-14.0
2025-05-22,2025,SDP,TOR,6.0,7.0,0,0,Fisher,Estrada,-1.0
2025-05-23,2025,SDP,ATL,2.0,1.0,0,1,Adam,Iglesias,1.0
2025-05-24,2025,SDP,ATL,1.0,7.0,0,0,Holmes,Reynolds,-6.0
2025-05-25,2025,SDP,ATL,5.0,3.0,0,1,Estrada,Schwellenbach,2.0
2025-05-26,2025,SDP,MIA,4.0,3.0,1,1,Morejón,Gibson,1.0
2025-05-27,2025,SDP,MIA,8.0,6.0,1,1,Kolek,Gibson,2.0
2025-05-28,2025,SDP,MIA,8.0,10.0,1,0,Henriquez,Adam,-2.0
2025-05-30,2025,SDP,PIT,3.0,2.0,1,1,Pivetta,Keller,1.0
2025-05-31,2025,SDP,PIT,0.0,5.0,1,0,Falter,Cease,-5.0
2025-06-01,2025,SDP,PIT,6.0,4.0,1,1,Morejón,Rainey,2.0
2025-06-02,2025,SDP,SFG,1.0,0.0,0,1,Suarez,Walker,1.0
2025-06-03,2025,SDP,SFG,3.0,2.0,0,1,Matsui,Bivens,1.0
2025-06-04,2025,SDP,SFG,5.0,6.0,0,0,Hjelle,Adam,-1.0
2025-06-05,2025,SDP,SFG,2.0,3.0,0,0,Ray,Cease,-1.0
2025-06-06,2025,SDP,MIL,2.0,0.0,0,1,Peralta,Patrick,2.0
2025-06-07,2025,SDP,MIL,3.0,4.0,0,0,Megill,Morgan,-1.0
2025-06-08,2025,SDP,MIL,1.0,0.0,0,1,Matsui,Zastryzny,1.0
2025-06-09,2025,SDP,LAD,7.0,8.0,1,0,Yates,Peralta,-1.0
2025-06-10,2025,SDP,LAD,11.0,1.0,1,1,Cease,Sauer,10.0
2025-06-11,2025,SDP,LAD,2.0,5.0,1,0,Trivino,Morejón,-3.0
2025-06-13,2025,SDP,ARI,1.0,5.0,0,0,Nelson,Kolek,-4.0
2025-06-14,2025,SDP,ARI,7.0,8.0,0,0,Ginkel,Suarez,-1.0
2025-06-15,2025,SDP,ARI,8.0,2.0,0,1,Pivetta,Kelly,6.0
2025-06-16,2025,SDP,LAD,3.0,6.0,0,0,Casparius,Cease,-3.0
2025-06-17,2025,SDP,LAD,6.0,8.0,0,0,Sauer,Estrada,-2.0
2025-06-18,2025,SDP,LAD,3.0,4.0,0,0,Wrobleski,Suarez,-1.0
2025-06-19,2025,SDP,LAD,5.0,3.0,0,1,Morejón,Yamamoto,2.0
2025-06-20,2025,SDP,KCR,5.0,6.0,1,0,Erceg,Adam,-1.0
2025-06-21,2025,SDP,KCR,5.0,1.0,1,1,Cease,Cameron,4.0
2025-06-22,2025,SDP,KCR,3.0,2.0,1,1,Suarez,Lynch,1.0
2025-06-23,2025,SDP,WSN,6.0,10.0,1,0,Parker,Kolek,-4.0
2025-06-24,2025,SDP,WSN,4.0,3.0,1,1,Adam,Williams,1.0
2025-06-25,2025,SDP,WSN,1.0,0.0,1,1,Pivetta,Gore,1.0
2025-06-27,2025,SDP,CIN,1.0,8.0,0,0,Martinez,Cease,-7.0
2025-06-28,2025,SDP,CIN,6.0,4.0,0,1,Hoeing,Richardson,2.0
2025-06-29,2025,SDP,CIN,2.0,3.0,0,0,Pagán,Suarez,-1.0
