date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2024-03-28,2024,TEX,CHC,4.0,3.0,1,1,1.0
2024-03-30,2024,TEX,CHC,11.0,2.0,1,1,9.0
2024-03-31,2024,TEX,CHC,5.0,9.0,1,0,-4.0
2024-04-01,2024,TEX,TBR,9.0,3.0,0,1,6.0
2024-04-02,2024,TEX,TBR,2.0,5.0,0,0,-3.0
2024-04-03,2024,TEX,TBR,4.0,1.0,0,1,3.0
2024-04-05,2024,TEX,HOU,10.0,2.0,1,1,8.0
2024-04-06,2024,TEX,HOU,7.0,2.0,1,1,5.0
2024-04-07,2024,TEX,HOU,1.0,3.0,1,0,-2.0
2024-04-08,2024,TEX,HOU,5.0,10.0,1,0,-5.0
2024-04-09,2024,TEX,OAK,3.0,4.0,1,0,-1.0
2024-04-10,2024,TEX,OAK,6.0,2.0,1,1,4.0
2024-04-11,2024,TEX,OAK,0.0,1.0,1,0,-1.0
2024-04-12,2024,TEX,HOU,12.0,8.0,0,1,4.0
2024-04-13,2024,TEX,HOU,2.0,9.0,0,0,-7.0
2024-04-14,2024,TEX,HOU,5.0,8.0,0,0,-3.0
2024-04-15,2024,TEX,DET,1.0,0.0,0,1,1.0
2024-04-16,2024,TEX,DET,2.0,4.0,0,0,-2.0
2024-04-17,2024,TEX,DET,5.0,4.0,0,1,1.0
2024-04-18,2024,TEX,DET,9.0,7.0,0,1,2.0
2024-04-19,2024,TEX,ATL,3.0,8.0,0,0,-5.0
2024-04-20,2024,TEX,ATL,2.0,5.0,0,0,-3.0
2024-04-21,2024,TEX,ATL,6.0,4.0,0,1,2.0
2024-04-23,2024,TEX,SEA,0.0,4.0,1,0,-4.0
2024-04-24,2024,TEX,SEA,5.0,1.0,1,1,4.0
2024-04-25,2024,TEX,SEA,3.0,4.0,1,0,-1.0
2024-04-26,2024,TEX,CIN,2.0,1.0,1,1,1.0
2024-04-27,2024,TEX,CIN,4.0,8.0,1,0,-4.0
2024-04-28,2024,TEX,CIN,4.0,3.0,1,1,1.0
2024-04-30,2024,TEX,WSN,7.0,1.0,1,1,6.0
2024-05-01,2024,TEX,WSN,0.0,1.0,1,0,-1.0
2024-05-02,2024,TEX,WSN,6.0,0.0,1,1,6.0
2024-05-03,2024,TEX,KCR,1.0,7.0,0,0,-6.0
2024-05-04,2024,TEX,KCR,15.0,4.0,0,1,11.0
2024-05-05,2024,TEX,KCR,3.0,2.0,0,1,1.0
2024-05-06,2024,TEX,OAK,4.0,2.0,0,1,2.0
2024-05-07,2024,TEX,OAK,15.0,8.0,0,1,7.0
2024-05-10,2024,TEX,COL,2.0,4.0,0,0,-2.0
2024-05-11,2024,TEX,COL,3.0,8.0,0,0,-5.0
2024-05-12,2024,TEX,COL,1.0,3.0,0,0,-2.0
2024-05-13,2024,TEX,CLE,0.0,7.0,1,0,-7.0
2024-05-14,2024,TEX,CLE,4.0,7.0,1,0,-3.0
2024-05-15,2024,TEX,CLE,4.0,0.0,1,1,4.0
2024-05-17,2024,TEX,LAA,3.0,9.0,1,0,-6.0
2024-05-18,2024,TEX,LAA,3.0,2.0,1,1,1.0
2024-05-19,2024,TEX,LAA,1.0,4.0,1,0,-3.0
2024-05-21,2024,TEX,PHI,2.0,5.0,0,0,-3.0
2024-05-22,2024,TEX,PHI,4.0,11.0,0,0,-7.0
