date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2024-03-28,2024,COL,ARI,1.0,16.0,0,0,-15.0
2024-03-29,2024,COL,ARI,3.0,7.0,0,0,-4.0
2024-03-30,2024,COL,ARI,9.0,4.0,0,1,5.0
2024-03-31,2024,COL,ARI,1.0,5.0,0,0,-4.0
2024-04-01,2024,COL,CHC,0.0,5.0,0,0,-5.0
2024-04-02,2024,COL,CHC,2.0,12.0,0,0,-10.0
2024-04-03,2024,COL,CHC,8.0,9.0,0,0,-1.0
2024-04-05,2024,COL,TBR,10.0,7.0,1,1,3.0
2024-04-06,2024,COL,TBR,6.0,8.0,1,0,-2.0
2024-04-07,2024,COL,TBR,2.0,3.0,1,0,-1.0
2024-04-08,2024,COL,ARI,7.0,5.0,1,1,2.0
2024-04-09,2024,COL,ARI,2.0,3.0,1,0,-1.0
2024-04-10,2024,COL,ARI,3.0,5.0,1,0,-2.0
2024-04-12,2024,COL,TOR,12.0,4.0,0,1,8.0
2024-04-13,2024,COL,TOR,3.0,5.0,0,0,-2.0
2024-04-14,2024,COL,TOR,0.0,5.0,0,0,-5.0
2024-04-15,2024,COL,PHI,1.0,2.0,0,0,-1.0
2024-04-16,2024,COL,PHI,0.0,5.0,0,0,-5.0
2024-04-17,2024,COL,PHI,6.0,7.0,0,0,-1.0
2024-04-20,2024,COL,SEA,0.0,7.0,1,0,-7.0
2024-04-22,2024,COL,SDP,1.0,3.0,1,0,-2.0
2024-04-23,2024,COL,SDP,7.0,4.0,1,1,3.0
2024-04-24,2024,COL,SDP,2.0,5.0,1,0,-3.0
2024-04-25,2024,COL,SDP,10.0,9.0,1,1,1.0
2024-04-27,2024,COL,HOU,4.0,12.0,1,0,-8.0
2024-04-28,2024,COL,HOU,2.0,8.0,1,0,-6.0
2024-04-30,2024,COL,MIA,6.0,7.0,0,0,-1.0
2024-05-01,2024,COL,MIA,1.0,4.0,0,0,-3.0
2024-05-02,2024,COL,MIA,4.0,5.0,0,0,-1.0
2024-05-03,2024,COL,PIT,3.0,2.0,0,1,1.0
2024-05-04,2024,COL,PIT,0.0,1.0,0,0,-1.0
2024-05-05,2024,COL,PIT,3.0,5.0,0,0,-2.0
2024-05-07,2024,COL,SFG,0.0,5.0,1,0,-5.0
2024-05-08,2024,COL,SFG,6.0,8.0,1,0,-2.0
2024-05-09,2024,COL,SFG,9.0,1.0,1,1,8.0
2024-05-10,2024,COL,TEX,4.0,2.0,1,1,2.0
2024-05-11,2024,COL,TEX,8.0,3.0,1,1,5.0
2024-05-12,2024,COL,TEX,3.0,1.0,1,1,2.0
2024-05-13,2024,COL,SDP,5.0,4.0,0,1,1.0
2024-05-14,2024,COL,SDP,6.0,3.0,0,1,3.0
2024-05-15,2024,COL,SDP,8.0,0.0,0,1,8.0
2024-05-17,2024,COL,SFG,5.0,10.0,0,0,-5.0
2024-05-18,2024,COL,SFG,4.0,14.0,0,0,-10.0
2024-05-19,2024,COL,SFG,1.0,4.0,0,0,-3.0
2024-05-21,2024,COL,OAK,4.0,5.0,0,0,-1.0
2024-05-22,2024,COL,OAK,4.0,3.0,0,1,1.0
2024-05-23,2024,COL,OAK,9.0,10.0,0,0,-1.0
2024-05-24,2024,COL,PHI,3.0,2.0,1,1,1.0
2024-05-25,2024,COL,PHI,4.0,8.0,1,0,-4.0
2024-05-26,2024,COL,PHI,5.0,2.0,1,1,3.0
2024-05-27,2024,COL,CLE,8.0,6.0,1,1,2.0
2024-05-28,2024,COL,CLE,7.0,13.0,1,0,-6.0
2024-05-29,2024,COL,CLE,7.0,4.0,1,1,3.0
2024-05-31,2024,COL,LAD,4.0,1.0,0,1,3.0
2024-06-01,2024,COL,LAD,1.0,4.0,0,0,-3.0
2024-06-02,2024,COL,LAD,0.0,4.0,0,0,-4.0
2024-06-03,2024,COL,CIN,3.0,13.0,1,0,-10.0
2024-06-04,2024,COL,CIN,1.0,4.0,1,0,-3.0
2024-06-05,2024,COL,CIN,7.0,12.0,1,0,-5.0
2024-06-06,2024,COL,STL,3.0,2.0,0,1,1.0
2024-06-07,2024,COL,STL,5.0,8.0,0,0,-3.0
2024-06-08,2024,COL,STL,6.0,5.0,0,1,1.0
2024-06-09,2024,COL,STL,1.0,5.0,0,0,-4.0
2024-06-10,2024,COL,MIN,0.0,5.0,0,0,-5.0
2024-06-11,2024,COL,MIN,5.0,4.0,0,1,1.0
