date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2021-04-01,2021,LAD,COL,5.0,8.0,0,0,-3.0
2021-04-02,2021,LAD,COL,11.0,6.0,0,1,5.0
2021-04-03,2021,LAD,COL,6.0,5.0,0,1,1.0
2021-04-04,2021,LAD,COL,4.0,2.0,0,1,2.0
2021-04-05,2021,LAD,OAK,10.0,3.0,0,1,7.0
2021-04-06,2021,LAD,OAK,5.0,1.0,0,1,4.0
2021-04-07,2021,LAD,OAK,3.0,4.0,0,0,-1.0
2021-04-09,2021,LAD,WSN,1.0,0.0,1,1,1.0
2021-04-10,2021,LAD,WSN,9.0,5.0,1,1,4.0
2021-04-11,2021,LAD,WSN,3.0,0.0,1,1,3.0
2021-04-13,2021,LAD,COL,7.0,0.0,1,1,7.0
2021-04-14,2021,LAD,COL,4.0,2.0,1,1,2.0
2021-04-15,2021,LAD,COL,7.0,5.0,1,1,2.0
2021-04-16,2021,LAD,SDP,11.0,6.0,0,1,5.0
2021-04-17,2021,LAD,SDP,2.0,0.0,0,1,2.0
2021-04-18,2021,LAD,SDP,2.0,5.0,0,0,-3.0
2021-04-19,2021,LAD,SEA,3.0,4.0,0,0,-1.0
2021-04-20,2021,LAD,SEA,1.0,0.0,0,1,1.0
2021-04-22,2021,LAD,SDP,2.0,3.0,1,0,-1.0
2021-04-23,2021,LAD,SDP,1.0,6.0,1,0,-5.0
2021-04-24,2021,LAD,SDP,5.0,4.0,1,1,1.0
2021-04-25,2021,LAD,SDP,7.0,8.0,1,0,-1.0
2021-04-26,2021,LAD,CIN,3.0,5.0,1,0,-2.0
2021-04-27,2021,LAD,CIN,5.0,6.0,1,0,-1.0
2021-04-28,2021,LAD,CIN,8.0,0.0,1,1,8.0
2021-04-29,2021,LAD,MIL,1.0,2.0,0,0,-1.0
2021-04-30,2021,LAD,MIL,1.0,3.0,0,0,-2.0
2021-05-01,2021,LAD,MIL,5.0,6.0,0,0,-1.0
2021-05-02,2021,LAD,MIL,16.0,4.0,0,1,12.0
2021-05-05,2021,LAD,CHC,5.0,6.0,0,0,-1.0
2021-05-07,2021,LAD,LAA,2.0,9.0,0,0,-7.0
2021-05-08,2021,LAD,LAA,14.0,11.0,0,1,3.0
2021-05-09,2021,LAD,LAA,1.0,2.0,0,0,-1.0
2021-05-11,2021,LAD,SEA,6.0,4.0,1,1,2.0
2021-05-12,2021,LAD,SEA,7.0,1.0,1,1,6.0
2021-05-14,2021,LAD,MIA,9.0,6.0,1,1,3.0
2021-05-15,2021,LAD,MIA,7.0,0.0,1,1,7.0
2021-05-16,2021,LAD,MIA,2.0,3.0,1,0,-1.0
2021-05-17,2021,LAD,ARI,3.0,1.0,1,1,2.0
2021-05-18,2021,LAD,ARI,9.0,1.0,1,1,8.0
2021-05-19,2021,LAD,ARI,4.0,2.0,1,1,2.0
2021-05-20,2021,LAD,ARI,3.0,2.0,1,1,1.0
2021-05-21,2021,LAD,SFG,2.0,1.0,0,1,1.0
2021-05-22,2021,LAD,SFG,6.0,3.0,0,1,3.0
2021-05-23,2021,LAD,SFG,11.0,5.0,0,1,6.0
2021-05-25,2021,LAD,HOU,9.0,2.0,0,1,7.0
2021-05-26,2021,LAD,HOU,2.0,5.0,0,0,-3.0
2021-05-27,2021,LAD,SFG,4.0,3.0,1,1,1.0
2021-05-28,2021,LAD,SFG,5.0,8.0,1,0,-3.0
2021-05-29,2021,LAD,SFG,6.0,11.0,1,0,-5.0
2021-05-30,2021,LAD,SFG,4.0,5.0,1,0,-1.0
2021-05-31,2021,LAD,STL,9.0,4.0,1,1,5.0
2021-06-01,2021,LAD,STL,2.0,3.0,1,0,-1.0
2021-06-02,2021,LAD,STL,14.0,3.0,1,1,11.0
2021-06-04,2021,LAD,ATL,9.0,5.0,0,1,4.0
