date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2023-03-30,2023,SEA,CLE,3.0,0.0,1,1,3.0
2023-03-31,2023,SEA,CLE,4.0,9.0,1,0,-5.0
2023-04-01,2023,SEA,CLE,0.0,2.0,1,0,-2.0
2023-04-02,2023,SEA,CLE,5.0,6.0,1,0,-1.0
2023-04-03,2023,SEA,LAA,3.0,7.0,1,0,-4.0
2023-04-04,2023,SEA,LAA,11.0,2.0,1,1,9.0
2023-04-05,2023,SEA,LAA,3.0,4.0,1,0,-1.0
2023-04-07,2023,SEA,CLE,5.0,3.0,0,1,2.0
2023-04-08,2023,SEA,CLE,3.0,2.0,0,1,1.0
2023-04-09,2023,SEA,CLE,6.0,7.0,0,0,-1.0
2023-04-10,2023,SEA,CHC,2.0,3.0,0,0,-1.0
2023-04-11,2023,SEA,CHC,9.0,14.0,0,0,-5.0
2023-04-12,2023,SEA,CHC,5.0,2.0,0,1,3.0
2023-04-14,2023,SEA,COL,5.0,3.0,1,1,2.0
2023-04-15,2023,SEA,COL,9.0,2.0,1,1,7.0
2023-04-16,2023,SEA,COL,1.0,0.0,1,1,1.0
2023-04-17,2023,SEA,MIL,3.0,7.0,1,0,-4.0
2023-04-18,2023,SEA,MIL,5.0,6.0,1,0,-1.0
2023-04-19,2023,SEA,MIL,3.0,5.0,1,0,-2.0
2023-04-21,2023,SEA,STL,5.0,2.0,1,1,3.0
2023-04-22,2023,SEA,STL,5.0,4.0,1,1,1.0
2023-04-23,2023,SEA,STL,3.0,7.0,1,0,-4.0
2023-04-25,2023,SEA,PHI,5.0,3.0,0,1,2.0
2023-04-26,2023,SEA,PHI,5.0,6.0,0,0,-1.0
2023-04-27,2023,SEA,PHI,0.0,1.0,0,0,-1.0
2023-04-28,2023,SEA,TOR,2.0,3.0,0,0,-1.0
2023-04-29,2023,SEA,TOR,0.0,1.0,0,0,-1.0
2023-04-30,2023,SEA,TOR,10.0,8.0,0,1,2.0
2023-05-02,2023,SEA,OAK,2.0,1.0,0,1,1.0
2023-05-03,2023,SEA,OAK,7.0,2.0,0,1,5.0
2023-05-04,2023,SEA,OAK,5.0,3.0,0,1,2.0
2023-05-05,2023,SEA,HOU,4.0,6.0,1,0,-2.0
2023-05-06,2023,SEA,HOU,7.0,5.0,1,1,2.0
2023-05-07,2023,SEA,HOU,3.0,1.0,1,1,2.0
2023-05-08,2023,SEA,TEX,1.0,2.0,1,0,-1.0
2023-05-09,2023,SEA,TEX,5.0,0.0,1,1,5.0
2023-05-10,2023,SEA,TEX,3.0,4.0,1,0,-1.0
2023-05-12,2023,SEA,DET,9.0,2.0,0,1,7.0
2023-05-13,2023,SEA,DET,5.0,0.0,0,1,5.0
2023-05-14,2023,SEA,DET,3.0,5.0,0,0,-2.0
2023-05-15,2023,SEA,BOS,10.0,1.0,0,1,9.0
2023-05-16,2023,SEA,BOS,4.0,9.0,0,0,-5.0
2023-05-17,2023,SEA,BOS,3.0,12.0,0,0,-9.0
2023-05-19,2023,SEA,ATL,2.0,6.0,0,0,-4.0
2023-05-20,2023,SEA,ATL,7.0,3.0,0,1,4.0
2023-05-21,2023,SEA,ATL,2.0,3.0,0,0,-1.0
2023-05-22,2023,SEA,OAK,11.0,2.0,1,1,9.0
2023-05-23,2023,SEA,OAK,3.0,2.0,1,1,1.0
