date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2024-03-28,2024,ARI,COL,16.0,1.0,1,1,15.0
2024-03-29,2024,ARI,COL,7.0,3.0,1,1,4.0
2024-03-30,2024,ARI,COL,4.0,9.0,1,0,-5.0
2024-03-31,2024,ARI,COL,5.0,1.0,1,1,4.0
2024-04-01,2024,ARI,NYY,2.0,5.0,1,0,-3.0
2024-04-02,2024,ARI,NYY,7.0,0.0,1,1,7.0
2024-04-03,2024,ARI,NYY,5.0,6.0,1,0,-1.0
2024-04-05,2024,ARI,ATL,5.0,6.0,0,0,-1.0
2024-04-06,2024,ARI,ATL,8.0,9.0,0,0,-1.0
2024-04-07,2024,ARI,ATL,2.0,5.0,0,0,-3.0
2024-04-08,2024,ARI,COL,5.0,7.0,0,0,-2.0
2024-04-09,2024,ARI,COL,3.0,2.0,0,1,1.0
2024-04-10,2024,ARI,COL,5.0,3.0,0,1,2.0
2024-04-12,2024,ARI,STL,6.0,9.0,1,0,-3.0
2024-04-13,2024,ARI,STL,4.0,2.0,1,1,2.0
2024-04-14,2024,ARI,STL,5.0,0.0,1,1,5.0
2024-04-15,2024,ARI,CHC,2.0,3.0,1,0,-1.0
2024-04-16,2024,ARI,CHC,12.0,11.0,1,1,1.0
2024-04-17,2024,ARI,CHC,3.0,5.0,1,0,-2.0
2024-04-18,2024,ARI,SFG,0.0,5.0,0,0,-5.0
2024-04-19,2024,ARI,SFG,17.0,1.0,0,1,16.0
2024-04-20,2024,ARI,SFG,3.0,7.0,0,0,-4.0
2024-04-21,2024,ARI,SFG,5.0,3.0,0,1,2.0
2024-04-22,2024,ARI,STL,3.0,5.0,0,0,-2.0
2024-04-23,2024,ARI,STL,14.0,1.0,0,1,13.0
2024-04-24,2024,ARI,STL,1.0,5.0,0,0,-4.0
2024-04-26,2024,ARI,SEA,1.0,6.0,0,0,-5.0
2024-04-27,2024,ARI,SEA,1.0,3.0,0,0,-2.0
2024-04-28,2024,ARI,SEA,3.0,2.0,0,1,1.0
2024-04-29,2024,ARI,LAD,4.0,8.0,1,0,-4.0
2024-04-30,2024,ARI,LAD,4.0,3.0,1,1,1.0
2024-05-01,2024,ARI,LAD,0.0,8.0,1,0,-8.0
2024-05-03,2024,ARI,SDP,1.0,7.0,1,0,-6.0
2024-05-04,2024,ARI,SDP,1.0,13.0,1,0,-12.0
2024-05-05,2024,ARI,SDP,11.0,4.0,1,1,7.0
2024-05-07,2024,ARI,CIN,6.0,2.0,0,1,4.0
2024-05-08,2024,ARI,CIN,4.0,3.0,0,1,1.0
2024-05-09,2024,ARI,CIN,5.0,4.0,0,1,1.0
2024-05-10,2024,ARI,BAL,2.0,4.0,0,0,-2.0
2024-05-11,2024,ARI,BAL,4.0,5.0,0,0,-1.0
2024-05-12,2024,ARI,BAL,9.0,2.0,0,1,7.0
2024-05-13,2024,ARI,CIN,6.0,5.0,1,1,1.0
2024-05-14,2024,ARI,CIN,2.0,6.0,1,0,-4.0
2024-05-15,2024,ARI,CIN,2.0,1.0,1,1,1.0
2024-05-17,2024,ARI,DET,0.0,13.0,1,0,-13.0
2024-05-18,2024,ARI,DET,3.0,8.0,1,0,-5.0
2024-05-19,2024,ARI,DET,6.0,4.0,1,1,2.0
2024-05-20,2024,ARI,LAD,4.0,6.0,0,0,-2.0
