date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2021-04-01,2021,SEA,SFG,8.0,7.0,1,1,Misiewicz,Álvarez,1.0
2021-04-02,2021,SEA,SFG,3.0,6.0,1,0,Peralta,Steckenrider,-3.0
2021-04-03,2021,SEA,SFG,4.0,0.0,1,1,Flexen,Webb,4.0
2021-04-05,2021,SEA,CHW,0.0,6.0,1,0,Rodón,Sheffield,-6.0
2021-04-06,2021,SEA,CHW,4.0,10.0,1,0,Giolito,Margevicius,-6.0
2021-04-07,2021,SEA,CHW,8.0,4.0,1,1,Vest,Foster,4.0
2021-04-08,2021,SEA,MIN,2.0,10.0,0,0,Berríos,Gonzales,-8.0
2021-04-10,2021,SEA,MIN,4.0,3.0,0,1,Graveman,Rogers,1.0
2021-04-11,2021,SEA,MIN,8.0,6.0,0,1,Steckenrider,Colomé,2.0
2021-04-16,2021,SEA,HOU,6.0,5.0,1,1,Misiewicz,Stanek,1.0
2021-04-17,2021,SEA,HOU,0.0,1.0,1,0,Greinke,Flexen,-1.0
2021-04-18,2021,SEA,HOU,7.0,2.0,1,1,Newsome,Odorizzi,5.0
2021-04-19,2021,SEA,LAD,4.0,3.0,1,1,Sheffield,May,1.0
2021-04-20,2021,SEA,LAD,0.0,1.0,1,0,Urías,Gonzales,-1.0
2021-04-22,2021,SEA,BOS,7.0,3.0,0,1,Montero,Hernández,4.0
2021-04-23,2021,SEA,BOS,5.0,6.0,0,0,Sawamura,Kikuchi,-1.0
2021-04-24,2021,SEA,BOS,8.0,2.0,0,1,Flexen,Eovaldi,6.0
2021-04-25,2021,SEA,BOS,3.0,5.0,0,0,Rodríguez,Margevicius,-2.0
2021-04-26,2021,SEA,HOU,2.0,5.0,0,0,Urquidy,Sheffield,-3.0
2021-04-27,2021,SEA,HOU,0.0,2.0,0,0,Javier,Gonzales,-2.0
2021-04-28,2021,SEA,HOU,5.0,7.0,0,0,Smith,Montero,-2.0
2021-04-29,2021,SEA,HOU,1.0,0.0,0,1,Kikuchi,Garcia,1.0
2021-04-30,2021,SEA,LAA,7.0,4.0,1,1,Steckenrider,Heaney,3.0
2021-05-01,2021,SEA,LAA,5.0,10.0,1,0,Canning,Newsome,-5.0
2021-05-02,2021,SEA,LAA,2.0,0.0,1,1,Sheffield,Bundy,2.0
2021-05-03,2021,SEA,BAL,3.0,5.0,1,0,Sulser,Misiewicz,-2.0
2021-05-04,2021,SEA,BAL,5.0,2.0,1,1,Montero,Lakins,3.0
2021-05-05,2021,SEA,BAL,0.0,6.0,1,0,Means,Kikuchi,-6.0
2021-05-07,2021,SEA,TEX,5.0,4.0,0,1,Flexen,Sborz,1.0
2021-05-08,2021,SEA,TEX,8.0,9.0,0,0,King,Misiewicz,-1.0
2021-05-09,2021,SEA,TEX,2.0,10.0,0,0,Dunning,Sheffield,-8.0
2021-05-11,2021,SEA,LAD,4.0,6.0,0,0,Cleavinger,Montero,-2.0
2021-05-12,2021,SEA,LAD,1.0,7.0,0,0,Urías,Dunn,-6.0
2021-05-13,2021,SEA,CLE,2.0,4.0,1,0,Plesac,Gilbert,-2.0
2021-05-14,2021,SEA,CLE,7.0,3.0,1,1,Flexen,Civale,4.0
2021-05-15,2021,SEA,CLE,7.0,3.0,1,1,Sheffield,McKenzie,4.0
2021-05-16,2021,SEA,CLE,3.0,2.0,1,1,Sewald,Bieber,1.0
2021-05-17,2021,SEA,DET,1.0,4.0,1,0,Mize,Kikuchi,-3.0
2021-05-18,2021,SEA,DET,0.0,5.0,1,0,Turnbull,Dunn,-5.0
2021-05-19,2021,SEA,DET,2.0,6.0,1,0,Skubal,Gilbert,-4.0
2021-05-21,2021,SEA,SDP,1.0,16.0,0,0,Paddack,Flexen,-15.0
2021-05-22,2021,SEA,SDP,4.0,6.0,0,0,Stammen,Sheffield,-2.0
2021-05-23,2021,SEA,SDP,2.0,9.0,0,0,Darvish,Misiewicz,-7.0
2021-05-24,2021,SEA,OAK,4.0,2.0,0,1,Kikuchi,Montas,2.0
2021-05-25,2021,SEA,OAK,4.0,3.0,0,1,Sewald,Irvin,1.0
2021-05-26,2021,SEA,OAK,3.0,6.0,0,0,Kaprielian,Dugger,-3.0
