date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2023-03-30,2023,LAA,OAK,1.0,2.0,0,0,-1.0
2023-04-01,2023,LAA,OAK,13.0,1.0,0,1,12.0
2023-04-02,2023,LAA,OAK,6.0,0.0,0,1,6.0
2023-04-03,2023,LAA,SEA,7.0,3.0,0,1,4.0
2023-04-04,2023,LAA,SEA,2.0,11.0,0,0,-9.0
2023-04-05,2023,LAA,SEA,4.0,3.0,0,1,1.0
2023-04-07,2023,LAA,TOR,3.0,4.0,1,0,-1.0
2023-04-08,2023,LAA,TOR,9.0,5.0,1,1,4.0
2023-04-09,2023,LAA,TOR,11.0,12.0,1,0,-1.0
2023-04-10,2023,LAA,WSN,4.0,6.0,1,0,-2.0
2023-04-11,2023,LAA,WSN,2.0,0.0,1,1,2.0
2023-04-12,2023,LAA,WSN,3.0,2.0,1,1,1.0
2023-04-14,2023,LAA,BOS,3.0,5.0,0,0,-2.0
2023-04-15,2023,LAA,BOS,7.0,9.0,0,0,-2.0
2023-04-16,2023,LAA,BOS,1.0,2.0,0,0,-1.0
2023-04-17,2023,LAA,BOS,5.0,4.0,0,1,1.0
2023-04-18,2023,LAA,NYY,5.0,2.0,0,1,3.0
2023-04-19,2023,LAA,NYY,2.0,3.0,0,0,-1.0
2023-04-20,2023,LAA,NYY,3.0,9.0,0,0,-6.0
2023-04-21,2023,LAA,KCR,2.0,0.0,1,1,2.0
2023-04-22,2023,LAA,KCR,8.0,11.0,1,0,-3.0
2023-04-23,2023,LAA,KCR,4.0,3.0,1,1,1.0
2023-04-24,2023,LAA,OAK,10.0,11.0,1,0,-1.0
2023-04-25,2023,LAA,OAK,5.0,3.0,1,1,2.0
2023-04-26,2023,LAA,OAK,11.0,3.0,1,1,8.0
2023-04-27,2023,LAA,OAK,8.0,7.0,1,1,1.0
2023-04-28,2023,LAA,MIL,1.0,2.0,0,0,-1.0
2023-04-29,2023,LAA,MIL,5.0,7.0,0,0,-2.0
2023-04-30,2023,LAA,MIL,3.0,0.0,0,1,3.0
2023-05-02,2023,LAA,STL,5.0,1.0,0,1,4.0
2023-05-03,2023,LAA,STL,6.0,4.0,0,1,2.0
2023-05-04,2023,LAA,STL,11.0,7.0,0,1,4.0
2023-05-05,2023,LAA,TEX,5.0,4.0,1,1,1.0
2023-05-06,2023,LAA,TEX,1.0,10.0,1,0,-9.0
2023-05-07,2023,LAA,TEX,8.0,16.0,1,0,-8.0
2023-05-08,2023,LAA,HOU,6.0,4.0,1,1,2.0
2023-05-09,2023,LAA,HOU,1.0,3.0,1,0,-2.0
2023-05-10,2023,LAA,HOU,4.0,5.0,1,0,-1.0
2023-05-12,2023,LAA,CLE,5.0,4.0,0,1,1.0
2023-05-13,2023,LAA,CLE,6.0,8.0,0,0,-2.0
2023-05-14,2023,LAA,CLE,3.0,4.0,0,0,-1.0
2023-05-15,2023,LAA,BAL,9.0,5.0,0,1,4.0
2023-05-16,2023,LAA,BAL,3.0,7.0,0,0,-4.0
2023-05-17,2023,LAA,BAL,1.0,3.0,0,0,-2.0
2023-05-18,2023,LAA,BAL,6.0,5.0,0,1,1.0
2023-05-19,2023,LAA,MIN,5.0,4.0,1,1,1.0
2023-05-20,2023,LAA,MIN,2.0,6.0,1,0,-4.0
2023-05-21,2023,LAA,MIN,4.0,2.0,1,1,2.0
2023-05-22,2023,LAA,BOS,2.0,1.0,1,1,1.0
2023-05-23,2023,LAA,BOS,4.0,0.0,1,1,4.0
2023-05-24,2023,LAA,BOS,7.0,3.0,1,1,4.0
2023-05-26,2023,LAA,MIA,2.0,6.0,1,0,-4.0
2023-05-27,2023,LAA,MIA,5.0,8.0,1,0,-3.0
2023-05-28,2023,LAA,MIA,0.0,2.0,1,0,-2.0
2023-05-29,2023,LAA,CHW,6.0,4.0,0,1,2.0
2023-05-30,2023,LAA,CHW,3.0,7.0,0,0,-4.0
2023-05-31,2023,LAA,CHW,12.0,5.0,0,1,7.0
2023-06-01,2023,LAA,HOU,2.0,5.0,0,0,-3.0
2023-06-02,2023,LAA,HOU,2.0,6.0,0,0,-4.0
2023-06-03,2023,LAA,HOU,6.0,9.0,0,0,-3.0
2023-06-04,2023,LAA,HOU,2.0,1.0,0,1,1.0
2023-06-06,2023,LAA,CHC,7.0,4.0,1,1,3.0
2023-06-07,2023,LAA,CHC,6.0,2.0,1,1,4.0
2023-06-08,2023,LAA,CHC,3.0,1.0,1,1,2.0
2023-06-09,2023,LAA,SEA,5.0,4.0,1,1,1.0
2023-06-10,2023,LAA,SEA,2.0,6.0,1,0,-4.0
2023-06-11,2023,LAA,SEA,9.0,4.0,1,1,5.0
2023-06-12,2023,LAA,TEX,9.0,6.0,0,1,3.0
2023-06-13,2023,LAA,TEX,7.0,3.0,0,1,4.0
2023-06-14,2023,LAA,TEX,3.0,6.0,0,0,-3.0
2023-06-15,2023,LAA,TEX,5.0,3.0,0,1,2.0
2023-06-16,2023,LAA,KCR,3.0,0.0,0,1,3.0
2023-06-17,2023,LAA,KCR,9.0,10.0,0,0,-1.0
2023-06-18,2023,LAA,KCR,5.0,2.0,0,1,3.0
2023-06-20,2023,LAA,LAD,0.0,2.0,1,0,-2.0
2023-06-21,2023,LAA,LAD,0.0,2.0,1,0,-2.0
2023-06-23,2023,LAA,COL,4.0,7.0,0,0,-3.0
2023-06-24,2023,LAA,COL,25.0,1.0,0,1,24.0
2023-06-25,2023,LAA,COL,3.0,4.0,0,0,-1.0
2023-06-26,2023,LAA,CHW,2.0,1.0,1,1,1.0
2023-06-27,2023,LAA,CHW,4.0,2.0,1,1,2.0
2023-06-28,2023,LAA,CHW,5.0,11.0,1,0,-6.0
2023-06-29,2023,LAA,CHW,7.0,9.0,1,0,-2.0
2023-06-30,2023,LAA,ARI,2.0,6.0,1,0,-4.0
2023-07-01,2023,LAA,ARI,1.0,3.0,1,0,-2.0
2023-07-02,2023,LAA,ARI,5.0,2.0,1,1,3.0
2023-07-03,2023,LAA,SDP,3.0,10.0,0,0,-7.0
2023-07-04,2023,LAA,SDP,5.0,8.0,0,0,-3.0
2023-07-05,2023,LAA,SDP,3.0,5.0,0,0,-2.0
2023-07-07,2023,LAA,LAD,4.0,11.0,0,0,-7.0
2023-07-08,2023,LAA,LAD,5.0,10.0,0,0,-5.0
2023-07-14,2023,LAA,HOU,5.0,7.0,1,0,-2.0
2023-07-15,2023,LAA,HOU,13.0,12.0,1,1,1.0
2023-07-16,2023,LAA,HOU,8.0,9.0,1,0,-1.0
2023-07-17,2023,LAA,NYY,4.0,3.0,1,1,1.0
2023-07-18,2023,LAA,NYY,5.0,1.0,1,1,4.0
2023-07-19,2023,LAA,NYY,7.0,3.0,1,1,4.0
2023-07-21,2023,LAA,PIT,8.0,5.0,1,1,3.0
2023-07-22,2023,LAA,PIT,0.0,3.0,1,0,-3.0
2023-07-23,2023,LAA,PIT,7.0,5.0,1,1,2.0
2023-07-25,2023,LAA,DET,7.0,6.0,0,1,1.0
2023-07-28,2023,LAA,TOR,1.0,4.0,0,0,-3.0
2023-07-29,2023,LAA,TOR,1.0,6.0,0,0,-5.0
2023-07-30,2023,LAA,TOR,3.0,2.0,0,1,1.0
2023-07-31,2023,LAA,ATL,4.0,1.0,0,1,3.0
2023-08-01,2023,LAA,ATL,1.0,5.0,0,0,-4.0
2023-08-02,2023,LAA,ATL,5.0,12.0,0,0,-7.0
2023-08-03,2023,LAA,SEA,3.0,5.0,1,0,-2.0
2023-08-04,2023,LAA,SEA,7.0,9.0,1,0,-2.0
2023-08-05,2023,LAA,SEA,2.0,3.0,1,0,-1.0
2023-08-06,2023,LAA,SEA,2.0,3.0,1,0,-1.0
2023-08-07,2023,LAA,SFG,3.0,8.0,1,0,-5.0
