date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2021-04-01,2021,PIT,CHC,5.0,3.0,0,1,Howard,Hendricks,2.0
2021-04-03,2021,PIT,CHC,1.0,5.0,0,0,Arrieta,Anderson,-4.0
2021-04-04,2021,PIT,CHC,3.0,4.0,0,0,Davies,Keller,-1.0
2021-04-05,2021,PIT,CIN,3.0,5.0,0,0,Doolittle,Howard,-2.0
2021-04-06,2021,PIT,CIN,1.0,14.0,0,0,Miley,Cahill,-13.0
2021-04-07,2021,PIT,CIN,4.0,11.0,0,0,Castillo,Kuhl,-7.0
2021-04-08,2021,PIT,CHC,2.0,4.0,1,0,Arrieta,Anderson,-2.0
2021-04-10,2021,PIT,CHC,8.0,2.0,1,1,Keller,Davies,6.0
2021-04-11,2021,PIT,CHC,7.0,1.0,1,1,Brubaker,Williams,6.0
2021-04-12,2021,PIT,SDP,2.0,6.0,1,0,Darvish,Oviedo,-4.0
2021-04-13,2021,PIT,SDP,8.0,4.0,1,1,Stratton,Crismatt,4.0
2021-04-14,2021,PIT,SDP,5.0,1.0,1,1,Anderson,Musgrove,4.0
2021-04-15,2021,PIT,SDP,3.0,8.0,1,0,Paddack,Keller,-5.0
2021-04-16,2021,PIT,MIL,6.0,1.0,0,1,Brubaker,Houser,5.0
2021-04-17,2021,PIT,MIL,1.0,7.0,0,0,Anderson,Cahill,-6.0
2021-04-18,2021,PIT,MIL,6.0,5.0,0,1,Rodríguez,Feyereisen,1.0
2021-04-22,2021,PIT,DET,4.0,2.0,0,1,Howard,Cisnero,2.0
2021-04-23,2021,PIT,MIN,0.0,2.0,0,0,Happ,Brubaker,-2.0
2021-04-24,2021,PIT,MIN,6.0,2.0,0,1,Cahill,Pineda,4.0
2021-04-25,2021,PIT,MIN,6.0,2.0,0,1,Holmes,Shoemaker,4.0
2021-04-27,2021,PIT,KCR,2.0,1.0,1,1,Underwood,Junis,1.0
2021-04-28,2021,PIT,KCR,6.0,9.0,1,0,Zimmer,Keller,-3.0
2021-04-30,2021,PIT,STL,3.0,7.0,1,0,Gant,Brubaker,-4.0
2021-05-01,2021,PIT,STL,5.0,12.0,1,0,Flaherty,Cahill,-7.0
2021-05-02,2021,PIT,STL,0.0,3.0,1,0,Martínez,Crowe,-3.0
2021-05-03,2021,PIT,SDP,0.0,2.0,0,0,Hill,Anderson,-2.0
2021-05-04,2021,PIT,SDP,2.0,1.0,0,1,Keller,Weathers,1.0
2021-05-05,2021,PIT,SDP,2.0,4.0,0,0,Stammen,Underwood,-2.0
2021-05-07,2021,PIT,CHC,2.0,3.0,0,0,Davies,Cahill,-1.0
2021-05-08,2021,PIT,CHC,2.0,3.0,0,0,Thompson,Howard,-1.0
2021-05-09,2021,PIT,CHC,6.0,5.0,0,1,Anderson,Hendricks,1.0
2021-05-10,2021,PIT,CIN,1.0,14.0,1,0,Mahle,Keller,-13.0
2021-05-11,2021,PIT,CIN,7.0,2.0,1,1,Brubaker,Hoffman,5.0
2021-05-12,2021,PIT,CIN,1.0,5.0,1,0,Sims,Underwood,-4.0
2021-05-13,2021,PIT,SFG,1.0,3.0,1,0,DeSclafani,Crowe,-2.0
2021-05-14,2021,PIT,SFG,3.0,2.0,1,1,Oviedo,Baragar,1.0
2021-05-15,2021,PIT,SFG,8.0,6.0,1,1,Rodríguez,McGee,2.0
2021-05-16,2021,PIT,SFG,1.0,4.0,1,0,Wood,Keller,-3.0
2021-05-18,2021,PIT,STL,2.0,5.0,0,0,Gant,Brubaker,-3.0
2021-05-19,2021,PIT,STL,5.0,8.0,0,0,Flaherty,Cahill,-3.0
2021-05-20,2021,PIT,ATL,6.0,4.0,0,1,Rodríguez,Webb,2.0
2021-05-21,2021,PIT,ATL,1.0,20.0,0,0,Anderson,Anderson,-19.0
2021-05-22,2021,PIT,ATL,1.0,6.0,0,0,Wilson,Keller,-5.0
2021-05-23,2021,PIT,ATL,1.0,7.0,0,0,Fried,Brubaker,-6.0
2021-05-25,2021,PIT,CHC,3.0,4.0,1,0,Arrieta,Ponce,-1.0
2021-05-26,2021,PIT,CHC,1.0,4.0,1,0,Williams,Crowe,-3.0
2021-05-27,2021,PIT,CHC,3.0,5.0,1,0,Hendricks,Anderson,-2.0
2021-05-30,2021,PIT,COL,3.0,4.0,1,0,Bard,Rodríguez,-1.0
2021-05-31,2021,PIT,KCR,3.0,7.0,0,0,Minor,Kuhl,-4.0
2021-06-01,2021,PIT,KCR,5.0,10.0,0,0,Singer,Crowe,-5.0
2021-06-03,2021,PIT,MIA,5.0,3.0,1,1,Crick,Floro,2.0
2021-06-04,2021,PIT,MIA,9.0,2.0,1,1,Underwood,Poteet,7.0
2021-06-05,2021,PIT,MIA,8.0,7.0,1,1,Holmes,Cimber,1.0
2021-06-06,2021,PIT,MIA,1.0,3.0,1,0,Alcantara,Kuhl,-2.0
2021-06-08,2021,PIT,LAD,3.0,5.0,1,0,Buehler,Brubaker,-2.0
2021-06-09,2021,PIT,LAD,1.0,2.0,1,0,González,Anderson,-1.0
2021-06-10,2021,PIT,LAD,3.0,6.0,1,0,Urías,Keller,-3.0
2021-06-11,2021,PIT,MIL,4.0,7.0,0,0,Woodruff,Holmes,-3.0
2021-06-12,2021,PIT,MIL,4.0,7.0,0,0,Richards,Kuhl,-3.0
2021-06-13,2021,PIT,MIL,2.0,5.0,0,0,Suter,Bednar,-3.0
2021-06-14,2021,PIT,WSN,2.0,3.0,0,0,Finnegan,Holmes,-1.0
2021-06-15,2021,PIT,WSN,1.0,8.0,0,0,Corbin,Anderson,-7.0
2021-06-16,2021,PIT,WSN,1.0,3.0,0,0,Espino,De Jong,-2.0
2021-06-18,2021,PIT,CLE,11.0,10.0,1,1,Kuhl,Mejía,1.0
2021-06-19,2021,PIT,CLE,6.0,3.0,1,1,Stratton,Shaw,3.0
2021-06-20,2021,PIT,CLE,1.0,2.0,1,0,Maton,Brubaker,-1.0
2021-06-22,2021,PIT,CHW,6.0,3.0,1,1,Bednar,Crochet,3.0
2021-06-23,2021,PIT,CHW,3.0,4.0,1,0,Cease,De Jong,-1.0
2021-06-24,2021,PIT,STL,8.0,2.0,0,1,Kuhl,Martínez,6.0
2021-06-25,2021,PIT,STL,5.0,4.0,0,1,Crowe,Woodford,1.0
2021-06-26,2021,PIT,STL,1.0,3.0,0,0,Wainwright,Brubaker,-2.0
2021-06-27,2021,PIT,STL,7.0,2.0,0,1,Kranick,Oviedo,5.0
2021-06-28,2021,PIT,COL,0.0,2.0,0,0,Freeland,Anderson,-2.0
2021-06-29,2021,PIT,COL,0.0,8.0,0,0,Márquez,De Jong,-8.0
2021-06-30,2021,PIT,COL,2.0,6.0,0,0,Gray,Kuhl,-4.0
2021-07-01,2021,PIT,MIL,2.0,7.0,1,0,Burnes,Crowe,-5.0
2021-07-02,2021,PIT,MIL,2.0,7.0,1,0,Houser,Brubaker,-5.0
2021-07-03,2021,PIT,MIL,2.0,11.0,1,0,Lauer,Ponce,-9.0
2021-07-04,2021,PIT,MIL,2.0,0.0,1,1,Anderson,Peralta,2.0
2021-07-05,2021,PIT,ATL,11.0,1.0,1,1,De Jong,Fried,10.0
2021-07-06,2021,PIT,ATL,2.0,1.0,1,1,Rodríguez,Matzek,1.0
2021-07-07,2021,PIT,ATL,3.0,14.0,1,0,Smyly,Crick,-11.0
2021-07-09,2021,PIT,NYM,4.0,13.0,0,0,Loup,Brubaker,-9.0
2021-07-11,2021,PIT,NYM,6.0,5.0,0,1,Bednar,Díaz,1.0
2021-07-16,2021,PIT,NYM,4.0,1.0,1,1,Kuhl,Stroman,3.0
2021-07-17,2021,PIT,NYM,9.0,7.0,1,1,Holmes,Díaz,2.0
2021-07-18,2021,PIT,NYM,6.0,7.0,1,0,Familia,Rodríguez,-1.0
2021-07-19,2021,PIT,ARI,2.0,4.0,0,0,Smith,De Jong,-2.0
2021-07-20,2021,PIT,ARI,6.0,11.0,0,0,Bukauskas,Davis,-5.0
