date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2023-03-30,2023,CIN,PIT,4.0,5.0,1,0,-1.0
2023-04-01,2023,CIN,PIT,6.0,2.0,1,1,4.0
2023-04-02,2023,CIN,PIT,3.0,1.0,1,1,2.0
2023-04-03,2023,CIN,CHC,7.0,6.0,1,1,1.0
2023-04-04,2023,CIN,CHC,5.0,12.0,1,0,-7.0
2023-04-07,2023,CIN,PHI,2.0,5.0,0,0,-3.0
2023-04-08,2023,CIN,PHI,2.0,3.0,0,0,-1.0
2023-04-09,2023,CIN,PHI,6.0,4.0,0,1,2.0
2023-04-10,2023,CIN,ATL,4.0,5.0,0,0,-1.0
2023-04-11,2023,CIN,ATL,6.0,7.0,0,0,-1.0
2023-04-12,2023,CIN,ATL,4.0,5.0,0,0,-1.0
2023-04-13,2023,CIN,PHI,6.0,2.0,1,1,4.0
2023-04-14,2023,CIN,PHI,3.0,8.0,1,0,-5.0
2023-04-15,2023,CIN,PHI,13.0,0.0,1,1,13.0
2023-04-16,2023,CIN,PHI,3.0,14.0,1,0,-11.0
2023-04-17,2023,CIN,TBR,8.0,1.0,1,1,7.0
2023-04-18,2023,CIN,TBR,0.0,10.0,1,0,-10.0
2023-04-19,2023,CIN,TBR,0.0,8.0,1,0,-8.0
2023-04-20,2023,CIN,PIT,3.0,4.0,0,0,-1.0
2023-04-21,2023,CIN,PIT,2.0,4.0,0,0,-2.0
2023-04-22,2023,CIN,PIT,1.0,2.0,0,0,-1.0
2023-04-23,2023,CIN,PIT,0.0,2.0,0,0,-2.0
2023-04-24,2023,CIN,TEX,7.0,6.0,1,1,1.0
2023-04-25,2023,CIN,TEX,7.0,6.0,1,1,1.0
2023-04-26,2023,CIN,TEX,5.0,3.0,1,1,2.0
2023-04-28,2023,CIN,OAK,11.0,7.0,0,1,4.0
2023-04-29,2023,CIN,OAK,3.0,2.0,0,1,1.0
2023-04-30,2023,CIN,OAK,4.0,5.0,0,0,-1.0
2023-05-01,2023,CIN,SDP,3.0,8.0,0,0,-5.0
2023-05-02,2023,CIN,SDP,2.0,1.0,0,1,1.0
2023-05-03,2023,CIN,SDP,1.0,7.0,0,0,-6.0
2023-05-05,2023,CIN,CHW,4.0,5.0,1,0,-1.0
2023-05-06,2023,CIN,CHW,5.0,3.0,1,1,2.0
2023-05-07,2023,CIN,CHW,4.0,17.0,1,0,-13.0
2023-05-09,2023,CIN,NYM,7.0,6.0,1,1,1.0
2023-05-10,2023,CIN,NYM,1.0,2.0,1,0,-1.0
2023-05-11,2023,CIN,NYM,5.0,0.0,1,1,5.0
2023-05-12,2023,CIN,MIA,7.0,4.0,0,1,3.0
2023-05-13,2023,CIN,MIA,6.0,5.0,0,1,1.0
2023-05-14,2023,CIN,MIA,1.0,3.0,0,0,-2.0
2023-05-15,2023,CIN,COL,8.0,9.0,0,0,-1.0
2023-05-16,2023,CIN,COL,3.0,1.0,0,1,2.0
2023-05-17,2023,CIN,COL,6.0,11.0,0,0,-5.0
2023-05-19,2023,CIN,NYY,2.0,6.0,1,0,-4.0
2023-05-20,2023,CIN,NYY,4.0,7.0,1,0,-3.0
2023-05-21,2023,CIN,NYY,1.0,4.0,1,0,-3.0
2023-05-22,2023,CIN,STL,6.0,5.0,1,1,1.0
2023-05-23,2023,CIN,STL,5.0,8.0,1,0,-3.0
2023-05-24,2023,CIN,STL,10.0,3.0,1,1,7.0
2023-05-25,2023,CIN,STL,1.0,2.0,1,0,-1.0
2023-05-26,2023,CIN,CHC,9.0,0.0,0,1,9.0
2023-05-27,2023,CIN,CHC,8.0,5.0,0,1,3.0
2023-05-28,2023,CIN,CHC,8.0,5.0,0,1,3.0
2023-05-30,2023,CIN,BOS,9.0,8.0,0,1,1.0
2023-05-31,2023,CIN,BOS,5.0,4.0,0,1,1.0
2023-06-01,2023,CIN,BOS,2.0,8.0,0,0,-6.0
2023-06-02,2023,CIN,MIL,4.0,5.0,1,0,-1.0
2023-06-03,2023,CIN,MIL,8.0,10.0,1,0,-2.0
2023-06-04,2023,CIN,MIL,1.0,5.0,1,0,-4.0
2023-06-05,2023,CIN,MIL,2.0,0.0,1,1,2.0
