date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2019-03-28,2019,MIN,CLE,2.0,0.0,1,1,2.0
2019-03-30,2019,MIN,CLE,1.0,2.0,1,0,-1.0
2019-03-31,2019,MIN,CLE,9.0,3.0,1,1,6.0
2019-04-02,2019,MIN,KCR,5.0,4.0,0,1,1.0
2019-04-03,2019,MIN,KCR,7.0,6.0,0,1,1.0
2019-04-05,2019,MIN,PHI,4.0,10.0,0,0,-6.0
2019-04-06,2019,MIN,PHI,6.0,2.0,0,1,4.0
2019-04-07,2019,MIN,PHI,1.0,2.0,0,0,-1.0
2019-04-09,2019,MIN,NYM,14.0,8.0,0,1,6.0
2019-04-10,2019,MIN,NYM,6.0,9.0,0,0,-3.0
2019-04-13,2019,MIN,DET,4.0,3.0,1,1,1.0
2019-04-14,2019,MIN,DET,6.0,4.0,1,1,2.0
2019-04-15,2019,MIN,TOR,3.0,5.0,1,0,-2.0
2019-04-16,2019,MIN,TOR,5.0,6.0,1,0,-1.0
2019-04-17,2019,MIN,TOR,4.0,1.0,1,1,3.0
2019-04-18,2019,MIN,TOR,4.0,7.0,1,0,-3.0
2019-04-21,2019,MIN,BAL,4.0,3.0,0,1,1.0
2019-04-22,2019,MIN,HOU,9.0,5.0,0,1,4.0
2019-04-23,2019,MIN,HOU,4.0,10.0,0,0,-6.0
2019-04-24,2019,MIN,HOU,1.0,7.0,0,0,-6.0
2019-04-26,2019,MIN,BAL,6.0,1.0,1,1,5.0
2019-04-27,2019,MIN,BAL,9.0,2.0,1,1,7.0
2019-04-28,2019,MIN,BAL,4.0,1.0,1,1,3.0
2019-04-29,2019,MIN,HOU,1.0,0.0,1,1,1.0
2019-04-30,2019,MIN,HOU,0.0,11.0,1,0,-11.0
2019-05-01,2019,MIN,HOU,6.0,2.0,1,1,4.0
2019-05-02,2019,MIN,HOU,8.0,2.0,1,1,6.0
2019-05-03,2019,MIN,NYY,3.0,6.0,0,0,-3.0
2019-05-04,2019,MIN,NYY,7.0,3.0,0,1,4.0
2019-05-05,2019,MIN,NYY,1.0,4.0,0,0,-3.0
2019-05-06,2019,MIN,TOR,8.0,0.0,0,1,8.0
2019-05-07,2019,MIN,TOR,3.0,0.0,0,1,3.0
2019-05-08,2019,MIN,TOR,9.0,1.0,0,1,8.0
2019-05-10,2019,MIN,DET,6.0,0.0,1,1,6.0
2019-05-12,2019,MIN,DET,3.0,5.0,1,0,-2.0
2019-05-13,2019,MIN,LAA,4.0,5.0,1,0,-1.0
2019-05-14,2019,MIN,LAA,4.0,3.0,1,1,1.0
2019-05-15,2019,MIN,LAA,8.0,7.0,1,1,1.0
2019-05-16,2019,MIN,SEA,11.0,6.0,0,1,5.0
2019-05-17,2019,MIN,SEA,7.0,1.0,0,1,6.0
2019-05-18,2019,MIN,SEA,18.0,4.0,0,1,14.0
2019-05-19,2019,MIN,SEA,4.0,7.0,0,0,-3.0
2019-05-20,2019,MIN,LAA,3.0,1.0,0,1,2.0
2019-05-21,2019,MIN,LAA,8.0,3.0,0,1,5.0
2019-05-23,2019,MIN,LAA,16.0,7.0,0,1,9.0
2019-05-24,2019,MIN,CHW,11.0,4.0,1,1,7.0
2019-05-25,2019,MIN,CHW,8.0,1.0,1,1,7.0
2019-05-26,2019,MIN,CHW,7.0,0.0,1,1,7.0
2019-05-27,2019,MIN,MIL,4.0,5.0,1,0,-1.0
2019-05-28,2019,MIN,MIL,5.0,3.0,1,1,2.0
2019-05-30,2019,MIN,TBR,3.0,14.0,0,0,-11.0
2019-05-31,2019,MIN,TBR,5.0,3.0,0,1,2.0
2019-06-01,2019,MIN,TBR,6.0,2.0,0,1,4.0
2019-06-02,2019,MIN,TBR,9.0,7.0,0,1,2.0
2019-06-04,2019,MIN,CLE,2.0,5.0,0,0,-3.0
2019-06-05,2019,MIN,CLE,7.0,9.0,0,0,-2.0
2019-06-06,2019,MIN,CLE,5.0,4.0,0,1,1.0
2019-06-07,2019,MIN,DET,6.0,3.0,0,1,3.0
2019-06-08,2019,MIN,DET,3.0,9.0,0,0,-6.0
2019-06-09,2019,MIN,DET,12.0,2.0,0,1,10.0
2019-06-11,2019,MIN,SEA,6.0,5.0,1,1,1.0
2019-06-12,2019,MIN,SEA,6.0,9.0,1,0,-3.0
2019-06-13,2019,MIN,SEA,10.0,5.0,1,1,5.0
2019-06-14,2019,MIN,KCR,2.0,0.0,1,1,2.0
2019-06-15,2019,MIN,KCR,5.0,4.0,1,1,1.0
2019-06-16,2019,MIN,KCR,6.0,8.0,1,0,-2.0
2019-06-17,2019,MIN,BOS,0.0,2.0,1,0,-2.0
2019-06-18,2019,MIN,BOS,4.0,3.0,1,1,1.0
2019-06-19,2019,MIN,BOS,4.0,9.0,1,0,-5.0
2019-06-20,2019,MIN,KCR,1.0,4.0,0,0,-3.0
2019-06-21,2019,MIN,KCR,8.0,7.0,0,1,1.0
2019-06-22,2019,MIN,KCR,5.0,3.0,0,1,2.0
2019-06-23,2019,MIN,KCR,1.0,6.0,0,0,-5.0
2019-06-25,2019,MIN,TBR,9.0,4.0,1,1,5.0
2019-06-26,2019,MIN,TBR,6.0,4.0,1,1,2.0
2019-06-27,2019,MIN,TBR,2.0,5.0,1,0,-3.0
2019-06-28,2019,MIN,CHW,4.0,6.0,0,0,-2.0
2019-06-29,2019,MIN,CHW,10.0,3.0,0,1,7.0
2019-06-30,2019,MIN,CHW,3.0,4.0,0,0,-1.0
2019-07-02,2019,MIN,OAK,6.0,8.0,0,0,-2.0
2019-07-03,2019,MIN,OAK,4.0,3.0,0,1,1.0
2019-07-04,2019,MIN,OAK,2.0,7.0,0,0,-5.0
2019-07-05,2019,MIN,TEX,15.0,6.0,1,1,9.0
2019-07-06,2019,MIN,TEX,7.0,4.0,1,1,3.0
2019-07-07,2019,MIN,TEX,1.0,4.0,1,0,-3.0
2019-07-12,2019,MIN,CLE,5.0,3.0,0,1,2.0
2019-07-13,2019,MIN,CLE,6.0,2.0,0,1,4.0
2019-07-14,2019,MIN,CLE,3.0,4.0,0,0,-1.0
2019-07-16,2019,MIN,NYM,2.0,3.0,1,0,-1.0
2019-07-17,2019,MIN,NYM,4.0,14.0,1,0,-10.0
2019-07-18,2019,MIN,OAK,6.0,3.0,1,1,3.0
2019-07-19,2019,MIN,OAK,3.0,5.0,1,0,-2.0
2019-07-20,2019,MIN,OAK,4.0,5.0,1,0,-1.0
2019-07-21,2019,MIN,OAK,7.0,6.0,1,1,1.0
2019-07-22,2019,MIN,NYY,8.0,6.0,1,1,2.0
2019-07-23,2019,MIN,NYY,12.0,14.0,1,0,-2.0
2019-07-24,2019,MIN,NYY,7.0,10.0,1,0,-3.0
2019-07-25,2019,MIN,CHW,10.0,3.0,0,1,7.0
2019-07-26,2019,MIN,CHW,6.0,2.0,0,1,4.0
2019-07-27,2019,MIN,CHW,1.0,5.0,0,0,-4.0
2019-07-28,2019,MIN,CHW,11.0,1.0,0,1,10.0
2019-07-30,2019,MIN,MIA,2.0,1.0,0,1,1.0
2019-07-31,2019,MIN,MIA,7.0,4.0,0,1,3.0
2019-08-01,2019,MIN,MIA,4.0,5.0,0,0,-1.0
2019-08-02,2019,MIN,KCR,11.0,9.0,1,1,2.0
2019-08-03,2019,MIN,KCR,11.0,3.0,1,1,8.0
2019-08-04,2019,MIN,KCR,3.0,0.0,1,1,3.0
2019-08-05,2019,MIN,ATL,5.0,3.0,1,1,2.0
2019-08-06,2019,MIN,ATL,7.0,12.0,1,0,-5.0
2019-08-07,2019,MIN,ATL,7.0,11.0,1,0,-4.0
2019-08-08,2019,MIN,CLE,5.0,7.0,1,0,-2.0
2019-08-09,2019,MIN,CLE,2.0,6.0,1,0,-4.0
2019-08-10,2019,MIN,CLE,4.0,1.0,1,1,3.0
2019-08-11,2019,MIN,CLE,3.0,7.0,1,0,-4.0
2019-08-13,2019,MIN,MIL,7.0,5.0,0,1,2.0
2019-08-14,2019,MIN,MIL,5.0,6.0,0,0,-1.0
2019-08-15,2019,MIN,TEX,13.0,6.0,0,1,7.0
2019-08-16,2019,MIN,TEX,4.0,3.0,0,1,1.0
2019-08-17,2019,MIN,TEX,12.0,7.0,0,1,5.0
2019-08-18,2019,MIN,TEX,6.0,3.0,0,1,3.0
2019-08-19,2019,MIN,CHW,4.0,6.0,1,0,-2.0
2019-08-20,2019,MIN,CHW,14.0,4.0,1,1,10.0
2019-08-21,2019,MIN,CHW,0.0,4.0,1,0,-4.0
2019-08-23,2019,MIN,DET,6.0,9.0,1,0,-3.0
